# file...... Meter_645_B_Power.csv
# date...... Wed May 12 15:03:45 2021
# user...... Christine
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,meter_645_B:measured_power,xfmr_meter_645_B_1:measured_power,xfmr_meter_645_B_2:measured_power,xfmr_meter_645_B_3:measured_power,xfmr_meter_645_B_4:measured_power,xfmr_meter_645_B_5:measured_power,house_meter_645_B_1:measured_power,house_meter_645_B_2:measured_power,house_meter_645_B_3:measured_power,house_meter_645_B_4:measured_power,house_meter_645_B_5:measured_power,house_meter_645_B_6:measured_power,house_meter_645_B_7:measured_power,house_meter_645_B_8:measured_power,house_meter_645_B_9:measured_power,house_meter_645_B_10:measured_power,house_meter_645_B_11:measured_power,house_meter_645_B_12:measured_power,house_meter_645_B_13:measured_power,house_meter_645_B_14:measured_power,house_meter_645_B_15:measured_power,house_meter_645_B_16:measured_power,house_meter_645_B_17:measured_power,house_meter_645_B_18:measured_power,house_meter_645_B_19:measured_power,house_meter_645_B_20:measured_power,house_meter_645_B_21:measured_power,house_meter_645_B_22:measured_power,house_meter_645_B_23:measured_power
2021-01-06 07:45:00 PST,+89871.9+638.031j,+3121.44+1.82573j,+7327.81+10.0217j,+24862.2+120.283j,+50396.5+500.87j,+4162.66+3.29017j,+680.094+0.00316738d,+400.032+0.00186285d,+240.012+0.0011176d,+480.047+0.00223553d,+400.032+0.00186285d,+280.016+0.0013039d,+280.016+0.0013039d,+360.026+0.00167652d,+520.055+0.00242375d,+1080.24+0.00503565d,+720.105+0.00335636d,+1200.29+0.00559558d,+600.073+0.00279677d,+1200.29+0.00559558d,+880.157+0.00410262d,+1120.25+0.00522228d,+1120.26+0.00523917d,+1240.31+0.00580093d,+1360.38+0.00636278d,+1120.26+0.00523917d,+2641.42+0.012361d,+5405.96+0.0253267d,+5887.07+0.0275861d
2021-01-06 08:00:00 PST,+190976+3342.02j,+4082.6+3.20383j,+9493.01+16.898j,+46482.3+441.377j,+123739+2859.72j,+7171.44+11.2514j,+1160.28+0.00546167d,+360.027+0.00169417d,+600.074+0.00282403d,+360.027+0.00169417d,+360.027+0.00169417d,+360.027+0.00169417d,+480.047+0.00225906d,+400.033+0.00188246d,+760.119+0.00358104d,+1240.32+0.00584448d,+1160.28+0.00546714d,+1440.43+0.00678797d,+1080.24+0.00508985d,+1200.3+0.00565581d,+1400.4+0.00659925d,+1200.3+0.00565581d,+1200.3+0.00569513d,+1200.3+0.00569513d,+1200.3+0.00569513d,+1120.26+0.00531519d,+5005.19+0.0237859d,+10422.5+0.049642d,+10462.7+0.0498342d
2021-01-06 08:15:00 PST,+209669+3874.07j,+9375.3+17.5069j,+6646.39+8.27996j,+53158.5+605.672j,+131104+3213.71j,+9376.34+17.9263j,+880.159+0.00413984d,+560.064+0.00263392d,+400.033+0.00188119d,+360.027+0.00169303d,+280.016+0.00131673d,+1920.76+0.00903816d,+2801.61+0.0131878d,+2160.96+0.0101694d,+960.189+0.00451413d,+680.095+0.00319696d,+880.159+0.00413775d,+720.106+0.0033851d,+880.159+0.00413775d,+640.084+0.00300883d,+720.106+0.0033851d,+1160.28+0.00545524d,+720.107+0.00341472d,+720.107+0.00341472d,+840.146+0.00398414d,+800.132+0.00379432d,+240.012+0.0011379d,+16214.7+0.077386d,+16980+0.0810644d
2021-01-06 08:30:00 PST,+205134+3713.19j,+6968.33+9.62064j,+6245.68+7.32268j,+60969.3+773.246j,+124296+2904j,+6647.07+8.54701j,+600.074+0.00281923d,+280.016+0.00131538d,+360.027+0.00169129d,+2361.14+0.011101d,+960.189+0.00451177d,+760.118+0.00357138d,+1320.36+0.00620506d,+320.021+0.00150333d,+600.074+0.00281886d,+640.084+0.00300685d,+680.095+0.00319486d,+840.144+0.00394698d,+840.144+0.00394698d,+840.144+0.00394698d,+600.074+0.00281886d,+1200.29+0.00563979d,+840.146+0.00398768d,+760.119+0.00360773d,+1040.22+0.00493775d,+840.146+0.00398768d,+5045.27+0.0239887d,+16295.3+0.0778429d,+19519.4+0.0933707d
2021-01-06 08:45:00 PST,+211262+4150.42j,+5043.96+4.87496j,+5884.97+6.46485j,+57184.3+704.728j,+135250+3410.4j,+7890.41+12.2146j,+400.033+0.00187582d,+280.016+0.00131298d,+280.016+0.00131298d,+1120.26+0.00525462d,+920.173+0.00431576d,+440.04+0.00206345d,+1040.22+0.00487905d,+560.064+0.00262641d,+640.084+0.00300222d,+680.094+0.00318994d,+720.106+0.00337766d,+840.144+0.0039409d,+560.064+0.00262681d,+840.144+0.0039409d,+880.158+0.00412866d,+720.106+0.00337766d,+800.132+0.00378935d,+760.119+0.00359979d,+680.095+0.00322071d,+680.095+0.00322071d,+200.008+0.000946985d,+16416+0.0782499d,+21173.3+0.101128d
2021-01-06 09:00:00 PST,+210585+4144.8j,+4843.56+4.45365j,+5003.61+4.67707j,+59740.9+741.712j,+134581+3374.34j,+6406.34+7.84035j,+440.04+0.00206209d,+600.074+0.00281221d,+360.026+0.00168708d,+1080.24+0.00506348d,+840.144+0.00393768d,+400.033+0.00187458d,+800.131+0.00375008d,+320.021+0.00149959d,+800.131+0.00375019d,+720.106+0.00337501d,+600.074+0.0028123d,+680.094+0.00318743d,+480.047+0.00224967d,+600.074+0.0028123d,+440.04+0.00206215d,+680.094+0.00318743d,+520.056+0.00246227d,+760.119+0.00359924d,+560.065+0.00265174d,+520.056+0.00246227d,+6007.46+0.0285077d,+16335.4+0.0778512d,+18309.7+0.0873321d
2021-01-06 09:15:00 PST,+223240+4691.45j,+6846.99+8.85869j,+5364.16+5.38256j,+59341.8+736.195j,+145071+3919.31j,+6606.76+8.34903j,+1000.2+0.00469295d,+960.188+0.00450512d,+1400.4+0.00657174d,+800.131+0.0037539d,+840.144+0.00394169d,+200.008+0.000938128d,+880.158+0.00412949d,+760.118+0.00356611d,+520.055+0.00243895d,+720.106+0.00337742d,+720.106+0.00337742d,+520.055+0.00243895d,+840.144+0.00394061d,+480.047+0.00225128d,+800.131+0.00375287d,+760.118+0.00356514d,+440.04+0.00208456d,+680.095+0.00322208d,+720.107+0.0034117d,+840.146+0.00398061d,+4564.31+0.021659d,+16375.7+0.0780902d,+18833.8+0.0899042d
2021-01-06 09:30:00 PST,+245905+5463.85j,+7488.34+10.6043j,+5524.41+5.71915j,+70110.6+1001.68j,+153879+4415.43j,+8891.41+14.8107j,+1360.38+0.00640109d,+1160.28+0.00545908d,+1160.28+0.00545908d,+880.159+0.00414066d,+1040.22+0.00489399d,+240.012+0.00112882d,+840.145+0.00395235d,+800.131+0.00376405d,+480.047+0.00225716d,+520.055+0.00244532d,+640.084+0.00300985d,+800.131+0.00376268d,+840.145+0.00395091d,+760.118+0.00357446d,+720.106+0.00338625d,+760.118+0.00357446d,+1000.21+0.00476141d,+760.12+0.00361813d,+1000.21+0.00476141d,+720.108+0.00342761d,+13799.7+0.0660438d,+16496.8+0.0790411d,+17383.1+0.0833186d
2021-01-06 09:45:00 PST,+243035+4964.29j,+9455.36+17.7313j,+7047.25+9.33698j,+72085.5+1059.94j,+143339+3840.34j,+11097.2+22.8464j,+3482.49+0.0164037d,+880.159+0.00414143d,+440.04+0.00207016d,+1000.21+0.00470652d,+1040.22+0.0048949d,+760.118+0.00357643d,+1000.21+0.00470652d,+840.145+0.00395309d,+840.145+0.00395133d,+920.173+0.00432785d,+880.159+0.00413959d,+1400.4+0.00658781d,+560.064+0.00263376d,+840.145+0.00395133d,+800.131+0.00376307d,+800.131+0.00376307d,+840.146+0.00399998d,+680.096+0.00323776d,+920.176+0.00438115d,+680.096+0.00323776d,+16053.8+0.0769196d,+16496.8+0.0790569d,+18793.8+0.0901517d
2021-01-06 10:00:00 PST,+232441+4667.22j,+8290.33+13.0287j,+7087.62+9.55085j,+64784.7+857.437j,+142014+3754.18j,+10255.2+19.7j,+2000.82+0.00940615d,+880.159+0.00413586d,+680.095+0.00319549d,+760.118+0.00357161d,+800.131+0.00375968d,+840.144+0.00394776d,+1160.28+0.00545275d,+1160.28+0.00545275d,+600.074+0.00281879d,+880.159+0.00413494d,+960.189+0.00451106d,+1800.66+0.00846261d,+680.095+0.00319479d,+600.074+0.00281879d,+640.084+0.00300678d,+920.173+0.00432299d,+960.191+0.00456016d,+800.132+0.00379975d,+720.107+0.00341961d,+640.085+0.0030395d,+10824.3+0.0516182d,+16537+0.0790485d,+17060.6+0.0815696d
2021-01-06 10:15:00 PST,+213980+3932.61j,+7849+11.5769j,+7568.43+10.7888j,+55194.5+648.441j,+131500+3224.33j,+11860.2+26.3126j,+1400.4+0.00658277d,+880.159+0.00413642d,+920.173+0.00432455d,+560.064+0.00263175d,+840.144+0.00394831d,+1320.36+0.00620631d,+1040.22+0.00488898d,+880.159+0.00413642d,+600.074+0.00281966d,+1200.29+0.00564139d,+800.131+0.00376d,+1480.45+0.00695891d,+880.159+0.00413621d,+840.144+0.0039481d,+640.084+0.00300771d,+1120.26+0.00526504d,+1600.53+0.00759118d,+840.146+0.00398349d,+840.146+0.00398349d,+800.132+0.00379371d,+160.005+0.000758441d,+16617.4+0.0793085d,+17262+0.0824069d
2021-01-06 10:30:00 PST,+215639+3969.32j,+7087.32+9.43598j,+8370.29+13.1919j,+57056.6+684.625j,+131015+3223.24j,+12101.6+27.6139j,+1080.24+0.00507959d,+960.189+0.00451485d,+1040.22+0.00489133d,+360.027+0.00169245d,+840.145+0.00395021d,+840.145+0.00395021d,+960.189+0.00451485d,+1000.2+0.00470309d,+640.084+0.00301002d,+1400.4+0.00658751d,+1240.32+0.00583408d,+720.106+0.00338644d,+880.159+0.00413939d,+1520.47+0.00715268d,+960.189+0.00451593d,+1000.2+0.0047042d,+1160.28+0.00550749d,+1040.22+0.00493738d,+1200.3+0.00569755d,+680.096+0.00322757d,+1920.76+0.00912015d,+16738.3+0.0799683d,+17100.9+0.0817128d
2021-01-06 10:45:00 PST,+214186+3894.02j,+7849.04+11.5757j,+9092.32+15.6069j,+58167.6+712.314j,+128734+3123.62j,+10335.5+19.9791j,+1320.36+0.00619158d,+1280.33+0.00600381d,+1120.26+0.00525281d,+320.021+0.00150007d,+920.173+0.00431428d,+920.173+0.00431428d,+920.173+0.00431428d,+1040.22+0.00487737d,+1000.2+0.00469074d,+2000.82+0.00938724d,+1240.31+0.00581738d,+960.188+0.004503d,+640.084+0.00300141d,+1520.47+0.0071322d,+880.158+0.00412755d,+840.144+0.00393984d,+1160.28+0.00549201d,+1400.4+0.00662927d,+1600.53+0.00757725d,+1240.32+0.00587106d,+240.012+0.00113563d,+16536.8+0.0787752d,+17060.4+0.0812875d
2021-01-06 11:00:00 PST,+207109+3620.51j,+6886.93+8.88929j,+8009.35+12.0132j,+58334.2+716.73j,+122893+2850.23j,+10977.5+22.539j,+1040.22+0.00486859d,+1000.2+0.00468122d,+1080.24+0.00505597d,+360.026+0.00168458d,+960.188+0.00449387d,+880.158+0.00411918d,+560.064+0.00262078d,+1000.2+0.00468122d,+760.118+0.00355794d,+920.173+0.00430741d,+1680.58+0.00786936d,+920.173+0.00430741d,+960.188+0.00449479d,+1040.22+0.0048696d,+840.144+0.00393266d,+880.158+0.00412003d,+840.145+0.00396979d,+1560.5+0.00737576d,+1240.32+0.00586162d,+1440.43+0.00680789d,+280.016+0.00132281d,+18390.1+0.0875299d,+17221.5+0.0819276d
2021-01-06 11:15:00 PST,+211150+3860.67j,+7608.54+10.8763j,+6806.69+8.6471j,+57709.7+697.269j,+128721+3113.16j,+10295.5+19.8761j,+1000.2+0.00467831d,+840.144+0.0039294d,+1120.26+0.00524009d,+1800.38+0.00481317d,+280.016+0.00130935d,+920.172+0.00430383d,+480.047+0.00224487d,+1160.27+0.00542737d,+600.073+0.00280589d,+960.188+0.00449041d,+760.118+0.00355447d,+520.055+0.00243165d,+920.172+0.0043032d,+1000.2+0.00467762d,+1040.22+0.00486484d,+1000.2+0.00467762d,+720.107+0.00339943d,+1120.26+0.00528931d,+1000.21+0.00472224d,+1280.34+0.00604552d,+1840.7+0.00869344d,+16858.8+0.0801192d,+17704.9+0.0841698d
2021-01-06 11:30:00 PST,+203022+3611.39j,+7247.97+9.96509j,+8049.36+12.1043j,+44831.8+432.199j,+128295+3107.23j,+14590.7+39.7382j,+880.158+0.00412191d,+920.173+0.00430937d,+1000.2+0.00468433d,+2000.5+0.00576656d,+160.005+0.000749108d,+1040.22+0.00487182d,+760.118+0.00355957d,+480.047+0.00224776d,+920.173+0.00431001d,+960.188+0.00449751d,+720.106+0.00337264d,+1120.26+0.00524761d,+1440.42+0.00674825d,+1160.27+0.00543516d,+840.144+0.00393503d,+880.158+0.00412251d,+1120.26+0.00528369d,+960.189+0.00452843d,+1160.28+0.00547253d,+1320.36+0.00622797d,+360.027+0.00169753d,+16576.8+0.0786856d,+6248.04+0.0295311d
2021-01-06 11:45:00 PST,+203465+3455.92j,+7208+9.90468j,+9372.97+16.5217j,+44544.7+426.008j,+124599+2932.27j,+17732.4+61.5263j,+960.188+0.00449639d,+960.188+0.00449639d,+1160.27+0.00543381d,+2000.46+0.0052934d,+120.003+0.000561761d,+1120.26+0.00524631d,+520.055+0.00243489d,+360.026+0.00168553d,+1120.26+0.0052484d,+1000.2+0.00468573d,+800.131+0.00374812d,+1800.66+0.00843844d,+920.173+0.00431066d,+1800.66+0.00843844d,+800.131+0.00374812d,+1120.26+0.0052484d,+1120.26+0.00528291d,+1000.21+0.00471653d,+880.159+0.00415024d,+1200.3+0.00566054d,+560.064+0.00264054d,+16536.5+0.0784814d,+6123.86+0.0144698d
2021-01-06 12:00:00 PST,+209748+3808.88j,+7528.79+10.8331j,+7608.33+10.8012j,+50475.4+535.111j,+130214+3203.09j,+13913.4+38.3463j,+1120.26+0.00524753d,+1160.27+0.00543508d,+1240.31+0.0058102d,+1800.66+0.00843705d,+320.021+0.00149856d,+1000.2+0.00468495d,+440.039+0.00206067d,+440.039+0.00206067d,+1160.27+0.00543516d,+800.131+0.00374756d,+800.131+0.00374756d,+920.173+0.00431001d,+1280.33+0.00599786d,+800.131+0.00374756d,+1000.2+0.00468502d,+840.144+0.00393503d,+800.132+0.00377763d,+1200.3+0.00566785d,+760.119+0.00358866d,+960.19+0.0045336d,+4804.76+0.022722d,+16617.2+0.0789691d,+6244.43+0.0162934d
2021-01-06 12:15:00 PST,+203262+3817.52j,+7328.44+10.2891j,+9934.33+18.4377j,+45395.4+439.57j,+133429+3328.87j,+7167.32+9.54023j,+880.158+0.0041119d,+960.188+0.00448592d,+960.188+0.00448592d,+640.083+0.00299003d,+320.021+0.00149472d,+880.158+0.0041119d,+560.064+0.00261615d,+2120.92+0.00991344d,+1080.24+0.00504945d,+840.144+0.00392678d,+1040.22+0.00486232d,+1600.52+0.00748305d,+1480.45+0.00692131d,+1400.4+0.00654687d,+1680.58+0.00785758d,+800.13+0.00373969d,+960.189+0.00451776d,+1040.22+0.00489448d,+1080.24+0.00508286d,+760.118+0.00357612d,+640.084+0.00301125d,+16617+0.0786904d,+7205.38+0.0171289d
2021-01-06 12:30:00 PST,+180463+2992.31j,+6406.2+7.75355j,+10135.5+19.4166j,+39394.4+325.253j,+118115+2623.84j,+6405.85+7.61406j,+800.13+0.00373098d,+960.187+0.00447761d,+1080.24+0.00503768d,+520.055+0.00242472d,+200.008+0.000932403d,+1080.24+0.00503768d,+480.047+0.00223815d,+1280.33+0.00597131d,+1040.22+0.0048543d,+840.143+0.0039203d,+1440.42+0.00672298d,+1280.33+0.0059754d,+960.187+0.00448067d,+1360.38+0.00634917d,+2561.33+0.0119601d,+640.083+0.00298653d,+880.158+0.0041294d,+1200.29+0.00563211d,+1200.29+0.00563211d,+640.084+0.00300276d,+680.095+0.00319051d,+15207.5+0.07177d,+7245.38+0.0170413d
2021-01-06 12:45:00 PST,+133494+1716.34j,+5444.5+5.5779j,+9212.09+15.6554j,+21764.3+94.1461j,+90784+1588.91j,+6285.7+7.31855j,+800.129+0.00370095d,+920.171+0.0042564d,+1160.27+0.00536754d,+520.054+0.00240521d,+280.016+0.00129492d,+1040.22+0.00481193d,+360.026+0.00166498d,+360.026+0.00166498d,+1280.33+0.0059273d,+1160.27+0.00537122d,+1600.52+0.00741056d,+1120.25+0.00518588d,+840.142+0.00388875d,+840.142+0.00388875d,+1160.27+0.00537122d,+1200.29+0.00555657d,+1000.2+0.00464055d,+1200.29+0.00556933d,+1600.52+0.00742758d,+920.171+0.0042691d,+6568.74+0.0305452d,+6889.62+0.0320415d,+2280.88+0.00889384d
2021-01-06 13:00:00 PST,+122722+1591.1j,+4923.84+4.63213j,+8209.82+12.5379j,+14353.2+39.5923j,+88424.5+1521.27j,+6806.95+8.7021j,+520.055+0.00241003d,+880.156+0.0040794d,+1240.31+0.0057495d,+280.016+0.00129752d,+200.008+0.000926755d,+1040.22+0.00482158d,+400.032+0.00185373d,+360.026+0.00166832d,+640.083+0.00296818d,+760.117+0.00352497d,+1200.29+0.00556723d,+1040.22+0.00482447d,+1200.29+0.00556723d,+600.073+0.0027826d,+1600.52+0.00742478d,+1160.27+0.00538153d,+640.083+0.00297151d,+2320.57+0.00562099d,+1040.22+0.00482988d,+1080.24+0.00501577d,+680.094+0.00315731d,+1400.4+0.00650319d,+2841.63+0.0132037d
2021-01-06 13:15:00 PST,+126574+1355.98j,+5404.61+5.57788j,+8731.02+14.1529j,+25222.9+122.514j,+77997.8+1193.14j,+9215.12+16.904j,+280.016+0.00129831d,+1200.29+0.00556731d,+1280.33+0.00593876d,+240.012+0.00111281d,+440.039+0.00204041d,+960.186+0.0044532d,+640.083+0.00296822d,+360.026+0.00166934d,+640.083+0.00297003d,+1240.31+0.00575652d,+1480.44+0.00687169d,+840.143+0.00389863d,+920.171+0.00427014d,+840.143+0.00389863d,+1400.4+0.00649993d,+1360.37+0.00631406d,+1360.38+0.00633318d,+5443.52+0.014846d,+1160.27+0.00540117d,+1280.33+0.00596035d,+4965.01+0.0231483d,+960.187+0.00446939d,+7009.99+0.0327098d
2021-01-06 13:30:00 PST,+102356+851.23j,+5404.33+5.45595j,+9131.87+15.3815j,+16645.5+53.5127j,+61756.3+756.942j,+9415.86+17.6491j,+720.104+0.00333052d,+960.186+0.00444134d,+960.186+0.00444134d,+200.008+0.000924855d,+440.039+0.00203497d,+960.186+0.00444134d,+680.093+0.00314542d,+480.046+0.00222003d,+1120.25+0.00518558d,+1000.2+0.00462964d,+1680.57+0.007781d,+960.186+0.00444435d,+1120.25+0.00518558d,+920.171+0.00425907d,+1200.29+0.00555625d,+1120.25+0.00518558d,+1000.2+0.004636d,+3481.24+0.00816245d,+1200.29+0.00556387d,+800.129+0.00370835d,+600.073+0.00278092d,+960.186+0.00445045d,+4764.59+0.0221178d
2021-01-06 13:45:00 PST,+102863+864.752j,+9496.17+17.9846j,+9412.84+16.4465j,+15079.4+44.7931j,+62066.5+774.636j,+6806.69+8.59317j,+280.016+0.00129769d,+560.063+0.00259581d,+2521.28+0.0116951d,+360.026+0.00166854d,+320.021+0.00148311d,+800.129+0.00370884d,+3961.59+0.0092168d,+680.093+0.00315229d,+840.143+0.00389432d,+1040.22+0.00482212d,+2000.81+0.00927872d,+960.186+0.00445098d,+1080.24+0.00500771d,+1320.35+0.00612143d,+1160.27+0.00537891d,+1000.2+0.00463655d,+880.157+0.00408409d,+1680.57+0.00780068d,+960.186+0.00445559d,+1240.31+0.00575611d,+5125.32+0.0238233d,+960.186+0.00445559d,+3602.63+0.0167353d
2021-01-06 14:00:00 PST,+87775.8+635.353j,+11146.8+26.5221j,+8570.6+13.5859j,+10215.4+19.4401j,+52077.1+568.059j,+5764.74+6.12466j,+200.008+0.000923923d,+400.032+0.00184807d,+2441.2+0.0112871d,+600.072+0.00277244d,+360.026+0.00166322d,+1000.2+0.00462185d,+5685.91+0.0238587d,+440.039+0.00203292d,+520.054+0.00240154d,+1320.35+0.00609915d,+1160.27+0.00535934d,+880.156+0.00406502d,+1080.23+0.00498949d,+1600.52+0.00739416d,+1160.27+0.00535934d,+840.142+0.00388015d,+720.104+0.0033266d,+1360.37+0.00628601d,+1000.2+0.00462106d,+1040.22+0.00480602d,+1040.22+0.00480602d,+960.186+0.00443611d,+1760.62+0.0081368d
2021-01-06 14:15:00 PST,+93181.5+596.295j,+10905.9+25.5202j,+10537+20.9726j,+17330+58.2985j,+49083.4+484.688j,+5324.05+5.2329j,+1000.2+0.00463209d,+600.073+0.00277858d,+1760.63+0.00815623d,+360.026+0.00166691d,+160.005+0.000740758d,+880.156+0.00407594d,+5846.03+0.0236685d,+280.016+0.00129642d,+600.073+0.00277839d,+2721.49+0.0126116d,+880.156+0.00407567d,+640.083+0.00296369d,+1120.25+0.00518796d,+1400.4+0.00648605d,+1920.74+0.00889796d,+1240.31+0.00574423d,+680.093+0.0031529d,+1320.35+0.00612272d,+1160.27+0.00538005d,+1080.24+0.00500877d,+5566.27+0.0258562d,+2160.94+0.0100241d,+1640.54+0.00760849d
2021-01-06 14:30:00 PST,+100189+608.607j,+9459.54+19.2255j,+13346.1+33.1576j,+28593.9+165.794j,+43984.8+384.564j,+4803.26+4.24419j,+400.032+0.00185071d,+600.073+0.0027764d,+1280.33+0.00592543d,+320.021+0.0014805d,+480.046+0.00222096d,+760.116+0.00351711d,+5244.63+0.0202682d,+360.026+0.0016656d,+2401.16+0.0111256d,+2281.05+0.0105685d,+800.129+0.00370493d,+840.142+0.00389027d,+1480.44+0.00685695d,+1720.6+0.00797005d,+2281.05+0.0105685d,+1520.47+0.00704245d,+920.171+0.00427291d,+2761.54+0.0128331d,+1080.24+0.00501651d,+1120.25+0.00520243d,+11707.9+0.0546053d,+4524.15+0.021039d,+1080.24+0.00501651d
2021-01-06 14:45:00 PST,+104428+762.101j,+5123.96+4.93444j,+11298.4+23.6242j,+29179.5+196.472j,+51857.2+525.944j,+6967.35+9.12987j,+440.039+0.00203549d,+360.026+0.00166532d,+1040.22+0.0048129d,+320.021+0.00148025d,+320.021+0.00148025d,+960.186+0.00444246d,+1280.18+0.00325118d,+400.032+0.0018504d,+1680.57+0.00778644d,+1640.54+0.00760086d,+1160.27+0.00537466d,+1840.68+0.00852883d,+1800.65+0.00834322d,+880.156+0.00407664d,+920.171+0.00426204d,+1360.37+0.00630209d,+1160.27+0.00539235d,+960.187+0.00446209d,+840.143+0.00390405d,+960.187+0.00446209d,+17865.1+0.0835945d,+1200.29+0.00557843d,+1080.24+0.00502022d
2021-01-06 15:00:00 PST,+104331+754.058j,+4763.4+4.25403j,+13226.1+32.7786j,+33895.8+265.053j,+47240.4+445.061j,+5203.83+4.98657j,+520.055+0.0024073d,+440.039+0.00203684d,+1000.2+0.00463076d,+440.039+0.00203684d,+200.008+0.000925704d,+960.186+0.00444542d,+600.073+0.00277778d,+600.073+0.00277778d,+1520.47+0.00705184d,+1160.27+0.00538049d,+2481.24+0.0115123d,+1680.57+0.0077949d,+1920.75+0.00890975d,+640.083+0.00296761d,+1000.2+0.00463791d,+2801.59+0.0130003d,+760.117+0.00353774d,+1000.2+0.00465561d,+840.143+0.00391033d,+1000.2+0.00465561d,+20808.5+0.0976435d,+2601.37+0.0121164d,+1800.66+0.00838418d
2021-01-06 15:15:00 PST,+108895+858.913j,+4322.88+3.53175j,+11942.2+27.0417j,+35388.2+282.899j,+52276.2+538.69j,+4963.48+4.52893j,+200.008+0.000923851d,+400.032+0.00184793d,+920.17+0.00425156d,+520.054+0.00240248d,+360.026+0.00166309d,+1080.23+0.00499145d,+400.032+0.00184793d,+440.039+0.00203277d,+1080.24+0.00499837d,+840.142+0.00388706d,+2961.77+0.0137148d,+1520.47+0.00703662d,+1520.47+0.00703662d,+960.186+0.00444267d,+440.039+0.00203558d,+2601.36+0.0120442d,+1080.24+0.00501996d,+840.143+0.00390384d,+1040.22+0.00483392d,+1680.57+0.00781168d,+20243.6+0.094812d,+760.117+0.00353188d,+1800.66+0.00837026d
2021-01-06 15:30:00 PST,+102404+758.366j,+5404.91+5.693j,+10296+19.9252j,+27182.7+167.508j,+53633.4+556.77j,+5885.06+6.44812j,+120.003+0.000555747d,+320.021+0.00148217d,+1160.27+0.0053756d,+360.026+0.00166748d,+400.032+0.0018528d,+920.171+0.00426279d,+1680.57+0.00778781d,+440.039+0.00203813d,+1400.4+0.00649453d,+800.129+0.00370981d,+2200.98+0.0102106d,+1320.35+0.00612311d,+1240.31+0.00575174d,+560.063+0.00259649d,+680.093+0.00315311d,+2080.87+0.00965299d,+1280.33+0.00595587d,+1240.31+0.00576961d,+920.172+0.00427985d,+2441.21+0.0113614d,+16213.6+0.0758832d,+920.172+0.00427985d,+3202.08+0.0149071d
2021-01-06 15:45:00 PST,+121483+1017.98j,+7409.52+10.8241j,+8370.36+13.0951j,+38408.7+304.048j,+59361.1+674.81j,+7930.97+12.4266j,+320.021+0.00148382d,+640.083+0.00296822d,+1240.31+0.00575303d,+440.039+0.00204041d,+560.063+0.00259707d,+880.156+0.0040819d,+2761.54+0.0128169d,+560.063+0.00259707d,+1040.22+0.00482538d,+1080.24+0.00501109d,+920.171+0.00426829d,+1160.27+0.00538254d,+1960.78+0.00909906d,+760.117+0.00352564d,+560.063+0.00259752d,+880.157+0.00408261d,+1160.27+0.00541238d,+1400.4+0.00653314d,+840.143+0.00391854d,+2120.91+0.00989739d,+16898.4+0.0793356d,+3802.94+0.0177588d,+6047.45+0.028266d
2021-01-06 16:00:00 PST,+150066+1587.03j,+7048.74+9.85859j,+8851.75+14.73j,+49454.1+494.781j,+74006+1039.64j,+10702.4+23.6413j,+320.021+0.00148622d,+360.026+0.00167204d,+1080.24+0.00501832d,+360.026+0.00167204d,+440.039+0.0020437d,+1600.26+0.00371784d,+2601.37+0.0120923d,+280.016+0.00130041d,+1080.24+0.00501997d,+920.171+0.00427585d,+1000.2+0.00464789d,+1360.37+0.00632252d,+2040.84+0.0094877d,+680.094+0.00315995d,+400.032+0.00185848d,+1360.37+0.00632252d,+1360.38+0.00637015d,+1600.52+0.0074954d,+3202.09+0.0150055d,+3041.89+0.0142538d,+20284.6+0.0957269d,+5766.8+0.0270525d,+5927.18+0.0278067d
2021-01-06 16:15:00 PST,+131812+1149.3j,+13759.5+40.0129j,+9774.7+18.1021j,+40024.1+326.596j,+63368.1+756.99j,+4883.43+4.42368j,+320.021+0.00148699d,+360.026+0.00167291d,+920.171+0.00427666d,+480.047+0.00223071d,+880.157+0.00409062d,+7406.48+0.0200966d,+3081.92+0.0143364d,+280.016+0.00130109d,+1120.25+0.0052032d,+760.117+0.00352997d,+1000.2+0.00464538d,+2641.41+0.012276d,+1440.42+0.00669113d,+880.157+0.00408764d,+480.047+0.00222908d,+1440.42+0.00669113d,+1080.24+0.0050453d,+2120.92+0.00991004d,+1400.4+0.00654149d,+1960.78+0.00916122d,+16213.8+0.0761979d,+6528.69+0.0305604d,+2321.1+0.0108463d
2021-01-06 16:30:00 PST,+129864+1024.25j,+17089.5+57.0845j,+8691.22+14.1326j,+41217.7+352.041j,+56497.8+590.676j,+6365.8+7.4917j,+1720.6+0.00798911d,+720.105+0.00334225d,+1000.2+0.0046428d,+680.094+0.00315649d,+1480.44+0.00687335d,+7325.64+0.0176704d,+2641.41+0.0122692d,+1480.44+0.00687335d,+960.186+0.00445015d,+720.105+0.00333713d,+1120.25+0.00519234d,+1800.65+0.00834828d,+1680.57+0.00779116d,+880.156+0.00407911d,+440.039+0.00203901d,+1080.24+0.00500678d,+1120.25+0.00522352d,+1760.63+0.00821159d,+800.13+0.00373036d,+1920.75+0.00895898d,+16697+0.0783517d,+6207.84+0.0290059d,+1360.38+0.00634377d
