# file...... 1Meter_611_C_power.csv
# date...... Tue May 11 22:32:20 2021
# user...... Christine
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,house_meter_611_C_24:measured_power,house_meter_611_C_25:measured_power,house_meter_611_C_26:measured_power,house_meter_611_C_27:measured_power,house_meter_611_C_28:measured_power,house_meter_611_C_29:measured_power,house_meter_611_C_30:measured_power,house_meter_611_C_31:measured_power,house_meter_611_C_32:measured_power,house_meter_611_C_33:measured_power,house_meter_611_C_34:measured_power,house_meter_611_C_35:measured_power,house_meter_611_C_36:measured_power,house_meter_611_C_37:measured_power,house_meter_611_C_38:measured_power,house_meter_611_C_39:measured_power,house_meter_611_C_40:measured_power
2021-01-09 09:00:00 PST,+16781.2+0.0837635d,+8415.32+0.0417973d,+8696.36+0.0431985d,+6489.1+0.0322032d,+16902+0.0842599d,+5486.5+0.0272159d,+15653.2+0.0779916d,+10664.6+0.053021d,+9700.37+0.0482068d,+1800.69+0.00882471d,+6850.04+0.0336428d,+4604.53+0.0225926d,+3362.41+0.0164893d,+1280.35+0.00627326d,+3402.47+0.016686d,+2601.45+0.0127533d,+5285.97+0.0259438d
2021-01-09 09:15:00 PST,+13358.5+0.0661746d,+8575.83+0.0423835d,+8696.28+0.042981d,+7773+0.0384025d,+16619.7+0.0824244d,+6248.4+0.0308499d,+15693.2+0.0777983d,+6930.33+0.0342268d,+10061.8+0.0497594d,+2040.88+0.00995113d,+3602.76+0.0175783d,+3682.88+0.0179699d,+2241.07+0.0109281d,+1240.33+0.00604564d,+3282.29+0.0160125d,+6328.52+0.0309135d,+4203.76+0.0205159d
2021-01-09 09:30:00 PST,+13157.4+0.0652344d,+7451.95+0.0368018d,+9660.09+0.0477523d,+7371.69+0.0364042d,+16418.2+0.0813974d,+5486.47+0.0270723d,+15975.1+0.0791853d,+7050.69+0.0348142d,+9660.09+0.0477523d,+3162.12+0.0154141d,+2201.03+0.0107247d,+4123.61+0.0201092d,+1960.82+0.0095533d,+1320.37+0.00643123d,+3602.76+0.0175653d,+2521.35+0.0122872d,+3642.82+0.0177609d
2021-01-09 09:45:00 PST,+11991.1+0.059583d,+7973.73+0.039542d,+13036.8+0.0647922d,+9017.57+0.0447387d,+11991.1+0.0595681d,+7291.48+0.036148d,+15854.5+0.0788926d,+7130.98+0.0353499d,+9981.54+0.0495419d,+4123.63+0.0201822d,+2073.72+0.0101405d,+3803.08+0.0186108d,+2730.39+0.0133554d,+2000.85+0.00978387d,+3763.02+0.0184145d,+2881.77+0.0140967d,+3202.19+0.0156662d
2021-01-09 10:00:00 PST,+8696.4+0.0432833d,+7893.49+0.0392228d,+12071.6+0.0600929d,+5486.51+0.0272341d,+15049.2+0.0750127d,+7090.88+0.0352224d,+15089.4+0.0752147d,+7452.02+0.037022d,+10262.8+0.0510486d,+2000.86+0.0098264d,+2161+0.0106136d,+9378.88+0.0462067d,+4381.18+0.0215383d,+6609.36+0.0325234d,+3402.48+0.0167199d,+3602.78+0.0177057d,+2961.88+0.0145521d
2021-01-09 10:15:00 PST,+8053.92+0.039673d,+6529.15+0.0321591d,+10744.8+0.0530195d,+7732.84+0.0381076d,+16176.4+0.0800087d,+8094.07+0.0398939d,+11227.1+0.0554108d,+8094.07+0.0398939d,+7211.16+0.0355288d,+1720.63+0.0083883d,+2481.31+0.0121006d,+5326.03+0.026005d,+1694.88+0.00826266d,+6087.89+0.0297344d,+6970.34+0.0340573d,+4163.69+0.0203196d,+5887.37+0.0287526d
2021-01-09 10:30:00 PST,+7973.63+0.0392472d,+7652.59+0.0377531d,+7171.05+0.0353701d,+6930.32+0.0341792d,+16216.7+0.0802999d,+9419.08+0.0465033d,+12352.9+0.0610651d,+12755+0.0630642d,+9459.24+0.0467024d,+1360.39+0.0066186d,+5005.32+0.0243897d,+2441.26+0.0118827d,+1680.6+0.00817758d,+6127.97+0.0298744d,+3041.96+0.0148104d,+3122.07+0.0152009d,+2481.31+0.0120778d
2021-01-09 10:45:00 PST,+8134.21+0.0400984d,+8053.95+0.0397689d,+7492.07+0.0369854d,+5927.55+0.0292423d,+14565.8+0.0721257d,+10905.6+0.0539162d,+11548.7+0.0571115d,+12916+0.0639106d,+8294.8+0.0409624d,+1400.42+0.00682723d,+1880.75+0.0091708d,+2361.18+0.0115158d,+1635.37+0.00797344d,+6047.78+0.0295422d,+5606.69+0.0273824d,+6248.31+0.0305243d,+4484.28+0.0218902d
2021-01-09 11:00:00 PST,+8455.29+0.0415017d,+6248.34+0.0306242d,+7572.25+0.0371339d,+5446.33+0.0266843d,+10182.2+0.0499888d,+6609.33+0.0323985d,+11548.5+0.0567301d,+13438.7+0.0660688d,+2641.49+0.0129265d,+3602.75+0.0174955d,+1960.81+0.00951542d,+2281.1+0.0110712d,+1720.63+0.00834899d,+2080.92+0.0100988d,+2601.43+0.0126276d,+5767.04+0.0280314d,+2361.18+0.0114602d
2021-01-09 11:15:00 PST,+8816.58+0.0431827d,+5807.19+0.0284329d,+7893.3+0.0386813d,+5526.51+0.0270554d,+14082.5+0.0691949d,+5285.96+0.0258751d,+11749.5+0.0576741d,+6689.55+0.0327654d,+7170.97+0.0351307d,+1640.57+0.00795043d,+1920.78+0.00930947d,+4524.33+0.0219523d,+1560.51+0.00756222d,+1520.49+0.00736813d,+4684.64+0.0227317d,+2561.39+0.0124177d,+2361.18+0.0114461d
2021-01-09 11:30:00 PST,+9860.56+0.0478582d,+5927.44+0.0288164d,+6368.59+0.0309668d,+5686.85+0.0276439d,+9177.86+0.04468d,+5125.56+0.0249096d,+13277.5+0.0647508d,+5646.75+0.0274485d,+6809.82+0.0331185d,+4564.38+0.0220393d,+1680.59+0.00810496d,+4444.15+0.0214577d,+3001.89+0.0144852d,+3562.67+0.0171952d,+4203.72+0.0202947d,+2201.02+0.0106171d,+2321.13+0.0111971d
2021-01-09 11:45:00 PST,+8053.65+0.0389139d,+5967.52+0.0289398d,+9338.45+0.045352d,+5125.55+0.0248477d,+9499.09+0.0461353d,+3963.32+0.019204d,+16095+0.0783898d,+5606.64+0.0271855d,+6930.15+0.0336218d,+920.177+0.00441878d,+2841.69+0.0136571d,+5005.25+0.0240769d,+3642.78+0.0175129d,+3242.2+0.0155845d,+2761.6+0.0132717d,+2000.84+0.00961257d,+2361.17+0.0113454d
2021-01-09 12:00:00 PST,+8254.39+0.0400198d,+6609.23+0.0320697d,+7853.04+0.038125d,+2401.22+0.0116306d,+10704.3+0.0520301d,+2841.7+0.0137667d,+13639.4+0.0663799d,+5245.81+0.0254393d,+6007.63+0.0291431d,+1800.68+0.00865949d,+3081.99+0.0148293d,+4724.68+0.0227489d,+1680.59+0.00808158d,+1800.68+0.00865949d,+2521.33+0.0121288d,+1760.65+0.00846684d,+2160.98+0.0103937d
2021-01-09 12:15:00 PST,+8013.62+0.0390091d,+6168.06+0.0299929d,+5566.56+0.0270611d,+8575.59+0.0417424d,+11146.4+0.0543153d,+4484.26+0.0217896d,+15209.2+0.0742417d,+5566.56+0.0270611d,+4404.11+0.0213994d,+880.162+0.00423496d,+2040.87+0.00982458d,+3122.04+0.0150361d,+1663.78+0.00800802d,+1640.56+0.0078962d,+2561.38+0.0123329d,+4163.64+0.0200612d,+2160.98+0.0104033d
2021-01-09 12:30:00 PST,+8776.26+0.0425191d,+5847.21+0.0282886d,+6609.21+0.0319855d,+7732.61+0.03744d,+8133.96+0.0393899d,+5205.71+0.0251783d,+6890.01+0.0333484d,+5406.16+0.02615d,+3322.32+0.0160562d,+1640.56+0.0078808d,+3041.94+0.0146212d,+3722.9+0.0178994d,+1924.78+0.00924718d,+1720.62+0.00826565d,+4003.36+0.01925d,+3081.99+0.0148139d,+2321.13+0.0111532d
2021-01-09 12:45:00 PST,+8254.3+0.0397741d,+6167.99+0.0297306d,+5125.51+0.0246949d,+7411.54+0.0357434d,+8053.63+0.0388505d,+6930.09+0.0334147d,+6809.74+0.0328328d,+4844.93+0.0233402d,+1680.59+0.00808544d,+960.192+0.00459648d,+4043.41+0.0193809d,+4043.41+0.0193809d,+3282.25+0.0157275d,+1680.59+0.00804746d,+4604.43+0.0220751d,+1680.59+0.00804746d,+2201.01+0.0105418d
2021-01-09 13:00:00 PST,+8093.73+0.0389489d,+5927.38+0.0285735d,+6729.51+0.0324512d,+6729.51+0.0324512d,+7933.23+0.0382752d,+7291.17+0.0351679d,+7893.09+0.0380809d,+5406.14+0.0260551d,+4404.07+0.0212166d,+1520.48+0.00727214d,+1920.77+0.00918816d,+3202.14+0.0153259d,+1871.93+0.00895435d,+1760.65+0.00842163d,+3041.93+0.0145581d,+1680.59+0.00803843d,+5927.33+0.0284014d
2021-01-09 13:15:00 PST,+8053.64+0.038868d,+5646.71+0.0272761d,+5245.79+0.0253352d,+7050.47+0.0340771d,+7451.69+0.0360224d,+6569.08+0.031744d,+12312+0.0596402d,+3843.11+0.0185498d,+2561.38+0.0123565d,+3081.99+0.0147971d,+1520.48+0.0072953d,+2713.54+0.0130261d,+5887.26+0.0282989d,+5125.5+0.0246294d,+2561.37+0.0122949d,+1720.62+0.00825625d,+2120.94+0.0101789d
2021-01-09 13:30:00 PST,+7893.1+0.0380922d,+5366.04+0.0258515d,+6488.84+0.0312755d,+6809.74+0.0328266d,+7210.92+0.0347664d,+5927.37+0.0285626d,+7572.04+0.0365131d,+3162.1+0.0152197d,+3402.43+0.0163781d,+3282.25+0.015715d,+1680.59+0.00804108d,+2950.48+0.0141246d,+2040.87+0.00976638d,+1600.53+0.00765779d,+2521.33+0.012068d,+1960.8+0.00938291d,+2160.97+0.0103416d
2021-01-09 13:45:00 PST,+7973.33+0.0383669d,+5726.89+0.027603d,+9579.3+0.0462463d,+6569.06+0.0316735d,+7130.68+0.0343895d,+8615.6+0.0415769d,+4243.78+0.0204418d,+5285.86+0.0254726d,+2441.25+0.0117504d,+880.161+0.00421026d,+1600.53+0.00765848d,+4684.58+0.0224444d,+2160.97+0.0103426d,+1600.53+0.00765848d,+3402.41+0.0162926d,+4083.48+0.0195595d,+2281.08+0.010918d
2021-01-09 14:00:00 PST,+8174.03+0.039395d,+5526.42+0.0266571d,+6809.75+0.0328651d,+4844.93+0.0233632d,+6970.21+0.0336418d,+5967.48+0.0287899d,+5205.69+0.0251066d,+6248.21+0.0301478d,+4123.57+0.0198786d,+1680.59+0.00805476d,+1480.46+0.00709497d,+2000.84+0.00959092d,+1680.59+0.00805476d,+1600.53+0.00767081d,+5446.2+0.0261438d,+4724.67+0.0226733d,+2160.98+0.0103592d
2021-01-09 14:15:00 PST,+7531.92+0.0363268d,+4484.22+0.0216295d,+6208.1+0.0299663d,+6569.07+0.0317136d,+6809.75+0.0328788d,+5606.61+0.0270561d,+8535.33+0.0412403d,+4925.1+0.0237605d,+1400.41+0.00674609d,+1000.21+0.00479174d,+2721.55+0.0130476d,+2120.94+0.0101656d,+1320.36+0.00632636d,+1480.46+0.00709391d,+3081.98+0.0147778d,+2601.41+0.012471d,+2321.12+0.011126d
2021-01-09 14:30:00 PST,+8174.06+0.0395d,+5366.05+0.0259017d,+4644.53+0.0224122d,+6609.19+0.031919d,+5766.99+0.0278418d,+6047.69+0.0292004d,+8414.91+0.0406707d,+1560.51+0.00752048d,+4163.64+0.0200876d,+1560.51+0.0074905d,+3803.03+0.0182718d,+1840.71+0.0088365d,+1600.54+0.00768275d,+2881.74+0.0138401d,+2561.37+0.0122998d,+1760.65+0.00845188d,+5766.97+0.0277305d
2021-01-09 14:45:00 PST,+7772.69+0.0374916d,+5285.87+0.0255052d,+4083.5+0.0196936d,+6368.53+0.0307432d,+5285.87+0.0255052d,+7451.68+0.0359884d,+9217.89+0.0445516d,+5085.44+0.024536d,+4203.71+0.0202744d,+1040.23+0.00498236d,+2000.84+0.00958722d,+2080.9+0.00997121d,+2120.94+0.0101632d,+4083.48+0.0195835d,+2561.37+0.012276d,+1760.65+0.00843549d,+2160.97+0.0103552d
2021-01-09 15:00:00 PST,+6358.42+0.0308144d,+5486.36+0.0266179d,+8013.59+0.0389208d,+7170.88+0.0348154d,+5887.33+0.0285681d,+6127.94+0.0297387d,+6569.12+0.0318857d,+5285.9+0.0256432d,+3963.32+0.0192163d,+5125.53+0.0247473d,+1880.74+0.00906828d,+2000.84+0.00964784d,+5726.9+0.0276578d,+2841.7+0.0137072d,+2601.42+0.0125469d,+2080.91+0.0100343d,+2040.87+0.00984104d
2021-01-09 15:15:00 PST,+1600.54+0.00771758d,+5606.63+0.0271466d,+11186.5+0.0542915d,+5606.63+0.0271466d,+5205.71+0.0252011d,+5807.11+0.0281197d,+5406.16+0.0261737d,+5005.28+0.0242288d,+1360.39+0.00657504d,+1000.21+0.00480882d,+2040.87+0.00981642d,+1960.81+0.00943099d,+1800.68+0.00866024d,+1160.28+0.0055788d,+2961.84+0.0142517d,+5245.77+0.0252657d,+2441.25+0.0117442d
2021-01-09 15:30:00 PST,+10021.1+0.0483449d,+5045.35+0.0243364d,+11708.9+0.0566373d,+3843.1+0.018528d,+5646.7+0.027244d,+5446.23+0.0262745d,+5045.35+0.0243364d,+3482.55+0.0167872d,+3722.91+0.0179476d,+1600.53+0.00767182d,+2040.87+0.00978428d,+5325.93+0.0255685d,+2000.84+0.00959219d,+1080.24+0.00517679d,+2681.5+0.012859d,+1760.65+0.00843985d,+2201.01+0.0105527d
2021-01-09 15:45:00 PST,+12633.6+0.0611116d,+6488.87+0.0313755d,+8495.21+0.0411115d,+4083.51+0.0197249d,+6930.12+0.0335153d,+5366.06+0.0259341d,+5686.81+0.027488d,+4804.86+0.0232163d,+4404.08+0.0212762d,+1040.23+0.00499637d,+1920.77+0.00922918d,+2601.42+0.0125032d,+2801.64+0.0134667d,+1200.3+0.00576562d,+7531.9+0.0362756d,+1840.71+0.00884418d,+4604.44+0.0221489d
2021-01-09 16:00:00 PST,+12593.5+0.0610551d,+5646.72+0.0273301d,+6649.33+0.0321963d,+3963.31+0.0191688d,+6007.61+0.0290812d,+5045.37+0.0244133d,+5566.53+0.0269411d,+5446.25+0.0263576d,+1560.51+0.00753986d,+1720.62+0.00828808d,+5526.42+0.0266629d,+3482.55+0.0167875d,+3162.1+0.0152408d,+1080.24+0.00520204d,+3402.43+0.0164008d,+1800.68+0.00867401d,+3482.55+0.0167875d
2021-01-09 16:15:00 PST,+9860.8+0.048422d,+5887.41+0.0289001d,+6288.46+0.0308741d,+5005.35+0.024561d,+6047.82+0.0296896d,+5566.62+0.0273217d,+10142+0.0498762d,+3803.09+0.018652d,+10744.7+0.0528539d,+960.195+0.00466923d,+2440.89+0.00836667d,+2201.03+0.0107088d,+2881.76+0.0140248d,+1320.37+0.00642166d,+2281.1+0.0110988d,+1840.72+0.00895438d,+2120.95+0.0103188d
2021-01-09 16:30:00 PST,+7853.25+0.0387426d,+6208.28+0.0306274d,+6529.16+0.0322149d,+5085.55+0.0250765d,+6248.39+0.0308258d,+7371.68+0.0363851d,+8615.97+0.0425494d,+5205.82+0.0256709d,+2241.08+0.0110371d,+3602.78+0.0177027d,+6805.71+0.0192701d,+2361.19+0.0115958d,+3963.36+0.0194774d,+4925.19+0.0242142d,+3001.93+0.0147465d,+6047.84+0.0297479d,+2201.04+0.0108085d
2021-01-09 16:45:00 PST,+8134.1+0.0397902d,+4724.75+0.0230881d,+6609.31+0.0323232d,+5406.22+0.0264259d,+5085.51+0.0248548d,+5085.51+0.0248548d,+6488.97+0.0317331d,+4925.16+0.0240695d,+5807.18+0.0283907d,+3041.96+0.0147981d,+4482.13+0.0109121d,+2241.06+0.0108983d,+5486.38+0.026717d,+1520.49+0.00739188d,+2641.48+0.0128477d,+3001.91+0.014603d,+2241.06+0.0108983d
2021-01-09 17:00:00 PST,+12151.4+0.059328d,+4965.21+0.0241015d,+3001.9+0.0145593d,+2801.66+0.013587d,+5165.64+0.0250765d,+5847.23+0.0283934d,+8247.86+0.0218644d,+1680.6+0.0081464d,+4444.18+0.0215675d,+1960.81+0.00949028d,+4564.4+0.0221159d,+3242.22+0.0157007d,+2961.85+0.0143413d,+2961.85+0.0143413d,+5366.08+0.0260091d,+2721.56+0.0131765d,+3923.25+0.0190042d
2021-01-09 17:15:00 PST,+8535.39+0.041396d,+5325.99+0.025801d,+1760.65+0.00851642d,+5085.46+0.0246333d,+6007.62+0.0291115d,+8174.12+0.0396461d,+7126.1+0.0196518d,+5165.63+0.0250225d,+2481.3+0.0120059d,+1400.41+0.00674875d,+2160.98+0.0104174d,+4724.69+0.0228007d,+2361.17+0.0113834d,+1600.54+0.00771383d,+3522.61+0.016991d,+2601.42+0.0125429d,+4243.78+0.0204758d
2021-01-09 17:30:00 PST,+8013.52+0.0387421d,+4764.78+0.0230078d,+6087.8+0.0294127d,+1800.68+0.00868416d,+5807.1+0.0280532d,+6007.6+0.0290242d,+2080.63+0.00691844d,+5045.35+0.0243655d,+3682.85+0.0177754d,+3923.23+0.0188991d,+3562.66+0.0171596d,+2281.09+0.010981d,+2441.25+0.0117528d,+1560.51+0.0075099d,+3081.99+0.0148415d,+2641.46+0.0127177d,+5245.78+0.0252842d
2021-01-09 17:45:00 PST,+7732.65+0.0375574d,+4804.87+0.0232855d,+6208.14+0.030104d,+4604.48+0.0223125d,+3082+0.0149252d,+5767.02+0.0279597d,+5125.55+0.024843d,+4804.87+0.0232855d,+2441.26+0.0118191d,+1360.39+0.00657125d,+4644.55+0.0224662d,+2241.06+0.0108293d,+2361.17+0.0114103d,+2561.38+0.0123788d,+2481.3+0.0119914d,+8575.52+0.0415497d,+3202.16+0.0154798d
2021-01-09 18:00:00 PST,+7572.11+0.0367228d,+4925.11+0.0238047d,+7933.27+0.0383929d,+2681.51+0.0129484d,+4764.78+0.0230283d,+5807.1+0.0280782d,+5967.5+0.0288557d,+1920.78+0.00927203d,+1560.51+0.00753181d,+5606.62+0.0270949d,+4163.65+0.0201093d,+2321.13+0.0112017d,+2401.21+0.0115886d,+4844.94+0.0234064d,+6408.65+0.0309813d,+4524.31+0.0218545d,+3082+0.0148784d
2021-01-09 18:15:00 PST,+6328.43+0.0305707d,+4885.02+0.0236091d,+10985.5+0.0532292d,+5165.62+0.0249681d,+5125.53+0.0247739d,+1800.68+0.0086913d,+5045.36+0.0243856d,+3522.61+0.0170148d,+2401.21+0.0115928d,+3081.99+0.0148564d,+3202.15+0.0154364d,+2361.17+0.0113783d,+9739.98+0.0470825d,+2000.84+0.00964047d,+2641.46+0.0127306d,+2721.55+0.013117d,+3642.79+0.0175638d
2021-01-09 18:30:00 PST,+6168.01+0.029795d,+5045.36+0.0243964d,+7531.96+0.0364584d,+5205.71+0.0251734d,+5325.98+0.0257563d,+5646.72+0.0273111d,+4323.94+0.0209016d,+4203.72+0.0203195d,+4524.31+0.0218721d,+4724.69+0.0227822d,+2801.65+0.0134985d,+3602.72+0.0173639d,+3322.32+0.0160106d,+2361.17+0.0113741d,+2841.69+0.0136917d,+2681.51+0.012919d,+5726.89+0.0276264d
2021-01-09 18:45:00 PST,+5366.06+0.025926d,+3522.61+0.0170081d,+7812.86+0.037791d,+3602.73+0.0173956d,+5045.36+0.024376d,+5606.62+0.0270941d,+3641.4+0.00884335d,+5887.3+0.0284538d,+1400.41+0.00675554d,+3322.32+0.0160093d,+2321.13+0.0111802d,+6569.07+0.0316978d,+2961.84+0.0142701d,+1640.56+0.00789984d,+2721.55+0.0131111d,+4444.15+0.0214252d,+2681.51+0.012918d
2021-01-09 19:00:00 PST,+5686.84+0.0275933d,+3162.11+0.0153304d,+7652.39+0.0371706d,+3041.95+0.0147471d,+8013.59+0.0389311d,+6328.47+0.0307226d,+7606.29+0.0189978d,+2441.26+0.011832d,+1520.49+0.00736645d,+3202.16+0.0154781d,+2120.95+0.0102472d,+4323.94+0.0209103d,+2641.47+0.0127649d,+1800.68+0.00869872d,+2761.61+0.0133461d,+4644.54+0.0224637d,+2681.51+0.0129586d
2021-01-09 19:15:00 PST,+5446.22+0.0262188d,+5085.44+0.024558d,+7130.71+0.0344644d,+5045.35+0.024364d,+5045.35+0.024364d,+6168.01+0.0297993d,+5885.17+0.0201558d,+4764.77+0.0230063d,+1760.65+0.00849042d,+5205.69+0.0250931d,+5847.18+0.0281929d,+2361.17+0.011368d,+2601.42+0.012526d,+4484.22+0.0216088d,+3282.26+0.0158088d,+4844.93+0.0233506d,+2601.42+0.012526d
2021-01-09 19:30:00 PST,+4684.63+0.0226986d,+5125.55+0.024855d,+6890.04+0.0334363d,+5005.29+0.0242706d,+5125.55+0.024855d,+6569.12+0.0318746d,+4724.71+0.0229073d,+4804.88+0.0232968d,+5366.08+0.026024d,+5245.79+0.025359d,+2201.02+0.0106264d,+2521.34+0.0121745d,+2721.56+0.0131424d,+3602.73+0.0174041d,+5566.53+0.0269131d,+2721.56+0.0131424d,+2681.51+0.0129488d
2021-01-09 19:45:00 PST,+4965.18+0.0239504d,+4524.3+0.0218415d,+6488.86+0.0313516d,+4885.02+0.0235865d,+4844.94+0.0233926d,+5646.71+0.0272729d,+4564.38+0.0220354d,+5967.49+0.0288262d,+1400.41+0.00675175d,+3963.3+0.0191008d,+2160.98+0.0104068d,+2761.6+0.0133026d,+4724.69+0.0227775d,+5325.96+0.0256827d,+3522.6+0.0169738d,+2721.55+0.0131095d,+5566.51+0.0268454d
2021-01-09 20:00:00 PST,+5847.2+0.0282779d,+1520.49+0.00734013d,+5125.53+0.0247811d,+2681.51+0.0129513d,+4644.54+0.022451d,+6649.32+0.032169d,+5366.06+0.0259466d,+6208.12+0.0300289d,+3402.44+0.0164382d,+2841.7+0.0137001d,+2201.02+0.0106084d,+2441.25+0.0117675d,+5085.44+0.0245405d,+3202.15+0.0154402d,+3242.21+0.0156336d,+2721.56+0.0131202d,+4083.5+0.0196972d
2021-01-09 20:15:00 PST,+5807.07+0.0279677d,+4925.11+0.0237989d,+6528.98+0.0315704d,+7531.95+0.0364357d,+5125.53+0.0247695d,+5085.44+0.0245753d,+7893.13+0.0381887d,+7331.33+0.0354621d,+2881.75+0.0139131d,+2721.55+0.0130729d,+2521.33+0.0121101d,+2601.42+0.0124952d,+2361.17+0.0113401d,+1760.65+0.0084538d,+3001.89+0.0144211d,+3322.31+0.0159626d,+2881.74+0.0138432d
2021-01-09 20:30:00 PST,+5566.5+0.0267898d,+5887.3+0.0284499d,+5927.4+0.0286442d,+6930.11+0.033504d,+5165.62+0.0249548d,+5686.81+0.0274787d,+5045.36+0.0243726d,+7291.2+0.035255d,+5125.53+0.0247608d,+2281.09+0.0109597d,+2601.42+0.0125004d,+5165.59+0.0248486d,+2040.87+0.00980455d,+1680.59+0.00807251d,+2801.64+0.0134637d,+5606.59+0.0269749d,+2761.6+0.013271d
2021-01-09 20:45:00 PST,+5446.21+0.0261677d,+5005.25+0.0240736d,+5927.36+0.0285198d,+3041.94+0.0146187d,+6047.67+0.0291001d,+4925.08+0.0236873d,+4604.44+0.0221422d,+5766.97+0.0277461d,+2481.29+0.0119216d,+2441.24+0.0117018d,+2801.64+0.0134313d,+3081.98+0.014777d,+1960.8+0.00939695d,+1720.62+0.00824506d,+5927.35+0.0284534d,+2561.37+0.0122782d,+5165.58+0.0247887d
2021-01-09 21:00:00 PST,+4083.48+0.0195567d,+5245.76+0.0252262d,+6047.66+0.0290922d,+4203.7+0.0202062d,+5967.46+0.0287054d,+4484.21+0.0215571d,+8936.76+0.0430423d,+6047.66+0.0290922d,+4484.21+0.0215571d,+3522.59+0.016867d,+5967.43+0.0286027d,+2881.73+0.0137947d,+1920.77+0.00919095d,+2721.54+0.013027d,+3322.3+0.0159066d,+2681.5+0.0128351d,+3762.95+0.0180197d
2021-01-09 21:15:00 PST,+4604.45+0.0221851d,+5726.9+0.0276537d,+5967.49+0.0288183d,+5406.15+0.0261013d,+5646.71+0.0272655d,+5245.79+0.0253254d,+8334.63+0.04029d,+6328.43+0.030566d,+3162.1+0.0152525d,+4524.29+0.0217856d,+2761.6+0.0132879d,+2841.69+0.0136738d,+5566.5+0.0268158d,+5205.69+0.0250738d,+2441.25+0.0117449d,+2561.37+0.0123235d,+8053.63+0.0388378d
2021-01-09 21:30:00 PST,+5807.04+0.0278486d,+5646.69+0.0271914d,+6609.17+0.0318391d,+7732.55+0.0372685d,+4925.09+0.0237094d,+7291.16+0.0351346d,+7973.35+0.038433d,+6248.19+0.0300956d,+5045.34+0.0242895d,+2361.16+0.0112937d,+3122.03+0.0149378d,+2801.64+0.013403d,+5005.23+0.023967d,+1640.56+0.00784463d,+2401.2+0.0114854d,+2521.32+0.0120606d,+3682.83+0.0176251d
2021-01-09 21:45:00 PST,+5526.36+0.0264004d,+6889.93+0.0330821d,+8013.44+0.0384947d,+6729.47+0.0323094d,+5125.49+0.0245919d,+3963.28+0.0190064d,+5526.38+0.0265198d,+7652.25+0.0367541d,+2080.9+0.00997139d,+2241.04+0.010704d,+5165.56+0.0247026d,+2601.41+0.0124271d,+3682.82+0.017601d,+2601.41+0.0124271d,+2521.32+0.0120441d,+6047.62+0.0289314d,+3843.07+0.0183681d
2021-01-09 22:00:00 PST,+3883.14+0.0185613d,+6368.47+0.030546d,+3402.42+0.0162993d,+4043.41+0.0193751d,+5686.75+0.0272684d,+2681.5+0.0128418d,+4844.9+0.0232235d,+6167.95+0.0295817d,+7612.11+0.0365301d,+2241.05+0.0107061d,+2681.5+0.0128126d,+8487.55+0.0204155d,+2681.5+0.0128126d,+1680.59+0.00802678d,+5406.09+0.0258606d,+2801.63+0.0133873d,+2921.78+0.0139621d
2021-01-09 22:15:00 PST,+3122.02+0.0148534d,+6528.87+0.0311951d,+4283.82+0.0204491d,+3081.97+0.0147046d,+4965.13+0.0237081d,+1480.46+0.00705881d,+4564.33+0.0217907d,+5967.41+0.0285058d,+4524.26+0.021599d,+2040.86+0.00971743d,+2241.04+0.0106715d,+11253.2+0.0268939d,+2080.9+0.00990822d,+1720.61+0.0081915d,+2481.28+0.0118166d,+2601.4+0.0123893d,+2481.28+0.0118166d
2021-01-09 22:30:00 PST,+6408.52+0.0305099d,+5807.02+0.0277489d,+5245.73+0.0250609d,+4484.18+0.0214159d,+7571.94+0.0362092d,+1400.41+0.00667959d,+4644.49+0.022183d,+6328.34+0.0302466d,+2921.77+0.0139449d,+1680.59+0.00799864d,+3322.29+0.015823d,+5243.01+0.0131958d,+2040.86+0.00971481d,+2641.45+0.0125768d,+3282.23+0.015632d,+2601.4+0.0123859d,+5606.53+0.0267275d
2021-01-09 22:45:00 PST,+5807.01+0.0276941d,+4844.88+0.0231418d,+5085.38+0.024293d,+4524.26+0.0216074d,+5085.38+0.024293d,+1280.34+0.00610654d,+3642.76+0.0173911d,+5726.83+0.0273645d,+3923.2+0.0187321d,+4965.13+0.0237008d,+5005.21+0.0238926d,+2321.12+0.0110676d,+3362.35+0.0160393d,+4083.47+0.0194851d,+5285.81+0.025235d,+2561.36+0.0122143d,+2881.73+0.0137439d
2021-01-09 23:00:00 PST,+3282.22+0.0155227d,+5887.16+0.0279364d,+1960.79+0.00928946d,+4404.01+0.0208855d,+5406.04+0.0256482d,+960.19+0.00454712d,+3282.22+0.0155584d,+5486.22+0.0260295d,+2000.83+0.00947928d,+2120.93+0.0100397d,+2441.23+0.0115574d,+2441.23+0.0115574d,+5205.59+0.0246727d,+2841.67+0.0134554d,+2441.23+0.0115574d,+4684.53+0.0221983d,+2401.19+0.0113676d
2021-01-09 23:15:00 PST,+4764.69+0.0225794d,+8856.26+0.0421431d,+1440.43+0.00683332d,+4323.87+0.0205368d,+5005.18+0.0237795d,+880.16+0.00417446d,+4564.31+0.0216809d,+4243.73+0.0201554d,+4444.09+0.0211088d,+1600.53+0.00757348d,+2561.35+0.0121248d,+2441.23+0.0115556d,+2401.19+0.0113659d,+2841.67+0.0134533d,+3001.86+0.0142126d,+2761.57+0.0130737d,+2281.07+0.0107968d
