# file...... 1Meter_684_C_power.csv
# date...... Wed May 12 15:03:45 2021
# user...... Christine
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,house_meter_684_C_24:measured_power,house_meter_684_C_25:measured_power,house_meter_684_C_26:measured_power,house_meter_684_C_27:measured_power,house_meter_684_C_28:measured_power,house_meter_684_C_29:measured_power,house_meter_684_C_30:measured_power,house_meter_684_C_31:measured_power,house_meter_684_C_32:measured_power,house_meter_684_C_33:measured_power,house_meter_684_C_34:measured_power,house_meter_684_C_35:measured_power,house_meter_684_C_36:measured_power,house_meter_684_C_37:measured_power,house_meter_684_C_38:measured_power,house_meter_684_C_39:measured_power,house_meter_684_C_40:measured_power
2021-01-07 11:30:00 PST,+1320.37+0.00640632d,+1920.78+0.00932163d,+4404.1+0.0213958d,+4925.13+0.0239323d,+2361.18+0.011461d,+280.017+0.001358d,+2241.06+0.0108774d,+1320.37+0.00640619d,+360.027+0.00174609d,+2361.18+0.011454d,+6006.69+0.025555d,+1160.28+0.00562565d,+2321.14+0.0112596d,+800.135+0.00387888d,+600.076+0.00290879d,+800.135+0.00387888d,+560.066+0.00271481d
2021-01-07 11:45:00 PST,+1120.26+0.00541788d,+2080.91+0.010069d,+3963.31+0.0191926d,+4965.2+0.0240545d,+1480.46+0.00716174d,+320.022+0.00154736d,+1960.81+0.00948735d,+1000.21+0.00483755d,+1600.54+0.00774301d,+2201.02+0.0106452d,+4523.27+0.0165776d,+1000.21+0.00483506d,+2321.14+0.0112267d,+1000.21+0.00483506d,+2561.38+0.01239d,+720.109+0.00348063d,+360.027+0.00173992d
2021-01-07 12:00:00 PST,+1240.33+0.00603295d,+3121.1+0.00809301d,+3963.33+0.019292d,+5005.31+0.0243748d,+1440.44+0.00700402d,+520.057+0.00252775d,+2801.66+0.0136307d,+480.049+0.00233325d,+2321.14+0.0112906d,+1920.78+0.00933147d,+1400.21+0.0034699d,+760.122+0.00369099d,+2761.61+0.0134212d,+480.049+0.00233074d,+4123.6+0.0200518d,+840.149+0.00407972d,+1760.66+0.00855298d
2021-01-07 12:15:00 PST,+1200.3+0.00582613d,+5203+0.0132412d,+4003.39+0.0194624d,+2241.06+0.0108867d,+1400.41+0.00680058d,+1000.21+0.00485632d,+4083.53+0.0198526d,+2361.18+0.0114708d,+1680.6+0.00816214d,+2160.99+0.0104825d,+760.122+0.00368502d,+800.135+0.00387907d,+2601.43+0.0126214d,+840.149+0.00407312d,+3843.12+0.0186555d,+1440.44+0.00698515d,+2160.99+0.0104825d
2021-01-07 12:30:00 PST,+1440.44+0.00703217d,+3361.28+0.00877394d,+3843.14+0.0187786d,+2201.03+0.0107473d,+1280.35+0.0062493d,+1880.75+0.00918218d,+3843.14+0.0187786d,+2201.03+0.0107473d,+640.087+0.00312336d,+2281.11+0.0111323d,+680.098+0.00331676d,+760.123+0.00370716d,+2521.35+0.012306d,+2441.27+0.0119147d,+3442.52+0.0168086d,+2080.92+0.0101545d,+2080.92+0.0101545d
2021-01-07 12:45:00 PST,+1600.54+0.00777418d,+2040.88+0.00990036d,+4003.39+0.0194367d,+2080.91+0.0100947d,+1160.28+0.00562648d,+3082.01+0.0149575d,+2201.02+0.0106779d,+2080.91+0.0100947d,+520.057+0.0025212d,+2721.57+0.0132061d,+880.164+0.00426758d,+1040.23+0.00504401d,+2281.1+0.0110667d,+2481.3+0.012039d,+3162.11+0.0153466d,+1880.75+0.00912286d,+2681.52+0.0130115d
2021-01-07 13:00:00 PST,+3602.75+0.0175511d,+5042.79+0.0127229d,+3082.01+0.0149943d,+2120.95+0.0103144d,+1920.78+0.00934019d,+2761.62+0.0134337d,+2120.95+0.0103144d,+2321.14+0.0112889d,+1040.23+0.00505643d,+2441.26+0.0118676d,+1960.81+0.00953008d,+1560.52+0.00758323d,+2241.06+0.0108935d,+2281.1+0.0110883d,+3122.06+0.0151816d,+1880.75+0.00914063d,+2241.06+0.0108935d
2021-01-07 13:15:00 PST,+4003.4+0.019483d,+2401.14+0.0109244d,+1320.37+0.00641789d,+1320.37+0.00641789d,+7612.3+0.0371d,+2321.14+0.0112871d,+2040.88+0.0099231d,+2361.18+0.011482d,+840.149+0.00408286d,+2080.92+0.0101128d,+2120.95+0.0103076d,+1320.37+0.00641464d,+2401.22+0.011671d,+2441.26+0.0118658d,+2961.86+0.0143994d,+2201.03+0.0106971d,+2080.92+0.0101128d
2021-01-07 13:30:00 PST,+3522.64+0.017189d,+2721.57+0.0132699d,+1160.29+0.0056536d,+1160.29+0.0056536d,+7491.95+0.0366038d,+2361.18+0.011511d,+2040.88+0.00994813d,+2561.39+0.0124881d,+560.067+0.00272828d,+600.076+0.00292089d,+2321.14+0.0113065d,+1360.39+0.00662391d,+2641.48+0.0128687d,+2441.26+0.0118923d,+2441.26+0.0118923d,+2120.95+0.0103305d,+2000.85+0.00974501d
2021-01-07 13:45:00 PST,+4243.83+0.0207244d,+6204.1+0.0151723d,+1200.31+0.00585219d,+1240.33+0.00604742d,+6769.76+0.0330849d,+2641.48+0.0128867d,+600.076+0.00292498d,+1920.78+0.00936781d,+600.076+0.00292498d,+640.087+0.0031165d,+2000.85+0.0097475d,+1240.33+0.00604053d,+2681.53+0.0130673d,+2321.14+0.0113094d,+2201.03+0.0107236d,+2080.92+0.0101379d,+2120.95+0.0103331d
2021-01-07 14:00:00 PST,+4163.68+0.0202722d,+4762.41+0.0116164d,+2840.88+0.00714343d,+1320.37+0.00642051d,+7853.1+0.0382931d,+2120.95+0.010317d,+680.098+0.00330619d,+400.034+0.00194448d,+600.076+0.00291708d,+600.076+0.00291115d,+480.049+0.00232874d,+1120.27+0.00543593d,+2601.43+0.012631d,+760.122+0.00368783d,+1360.39+0.00660178d,+1280.35+0.00621313d,+1800.69+0.00874009d
2021-01-07 14:15:00 PST,+4043.46+0.0196574d,+2521.22+0.0111261d,+4322.33+0.0124016d,+1800.69+0.00873602d,+6529.03+0.0317391d,+400.034+0.00193962d,+680.098+0.00329793d,+440.041+0.00213363d,+520.057+0.00252169d,+600.076+0.00290435d,+680.098+0.00329176d,+1440.44+0.00697414d,+2160.99+0.010466d,+920.179+0.00445424d,+360.027+0.00174235d,+360.027+0.00174235d,+920.179+0.00445424d
2021-01-07 14:30:00 PST,+2321.15+0.0113314d,+5563.36+0.0138845d,+4001.97+0.0113205d,+2000.85+0.00974916d,+4764.82+0.023244d,+640.087+0.00311702d,+720.11+0.00350683d,+960.196+0.00467649d,+440.041+0.00214267d,+600.076+0.00291507d,+800.135+0.00388726d,+1360.39+0.00661071d,+920.179+0.00447069d,+680.098+0.00330392d,+520.057+0.00252627d,+600.076+0.00291507d,+1040.23+0.00505421d
2021-01-07 14:45:00 PST,+2080.92+0.0101361d,+2160.95+0.0101113d,+2920.93+0.00731874d,+2401.22+0.0116604d,+4123.6+0.020039d,+1080.25+0.00524279d,+560.066+0.00271759d,+1000.21+0.00485419d,+320.022+0.00155268d,+600.076+0.0029075d,+760.122+0.0036832d,+1440.44+0.0069817d,+600.076+0.0029075d,+1320.37+0.0063994d,+800.135+0.00387715d,+560.066+0.0027136d,+800.135+0.00387715d
2021-01-07 15:00:00 PST,+1600.54+0.00778913d,+4442.09+0.0108221d,+1280.35+0.00621752d,+2641.48+0.0128347d,+5005.31+0.0243447d,+880.164+0.00427346d,+840.149+0.00407911d,+800.135+0.00388477d,+480.049+0.00233039d,+600.076+0.00290829d,+840.149+0.00407222d,+1040.23+0.00504244d,+1000.21+0.00484837d,+1440.44+0.0069836d,+960.195+0.00465432d,+800.135+0.00387821d,+880.164+0.00426625d
2021-01-07 15:15:00 PST,+1240.33+0.00602552d,+2241.02+0.0104894d,+1080.25+0.00523741d,+2040.88+0.0098989d,+3843.12+0.0186546d,+1680.6+0.00815017d,+760.122+0.00368484d,+880.164+0.00426698d,+520.057+0.00252082d,+880.163+0.00426107d,+560.066+0.00271104d,+720.109+0.00348598d,+1160.28+0.00561786d,+360.027+0.00174259d,+880.163+0.00426107d,+760.122+0.00367974d,+480.049+0.00232363d
2021-01-07 15:30:00 PST,+1320.37+0.00642443d,+2120.95+0.0103043d,+1240.33+0.00602365d,+1520.49+0.00738515d,+3722.94+0.0180995d,+1560.52+0.00757969d,+800.135+0.00388514d,+840.088+0.00241428d,+600.076+0.00291348d,+800.135+0.00388085d,+680.098+0.00329847d,+1040.23+0.00504588d,+1320.37+0.00640552d,+360.027+0.00174589d,+1040.23+0.00504588d,+800.135+0.00388085d,+600.076+0.00291027d
2021-01-07 15:45:00 PST,+1240.33+0.00602875d,+2241.06+0.0108979d,+1160.29+0.0056397d,+1720.63+0.00836529d,+2721.57+0.0132372d,+760.122+0.00369404d,+1080.25+0.00525049d,+6246.59+0.0242211d,+480.049+0.00233266d,+920.179+0.00446452d,+800.135+0.0038819d,+1280.35+0.00621292d,+1240.33+0.00601862d,+800.135+0.0038819d,+880.164+0.0042703d,+480.049+0.00232867d,+1080.25+0.00524149d
2021-01-07 16:00:00 PST,+1680.6+0.00819349d,+1680.6+0.00818678d,+1280.35+0.00623596d,+1320.37+0.00643099d,+2281.1+0.0111149d,+1240.33+0.00604093d,+920.18+0.00448107d,+5324.13+0.0178087d,+440.041+0.00214246d,+800.136+0.00389166d,+840.15+0.00408635d,+1200.31+0.00583898d,+1240.33+0.00603377d,+1280.35+0.00622856d,+880.164+0.00428105d,+520.057+0.00252913d,+1560.52+0.00759242d
2021-01-07 16:15:00 PST,+1840.73+0.0090672d,+1880.76+0.00924646d,+1200.31+0.00589941d,+1160.29+0.00570262d,+2401.23+0.0118079d,+1240.33+0.00609622d,+1080.25+0.00530906d,+2440.66+0.00619624d,+560.067+0.00275193d,+840.151+0.00412585d,+1000.21+0.00491223d,+1240.33+0.0060921d,+960.197+0.00471562d,+1280.35+0.00628878d,+1240.33+0.0060921d,+360.028+0.00176767d,+1560.52+0.00766583d
2021-01-07 16:30:00 PST,+1360.4+0.00670908d,+1680.61+0.00827962d,+1160.29+0.00571496d,+1280.35+0.00630665d,+2521.36+0.0124262d,+1320.37+0.0065039d,+1160.29+0.00571496d,+1160.29+0.00571496d,+1000.21+0.00492618d,+720.111+0.00354537d,+1840.73+0.00906697d,+1480.47+0.0072913d,+1200.31+0.0059108d,+1480.47+0.0072913d,+1200.31+0.0059108d,+800.137+0.00393951d,+1360.4+0.0066996d
2021-01-07 16:45:00 PST,+1520.49+0.00745697d,+1400.42+0.00686357d,+1840.72+0.00902324d,+1200.31+0.00588231d,+2441.27+0.0119702d,+1440.44+0.00705986d,+1160.29+0.00568609d,+1440.44+0.00705986d,+720.111+0.00352831d,+920.181+0.0045068d,+1400.42+0.00686028d,+1200.31+0.00587949d,+1160.29+0.00568336d,+1200.31+0.00587949d,+1160.29+0.00568336d,+1000.21+0.00489895d,+1120.27+0.00548724d
2021-01-07 17:00:00 PST,+1800.69+0.00882996d,+1640.57+0.00803794d,+1360.39+0.00666441d,+1800.69+0.00882303d,+2401.23+0.0117686d,+1440.44+0.00705679d,+1160.29+0.00568362d,+880.165+0.00431093d,+760.123+0.00372279d,+1600.55+0.00784467d,+1480.47+0.00725576d,+1240.33+0.00607821d,+4402.37+0.0123775d,+1120.27+0.00548957d,+1080.25+0.00529338d,+1360.4+0.00666694d,+1120.27+0.00548957d
2021-01-07 17:15:00 PST,+1520.49+0.00745366d,+1560.52+0.00765161d,+1320.37+0.00647344d,+2040.89+0.010009d,+3522.65+0.0172869d,+2721.58+0.0133512d,+1160.29+0.00568819d,+760.123+0.00372579d,+1440.44+0.00706248d,+2481.32+0.0121771d,+1240.33+0.00608368d,+1920.79+0.00942401d,+4843.07+0.0145376d,+1600.55+0.00785173d,+960.197+0.0047091d,+2641.49+0.012964d,+1280.35+0.00628009d
2021-01-07 17:30:00 PST,+1680.6+0.00818877d,+1640.57+0.00800756d,+1920.78+0.00937638d,+1560.52+0.00761656d,+8134.11+0.0398122d,+2361.19+0.0115284d,+3282.29+0.0160319d,+920.18+0.00448999d,+1880.75+0.0091808d,+2040.88+0.00994878d,+360.028+0.0017538d,+1800.69+0.008777d,+2720.88+0.00746049d,+3362.4+0.0164d,+1000.21+0.00487363d,+1680.6+0.00819124d,+1280.35+0.00623935d
2021-01-07 17:45:00 PST,+1600.54+0.00780871d,+1640.57+0.00801726d,+1480.47+0.00723435d,+1720.63+0.00840878d,+8013.71+0.0392687d,+2000.85+0.0097794d,+2321.15+0.0113464d,+2721.58+0.0133061d,+2000.85+0.0097794d,+2201.03+0.0107448d,+920.18+0.00448958d,+1800.69+0.00878891d,+1720.63+0.00839786d,+2961.87+0.0144636d,+1160.29+0.00566165d,+1280.35+0.00624781d,+3162.13+0.0154429d
2021-01-07 18:00:00 PST,+1720.63+0.00839365d,+1520.49+0.00742017d,+2641.48+0.0128969d,+1600.54+0.0078111d,+7050.59+0.0344889d,+1480.47+0.00722471d,+2201.03+0.0107444d,+2160.99+0.0105488d,+1960.82+0.0095708d,+2000.85+0.00975456d,+1360.39+0.00663039d,+2441.27+0.0119039d,+1720.63+0.00838742d,+1800.69+0.00877798d,+1280.35+0.00624005d,+1600.54+0.00780165d,+2160.99+0.010536d
2021-01-07 18:15:00 PST,+1680.6+0.00817932d,+1680.6+0.0081822d,+2681.53+0.0130609d,+1640.57+0.00798718d,+8174.21+0.0399072d,+1280.35+0.00623247d,+2281.1+0.0111087d,+2521.35+0.0122799d,+1680.6+0.0081822d,+2241.06+0.0108982d,+1160.29+0.00563983d,+2201.03+0.0107033d,+1520.49+0.00739181d,+2160.99+0.0105084d,+2040.88+0.00992387d,+1680.6+0.00817073d,+1680.6+0.00817073d
2021-01-07 18:30:00 PST,+1640.57+0.00801344d,+1600.55+0.00782047d,+2921.82+0.0142844d,+1800.69+0.00879916d,+5646.8+0.0276387d,+1080.25+0.00527706d,+2481.31+0.0121286d,+2241.07+0.0109531d,+1080.25+0.00527706d,+1920.78+0.0093763d,+1120.27+0.00546671d,+1960.82+0.00957189d,+1480.47+0.00722553d,+1560.52+0.00761649d,+1080.25+0.00527134d,+2201.03+0.0107456d,+1920.78+0.0093763d
2021-01-07 18:45:00 PST,+1680.61+0.00828404d,+1680.61+0.00827614d,+3202.2+0.0157795d,+1760.66+0.00867068d,+2921.83+0.0143962d,+960.198+0.00472703d,+2361.2+0.0116311d,+1720.64+0.00847341d,+920.182+0.00452995d,+1600.55+0.00787665d,+1120.27+0.00551195d,+1960.82+0.00965114d,+2040.89+0.0100456d,+1040.23+0.00511798d,+920.181+0.00452709d,+2201.04+0.0108346d,+1400.42+0.00689118d
2021-01-07 19:00:00 PST,+1520.49+0.00747144d,+2641.49+0.0129868d,+3041.98+0.0149583d,+1800.69+0.00884984d,+2841.73+0.0139724d,+880.166+0.00432402d,+2321.15+0.0114103d,+1680.6+0.00825921d,+1080.25+0.00530744d,+2281.11+0.0112064d,+1240.33+0.00609066d,+3122.09+0.0153434d,+1440.44+0.00707393d,+920.181+0.00451795d,+1200.31+0.00589403d,+1160.29+0.00569742d,+1800.69+0.00884446d
2021-01-07 19:15:00 PST,+1720.63+0.00842506d,+2040.89+0.00999394d,+3402.47+0.0166711d,+1920.79+0.00940534d,+2161+0.0105826d,+1040.23+0.00509169d,+1760.66+0.00862068d,+1600.55+0.00783618d,+1120.27+0.00548364d,+1200.31+0.00587532d,+1480.47+0.00724752d,+3442.53+0.0168668d,+2241.07+0.0109746d,+1040.23+0.00509142d,+880.165+0.00430769d,+920.181+0.0045036d,+3562.71+0.0174565d
2021-01-07 19:30:00 PST,+1760.66+0.00858642d,+1880.75+0.00916732d,+3082.02+0.0150303d,+1880.75+0.00916732d,+2000.85+0.00975321d,+800.136+0.00389831d,+1600.54+0.00780058d,+1360.39+0.00662948d,+1120.27+0.00545874d,+880.164+0.00428614d,+1200.31+0.00584593d,+2681.53+0.0130682d,+2040.88+0.00994339d,+1120.27+0.00545592d,+1000.21+0.00487099d,+640.087+0.00311672d,+1480.47+0.00721126d
2021-01-07 19:45:00 PST,+1720.63+0.00840642d,+1800.69+0.0087946d,+3041.97+0.0148649d,+1960.82+0.00957732d,+1960.82+0.00957732d,+760.123+0.00371081d,+1240.33+0.00605634d,+1240.33+0.00605634d,+1640.57+0.00801204d,+1280.35+0.00624742d,+920.18+0.00448931d,+2241.07+0.0109397d,+1800.69+0.00878835d,+840.15+0.00409872d,+880.165+0.00429401d,+720.11+0.00351292d,+1280.35+0.00624742d
2021-01-07 20:00:00 PST,+1800.69+0.00879296d,+1680.6+0.00820062d,+2881.77+0.014069d,+1760.66+0.00859156d,+1960.82+0.0095691d,+680.098+0.00331717d,+1280.35+0.00624649d,+1320.37+0.00644186d,+760.123+0.00370762d,+1160.29+0.00565783d,+760.123+0.00370591d,+3001.92+0.0146495d,+1360.39+0.00663417d,+920.18+0.00448656d,+760.123+0.00370591d,+840.15+0.00409621d,+1120.27+0.00546259d
2021-01-07 20:15:00 PST,+1640.57+0.00801074d,+1840.72+0.00898207d,+2801.67+0.0136768d,+1880.75+0.00917757d,+1840.72+0.00898207d,+720.11+0.00351222d,+1360.39+0.00663689d,+880.165+0.00429315d,+800.136+0.00390266d,+1800.69+0.00878198d,+720.11+0.00351038d,+3041.97+0.0148435d,+1120.27+0.00546198d,+680.098+0.00331527d,+480.049+0.0023399d,+800.136+0.00390062d,+760.123+0.00370549d
2021-01-07 20:30:00 PST,+1760.66+0.00861397d,+1680.6+0.00822132d,+2961.87+0.0144971d,+3562.71+0.0174424d,+2161+0.0105735d,+680.099+0.00332555d,+1760.66+0.00861325d,+1000.21+0.00489151d,+1120.27+0.00547891d,+1480.47+0.00723763d,+960.196+0.00469312d,+4524.36+0.0221472d,+1000.21+0.00488879d,+800.136+0.00391053d,+440.041+0.0021503d,+2240.6+0.00617775d,+600.077+0.00293252d
2021-01-07 20:45:00 PST,+2361.18+0.011472d,+2321.14+0.0112732d,+2681.52+0.0130254d,+4404.11+0.0214085d,+2040.88+0.00991086d,+720.11+0.00349502d,+1840.72+0.00893807d,+800.135+0.00388355d,+1080.25+0.00524373d,+760.122+0.00368591d,+1080.25+0.00523894d,+4283.88+0.020804d,+880.164+0.00426822d,+840.149+0.00407411d,+440.041+0.00213352d,+2360.71+0.0069275d,+480.049+0.00232753d
2021-01-07 21:00:00 PST,+2000.84+0.00968597d,+2040.88+0.00988321d,+1920.78+0.00930113d,+4364.02+0.0211541d,+2080.91+0.0100773d,+800.135+0.00387273d,+1600.54+0.00774937d,+880.163+0.00426022d,+1120.26+0.00542291d,+720.109+0.00348118d,+1040.23+0.00502938d,+3602.74+0.0174376d,+840.149+0.00406168d,+800.135+0.00386817d,+560.066+0.00270731d,+680.097+0.0032877d,+400.034+0.0019336d
2021-01-07 21:15:00 PST,+1720.62+0.00832678d,+1720.62+0.0083353d,+1800.68+0.00872343d,+4323.95+0.0209698d,+6284.58+0.0167392d,+720.109+0.00348698d,+1560.51+0.00755916d,+520.057+0.00251806d,+640.086+0.00309938d,+720.109+0.00348111d,+960.194+0.00464219d,+3642.8+0.0176315d,+800.135+0.0038681d,+800.135+0.0038681d,+640.086+0.00309416d,+560.057+0.00234812d,+640.086+0.00309416d
2021-01-07 21:30:00 PST,+2201.02+0.0106208d,+1800.68+0.00869637d,+1760.65+0.0085029d,+4323.94+0.0209046d,+5683.7+0.0149511d,+760.121+0.00366939d,+1440.44+0.00695551d,+680.097+0.00328297d,+640.086+0.00308978d,+760.121+0.0036627d,+920.178+0.00443424d,+2201.02+0.0106122d,+880.163+0.00424134d,+680.097+0.00327699d,+640.086+0.00308415d,+600.076+0.00289132d,+840.148+0.00404845d
2021-01-07 21:45:00 PST,+2000.84+0.00963783d,+1680.59+0.00810789d,+1920.78+0.00926756d,+4283.86+0.0206898d,+4081.75+0.00987117d,+720.109+0.00347271d,+1480.46+0.00714176d,+5124.25+0.0190579d,+680.097+0.0032797d,+760.121+0.00365693d,+920.177+0.00442726d,+1840.71+0.00885964d,+1160.28+0.00558304d,+680.097+0.00327183d,+480.048+0.00230924d,+640.086+0.00307929d,+880.162+0.00423466d
2021-01-07 22:00:00 PST,+1720.62+0.008293d,+1840.71+0.00888384d,+1760.65+0.00849716d,+4323.93+0.0208905d,+1760.62+0.0081197d,+560.066+0.00270159d,+1400.41+0.00675757d,+3681.88+0.011734d,+800.135+0.00386001d,+600.076+0.00288963d,+920.178+0.00443167d,+1760.65+0.00848246d,+1320.37+0.00636008d,+680.097+0.00327508d,+440.041+0.00211885d,+640.076+0.00272114d,+680.097+0.00327508d
2021-01-07 22:15:00 PST,+2241.05+0.0107632d,+1760.65+0.00846295d,+1720.62+0.0082704d,+4283.85+0.0206131d,+800.134+0.00384448d,+720.109+0.00345985d,+1600.54+0.00769282d,+1520.25+0.00374445d,+1040.23+0.00499857d,+800.134+0.00384103d,+1320.36+0.00633977d,+1480.46+0.00710894d,+1200.3+0.00576299d,+680.097+0.00326463d,+560.066+0.00268832d,+2000.55+0.00631125d,+680.097+0.00326463d
2021-01-07 22:30:00 PST,+1760.65+0.00843968d,+1680.59+0.00806567d,+1800.68+0.00864244d,+4363.99+0.0209677d,+480.048+0.00230274d,+760.121+0.00364665d,+1720.62+0.00825792d,+720.108+0.00345463d,+1040.23+0.00499103d,+2120.94+0.0101799d,+2921.79+0.0140284d,+2080.91+0.00998759d,+1080.24+0.00518261d,+800.134+0.00383829d,+640.086+0.00307033d,+1800.44+0.00565398d,+600.075+0.00287836d
2021-01-07 22:45:00 PST,+560.065+0.00267484d,+2361.16+0.0113001d,+1720.62+0.00823235d,+4283.83+0.0205181d,+400.033+0.00191292d,+880.161+0.00420969d,+1280.34+0.00612472d,+560.065+0.00267836d,+960.192+0.00459262d,+2401.2+0.0114896d,+2601.41+0.0124487d,+2521.32+0.012065d,+1080.24+0.00516606d,+840.147+0.00401745d,+840.147+0.00401745d,+480.041+0.00194451d,+640.085+0.00306053d
2021-01-07 23:00:00 PST,+1040.23+0.004968d,+1440.43+0.00688236d,+1320.36+0.00630836d,+4564.34+0.0218368d,+560.065+0.002675d,+720.108+0.00343963d,+680.096+0.00324846d,+520.056+0.00248387d,+720.108+0.00343963d,+2361.16+0.0112907d,+2841.68+0.0135912d,+2801.64+0.0133994d,+1200.3+0.00573686d,+720.108+0.00344108d,+800.133+0.00382362d,+560.065+0.00267613d,+1480.46+0.0070767d
2021-01-07 23:15:00 PST,+560.065+0.00267245d,+880.161+0.00420201d,+480.048+0.00229144d,+4444.11+0.0212483d,+440.04+0.00210043d,+760.12+0.00362874d,+1480.46+0.00706967d,+720.108+0.00343767d,+1560.51+0.00745218d,+2281.08+0.0109078d,+3562.65+0.0170451d,+2881.73+0.0137834d,+1360.39+0.00650264d,+1360.39+0.00650264d,+1520.48+0.00726838d,+840.147+0.00401503d,+2401.2+0.0114827d
2021-01-07 23:30:00 PST,+360.027+0.00171161d,+640.085+0.00304697d,+280.016+0.00133275d,+4363.95+0.0208057d,+400.033+0.00190407d,+1360.38+0.00647771d,+2441.24+0.0116296d,+1520.48+0.00724051d,+2281.08+0.0108659d,+2201.01+0.0104967d,+4965.13+0.0237061d,+3041.92+0.0145121d,+1480.46+0.00705821d,+2201.01+0.0104967d,+2401.2+0.0114523d,+840.147+0.00400441d,+2481.28+0.0118347d
2021-01-07 23:45:00 PST,+1200.3+0.00569986d,+400.033+0.00190218d,+440.04+0.00209245d,+4524.25+0.0215499d,+480.048+0.00228273d,+2961.82+0.0140986d,+2681.49+0.0127627d,+2481.28+0.0118088d,+2641.45+0.0125719d,+2201+0.0104743d,+3202.13+0.0152448d,+2841.67+0.0135267d,+1080.24+0.00513833d,+2201+0.0104743d,+2201+0.0104743d,+840.146+0.00399588d,+2321.12+0.0110464d
2021-01-08 00:00:00 PST,+320.021+0.00151955d,+960.191+0.00456771d,+320.021+0.00152196d,+4644.48+0.022128d,+360.027+0.00171225d,+2721.54+0.012956d,+2401.2+0.0114295d,+2321.12+0.011048d,+1960.8+0.00933155d,+2401.2+0.011435d,+3001.87+0.0142991d,+3963.26+0.0188862d,+1200.3+0.00571324d,+2201+0.0104808d,+2241.04+0.0106716d,+680.085+0.00287809d,+2561.36+0.0121986d
2021-01-08 00:15:00 PST,+720.107+0.00341302d,+1120.26+0.00531791d,+360.027+0.00170852d,+4203.66+0.0199804d,+480.048+0.0022782d,+2761.58+0.0131182d,+1440.43+0.00683867d,+2160.97+0.0102626d,+1120.26+0.00531791d,+2040.86+0.00969858d,+2641.44+0.0125558d,+3762.93+0.017895d,+1160.28+0.00551186d,+2241.04+0.0106507d,+2521.32+0.0119842d,+680.096+0.00323013d,+2361.15+0.0112222d
2021-01-08 00:30:00 PST,+840.146+0.00398205d,+400.033+0.00189724d,+400.033+0.00189724d,+3562.63+0.0169185d,+440.04+0.00208701d,+2641.44+0.0125392d,+1040.22+0.00493477d,+2521.31+0.0119683d,+720.107+0.0034157d,+1080.24+0.00512915d,+2601.4+0.0123596d,+3322.28+0.0157894d,+1040.22+0.00493906d,+2681.49+0.0127406d,+2641.44+0.0125501d,+640.085+0.00303867d,+2361.15+0.0112171d
2021-01-08 00:45:00 PST,+320.021+0.00151243d,+640.084+0.00302806d,+280.016+0.00132448d,+3202.12+0.0151643d,+440.04+0.00208153d,+2441.23+0.0115574d,+880.16+0.0041642d,+2201+0.010419d,+720.107+0.00340674d,+960.19+0.00454759d,+2601.4+0.0123289d,+3482.5+0.0165108d,+1120.26+0.00530604d,+2281.07+0.0108094d,+2321.11+0.0109993d,+760.119+0.00359973d,+2681.48+0.0127089d
2021-01-08 01:00:00 PST,+1120.26+0.00529348d,+640.084+0.00302542d,+400.033+0.00189061d,+3202.11+0.0151511d,+560.065+0.00264711d,+2361.15+0.0111681d,+1120.26+0.00529605d,+1760.64+0.00832566d,+1800.67+0.00851509d,+760.119+0.00359599d,+2841.67+0.013455d,+3322.28+0.0157337d,+920.174+0.00435347d,+2481.27+0.0117468d,+2481.27+0.0117468d,+880.16+0.00416409d,+2681.48+0.0126957d
2021-01-08 01:15:00 PST,+480.047+0.00227008d,+800.132+0.00378829d,+360.027+0.00170426d,+3282.22+0.0155559d,+360.027+0.00170426d,+2561.35+0.0121357d,+2641.44+0.0125156d,+1200.3+0.00568384d,+2561.35+0.0121357d,+840.146+0.00398001d,+2801.62+0.0132828d,+4203.65+0.0199416d,+880.16+0.00416963d,+2361.15+0.0111925d,+2321.11+0.0110025d,+720.107+0.00341118d,+2601.4+0.0123325d
2021-01-08 01:30:00 PST,+600.074+0.00284139d,+880.16+0.00417313d,+520.056+0.00246539d,+3162.07+0.0150065d,+480.048+0.00227569d,+2801.62+0.013294d,+2601.4+0.0123429d,+1160.28+0.00550189d,+2761.58+0.0131037d,+1160.28+0.00550575d,+2761.58+0.0131129d,+5245.7+0.024934d,+1000.21+0.00474586d,+2521.31+0.0119709d,+2481.27+0.0117806d,+560.065+0.00265696d,+2361.15+0.0112097d
2021-01-08 01:45:00 PST,+920.175+0.0043549d,+560.065+0.00265369d,+960.19+0.00455032d,+3802.99+0.0180434d,+400.033+0.00189531d,+2761.58+0.0130968d,+2561.36+0.0121462d,+840.146+0.00398123d,+2721.53+0.0129066d,+1120.26+0.00531126d,+2801.62+0.013292d,+3122.01+0.014814d,+1040.22+0.00493164d,+2601.4+0.012341d,+2441.23+0.0115804d,+1200.3+0.00569091d,+2321.11+0.0110101d
2021-01-08 02:00:00 PST,+360.027+0.00170661d,+480.048+0.00227799d,+280.016+0.00132867d,+3322.28+0.0157839d,+360.027+0.00170837d,+2481.27+0.0117843d,+2281.08+0.0108326d,+960.191+0.00455734d,+2481.27+0.0117843d,+1360.38+0.00646561d,+2801.63+0.0133235d,+3602.69+0.0171387d,+1840.7+0.0087502d,+2361.15+0.0112267d,+2681.49+0.0127515d,+2201+0.0104645d,+2201+0.0104645d
