# file...... 1Meter_645_B_power.csv
# date...... Wed May 12 15:03:45 2021
# user...... Christine
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,house_meter_645_B_24:measured_power,house_meter_645_B_25:measured_power,house_meter_645_B_26:measured_power,house_meter_645_B_27:measured_power,house_meter_645_B_28:measured_power,house_meter_645_B_29:measured_power,house_meter_645_B_30:measured_power,house_meter_645_B_31:measured_power,house_meter_645_B_32:measured_power,house_meter_645_B_33:measured_power,house_meter_645_B_34:measured_power,house_meter_645_B_35:measured_power,house_meter_645_B_36:measured_power,house_meter_645_B_37:measured_power,house_meter_645_B_38:measured_power,house_meter_645_B_39:measured_power,house_meter_645_B_40:measured_power
2021-01-11 04:30:00 PST,+320.021+0.0014711d,+280.016+0.00129108d,+5445.97+0.0251623d,+1120.25+0.00516695d,+5005.04+0.0231209d,+8695.24+0.0402278d,+5766.69+0.0266476d,+400.032+0.00184454d,+800.129+0.00368997d,+160.005+0.000734212d,+240.012+0.00110137d,+160.005+0.000734212d,+160.005+0.000734212d,+160.005+0.000734212d,+200.008+0.000917787d,+120.003+0.000550646d,+200.008+0.000917787d
2021-01-11 04:45:00 PST,+320.021+0.00147547d,+400.032+0.00184973d,+2521.28+0.0116683d,+1120.25+0.0051815d,+8093.23+0.0375392d,+8775.56+0.0407154d,+6488.5+0.0300764d,+360.026+0.00166472d,+280.016+0.00129472d,+160.005+0.000736233d,+320.021+0.00147261d,+240.012+0.0011044d,+240.012+0.0011044d,+160.005+0.000736233d,+200.008+0.000920313d,+160.005+0.000736233d,+200.008+0.000920313d
2021-01-11 05:00:00 PST,+360.026+0.00166451d,+320.021+0.00148426d,+4283.71+0.0198997d,+1120.25+0.00519742d,+11908.8+0.0554933d,+8374.21+0.0389666d,+7732.12+0.0359694d,+280.016+0.00129869d,+480.047+0.0022266d,+160.005+0.000737578d,+280.016+0.00129085d,+160.005+0.000737578d,+160.005+0.000737578d,+160.005+0.000737578d,+200.008+0.000921995d,+160.005+0.000737578d,+200.008+0.000921995d
2021-01-11 05:15:00 PST,+480.046+0.0022225d,+360.026+0.00167266d,+6769.3+0.0315316d,+1120.25+0.00520623d,+11547.1+0.0538915d,+7892.65+0.036781d,+11707.9+0.0546454d,+280.016+0.00130089d,+480.047+0.00223037d,+280.016+0.00129175d,+320.021+0.00147632d,+240.012+0.00110718d,+160.005+0.000738087d,+240.012+0.00110718d,+120.003+0.000553552d,+240.012+0.00110718d,+200.008+0.000922631d
2021-01-11 05:30:00 PST,+5245.58+0.0244002d,+360.026+0.00167613d,+7210.57+0.033663d,+3843+0.0179167d,+6488.56+0.0302833d,+9096.84+0.0425019d,+10582.8+0.0494745d,+320.021+0.00148986d,+480.047+0.002235d,+280.016+0.00129489d,+440.039+0.00203502d,+320.021+0.00147991d,+160.005+0.000739884d,+200.008+0.000924877d,+160.005+0.000739884d,+200.008+0.000924877d,+240.012+0.00110988d
2021-01-11 05:45:00 PST,+2521.28+0.0116994d,+3402.36+0.015902d,+7371.08+0.0345068d,+6207.85+0.0290475d,+11466.9+0.0537708d,+12713+0.0596449d,+3682.76+0.0172145d,+8173.63+0.0382764d,+4444.02+0.0207793d,+200.008+0.000924061d,+560.063+0.00258793d,+360.026+0.00166347d,+160.005+0.000739231d,+160.005+0.000739231d,+160.005+0.000739231d,+240.012+0.0011089d,+240.012+0.0011089d
2021-01-11 06:00:00 PST,+720.105+0.00333776d,+5045.19+0.0236275d,+11145.4+0.0523263d,+6649.02+0.0311589d,+6167.76+0.0288979d,+13477.2+0.0633344d,+10984.7+0.0515683d,+6007.36+0.0281445d,+6288.07+0.029463d,+280.016+0.00129346d,+320.021+0.00147827d,+320.021+0.00147827d,+200.008+0.000923855d,+240.012+0.00110865d,+360.026+0.0016631d,+120.003+0.000554286d,+320.021+0.00147827d
2021-01-11 06:15:00 PST,+2080.88+0.00966795d,+5045.2+0.0236537d,+8896.19+0.0417743d,+5967.27+0.0279873d,+8735.61+0.0410176d,+13115.2+0.0616929d,+9859.89+0.046318d,+6287.02+0.0256515d,+6929.81+0.0325145d,+320.021+0.00148025d,+280.016+0.00129519d,+520.054+0.00240569d,+280.016+0.00129519d,+320.021+0.00148025d,+320.021+0.00148025d,+160.005+0.000740053d,+320.021+0.00148025d
2021-01-11 06:30:00 PST,+16335.3+0.0777695d,+13277.1+0.0641213d,+13478.2+0.0650982d,+18552.6+0.0897994d,+19197.7+0.0929476d,+20206.2+0.0978719d,+15852.9+0.0766447d,+18230.1+0.0882263d,+19681.7+0.0953105d,+400.033+0.00187193d,+280.016+0.00131025d,+600.073+0.00280824d,+200.008+0.000935844d,+320.021+0.00149747d,+240.012+0.00112304d,+160.005+0.000748655d,+840.144+0.00393211d
2021-01-11 06:45:00 PST,+16819+0.0804639d,+16336.8+0.0797381d,+21498.5+0.105164d,+21175.6+0.10357d,+22306.1+0.109153d,+16739.6+0.0817184d,+21377.4+0.104566d,+21458.1+0.104965d,+23073.6+0.112945d,+1240.32+0.00583205d,+1440.42+0.00677354d,+720.106+0.00338527d,+280.016+0.00131613d,+760.118+0.00357342d,+920.173+0.00432615d,+200.008+0.000940044d,+640.084+0.00300898d
2021-01-11 07:00:00 PST,+16738.5+0.0802736d,+18593.7+0.0909458d,+21256.4+0.104089d,+19359.9+0.0947247d,+21014.2+0.102892d,+19198.6+0.0939288d,+19238.9+0.0941278d,+21579.4+0.105685d,+22871.7+0.112076d,+480.047+0.00225871d,+1120.26+0.00527241d,+280.016+0.00131742d,+360.027+0.00169391d,+1000.21+0.00470716d,+840.145+0.00395363d,+200.008+0.00094097d,+280.016+0.00131742d
2021-01-11 07:15:00 PST,+16818.8+0.0803056d,+15893.5+0.0772338d,+21013.7+0.102338d,+16336.5+0.0794016d,+17545.2+0.0853203d,+16256+0.0790074d,+22467.2+0.109485d,+18835.2+0.0916437d,+22749.9+0.110876d,+400.033+0.00187781d,+1120.26+0.00526019d,+240.012+0.00112658d,+800.131+0.00375654d,+440.04+0.00206564d,+2800.95+0.00778972d,+200.008+0.000938791d,+960.189+0.00450829d
2021-01-11 07:30:00 PST,+21213.6+0.101252d,+15772.6+0.0765699d,+21376.9+0.104024d,+16699+0.081099d,+18552.9+0.0901736d,+16094.8+0.0781446d,+22547.9+0.109777d,+16981+0.0824786d,+22669+0.110373d,+960.188+0.00450687d,+1080.24+0.0050706d,+200.008+0.000938493d,+560.064+0.00262836d,+640.084+0.00300399d,+5244.06+0.0177697d,+160.005+0.000750776d,+920.173+0.00431898d
2021-01-11 07:45:00 PST,+21173.6+0.101411d,+15853.2+0.0770965d,+19601.5+0.0954775d,+17464.7+0.0849914d,+19440.2+0.0946851d,+16135.2+0.078477d,+22426.9+0.109371d,+16981.1+0.0826212d,+15329.8+0.0745342d,+680.095+0.00320022d,+920.174+0.00433035d,+200.008+0.000940966d,+920.174+0.00433035d,+720.106+0.00338855d,+2000.42+0.00482969d,+640.084+0.0030119d,+880.159+0.00414197d
2021-01-11 08:00:00 PST,+18229.4+0.0874153d,+15813.1+0.077037d,+18270.9+0.0891044d,+17908.1+0.0873216d,+19480.7+0.0950533d,+16135.3+0.0786174d,+22427.1+0.109568d,+19102.8+0.0754084d,+9539.26+0.0463488d,+640.084+0.00302087d,+680.095+0.00320976d,+2360.91+0.00881893d,+520.056+0.00245428d,+1280.34+0.00604413d,+1840.4+0.00501054d,+560.064+0.00264313d,+960.19+0.0045322d
2021-01-11 08:15:00 PST,+19479.2+0.0933049d,+16256.1+0.0792772d,+19359.7+0.094538d,+17666.4+0.0862063d,+21781+0.106472d,+16377+0.0798706d,+19400.1+0.0947366d,+22109.3+0.0719913d,+9378.63+0.0456035d,+440.04+0.0020763d,+720.107+0.00339817d,+2641.16+0.010109d,+600.074+0.00283159d,+560.064+0.00264276d,+880.159+0.00415372d,+640.084+0.00302044d,+1120.26+0.00528734d
2021-01-11 08:30:00 PST,+21416+0.102842d,+16336.7+0.0796492d,+19238.7+0.0939144d,+17585.7+0.0857846d,+20085.8+0.0980851d,+17988.8+0.0877658d,+20085.8+0.0980851d,+20764+0.0928349d,+6970.28+0.0338483d,+1040.22+0.00491046d,+840.145+0.00396565d,+320.016+0.00117987d,+640.084+0.00302108d,+1000.21+0.00472148d,+1200.3+0.00566648d,+1000.21+0.00472148d,+760.119+0.0035878d
2021-01-11 08:45:00 PST,+20043.8+0.0959869d,+18512.7+0.090184d,+20408.5+0.0994996d,+20005+0.0975156d,+19843.6+0.0967223d,+18996.6+0.0925603d,+16820+0.0818788d,+18391.8+0.0895902d,+6970.26+0.0337891d,+1200.3+0.00565558d,+880.159+0.0041466d,+320.021+0.00150734d,+280.016+0.00131889d,+1200.3+0.00565558d,+1160.28+0.00546692d,+800.131+0.00376945d,+680.095+0.0032038d
2021-01-11 09:00:00 PST,+12914.6+0.061451d,+19399.9+0.094484d,+19359.5+0.094286d,+17625.9+0.0857791d,+21175.2+0.103209d,+17585.6+0.0855815d,+16860.3+0.0820264d,+20234.2+0.0842205d,+7812.89+0.0378645d,+1040.22+0.00490002d,+1000.21+0.00471144d,+1040.22+0.00490002d,+960.189+0.00452287d,+1200.3+0.00565442d,+1120.26+0.0052772d,+1240.32+0.00584305d,+1080.24+0.0050886d
2021-01-11 09:15:00 PST,+9217.69+0.044056d,+19682.2+0.095907d,+18432.1+0.0897673d,+16699.1+0.0812674d,+18512.7+0.0901631d,+18714.3+0.0911528d,+18190.2+0.0885802d,+17786.2+0.0854372d,+6007.62+0.0291041d,+1080.24+0.00509715d,+1040.22+0.00490824d,+1160.28+0.00547498d,+1040.22+0.00490824d,+1080.24+0.00509715d,+1080.24+0.00509715d,+1440.43+0.00679771d,+1400.4+0.00660872d
2021-01-11 09:30:00 PST,+640.085+0.00304272d,+16094.7+0.0780768d,+17142.1+0.0831948d,+16779.5+0.0814224d,+19036.7+0.092464d,+17867.5+0.086742d,+16094.7+0.0780768d,+17021.3+0.0826039d,+5205.7+0.0251372d,+960.189+0.0045256d,+1080.24+0.00509167d,+1280.34+0.00603532d,+1080.24+0.00509167d,+1080.24+0.00509167d,+1040.22+0.00490297d,+1680.58+0.00792331d,+1280.34+0.00603532d
2021-01-11 09:45:00 PST,+320.021+0.00151954d,+16014.1+0.0775865d,+16255.8+0.0787654d,+17061.5+0.0826975d,+17504.7+0.0848619d,+16135+0.0781759d,+17262.9+0.0836812d,+18189.9+0.0882093d,+3402.43+0.0163968d,+1040.22+0.00490015d,+1120.26+0.00527734d,+1360.38+0.00640915d,+1160.28+0.00546596d,+920.174+0.00433443d,+1040.22+0.00490015d,+1360.38+0.00640915d,+1280.34+0.00603185d
2021-01-11 10:00:00 PST,+4644.46+0.0220291d,+17706+0.0855571d,+17464.2+0.0843801d,+17544.8+0.0847724d,+17544.8+0.0847724d,+15812.6+0.0763468d,+16054.2+0.0775214d,+16537.5+0.0798716d,+400.033+0.00191898d,+840.144+0.00394687d,+1080.24+0.00507529d,+1360.38+0.00639221d,+1200.29+0.00563963d,+960.189+0.00451104d,+1080.24+0.00507529d,+1120.26+0.0052634d,+2080.89+0.00978065d
2021-01-11 10:15:00 PST,+360.027+0.00169754d,+16013.9+0.0772209d,+16215.2+0.0781986d,+19197.5+0.0926976d,+17544.7+0.0846575d,+16215.2+0.0781986d,+16094.4+0.077612d,+16618+0.0801547d,+400.033+0.00191641d,+800.131+0.00375429d,+1040.22+0.0048813d,+1320.36+0.00619656d,+1240.31+0.00582073d,+960.188+0.00450559d,+1320.36+0.00619656d,+1240.31+0.00582073d,+1560.5+0.00732429d
2021-01-11 10:30:00 PST,+1680.58+0.00792615d,+16013.8+0.0771657d,+16416.6+0.0791199d,+17705.9+0.0853801d,+17262.6+0.083227d,+16376.3+0.0789245d,+16336+0.078729d,+16658.3+0.0802929d,+480.048+0.00229818d,+800.131+0.00375252d,+1160.28+0.00544236d,+1440.42+0.00675719d,+1080.24+0.00506678d,+1200.29+0.00563017d,+1320.36+0.00619364d,+1480.45+0.00694506d,+1080.24+0.00506678d
2021-01-11 10:45:00 PST,+480.047+0.00226707d,+15732.1+0.0759757d,+16497.3+0.079697d,+18028.5+0.0871504d,+17504.5+0.0845989d,+20286.8+0.0981611d,+16618.1+0.0802849d,+14645.1+0.0706939d,+2521.33+0.0121089d,+720.106+0.00338118d,+1480.45+0.00695345d,+1080.24+0.00507289d,+960.189+0.0045089d,+520.055+0.00244166d,+1160.28+0.00544893d,+1320.36+0.00620112d,+1440.42+0.00676535d
2021-01-11 11:00:00 PST,+8775.95+0.0417282d,+17343.3+0.0838275d,+16537.6+0.0799057d,+18068.8+0.0873607d,+18915.4+0.0914868d,+20044.7+0.0969953d,+17464.2+0.0844162d,+9980.91+0.0480921d,+360.027+0.00172777d,+680.095+0.00319534d,+1320.36+0.00620516d,+1120.26+0.00526434d,+800.131+0.0037595d,+560.064+0.00263126d,+1000.2+0.00469996d,+880.159+0.00413566d,+1760.63+0.00827579d
2021-01-11 11:15:00 PST,+1320.36+0.00624576d,+15812.5+0.0761387d,+17302.8+0.0833676d,+16698.5+0.0804353d,+17705.8+0.0853236d,+16134.6+0.0777006d,+16054.1+0.07731d,+6569.02+0.031508d,+2961.83+0.0141849d,+600.074+0.00281617d,+1280.34+0.00601034d,+1080.24+0.0050706d,+1000.2+0.00469477d,+600.074+0.00281617d,+1080.24+0.0050706d,+800.131+0.00375536d,+2200.99+0.0103361d
2021-01-11 11:30:00 PST,+8615.36+0.0409342d,+15852.8+0.0764187d,+16054.1+0.0773959d,+18068.6+0.0871818d,+18955.6+0.0914956d,+15933.3+0.0768095d,+16215.2+0.0781778d,+3081.98+0.0147773d,+10061.2+0.0483821d,+2640.93+0.00805186d,+1240.31+0.00582506d,+2000.82+0.00939965d,+840.144+0.00394504d,+680.095+0.00319329d,+1080.24+0.00507294d,+1160.28+0.00544899d,+920.173+0.00432097d
2021-01-11 11:45:00 PST,+3442.42+0.0161666d,+17221.7+0.0822906d,+6207.98+0.0295277d,+16456.4+0.0786082d,+17826.2+0.0852003d,+17382.9+0.0830663d,+9177.47+0.0437057d,+3401.26+0.00848344d,+4644.47+0.0220767d,+5084.17+0.0188489d,+1240.31+0.00579826d,+1600.52+0.00748327d,+640.083+0.00299155d,+760.118+0.00355273d,+920.172+0.00430109d,+1120.26+0.00523675d,+800.13+0.00373981d
2021-01-11 12:00:00 PST,+5125.36+0.0240105d,+3883.1+0.0183133d,+6528.77+0.0308242d,+18228.7+0.0864806d,+7090.34+0.0334833d,+15932.4+0.0755146d,+6849.65+0.0323434d,+3963.16+0.018318d,+3963.23+0.0186918d,+720.069+0.00219475d,+880.157+0.00410014d,+840.143+0.00391367d,+600.073+0.00279507d,+600.073+0.00279507d,+880.157+0.00410014d,+2040.85+0.00951159d,+800.13+0.00372722d
2021-01-11 12:15:00 PST,+8013.07+0.0374405d,+4924.94+0.0230201d,+1360.38+0.00634942d,+16938.7+0.0795652d,+2361.13+0.0110248d,+2160.95+0.0100893d,+5646.49+0.0264005d,+3521.45+0.00945383d,+2881.69+0.0134583d,+560.063+0.00259661d,+800.129+0.00370999d,+680.093+0.00315326d,+600.073+0.00278215d,+520.055+0.00241108d,+880.156+0.00408119d,+680.093+0.00315326d,+680.093+0.00315326d
2021-01-11 12:30:00 PST,+8334.15+0.0389834d,+760.117+0.00354535d,+1160.27+0.00541264d,+18671.4+0.0877275d,+2120.91+0.00989787d,+3522.52+0.0164483d,+560.064+0.00261204d,+3282.19+0.0153245d,+5446.04+0.02545d,+520.055+0.00241219d,+680.093+0.00315471d,+560.063+0.00259781d,+760.117+0.00352602d,+520.055+0.00241219d,+1240.31+0.00575465d,+680.093+0.00315471d,+1040.22+0.0048259d
2021-01-11 12:45:00 PST,+7170.47+0.0335299d,+1400.4+0.00653748d,+1880.72+0.00878148d,+21414+0.10079d,+2601.38+0.01215d,+1360.38+0.00635054d,+4844.78+0.0226487d,+600.073+0.00280041d,+5245.6+0.0245265d,+600.073+0.00278304d,+520.055+0.00241185d,+520.055+0.00241185d,+760.117+0.00352552d,+1000.2+0.00463952d,+880.157+0.00408248d,+680.093+0.00315426d,+840.143+0.00389682d
2021-01-11 13:00:00 PST,+6127.64+0.0286249d,+5205.53+0.0243676d,+2961.79+0.0138518d,+19598.8+0.0922878d,+7411.21+0.034724d,+440.039+0.00205587d,+4363.88+0.0204208d,+2120.92+0.00991575d,+2160.95+0.0101031d,+600.073+0.00278371d,+560.063+0.00259807d,+560.063+0.00259807d,+760.117+0.00352638d,+760.117+0.00352638d,+680.093+0.00315503d,+1000.2+0.00464065d,+720.105+0.0033407d
2021-01-11 13:15:00 PST,+5205.52+0.0243311d,+5405.97+0.0253492d,+800.131+0.00374485d,+17946.1+0.0845862d,+7411.23+0.0347806d,+2000.82+0.009369d,+4924.95+0.0230891d,+720.106+0.0033702d,+6127.67+0.0287418d,+520.055+0.00241578d,+640.083+0.00297348d,+600.073+0.00278757d,+680.094+0.0031594d,+680.094+0.0031594d,+760.117+0.00353127d,+800.13+0.00371722d,+800.13+0.00371722d
2021-01-11 13:30:00 PST,+5686.59+0.0266099d,+4724.56+0.022164d,+400.033+0.00187333d,+18550.7+0.0875219d,+7130.4+0.0334833d,+2040.85+0.00956359d,+6889.71+0.0323498d,+640.084+0.00299777d,+6247.98+0.029329d,+560.064+0.00260382d,+640.083+0.00297594d,+560.064+0.00260382d,+2600.86+0.00761114d,+720.105+0.00334809d,+720.105+0.00334809d,+760.117+0.00353418d,+800.13+0.00372028d
2021-01-11 13:45:00 PST,+6969.89+0.0325643d,+880.157+0.00410536d,+400.033+0.00186552d,+16777.6+0.0787666d,+6689.11+0.0312742d,+2761.55+0.0128907d,+720.105+0.0033586d,+1920.75+0.00896283d,+640.083+0.00298528d,+640.083+0.00297454d,+600.073+0.00278856d,+400.032+0.00185881d,+6166.12+0.0227945d,+640.083+0.00297454d,+800.13+0.00371854d,+720.105+0.00334652d,+1400.4+0.00650981d
2021-01-11 14:00:00 PST,+9699.14+0.0453049d,+1120.26+0.00523295d,+2040.85+0.00953681d,+16697.1+0.0784946d,+6608.91+0.0309408d,+640.083+0.00298938d,+6849.57+0.0320707d,+560.064+0.00261558d,+6488.59+0.030376d,+680.094+0.00315939d,+600.073+0.00278756d,+440.039+0.00204401d,+6045.86+0.0222409d,+640.083+0.00297347d,+720.105+0.00334532d,+960.187+0.00446108d,+2200.98+0.010231d
2021-01-11 14:15:00 PST,+7290.76+0.0338925d,+2881.68+0.0134143d,+1800.66+0.00837843d,+16696.9+0.0781635d,+2881.68+0.0134143d,+680.094+0.00316303d,+480.047+0.00223245d,+1880.72+0.00875123d,+6247.93+0.0291241d,+640.083+0.00296178d,+560.063+0.00259143d,+560.063+0.00259143d,+800.106+0.0030361d,+600.073+0.0027766d,+720.105+0.00333217d,+720.105+0.00333217d,+1360.37+0.00629653d
2021-01-11 14:30:00 PST,+6969.84+0.0324181d,+1480.45+0.00690874d,+4243.66+0.019826d,+17825+0.0837415d,+2681.46+0.0125196d,+2641.42+0.0123324d,+5887.06+0.0275223d,+5325.77+0.0248925d,+5205.52+0.0243293d,+600.073+0.00278018d,+640.083+0.0029656d,+480.047+0.00222398d,+2921.04+0.00815779d,+640.083+0.0029656d,+800.129+0.00370736d,+680.093+0.00315103d,+1480.44+0.00686144d
2021-01-11 14:45:00 PST,+5365.82+0.0249023d,+2321.09+0.0108068d,+6528.66+0.030449d,+16334.4+0.0764879d,+2641.42+0.0122998d,+920.172+0.00428181d,+6889.64+0.0321373d,+960.104+0.0024821d,+1840.69+0.00856843d,+600.073+0.00277479d,+640.083+0.00295985d,+400.032+0.00184964d,+640.083+0.00295985d,+640.083+0.00295985d,+680.093+0.00314492d,+640.083+0.00295985d,+800.129+0.00370017d
2021-01-11 15:00:00 PST,+3402.33+0.0157528d,+760.117+0.0035222d,+6167.7+0.0286422d,+4043.3+0.0187606d,+4203.57+0.0195055d,+880.156+0.00407863d,+1240.31+0.00574841d,+600.044+0.00169291d,+6127.6+0.0284555d,+520.054+0.00240105d,+640.082+0.00295535d,+320.021+0.00147739d,+560.063+0.0025858d,+600.072+0.00277057d,+760.116+0.00350973d,+640.082+0.00295535d,+600.072+0.00277057d
2021-01-11 15:15:00 PST,+4804.65+0.0222016d,+840.142+0.0038807d,+920.17+0.00425049d,+2160.94+0.0099869d,+2481.24+0.0114687d,+680.093+0.00314121d,+5927.08+0.027434d,+200.008+0.000923619d,+7290.72+0.0337643d,+600.072+0.00276364d,+640.082+0.00294796d,+560.063+0.00257934d,+520.054+0.00239504d,+560.063+0.00257934d,+640.082+0.00294796d,+640.082+0.00294796d,+720.104+0.00331661d
2021-01-11 15:30:00 PST,+6729.12+0.0311226d,+7411.08+0.0343326d,+5165.38+0.0239074d,+1120.25+0.00517652d,+2521.28+0.011657d,+520.054+0.00240252d,+680.093+0.00314205d,+2521.28+0.011657d,+4804.65+0.0222346d,+600.072+0.00276214d,+640.082+0.00294635d,+280.016+0.00128875d,+520.054+0.00239374d,+520.054+0.00239374d,+640.082+0.00294635d,+720.104+0.00331481d,+760.116+0.00349905d
2021-01-11 15:45:00 PST,+9337.6+0.0432637d,+2881.67+0.0133191d,+1240.31+0.00572891d,+1880.71+0.00868913d,+2721.49+0.0125779d,+2040.84+0.00942955d,+4844.73+0.02241d,+3963.16+0.0183257d,+1640.54+0.00757878d,+560.063+0.00257871d,+760.116+0.0035001d,+520.054+0.00239446d,+680.093+0.00313152d,+680.093+0.00313152d,+640.082+0.00294724d,+720.104+0.00331581d,+760.116+0.0035001d
2021-01-11 16:00:00 PST,+10462.2+0.048717d,+9940.16+0.0465548d,+9297.63+0.0435341d,+4844.78+0.0226434d,+7010.01+0.0327922d,+9377.94+0.0439116d,+5125.35+0.0239575d,+3963.2+0.0185164d,+9940.16+0.0465548d,+600.072+0.00277191d,+560.063+0.00258705d,+240.012+0.00110852d,+760.116+0.00351142d,+760.116+0.00351142d,+680.093+0.00314165d,+640.082+0.00295677d,+1280.33+0.00591584d
2021-01-11 16:15:00 PST,+6608.78+0.0304946d,+3842.97+0.0177446d,+5846.88+0.0270192d,+880.156+0.0040592d,+3041.86+0.014041d,+960.185+0.00442843d,+3242.11+0.0149665d,+5165.37+0.0238633d,+6328.06+0.0292485d,+640.082+0.00293842d,+440.039+0.00201992d,+240.012+0.00110165d,+560.063+0.002571d,+640.082+0.00293842d,+640.082+0.00293842d,+560.063+0.002571d,+800.128+0.00367338d
2021-01-11 16:30:00 PST,+9257.34+0.0430097d,+4644.36+0.0215425d,+1160.27+0.00537426d,+1160.27+0.00537426d,+2761.54+0.0127994d,+5486.08+0.0254554d,+3602.62+0.0167034d,+5405.91+0.0250826d,+4443.99+0.0206114d,+720.104+0.00332082d,+200.008+0.00092216d,+800.129+0.00368997d,+600.072+0.00276715d,+760.116+0.00350539d,+680.093+0.00313625d,+880.156+0.00405917d,+960.185+0.0044284d
2021-01-11 16:45:00 PST,+8334.02+0.038626d,+6528.61+0.0302702d,+5967.19+0.0276609d,+960.186+0.00444195d,+3242.12+0.0150123d,+7852.46+0.0364279d,+680.093+0.00314585d,+520.054+0.00240542d,+2120.91+0.0098162d,+800.128+0.00368612d,+200.008+0.000921196d,+480.046+0.00221124d,+400.032+0.00184261d,+680.093+0.00313297d,+1120.25+0.00516156d,+800.128+0.00368612d,+960.185+0.00442377d
2021-01-11 17:00:00 PST,+6648.93+0.0308464d,+3642.69+0.0169336d,+1840.69+0.00855048d,+840.143+0.00390111d,+3202.08+0.0148827d,+8976.35+0.0418185d,+5526.19+0.025709d,+5846.93+0.0272047d,+6568.75+0.0305722d,+680.093+0.00313928d,+200.008+0.000923049d,+360.026+0.00166165d,+160.005+0.000738421d,+720.104+0.00332402d,+720.104+0.00332402d,+680.093+0.00313928d,+1000.2+0.00461747d
2021-01-11 17:15:00 PST,+12270.5+0.0570605d,+6448.44+0.0300462d,+6929.75+0.0322951d,+1200.29+0.00558079d,+5967.23+0.0277985d,+10381.9+0.0484515d,+2801.59+0.0130345d,+7491.4+0.0349206d,+6568.76+0.0306083d,+760.116+0.00350576d,+360.026+0.00166022d,+440.039+0.00202926d,+200.008+0.000922258d,+760.116+0.00350576d,+800.129+0.00369037d,+640.082+0.00295201d,+960.185+0.00442887d
2021-01-11 17:30:00 PST,+10823.7+0.0503686d,+7611.78+0.0355267d,+4083.38+0.0190312d,+800.13+0.00372415d,+4083.38+0.0190312d,+10663.1+0.0498305d,+6087.53+0.0283949d,+6648.98+0.0310209d,+6889.65+0.0321469d,+720.104+0.00332548d,+480.046+0.00221666d,+400.032+0.00184713d,+240.012+0.00110817d,+680.093+0.00314065d,+760.116+0.00351031d,+560.063+0.00258623d,+640.082+0.00295584d
2021-01-11 17:45:00 PST,+5526.17+0.0256157d,+5405.93+0.0251863d,+11547.1+0.053933d,+1040.22+0.00483781d,+3442.4+0.0160254d,+11386.4+0.0531787d,+7732.15+0.0360583d,+4444.01+0.0206966d,+3562.57+0.0165856d,+800.129+0.00369143d,+680.093+0.00313749d,+480.046+0.00221443d,+560.063+0.00258363d,+880.156+0.00406077d,+1080.23+0.00498427d,+560.063+0.00258363d,+480.046+0.00221443d
2021-01-11 18:00:00 PST,+6568.74+0.0305459d,+2200.98+0.0102619d,+11788.3+0.0551777d,+3762.88+0.0175553d,+3362.3+0.0156839d,+13074.9+0.0612318d,+7210.58+0.0336875d,+1760.63+0.00820735d,+6488.57+0.0303054d,+760.116+0.00351322d,+800.129+0.00369822d,+360.026+0.00166376d,+720.104+0.00332823d,+720.104+0.00332823d,+960.186+0.00443829d,+680.093+0.00314326d,+640.082+0.00295829d
2021-01-11 18:15:00 PST,+8976.42+0.0419872d,+5846.99+0.0274339d,+6929.82+0.0325289d,+1120.26+0.00524606d,+3442.42+0.0161359d,+12994.6+0.0611495d,+10020.6+0.0470967d,+2921.74+0.0136923d,+11828.7+0.0556362d,+800.129+0.00371253d,+440.039+0.00204145d,+480.047+0.00222709d,+520.055+0.00241274d,+1400.4+0.0064993d,+800.129+0.00371253d,+960.186+0.00445547d,+800.129+0.00371253d
2021-01-11 18:30:00 PST,+7611.79+0.0355592d,+2040.85+0.00956832d,+5205.54+0.0244373d,+1160.27+0.00543787d,+3482.48+0.0163369d,+14925.7+0.070349d,+11868.9+0.0558708d,+11547.3+0.05435d,+7250.76+0.034067d,+1040.22+0.00482954d,+760.117+0.00352868d,+440.039+0.00204252d,+640.083+0.0029713d,+1840.69+0.00854872d,+960.186+0.00445782d,+760.117+0.00352868d,+800.129+0.00371449d
2021-01-11 18:45:00 PST,+5887.04+0.0274548d,+2120.92+0.00990536d,+6729.23+0.0314868d,+840.144+0.0039217d,+4043.33+0.0188984d,+11306.1+0.0530016d,+6247.95+0.0292291d,+6649.01+0.0311104d,+6849.56+0.0320514d,+840.142+0.00389417d,+840.142+0.00389417d,+520.055+0.00241021d,+720.105+0.00333761d,+1280.33+0.00593555d,+1040.22+0.00482193d,+720.105+0.00333761d,+760.117+0.00352312d
2021-01-11 19:00:00 PST,+11065.1+0.0519917d,+2120.91+0.00990331d,+3362.3+0.0157077d,+880.157+0.0041077d,+6247.95+0.029223d,+10341.8+0.048452d,+5927.16+0.027719d,+6769.34+0.0316684d,+2521.29+0.0117747d,+800.129+0.00371424d,+760.117+0.00352844d,+520.055+0.00241384d,+920.171+0.00427168d,+1400.4+0.00650228d,+1880.72+0.00873418d,+600.073+0.00278534d,+2481.25+0.0115259d
