# file...... 1Meter_652_A_power.real.csv
# date...... Wed May 12 03:44:55 2021
# user...... Christine
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,house_meter_652_A_20:measured_power.real,house_meter_652_A_21:measured_power.real,house_meter_652_A_22:measured_power.real,house_meter_652_A_23:measured_power.real,house_meter_652_A_24:measured_power.real,house_meter_652_A_25:measured_power.real,house_meter_652_A_26:measured_power.real,house_meter_652_A_27:measured_power.real,house_meter_652_A_28:measured_power.real,house_meter_652_A_29:measured_power.real,house_meter_652_A_30:measured_power.real,house_meter_652_A_31:measured_power.real,house_meter_652_A_32:measured_power.real,house_meter_652_A_33:measured_power.real,house_meter_652_A_34:measured_power.real,house_meter_652_A_35:measured_power.real,house_meter_652_A_36:measured_power.real,house_meter_652_A_37:measured_power.real,house_meter_652_A_38:measured_power.real,house_meter_652_A_39:measured_power.real,house_meter_652_A_40:measured_power.real
2021-01-09 12:30:00 PST,2.4412e+003,2.5213e+003,4.3238e+003,3.0419e+003,1.1603e+003,3.4424e+003,3.7629e+003,6.2479e+003,7.8486e+003,6.1677e+003,8.3341e+003,1.4281e+004,4.6043e+003,2.0408e+003,9.0164e+003,8.0531e+003,3.2421e+003,1.2000e+002,3.2002e+002,2.0001e+002,1.6001e+002
2021-01-09 12:45:00 PST,3.4824e+003,1.2403e+003,3.3222e+003,3.2021e+003,3.2002e+002,2.1609e+003,3.6026e+003,3.1524e+003,7.0097e+003,6.5286e+003,8.0531e+003,3.4023e+003,3.3623e+003,1.9207e+003,1.4643e+004,5.6865e+003,3.2021e+003,1.6001e+002,2.0001e+002,2.4001e+002,1.1203e+003
2021-01-09 13:00:00 PST,2.4412e+003,1.4404e+003,2.4012e+003,2.9618e+003,1.4004e+003,2.2810e+003,3.6026e+003,5.2456e+003,9.4947e+003,7.9728e+003,7.2105e+003,2.9618e+003,9.2172e+003,2.8817e+003,4.0032e+003,5.7266e+003,3.2421e+003,1.6001e+002,1.2000e+002,2.4001e+002,3.6003e+002
2021-01-09 13:15:00 PST,2.2810e+003,1.8006e+003,3.0419e+003,3.1220e+003,1.2803e+003,3.4424e+003,3.6827e+003,5.6063e+003,9.6093e+003,6.7692e+003,8.2939e+003,4.0032e+003,5.7266e+003,7.3709e+003,2.4012e+003,5.6464e+003,8.5748e+003,3.2002e+002,1.6001e+002,1.6001e+002,2.8002e+002
2021-01-09 13:30:00 PST,2.7615e+003,3.0419e+003,2.4812e+003,4.1635e+003,1.2803e+003,2.0008e+003,4.2837e+003,4.8447e+003,1.1254e+004,9.2573e+003,8.1735e+003,4.9650e+003,4.4841e+003,3.5225e+003,2.4012e+003,1.1024e+004,5.4860e+003,2.4001e+002,1.2000e+002,1.2000e+002,1.2403e+003
2021-01-09 13:45:00 PST,1.9207e+003,1.6405e+003,2.2410e+003,3.2021e+003,8.0013e+002,3.1620e+003,3.5626e+003,3.0018e+003,9.2503e+003,8.1735e+003,9.1770e+003,1.3879e+004,4.5642e+003,4.9249e+003,2.4812e+003,5.6063e+003,3.1620e+003,1.6001e+002,2.0001e+002,1.6001e+002,2.8002e+002
2021-01-09 14:00:00 PST,2.4012e+003,3.0419e+003,2.8416e+003,2.3611e+003,1.2803e+003,2.2410e+003,3.6427e+003,5.3257e+003,8.0490e+003,7.0901e+003,7.6518e+003,4.3238e+003,3.7628e+003,2.6014e+003,1.5287e+004,5.3658e+003,3.2021e+003,8.8016e+002,1.4004e+003,1.6001e+002,2.4001e+002
2021-01-09 14:15:00 PST,2.3611e+003,5.2856e+003,2.2410e+003,4.0032e+003,1.0002e+003,3.3222e+003,3.7228e+003,4.7245e+003,6.1677e+003,7.3308e+003,9.9801e+003,2.9217e+003,1.2672e+004,7.4110e+003,8.9762e+003,5.4059e+003,3.4424e+003,1.7606e+003,3.6003e+002,1.2403e+003,2.8002e+002
2021-01-09 14:30:00 PST,2.0809e+003,5.4059e+003,5.0050e+003,2.6414e+003,1.6005e+003,3.2822e+003,4.1635e+003,5.7266e+003,4.7646e+003,8.0129e+003,8.7755e+003,2.7615e+003,4.5642e+003,3.6427e+003,2.3211e+003,7.0901e+003,8.6149e+003,2.4412e+003,3.2002e+002,2.8002e+002,2.0408e+003
2021-01-09 14:45:00 PST,2.8817e+003,5.1253e+003,5.3257e+003,4.1635e+003,6.4008e+002,2.3211e+003,2.2410e+003,3.1220e+003,7.4913e+003,7.6919e+003,8.7353e+003,2.4812e+003,4.5241e+003,3.6026e+003,2.4812e+003,7.3709e+003,3.2020e+003,2.4412e+003,3.2002e+002,1.6001e+002,2.2410e+003
2021-01-09 15:00:00 PST,2.3211e+003,5.9271e+003,4.0833e+003,7.1302e+003,1.2403e+003,4.6043e+003,3.6026e+003,5.3257e+003,4.9249e+003,6.8495e+003,9.2975e+003,1.2994e+004,3.2822e+003,3.3222e+003,3.1220e+003,4.4039e+003,3.2822e+003,3.3623e+003,4.0003e+002,1.2000e+002,2.3211e+003
2021-01-09 15:15:00 PST,5.3658e+003,4.8848e+003,2.8817e+003,7.8925e+003,7.2010e+002,2.3611e+003,2.4412e+003,2.9217e+003,6.5286e+003,6.2479e+003,8.7755e+003,5.1654e+003,5.5662e+003,4.1234e+003,8.5346e+003,4.7245e+003,3.4023e+003,2.5613e+003,4.4004e+002,1.2000e+002,2.3611e+003
2021-01-09 15:30:00 PST,4.2436e+003,5.7667e+003,2.5613e+003,6.0875e+003,3.8430e+003,3.4023e+003,3.5626e+003,7.3309e+003,5.6465e+003,7.8525e+003,8.6954e+003,4.2036e+003,1.0904e+004,6.0875e+003,4.7245e+003,4.6043e+003,8.0130e+003,2.5613e+003,2.4001e+002,2.0001e+002,2.3211e+003
2021-01-09 15:45:00 PST,3.7228e+003,5.7266e+003,3.2021e+003,3.0419e+003,7.0901e+003,3.4824e+003,4.2036e+003,3.0819e+003,5.6865e+003,6.8494e+003,8.7755e+003,3.2021e+003,2.8817e+003,4.9249e+003,4.6844e+003,8.6952e+003,4.2035e+003,2.3211e+003,2.0001e+002,2.8002e+002,2.2810e+003
2021-01-09 16:00:00 PST,3.4424e+003,4.6443e+003,2.7615e+003,2.7615e+003,6.4484e+003,2.2410e+003,2.2410e+003,2.9618e+003,7.8524e+003,6.8495e+003,8.8558e+003,2.6414e+003,2.9217e+003,3.8029e+003,4.6844e+003,3.6026e+003,3.2822e+003,5.6006e+002,1.4080e+004,2.4001e+002,2.2010e+003
2021-01-09 16:15:00 PST,2.4412e+003,5.8869e+003,3.5225e+003,3.2421e+003,6.8494e+003,3.6026e+003,3.6427e+003,5.2856e+003,4.7245e+003,6.6890e+003,8.1734e+003,1.1949e+004,2.8817e+003,3.2822e+003,4.6443e+003,4.2035e+003,3.6827e+003,1.8407e+003,1.5931e+004,1.2190e+004,1.6005e+003
2021-01-09 16:30:00 PST,4.5642e+003,7.0098e+003,3.5625e+003,2.3211e+003,1.2403e+003,3.0819e+003,2.0408e+003,5.6464e+003,7.1302e+003,4.5642e+003,9.1368e+003,1.0181e+004,5.6063e+003,1.3115e+004,1.6737e+004,4.6043e+003,5.9271e+003,1.0002e+003,1.6012e+004,1.8026e+004,1.3204e+003
2021-01-09 16:45:00 PST,2.2810e+003,5.7266e+003,2.8817e+003,4.8848e+003,1.3604e+003,3.1220e+003,3.6427e+003,3.2021e+003,5.9672e+003,2.6014e+003,9.2171e+003,5.3658e+003,1.3879e+004,6.9698e+003,6.3281e+003,9.0723e+003,9.6990e+003,1.1203e+003,9.0967e+003,1.0904e+004,2.9217e+003
2021-01-09 17:00:00 PST,3.2821e+003,2.5613e+003,2.4412e+003,2.4812e+003,1.0402e+003,3.5225e+003,4.5642e+003,4.9649e+003,7.8925e+003,3.6827e+003,1.0060e+004,5.3658e+003,3.2021e+003,6.2077e+003,6.1676e+003,6.2077e+003,3.2822e+003,1.9207e+003,3.6003e+002,4.6443e+003,1.8407e+003
2021-01-09 17:15:00 PST,2.9217e+003,3.5225e+003,3.2020e+003,3.0418e+003,2.6014e+003,3.4424e+003,5.5261e+003,5.3658e+003,6.0073e+003,4.3238e+003,1.0583e+004,5.2054e+003,2.8817e+003,3.7228e+003,6.5285e+003,4.9649e+003,3.9231e+003,2.3211e+003,1.4404e+003,9.2017e+002,8.8959e+003
2021-01-09 17:30:00 PST,2.7215e+003,2.8016e+003,2.9217e+003,3.9632e+003,1.6005e+003,2.6014e+003,2.5213e+003,1.1467e+004,7.0902e+003,5.9672e+003,1.1025e+004,1.1145e+004,2.7615e+003,3.2021e+003,1.0703e+004,4.8447e+003,3.1257e+003,9.2017e+002,1.1203e+003,1.0402e+003,1.0904e+004
2021-01-09 17:45:00 PST,4.3638e+003,3.8430e+003,2.8817e+003,3.3623e+003,8.8016e+002,3.6828e+003,3.5626e+003,3.8831e+003,6.2078e+003,6.6490e+003,9.4983e+003,1.1185e+004,2.9618e+003,9.9803e+003,1.4925e+004,5.5663e+003,7.6519e+003,5.4460e+003,4.8005e+002,1.1203e+003,1.0221e+004
2021-01-09 18:00:00 PST,2.3611e+003,3.6427e+003,3.2021e+003,4.3638e+003,1.8807e+003,3.7228e+003,2.2811e+003,3.0018e+003,7.3710e+003,7.3309e+003,8.2940e+003,5.4861e+003,1.5569e+004,2.8016e+003,5.5663e+003,9.3377e+003,5.9672e+003,9.6991e+003,1.4404e+003,8.8016e+002,6.8094e+003
2021-01-09 18:15:00 PST,5.1654e+003,3.8430e+003,5.2857e+003,5.5262e+003,1.3204e+003,3.6427e+003,3.6427e+003,4.6845e+003,4.7646e+003,1.1628e+004,9.1371e+003,6.1678e+003,1.6013e+004,2.9217e+003,5.3658e+003,5.5663e+003,4.6444e+003,5.1253e+003,3.6003e+002,4.8005e+002,5.1253e+003
2021-01-09 18:30:00 PST,3.9632e+003,5.2857e+003,7.2506e+003,3.1220e+003,1.4404e+003,5.0051e+003,3.7228e+003,3.0819e+003,8.1736e+003,8.0933e+003,8.1335e+003,4.9249e+003,9.4180e+003,2.9217e+003,5.3257e+003,5.1654e+003,3.4023e+003,5.4460e+003,2.8002e+002,4.4004e+002,3.2021e+003
2021-01-09 18:45:00 PST,4.0433e+003,3.8831e+003,8.9764e+003,8.4144e+003,1.2003e+003,3.8430e+003,3.7629e+003,6.2079e+003,5.7267e+003,8.0934e+003,9.1772e+003,9.7394e+003,5.0051e+003,4.9249e+003,1.0261e+004,7.2106e+003,3.3703e+003,5.3258e+003,3.6003e+002,2.2811e+003,1.7606e+003
2021-01-09 19:00:00 PST,7.2507e+003,2.6414e+003,9.0968e+003,8.3743e+003,1.0402e+003,3.4024e+003,2.6815e+003,3.7629e+003,6.6891e+003,7.8526e+003,8.5348e+003,1.2793e+004,3.6828e+003,5.3659e+003,1.1989e+004,1.2351e+004,1.0221e+004,2.3211e+003,4.8849e+003,1.0382e+004,1.7206e+003
2021-01-09 19:15:00 PST,8.3742e+003,2.4012e+003,8.3742e+003,5.8870e+003,1.7206e+003,3.6427e+003,3.6427e+003,5.2055e+003,8.2538e+003,9.5786e+003,8.5348e+003,5.3257e+003,3.5225e+003,3.4023e+003,5.5262e+003,6.8896e+003,3.4824e+003,1.4804e+003,1.0141e+004,9.8597e+003,1.0802e+003
2021-01-09 19:30:00 PST,8.5749e+003,2.6414e+003,7.2105e+003,5.6064e+003,9.2017e+002,3.7629e+003,2.4012e+003,3.7228e+003,4.9249e+003,8.7756e+003,9.8196e+003,5.1253e+003,1.0623e+004,3.0419e+003,5.4460e+003,6.4083e+003,3.4023e+003,2.0408e+003,1.0261e+004,5.1253e+003,1.2003e+003
2021-01-09 19:45:00 PST,3.6026e+003,2.4412e+003,3.8029e+003,3.2021e+003,3.8430e+003,3.7228e+003,4.5642e+003,6.8897e+003,7.1304e+003,8.1736e+003,1.0262e+004,5.1254e+003,1.6174e+004,3.0819e+003,5.5663e+003,5.0852e+003,3.5225e+003,1.1203e+003,6.9297e+003,5.2456e+003,4.8005e+002
2021-01-09 20:00:00 PST,3.4825e+003,2.5213e+003,3.0819e+003,2.8817e+003,1.1603e+003,3.4825e+003,3.6828e+003,3.6828e+003,7.0501e+003,1.0061e+004,9.7394e+003,7.8927e+003,1.5167e+004,7.2908e+003,9.2976e+003,5.8068e+003,5.6219e+003,7.6012e+002,4.8848e+003,4.3639e+003,1.2003e+003
2021-01-09 20:15:00 PST,5.3659e+003,2.6815e+003,4.0033e+003,2.4412e+003,6.2078e+003,3.6026e+003,2.3611e+003,3.5626e+003,7.5316e+003,8.9363e+003,1.0061e+004,1.5489e+004,3.5225e+003,2.7215e+003,8.7757e+003,8.4947e+003,7.8526e+003,9.6019e+002,4.4841e+003,2.3611e+003,9.2017e+002
2021-01-09 20:30:00 PST,7.9729e+003,4.0032e+003,2.9618e+003,4.8447e+003,4.0433e+003,3.8029e+003,3.6827e+003,3.0819e+003,7.2908e+003,9.4180e+003,5.8447e+003,5.2055e+003,3.4825e+003,3.1220e+003,5.4460e+003,6.4885e+003,3.4424e+003,2.6014e+003,2.5613e+003,1.5605e+003,2.3611e+003
2021-01-09 20:45:00 PST,7.4914e+003,7.4111e+003,3.2822e+003,4.9650e+003,1.3204e+003,3.7629e+003,2.4812e+003,8.1736e+003,7.2507e+003,1.0382e+004,9.3289e+003,5.1654e+003,3.6026e+003,3.9632e+003,6.6489e+003,5.5663e+003,3.4825e+003,1.9608e+003,1.6405e+003,7.6012e+002,1.4004e+003
2021-01-09 21:00:00 PST,4.5642e+003,8.2136e+003,3.1620e+003,2.7215e+003,1.4004e+003,3.4825e+003,4.4039e+003,3.0018e+003,6.3281e+003,8.2940e+003,8.1668e+003,5.2456e+003,4.4039e+003,6.6890e+003,5.8068e+003,5.1253e+003,3.5626e+003,3.2002e+002,2.0001e+002,1.0402e+003,2.6815e+003
2021-01-09 21:15:00 PST,4.9249e+003,3.9632e+003,2.7615e+003,2.0008e+003,7.2010e+002,3.6427e+003,3.6427e+003,5.1254e+003,9.3378e+003,9.2976e+003,9.0909e+003,5.4861e+003,1.6254e+004,5.1253e+003,1.0864e+004,1.1226e+004,9.3779e+003,1.2000e+002,3.2002e+002,5.2005e+002,1.6405e+003
2021-01-09 21:30:00 PST,6.0073e+003,5.2055e+003,2.3211e+003,2.7215e+003,3.1220e+003,3.8029e+003,2.4012e+003,3.0819e+003,7.2908e+003,7.0903e+003,1.6412e+004,1.5650e+004,1.0864e+004,3.0018e+003,4.0834e+003,5.6064e+003,3.4023e+003,2.0001e+002,1.7606e+003,2.4001e+002,1.5605e+003
2021-01-09 21:45:00 PST,2.2810e+003,4.8047e+003,6.1677e+003,5.7667e+003,3.4824e+003,3.6026e+003,3.7629e+003,5.0852e+003,5.3257e+003,5.0451e+003,6.2479e+003,5.2456e+003,3.5626e+003,3.0018e+003,5.3257e+003,5.4861e+003,3.6026e+003,1.6001e+002,2.4001e+002,2.0001e+002,5.2005e+002
2021-01-09 22:00:00 PST,2.6414e+003,2.5213e+003,2.8817e+003,6.8094e+003,5.6464e+003,3.5225e+003,2.3611e+003,7.6920e+003,5.3658e+003,5.1253e+003,4.5241e+003,5.3257e+003,3.6026e+003,3.7628e+003,5.3658e+003,5.6063e+003,4.2036e+003,2.8002e+002,1.6001e+002,2.4001e+002,1.6806e+003
2021-01-09 22:15:00 PST,2.0809e+003,1.9608e+003,2.0008e+003,7.3710e+003,5.5663e+003,3.6828e+003,4.2837e+003,5.1654e+003,6.9298e+003,2.4812e+003,4.6444e+003,5.9271e+003,3.5225e+003,8.0532e+003,6.2479e+003,7.4914e+003,4.9650e+003,1.6001e+002,1.2000e+002,2.4001e+002,7.2010e+002
2021-01-09 22:30:00 PST,3.1620e+003,1.8007e+003,2.5613e+003,2.5213e+003,1.6806e+003,3.7228e+003,5.2055e+003,2.9618e+003,8.8962e+003,9.8599e+003,3.8430e+003,5.0853e+003,8.6152e+003,3.8029e+003,1.0101e+004,8.5750e+003,8.8159e+003,2.8002e+002,1.6001e+002,2.0001e+002,1.2803e+003
2021-01-09 22:45:00 PST,4.0433e+003,1.8407e+003,2.6014e+003,2.1609e+003,8.8016e+002,3.6427e+003,2.2811e+003,4.9651e+003,5.3659e+003,8.8160e+003,1.4322e+004,1.5691e+004,1.5691e+004,3.1620e+003,4.3639e+003,5.5062e+003,3.6026e+003,1.2003e+003,6.0007e+002,1.6001e+002,1.0402e+003
2021-01-09 23:00:00 PST,2.2410e+003,1.8407e+003,2.2410e+003,2.6414e+003,3.2002e+002,3.6828e+003,3.6427e+003,6.6089e+003,5.2456e+003,6.9298e+003,8.7757e+003,4.0834e+003,6.6089e+003,3.7629e+003,5.0051e+003,5.4059e+003,3.4825e+003,2.0001e+002,9.6019e+002,1.1203e+003,1.2000e+002
2021-01-09 23:15:00 PST,2.9618e+003,1.9207e+003,2.7215e+003,2.0408e+003,1.0002e+003,3.6026e+003,3.6427e+003,5.3258e+003,5.8469e+003,8.6552e+003,4.8848e+003,4.2837e+003,3.1220e+003,7.6519e+003,3.1220e+003,4.3639e+003,3.4424e+003,2.4001e+002,2.8002e+002,2.0001e+002,2.0001e+002
2021-01-09 23:30:00 PST,1.9207e+003,1.8807e+003,2.1209e+003,2.6815e+003,4.4004e+002,5.4861e+003,4.1235e+003,5.0853e+003,1.0302e+004,1.0422e+004,3.0819e+003,2.9217e+003,2.7616e+003,4.1635e+003,7.9729e+003,6.7292e+003,8.0130e+003,2.4001e+002,1.2000e+002,3.2002e+002,2.4001e+002
2021-01-09 23:45:00 PST,2.5613e+003,1.8007e+003,2.5213e+003,1.8007e+003,8.0013e+002,3.5225e+003,3.2421e+003,5.0852e+003,5.6865e+003,6.8495e+003,2.5613e+003,2.5213e+003,1.0002e+003,2.8016e+003,4.4840e+003,2.8817e+003,1.6005e+003,1.2000e+002,1.2000e+002,3.2002e+002,2.0001e+002
2021-01-10 00:00:00 PST,2.4012e+003,2.9217e+003,2.5213e+003,2.4412e+003,2.1209e+003,3.6026e+003,2.4412e+003,6.4886e+003,7.1304e+003,7.8927e+003,1.0141e+004,1.3960e+004,1.0864e+004,2.3211e+003,1.8807e+003,2.8817e+003,8.4014e+002,1.6001e+002,2.0001e+002,1.2000e+002,1.2003e+003
2021-01-10 00:15:00 PST,2.1209e+003,1.9608e+003,3.1220e+003,2.0008e+003,4.0003e+002,3.3623e+003,3.6828e+003,5.1253e+003,8.2539e+003,8.3341e+003,8.8560e+003,4.7646e+003,5.9271e+003,2.1209e+003,2.1209e+003,2.8817e+003,8.0013e+002,2.4001e+002,2.0001e+002,1.6001e+002,2.8002e+002
2021-01-10 00:30:00 PST,2.7215e+003,1.8407e+003,2.6815e+003,3.5626e+003,1.0802e+003,3.4023e+003,2.5613e+003,5.2456e+003,1.0302e+004,6.8094e+003,2.8817e+003,2.9217e+003,6.8009e+002,7.2908e+003,4.4440e+003,5.4059e+003,8.0013e+002,3.2002e+002,2.4001e+002,8.0001e+001,1.6001e+002
2021-01-10 00:45:00 PST,3.0419e+003,1.9608e+003,2.0008e+003,2.5213e+003,3.6003e+002,3.4825e+003,4.1635e+003,4.0834e+003,7.5315e+003,7.3309e+003,2.8416e+003,2.9217e+003,8.4014e+002,2.8016e+003,6.6891e+003,4.2837e+003,7.2105e+003,2.8002e+002,2.4001e+002,1.6001e+002,2.8002e+002
2021-01-10 01:00:00 PST,2.6014e+003,2.0809e+003,2.5213e+003,1.8007e+003,8.0013e+002,3.5626e+003,2.3211e+003,5.3658e+003,6.1276e+003,8.4143e+003,2.7615e+003,2.5213e+003,7.2010e+002,2.6814e+003,2.6414e+003,1.7206e+003,7.2010e+002,1.2000e+002,2.0001e+002,3.2002e+002,2.0001e+002
2021-01-10 01:15:00 PST,2.6014e+003,1.9608e+003,2.6815e+003,2.6014e+003,4.4004e+002,3.2021e+003,3.5626e+003,6.0876e+003,6.7292e+003,7.3310e+003,7.7322e+003,1.2391e+004,8.2539e+003,2.4012e+003,2.0008e+003,2.3211e+003,6.4008e+002,2.0001e+002,1.6001e+002,2.8002e+002,8.0013e+002
2021-01-10 01:30:00 PST,2.3611e+003,2.0008e+003,2.2410e+003,2.0809e+003,8.0013e+002,3.3223e+003,3.4825e+003,6.0876e+003,6.8897e+003,7.1304e+003,8.8962e+003,6.3683e+003,1.3035e+004,8.6151e+003,1.9608e+003,2.7215e+003,8.4014e+002,1.2000e+002,1.1603e+003,2.0001e+002,1.6001e+002
2021-01-10 01:45:00 PST,2.8817e+003,1.8407e+003,2.8416e+003,2.6014e+003,1.2403e+003,3.4825e+003,2.2410e+003,5.9272e+003,1.0181e+004,9.9402e+003,2.9618e+003,2.9618e+003,3.3623e+003,4.7646e+003,8.7355e+003,7.0100e+003,6.9699e+003,2.8002e+002,2.8002e+002,1.2000e+002,3.6003e+002
2021-01-10 02:00:00 PST,2.0008e+003,1.9207e+003,2.0008e+003,1.9207e+003,8.4014e+002,3.3623e+003,4.9249e+003,5.4059e+003,7.0902e+003,7.5716e+003,3.0018e+003,2.8416e+003,6.8009e+002,2.7215e+003,2.6414e+003,2.8016e+003,1.9984e+003,1.6806e+003,2.0001e+002,1.2000e+002,1.0002e+003
2021-01-10 02:15:00 PST,2.7215e+003,1.9207e+003,2.5613e+003,2.4412e+003,1.0802e+003,5.0452e+003,4.5642e+003,9.2976e+003,6.9298e+003,6.8094e+003,2.8016e+003,2.6414e+003,7.2011e+002,2.6014e+003,4.0038e+003,1.7606e+003,7.2010e+002,4.0003e+002,1.2000e+002,1.1603e+003,1.0002e+003
2021-01-10 02:30:00 PST,3.9231e+003,2.0008e+003,2.9217e+003,2.0809e+003,3.1220e+003,2.9618e+003,3.4825e+003,4.6845e+003,6.7292e+003,8.5750e+003,9.2976e+003,1.0583e+004,6.8009e+002,2.7215e+003,2.1209e+003,2.0809e+003,8.0013e+002,2.4001e+002,1.6001e+002,2.8002e+002,8.8016e+002
2021-01-10 02:45:00 PST,3.4424e+003,2.4012e+003,2.7616e+003,2.2811e+003,1.0402e+003,3.4825e+003,3.4424e+003,4.8047e+003,1.1226e+004,8.1336e+003,1.0744e+004,9.6994e+003,1.1990e+004,1.1025e+004,2.7616e+003,8.0934e+003,7.6012e+002,8.0013e+002,2.8002e+002,1.2000e+002,9.2017e+002
2021-01-10 03:00:00 PST,3.4024e+003,3.2822e+003,4.8448e+003,3.6427e+003,1.6405e+003,5.0853e+003,4.5643e+003,5.3659e+003,6.5287e+003,6.8095e+003,2.9217e+003,2.8016e+003,1.4242e+004,2.6014e+003,7.9328e+003,2.7215e+003,7.3711e+003,5.6006e+002,2.4001e+002,2.4001e+002,8.4014e+002
2021-01-10 03:15:00 PST,2.7215e+003,5.6465e+003,2.7215e+003,2.2811e+003,1.0402e+003,3.3623e+003,3.6026e+003,9.1772e+003,7.2507e+003,8.3743e+003,2.8817e+003,2.7616e+003,3.6026e+003,2.7215e+003,2.7615e+003,2.6815e+003,7.2010e+002,1.4004e+003,2.4001e+002,2.0001e+002,1.2003e+003
2021-01-10 03:30:00 PST,4.2436e+003,5.1253e+003,3.1220e+003,2.6815e+003,8.8016e+002,5.3658e+003,3.4023e+003,4.6444e+003,6.5287e+003,8.4144e+003,2.9618e+003,2.8416e+003,7.2011e+002,2.8016e+003,2.6414e+003,1.9207e+003,7.8612e+002,3.6003e+002,1.6001e+002,2.0001e+002,9.6019e+002
2021-01-10 03:45:00 PST,3.4023e+003,3.2021e+003,2.6414e+003,2.2811e+003,1.8007e+003,3.4024e+003,3.4424e+003,4.8047e+003,8.7355e+003,6.6490e+003,6.1276e+003,8.2539e+003,8.0013e+002,4.2436e+003,2.2010e+003,3.0419e+003,7.2010e+002,1.4004e+003,1.2000e+002,2.4001e+002,1.6005e+003
2021-01-10 04:00:00 PST,3.4825e+003,3.2421e+003,3.6026e+003,3.0018e+003,1.0002e+003,5.0853e+003,4.6444e+003,5.3258e+003,8.2941e+003,7.8928e+003,1.2432e+004,9.2978e+003,6.8009e+002,1.1266e+004,8.0131e+003,5.7668e+003,4.4440e+003,5.2006e+002,7.2011e+002,3.2002e+002,1.2003e+003
2021-01-10 04:15:00 PST,2.6815e+003,2.4412e+003,3.8831e+003,2.8016e+003,1.1603e+003,5.1254e+003,3.4825e+003,5.4862e+003,6.8095e+003,9.8198e+003,2.9217e+003,2.7215e+003,1.1065e+004,2.3611e+003,5.3258e+003,2.7215e+003,3.9632e+003,1.9608e+003,4.0003e+002,3.2002e+002,2.8817e+003
2021-01-10 04:30:00 PST,2.0008e+003,1.8807e+003,1.9608e+003,2.6414e+003,1.2403e+003,4.6845e+003,3.4024e+003,8.6152e+003,6.6892e+003,5.5664e+003,3.0018e+003,2.9217e+003,1.2995e+004,2.8016e+003,2.6014e+003,2.6815e+003,8.0013e+002,2.7215e+003,5.2006e+002,3.2002e+002,3.4024e+003
2021-01-10 04:45:00 PST,3.1220e+003,2.0008e+003,2.9217e+003,3.6026e+003,2.0008e+003,3.7228e+003,3.4023e+003,5.3658e+003,7.0100e+003,3.2822e+003,2.9217e+003,2.7215e+003,6.1276e+003,2.6014e+003,2.5613e+003,2.1209e+003,6.4208e+002,2.2010e+003,4.4004e+002,3.2002e+002,4.6844e+003
2021-01-10 05:00:00 PST,2.6815e+003,4.1635e+003,2.3611e+003,1.8407e+003,6.0007e+002,5.0853e+003,4.6043e+003,5.5262e+003,8.0131e+003,4.0033e+003,3.8831e+003,7.0100e+003,6.8009e+002,4.9650e+003,2.3211e+003,7.8927e+003,0.0000e+000,2.2811e+003,9.3779e+003,4.8005e+002,2.3611e+003
2021-01-10 05:15:00 PST,2.1609e+003,8.0933e+003,2.1609e+003,1.8807e+003,4.8005e+002,4.8849e+003,3.4024e+003,6.8095e+003,5.9673e+003,7.2011e+002,1.4403e+004,1.1628e+004,6.8009e+002,6.3282e+003,1.2633e+004,2.6815e+003,2.6014e+003,2.2410e+003,1.6174e+004,4.2437e+003,2.1610e+003
2021-01-10 05:30:00 PST,2.6815e+003,8.0531e+003,4.6844e+003,1.8407e+003,4.4004e+002,3.3222e+003,3.4023e+003,6.6089e+003,6.5688e+003,1.0141e+004,4.5642e+003,2.9217e+003,7.2011e+002,2.8817e+003,5.5262e+003,2.7215e+003,6.8009e+002,2.3211e+003,1.5972e+004,1.5731e+004,2.2010e+003
2021-01-10 05:45:00 PST,1.9608e+003,8.0531e+003,6.7291e+003,1.9207e+003,9.6019e+002,5.2456e+003,3.4424e+003,5.5663e+003,6.9698e+003,9.5384e+003,9.2017e+002,2.7215e+003,8.7355e+003,3.2822e+003,2.6014e+003,2.6414e+003,2.1209e+003,3.4023e+003,1.8228e+004,1.8407e+003,3.9632e+003
2021-01-10 06:00:00 PST,3.0018e+003,8.1334e+003,7.4111e+003,2.0008e+003,1.1203e+003,3.4424e+003,5.7267e+003,6.4084e+003,9.6590e+003,3.1620e+003,9.2017e+002,2.7215e+003,1.3839e+004,2.5613e+003,2.6014e+003,5.2456e+003,6.0007e+002,3.8831e+003,2.0486e+004,3.1620e+003,9.2575e+003
2021-01-10 06:15:00 PST,5.1654e+003,7.8124e+003,7.0100e+003,1.8807e+003,6.8009e+002,3.4023e+003,3.5626e+003,4.6444e+003,6.0073e+003,3.2421e+003,3.4825e+003,5.0051e+003,1.3397e+004,8.7757e+003,2.6014e+003,8.1335e+003,2.3611e+003,3.7629e+003,1.4201e+004,2.6014e+003,9.0166e+003
2021-01-10 06:30:00 PST,2.4813e+003,6.0875e+003,5.8069e+003,2.0008e+003,2.0001e+002,3.3623e+003,3.3623e+003,9.0970e+003,6.6892e+003,3.1620e+003,1.2914e+004,1.3799e+004,1.0302e+004,1.9608e+003,1.1145e+004,2.8016e+003,6.6089e+003,5.4862e+003,9.3379e+003,2.5213e+003,9.4985e+003
