# file...... 1Meter_684_A_power.real.csv
# date...... Wed May 12 15:03:45 2021
# user...... Christine
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,house_meter_684_A_20:measured_power.real,house_meter_684_A_21:measured_power.real,house_meter_684_A_22:measured_power.real,house_meter_684_A_23:measured_power.real,house_meter_684_A_24:measured_power.real,house_meter_684_A_25:measured_power.real,house_meter_684_A_26:measured_power.real,house_meter_684_A_27:measured_power.real,house_meter_684_A_28:measured_power.real,house_meter_684_A_29:measured_power.real,house_meter_684_A_30:measured_power.real,house_meter_684_A_31:measured_power.real,house_meter_684_A_32:measured_power.real,house_meter_684_A_33:measured_power.real,house_meter_684_A_34:measured_power.real,house_meter_684_A_35:measured_power.real,house_meter_684_A_36:measured_power.real,house_meter_684_A_37:measured_power.real,house_meter_684_A_38:measured_power.real,house_meter_684_A_39:measured_power.real,house_meter_684_A_40:measured_power.real
2021-01-07 18:30:00 PST,4.3238e+003,5.4059e+003,2.6414e+003,1.6405e+003,4.5642e+003,1.5605e+003,8.8016e+002,4.8005e+002,1.1203e+003,2.2810e+003,8.4014e+002,6.8009e+002,2.2010e+003,1.0002e+003,1.8407e+003,1.3203e+003,2.7615e+003,1.2003e+003,1.1603e+003,9.2017e+002,1.2003e+003
2021-01-07 18:45:00 PST,3.3623e+003,2.4812e+003,3.1620e+003,2.8016e+003,4.2837e+003,1.4004e+003,8.0013e+002,4.4004e+002,7.6012e+002,2.0408e+003,7.6012e+002,8.0013e+002,2.0008e+003,1.0002e+003,2.6814e+003,1.6405e+003,1.7206e+003,9.6018e+002,1.3604e+003,1.0802e+003,1.0802e+003
2021-01-07 19:00:00 PST,2.1609e+003,1.4804e+003,1.8007e+003,1.7206e+003,8.3741e+003,1.2403e+003,4.8005e+002,4.4004e+002,4.8005e+002,2.1209e+003,1.4803e+003,1.0802e+003,1.9608e+003,8.8016e+002,2.5613e+003,1.3203e+003,1.2403e+003,1.4804e+003,2.5613e+003,1.2803e+003,1.2403e+003
2021-01-07 19:15:00 PST,3.1220e+003,2.5613e+003,2.4012e+003,1.6005e+003,4.7245e+003,9.6018e+002,6.4008e+002,4.4004e+002,4.4004e+002,2.4812e+003,2.1209e+003,9.6018e+002,2.2810e+003,6.8009e+002,3.0419e+003,1.1603e+003,9.2017e+002,1.0402e+003,1.4404e+003,1.2803e+003,1.1203e+003
2021-01-07 19:30:00 PST,5.0852e+003,7.5668e+003,3.7228e+003,1.7606e+003,2.9217e+003,1.5605e+003,7.6012e+002,2.1609e+003,5.6006e+002,2.7215e+003,2.3611e+003,9.2017e+002,2.1609e+003,1.4004e+003,1.8807e+003,2.0408e+003,6.0007e+002,1.3204e+003,1.3204e+003,1.6806e+003,1.1603e+003
2021-01-07 19:45:00 PST,1.8007e+003,8.6881e+003,4.0433e+003,1.4404e+003,3.1620e+003,8.4014e+002,6.0007e+002,2.0408e+003,6.8009e+002,2.6414e+003,2.0008e+003,1.0002e+003,2.0408e+003,1.0002e+003,2.1209e+003,2.4812e+003,5.2005e+002,9.2017e+002,1.0402e+003,1.1203e+003,1.7206e+003
2021-01-07 20:00:00 PST,3.9632e+003,9.1686e+003,1.8407e+003,3.9632e+003,5.1253e+003,6.4008e+002,5.2005e+002,2.3211e+003,5.6006e+002,2.8416e+003,2.0809e+003,8.8016e+002,2.0809e+003,9.2017e+002,2.3611e+003,2.1209e+003,5.6006e+002,8.8016e+002,1.3604e+003,1.3604e+003,1.5605e+003
2021-01-07 20:15:00 PST,2.0008e+003,8.4478e+003,2.2010e+003,3.2822e+003,1.4004e+003,9.6019e+002,7.6012e+002,2.0008e+003,6.0007e+002,2.3611e+003,2.1209e+003,1.5605e+003,3.1620e+003,1.0402e+003,2.7215e+003,1.9608e+003,7.2010e+002,1.1603e+003,6.0007e+002,1.0402e+003,1.0002e+003
2021-01-07 20:30:00 PST,4.9249e+003,4.0419e+003,2.2410e+003,2.0809e+003,1.7606e+003,1.0002e+003,6.4008e+002,1.9608e+003,3.6003e+002,1.9608e+003,1.9207e+003,2.1609e+003,2.8016e+003,1.1203e+003,3.4824e+003,1.9608e+003,5.6006e+002,1.0802e+003,5.2005e+002,1.0802e+003,8.8016e+002
2021-01-07 20:45:00 PST,1.7206e+003,1.2403e+003,2.3611e+003,1.3604e+003,3.3623e+003,6.4008e+002,4.4004e+002,1.8807e+003,5.2005e+002,2.1609e+003,2.5213e+003,2.2810e+003,2.6014e+003,2.2405e+003,3.0419e+003,1.7206e+003,8.8016e+002,4.4004e+002,1.8804e+003,1.8003e+003,8.8016e+002
2021-01-07 21:00:00 PST,1.8007e+003,8.0013e+002,8.4014e+002,8.8016e+002,1.2003e+003,7.2010e+002,6.8009e+002,1.9207e+003,7.6012e+002,2.3211e+003,2.3211e+003,2.1209e+003,1.4004e+003,9.2017e+002,2.5213e+003,2.0809e+003,7.6012e+002,6.4008e+002,2.7209e+003,1.4402e+003,9.6019e+002
2021-01-07 21:15:00 PST,1.8007e+003,8.4014e+002,4.0003e+002,1.0802e+003,1.0402e+003,9.2017e+002,5.6006e+002,1.8807e+003,4.4004e+002,2.5613e+003,9.2017e+002,1.9608e+003,1.0802e+003,7.6012e+002,2.9618e+003,1.9608e+003,7.2010e+002,3.6003e+002,8.8008e+002,6.8009e+002,5.6006e+002
2021-01-07 21:30:00 PST,1.5605e+003,8.4008e+002,7.6012e+002,8.4014e+002,9.2017e+002,8.8016e+002,4.4004e+002,1.9207e+003,6.0007e+002,2.2010e+003,8.0013e+002,2.2410e+003,1.2403e+003,1.0002e+003,3.9216e+003,1.7606e+003,1.0002e+003,2.4001e+002,5.2005e+002,6.4008e+002,7.2010e+002
2021-01-07 21:45:00 PST,7.3258e+003,6.0058e+003,4.0003e+002,1.2403e+003,1.0402e+003,7.6012e+002,5.2005e+002,2.1209e+003,4.0003e+002,2.2010e+003,1.2403e+003,2.0408e+003,8.8016e+002,2.0809e+003,5.4031e+003,2.1209e+003,8.4014e+002,2.0001e+002,3.6003e+002,3.2002e+002,5.2005e+002
2021-01-07 22:00:00 PST,5.2837e+003,5.8456e+003,8.4014e+002,8.4014e+002,9.2017e+002,8.0013e+002,5.2005e+002,1.8807e+003,2.8002e+002,2.6014e+003,1.0002e+003,2.1209e+003,1.0402e+003,2.0408e+003,5.3229e+003,2.0809e+003,8.0013e+002,3.6003e+002,4.4004e+002,3.6003e+002,3.2002e+002
2021-01-07 22:15:00 PST,4.2824e+003,5.8854e+003,5.6006e+002,1.0002e+003,1.0402e+003,7.2010e+002,6.4008e+002,1.8807e+003,4.8005e+002,2.6014e+003,5.6006e+002,2.1609e+003,1.2803e+003,2.1609e+003,5.5231e+003,6.4008e+002,6.4008e+002,3.2002e+002,2.8811e+003,4.0027e+003,5.6006e+002
2021-01-07 22:30:00 PST,3.8420e+003,3.6822e+003,7.2010e+002,8.4014e+002,8.8016e+002,6.8009e+002,4.4004e+002,1.6806e+003,6.8009e+002,2.6014e+003,6.0007e+002,1.8407e+003,1.1603e+003,7.6012e+002,4.6422e+003,5.2005e+002,8.0013e+002,5.2005e+002,2.6009e+003,3.7621e+003,8.0013e+002
2021-01-07 22:45:00 PST,3.5614e+003,1.6003e+003,4.0003e+002,1.0402e+003,1.0402e+003,8.4014e+002,4.0003e+002,6.0007e+002,3.2002e+002,2.4412e+003,8.8016e+002,9.6018e+002,8.4014e+002,6.0007e+002,2.2809e+003,5.2005e+002,4.8005e+002,4.0003e+002,2.0406e+003,3.8021e+003,4.8005e+002
2021-01-07 23:00:00 PST,6.8009e+002,5.2005e+002,7.2010e+002,9.6019e+002,8.8016e+002,6.8009e+002,4.0003e+002,4.4004e+002,7.2010e+002,1.0402e+003,8.0013e+002,1.0002e+003,8.8016e+002,6.8009e+002,2.0008e+003,7.6012e+002,5.6006e+002,2.4001e+002,1.5603e+003,3.4419e+003,5.6006e+002
2021-01-07 23:15:00 PST,7.6010e+002,7.2010e+002,5.2005e+002,1.0802e+003,8.8016e+002,7.2010e+002,6.4008e+002,7.2010e+002,4.0003e+002,6.0007e+002,8.4014e+002,1.0802e+003,8.4014e+002,8.4014e+002,6.4008e+002,6.8009e+002,6.8009e+002,1.6001e+002,1.8004e+003,2.8813e+003,4.0003e+002
2021-01-07 23:30:00 PST,4.2826e+003,5.2005e+002,4.8005e+002,8.8016e+002,4.8005e+002,6.8009e+002,4.0003e+002,5.6006e+002,6.0007e+002,7.2010e+002,8.0013e+002,1.4404e+003,9.2017e+002,7.6007e+002,9.6019e+002,4.8005e+002,4.8005e+002,3.2002e+002,1.8804e+003,1.2802e+003,4.4004e+002
2021-01-07 23:45:00 PST,3.5615e+003,8.8016e+002,8.4014e+002,1.0002e+003,6.8009e+002,7.6012e+002,4.8005e+002,4.4004e+002,5.6006e+002,6.8009e+002,6.8009e+002,1.0402e+003,1.0802e+003,2.4808e+003,8.0013e+002,5.6006e+002,4.4004e+002,3.6003e+002,2.1205e+003,1.3202e+003,6.0007e+002
2021-01-08 00:00:00 PST,3.6017e+003,4.4004e+002,5.2005e+002,1.0002e+003,4.8005e+002,5.6006e+002,4.4004e+002,6.4008e+002,4.4004e+002,5.2005e+002,6.0007e+002,1.2803e+003,8.0013e+002,2.2005e+003,7.6012e+002,1.0002e+003,9.6019e+002,5.6006e+002,1.6003e+003,2.2407e+003,4.0003e+002
2021-01-08 00:15:00 PST,3.2412e+003,7.2010e+002,6.8009e+002,8.4014e+002,7.2010e+002,4.8005e+002,2.0001e+002,5.2005e+002,4.8005e+002,6.0007e+002,9.6019e+002,7.6012e+002,9.6019e+002,2.1205e+003,9.2017e+002,4.4004e+002,4.8005e+002,5.6006e+002,3.2001e+002,2.1206e+003,3.6003e+002
2021-01-08 00:30:00 PST,3.0411e+003,4.8005e+002,6.0007e+002,8.4014e+002,4.8005e+002,5.6006e+002,6.8009e+002,4.4004e+002,7.2010e+002,6.8009e+002,5.6006e+002,1.1203e+003,1.3204e+003,1.0801e+003,8.0013e+002,5.2005e+002,4.0003e+002,3.6003e+002,3.2002e+002,1.7205e+003,2.4001e+002
2021-01-08 00:45:00 PST,9.2017e+002,8.8016e+002,4.8005e+002,5.6006e+002,6.0007e+002,7.6012e+002,7.6012e+002,8.8016e+002,3.2002e+002,4.0003e+002,4.0003e+002,8.0013e+002,1.8807e+003,1.0401e+003,6.4008e+002,1.0802e+003,5.6006e+002,3.6003e+002,2.4001e+002,4.8002e+002,2.4001e+002
2021-01-08 01:00:00 PST,1.0402e+003,4.4004e+002,7.2010e+002,1.5605e+003,1.1203e+003,5.6006e+002,4.4004e+002,5.2005e+002,4.4004e+002,5.6006e+002,7.2010e+002,7.2010e+002,1.5605e+003,2.1205e+003,1.2003e+003,8.8016e+002,9.6018e+002,4.0003e+002,4.8005e+002,2.8002e+002,5.2005e+002
2021-01-08 01:15:00 PST,2.5613e+003,1.0402e+003,4.0003e+002,1.6405e+003,2.4012e+003,4.0003e+002,5.2005e+002,4.0003e+002,3.6003e+002,6.8009e+002,8.4014e+002,8.4014e+002,1.7606e+003,1.0001e+003,8.0013e+002,4.4004e+002,4.4004e+002,4.8005e+002,5.2005e+002,1.9204e+003,4.0003e+002
2021-01-08 01:30:00 PST,1.0802e+003,5.2005e+002,3.0018e+003,9.2017e+002,3.6003e+002,4.4004e+002,4.0003e+002,5.6006e+002,6.8009e+002,4.4004e+002,4.0003e+002,8.0013e+002,1.4004e+003,5.2005e+002,1.0402e+003,9.2017e+002,4.0003e+002,4.4004e+002,2.0001e+002,1.7604e+003,3.6003e+002
2021-01-08 01:45:00 PST,4.8005e+002,8.4014e+002,3.5225e+003,2.1209e+003,7.6012e+002,5.6006e+002,3.2002e+002,4.8005e+002,5.2005e+002,5.2005e+002,5.2005e+002,9.6019e+002,1.0002e+003,6.0007e+002,8.0013e+002,4.0003e+002,4.8005e+002,6.4008e+002,2.4001e+002,1.0401e+003,2.0001e+002
2021-01-08 02:00:00 PST,4.2036e+003,2.5213e+003,3.5225e+003,4.2036e+003,4.4004e+002,6.0007e+002,7.6012e+002,4.0003e+002,3.6003e+002,6.0007e+002,9.6019e+002,5.2005e+002,8.8016e+002,6.4008e+002,9.6019e+002,7.6012e+002,7.2010e+002,2.4001e+002,2.0001e+002,9.2010e+002,2.0001e+002
2021-01-08 02:15:00 PST,3.2421e+003,6.4008e+002,3.8430e+003,3.1220e+003,6.8009e+002,4.8005e+002,4.8005e+002,7.6012e+002,2.8002e+002,4.0003e+002,3.6003e+002,6.8009e+002,6.8009e+002,5.6006e+002,8.8016e+002,4.8005e+002,4.0003e+002,2.0001e+002,2.4001e+002,3.2002e+002,4.8005e+002
2021-01-08 02:30:00 PST,3.2822e+003,9.6019e+002,5.7667e+003,3.4824e+003,4.4004e+002,5.6006e+002,3.2002e+002,4.0003e+002,6.8009e+002,4.8005e+002,4.4004e+002,1.1203e+003,4.8005e+002,5.2005e+002,7.6012e+002,7.6012e+002,5.2005e+002,2.4001e+002,6.0007e+002,4.0003e+002,3.6003e+002
2021-01-08 02:45:00 PST,4.0032e+003,6.8009e+002,4.0834e+003,3.7228e+003,1.9608e+003,4.4004e+002,3.6003e+002,6.0007e+002,5.2005e+002,5.6006e+002,6.8009e+002,5.2005e+002,1.0802e+003,4.8005e+002,9.6019e+002,3.6003e+002,3.6003e+002,3.2002e+002,3.6003e+002,2.4001e+002,3.6003e+002
2021-01-08 03:00:00 PST,3.2021e+003,8.4014e+002,3.7228e+003,3.2822e+003,3.5225e+003,8.8016e+002,5.2005e+002,5.2005e+002,3.2002e+002,4.4004e+002,8.0013e+002,5.6006e+002,6.0007e+002,5.2005e+002,6.8009e+002,8.0013e+002,8.0013e+002,3.6003e+002,2.4001e+002,3.6003e+002,2.8002e+002
2021-01-08 03:15:00 PST,4.0834e+003,3.7629e+003,4.1635e+003,3.8831e+003,3.6026e+003,5.6006e+002,6.8009e+002,7.6012e+002,5.2005e+002,4.0003e+002,4.4004e+002,7.6012e+002,6.0007e+002,5.2005e+002,1.0002e+003,4.4004e+002,5.2005e+002,5.2005e+002,2.4001e+002,3.2002e+002,2.0001e+002
2021-01-08 03:30:00 PST,3.9632e+003,4.1635e+003,3.6026e+003,3.3623e+003,1.7606e+003,5.2005e+002,4.0003e+002,5.2005e+002,3.6003e+002,6.0007e+002,5.2005e+002,7.2010e+002,8.8016e+002,5.2005e+002,9.6019e+002,6.0007e+002,5.2005e+002,2.8002e+002,2.0001e+002,2.4001e+002,4.0003e+002
2021-01-08 03:45:00 PST,5.8870e+003,3.4023e+003,4.3238e+003,3.8430e+003,2.6815e+003,4.4004e+002,4.4004e+002,3.6003e+002,5.6006e+002,4.8005e+002,8.4014e+002,7.6012e+002,6.0007e+002,4.4004e+002,6.0007e+002,5.6006e+002,5.2005e+002,2.8002e+002,2.8002e+002,5.2005e+002,4.0003e+002
2021-01-08 04:00:00 PST,4.4841e+003,1.4804e+003,2.5613e+003,2.3611e+003,2.0809e+003,4.8005e+002,4.0003e+002,4.4004e+002,6.0007e+002,4.0003e+002,4.4004e+002,5.6006e+002,8.8016e+002,6.0007e+002,8.8016e+002,3.6003e+002,7.6012e+002,3.2002e+002,6.8009e+002,3.2002e+002,4.4004e+002
2021-01-08 04:15:00 PST,5.4059e+003,1.9207e+003,3.5626e+003,3.2822e+003,1.2403e+003,6.8009e+002,3.6003e+002,5.2005e+002,3.2002e+002,6.0007e+002,5.6006e+002,6.4008e+002,5.6006e+002,4.8005e+002,9.2017e+002,8.4014e+002,4.8005e+002,4.4004e+002,4.8005e+002,3.2002e+002,4.4004e+002
2021-01-08 04:30:00 PST,3.6828e+003,1.4404e+003,3.0419e+003,3.4024e+003,1.7206e+003,5.6006e+002,6.8009e+002,8.0013e+002,3.6003e+002,6.0007e+002,4.8005e+002,6.0007e+002,8.8016e+002,4.0003e+002,5.6006e+002,4.0003e+002,4.8005e+002,6.0007e+002,4.4004e+002,6.0007e+002,5.6006e+002
2021-01-08 04:45:00 PST,4.6845e+003,2.4012e+003,2.4012e+003,2.2811e+003,2.3611e+003,4.0003e+002,4.8005e+002,2.8002e+002,5.6006e+002,8.4014e+002,8.4014e+002,8.4014e+002,6.0007e+002,8.4014e+002,7.2010e+002,5.6006e+002,4.0003e+002,1.8007e+003,1.4804e+003,1.4804e+003,1.6005e+003
2021-01-08 05:00:00 PST,4.0834e+003,1.0402e+003,2.7215e+003,4.3238e+003,1.8007e+003,8.0013e+002,4.0003e+002,5.2005e+002,5.6006e+002,6.8009e+002,4.8005e+002,5.6006e+002,6.0007e+002,6.8009e+002,6.8009e+002,6.4008e+002,1.0802e+003,4.4004e+002,6.0007e+002,8.8016e+002,7.2010e+002
2021-01-08 05:15:00 PST,2.5613e+003,2.2010e+003,2.0008e+003,1.7206e+003,1.2803e+003,8.8016e+002,3.2002e+002,4.8005e+002,3.2002e+002,1.0002e+003,4.4004e+002,5.2005e+002,7.6012e+002,5.6006e+002,5.6006e+002,3.2002e+002,9.6019e+002,2.0001e+002,6.0007e+002,1.6001e+002,2.0001e+002
2021-01-08 05:30:00 PST,8.0013e+002,8.4014e+002,6.4008e+002,2.4012e+003,4.8005e+002,4.4004e+002,3.2002e+002,4.4004e+002,5.2005e+002,6.4008e+002,6.8009e+002,6.0007e+002,6.0007e+002,7.6012e+002,7.6012e+002,6.8009e+002,7.2010e+002,2.0001e+002,2.8002e+002,2.0001e+002,2.0001e+002
2021-01-08 05:45:00 PST,5.2005e+002,8.0013e+002,9.2017e+002,9.2017e+002,1.8807e+003,5.6006e+002,7.6012e+002,7.2010e+002,7.6012e+002,8.4014e+002,6.0007e+002,8.8016e+002,9.2017e+002,7.6012e+002,8.4014e+002,6.0007e+002,6.8009e+002,3.2002e+002,1.2000e+002,1.6001e+002,1.6001e+002
2021-01-08 06:00:00 PST,1.0402e+003,5.4861e+003,4.4004e+002,2.1209e+003,5.4460e+003,9.2017e+002,6.8009e+002,7.2010e+002,5.2005e+002,5.2005e+002,5.2005e+002,5.6006e+002,4.4004e+002,6.8009e+002,1.0402e+003,7.2010e+002,8.8016e+002,2.4001e+002,2.0001e+002,1.6001e+002,1.6001e+002
2021-01-08 06:15:00 PST,2.0008e+003,5.5663e+003,8.0013e+002,6.1276e+003,5.9672e+003,9.6019e+002,3.6003e+002,1.0802e+003,8.4014e+002,6.0007e+002,3.6003e+002,5.6006e+002,6.4008e+002,1.2803e+003,1.7606e+003,7.2010e+002,6.0007e+002,3.6003e+002,1.6001e+002,5.2005e+002,6.0007e+002
2021-01-08 06:30:00 PST,5.4035e+003,5.3658e+003,5.2005e+002,5.8069e+003,5.2456e+003,1.0402e+003,5.2005e+002,9.2017e+002,4.8005e+002,1.0002e+003,2.7215e+003,7.2010e+002,1.0002e+003,2.0408e+003,9.6019e+002,6.8009e+002,1.6806e+003,3.6003e+002,3.2002e+002,3.6003e+002,2.4001e+002
2021-01-08 06:45:00 PST,6.2462e+003,5.4460e+003,3.5225e+003,6.1276e+003,5.8871e+003,8.8016e+002,5.6006e+002,1.6405e+003,4.8005e+002,1.0402e+003,2.7215e+003,6.8009e+002,4.0003e+002,2.0408e+003,1.7206e+003,1.0402e+003,8.0013e+002,1.2000e+002,5.2005e+002,1.2000e+002,2.0001e+002
2021-01-08 07:00:00 PST,1.2496e+004,3.6828e+003,5.4059e+003,5.7267e+003,5.3658e+003,7.2010e+002,8.0013e+002,8.8016e+002,4.0003e+002,9.2017e+002,2.1609e+003,8.8016e+002,5.6006e+002,8.8016e+002,1.2003e+003,6.4008e+002,6.8009e+002,1.6001e+002,2.0001e+002,1.6001e+002,1.6001e+002
2021-01-08 07:15:00 PST,1.0571e+004,5.0838e+003,5.7667e+003,4.5642e+003,3.8831e+003,1.5205e+003,1.0002e+003,4.8005e+002,5.2005e+002,8.0013e+002,1.8407e+003,7.6012e+002,8.4014e+002,6.0007e+002,1.2003e+003,5.2005e+002,6.8009e+002,3.2002e+002,1.6001e+002,2.0001e+002,2.0001e+002
2021-01-08 07:30:00 PST,8.9281e+003,5.6033e+003,5.4460e+003,6.4008e+002,9.2017e+002,7.2010e+002,5.6006e+002,4.8005e+002,5.6006e+002,5.6006e+002,2.3611e+003,1.7606e+003,6.0007e+002,9.6019e+002,8.0013e+002,4.8005e+002,1.1203e+003,2.4001e+002,1.6001e+002,3.6003e+002,4.8005e+002
2021-01-08 07:45:00 PST,3.9229e+003,4.6022e+003,5.7265e+003,7.6012e+002,7.6012e+002,5.2005e+002,4.4004e+002,4.4004e+002,3.2002e+002,4.8005e+002,1.9608e+003,1.9608e+003,7.6011e+002,7.6011e+002,9.2017e+002,3.2002e+002,1.3203e+003,3.2002e+002,3.6003e+002,3.6003e+002,3.6003e+002
2021-01-08 08:00:00 PST,4.0833e+003,6.8007e+002,3.0819e+003,4.8005e+002,4.0003e+002,5.2005e+002,3.6003e+002,4.4004e+002,4.4004e+002,1.2003e+003,1.8807e+003,2.0008e+003,7.2010e+002,5.2005e+002,1.0002e+003,4.4004e+002,1.8006e+003,4.4004e+002,3.2002e+002,2.8002e+002,2.8002e+002
2021-01-08 08:15:00 PST,3.8830e+003,5.6006e+002,2.6013e+003,6.8009e+002,7.2010e+002,1.0802e+003,5.2005e+002,4.0003e+002,4.8005e+002,2.0008e+003,2.0008e+003,2.0809e+003,8.8015e+002,9.2017e+002,1.0001e+003,4.4004e+002,9.6018e+002,1.6001e+002,4.0003e+002,1.6001e+002,3.2002e+002
2021-01-08 08:30:00 PST,5.4459e+003,7.2010e+002,8.4014e+002,5.6006e+002,2.8416e+003,2.2010e+003,4.4004e+002,5.2005e+002,3.2002e+002,2.2410e+003,1.9608e+003,2.5213e+003,1.3604e+003,8.0013e+002,2.0805e+003,4.0003e+002,7.6011e+002,1.6001e+002,2.8002e+002,2.0001e+002,1.6001e+002
2021-01-08 08:45:00 PST,4.9248e+003,6.0007e+002,3.6003e+002,6.0007e+002,8.0013e+002,2.3611e+003,3.6003e+002,4.0003e+002,6.8009e+002,2.9617e+003,2.3211e+003,1.1603e+003,1.2003e+003,4.8005e+002,6.0007e+002,4.4004e+002,6.0007e+002,2.4001e+002,1.2000e+002,3.2002e+002,4.4004e+002
2021-01-08 09:00:00 PST,5.2855e+003,7.2010e+002,7.6011e+002,3.0418e+003,4.4004e+002,1.9207e+003,7.6011e+002,3.2002e+002,4.4004e+002,2.5213e+003,2.0408e+003,8.8015e+002,1.0802e+003,5.2005e+002,5.2005e+002,3.6003e+002,5.2005e+002,2.8002e+002,2.8002e+002,3.2002e+002,4.0003e+002
2021-01-08 09:15:00 PST,7.1302e+003,4.8005e+002,3.6003e+002,5.2005e+002,6.4008e+002,2.1209e+003,4.4004e+002,5.2005e+002,3.6003e+002,2.4012e+003,2.2810e+003,1.1603e+003,8.0013e+002,6.8009e+002,6.4008e+002,2.3207e+003,6.4008e+002,2.4001e+002,4.0003e+002,2.0001e+002,2.0001e+002
2021-01-08 09:30:00 PST,5.7266e+003,7.2010e+002,7.6012e+002,7.6012e+002,4.4004e+002,2.0809e+003,3.2002e+002,5.2005e+002,4.4004e+002,2.2010e+003,1.7206e+003,2.2010e+003,9.6018e+002,4.0003e+002,3.6003e+002,4.1625e+003,9.2009e+002,5.2005e+002,1.6001e+002,3.2002e+002,1.6001e+002
2021-01-08 09:45:00 PST,7.5314e+003,4.0003e+002,3.6003e+002,4.0003e+002,6.4008e+002,7.6012e+002,4.8005e+002,2.8002e+002,4.8005e+002,2.0408e+003,7.2010e+002,2.8416e+003,6.0007e+002,2.5608e+003,4.8005e+002,2.6809e+003,1.8004e+003,1.6001e+002,2.4001e+002,1.6001e+002,1.6001e+002
2021-01-08 10:00:00 PST,4.4039e+003,9.6019e+002,7.6012e+002,1.9608e+003,4.4004e+002,5.2005e+002,5.2005e+002,4.4004e+002,2.8002e+002,2.0408e+003,7.2010e+002,2.6814e+003,8.8016e+002,3.9622e+003,6.8009e+002,6.0006e+002,5.2005e+002,1.6001e+002,2.8002e+002,2.8002e+002,3.2002e+002
2021-01-08 10:15:00 PST,3.2020e+003,4.0003e+002,3.6003e+002,3.2002e+002,6.0007e+002,6.0007e+002,4.0003e+002,5.6006e+002,4.4004e+002,2.3211e+003,5.6006e+002,2.3211e+003,6.8009e+002,3.5619e+003,3.6003e+002,4.8005e+002,4.4004e+002,2.0001e+002,2.0001e+002,4.0003e+002,4.4004e+002
2021-01-08 10:30:00 PST,1.8807e+003,7.6012e+002,8.8015e+002,8.0013e+002,6.4008e+002,6.0007e+002,6.0007e+002,3.6003e+002,4.4004e+002,2.0809e+003,6.4008e+002,2.8416e+003,5.2005e+002,2.5609e+003,4.4004e+002,2.2007e+003,8.0013e+002,2.8002e+002,4.4004e+002,1.2000e+002,2.4001e+002
2021-01-08 10:45:00 PST,4.4840e+003,4.0003e+002,5.6006e+002,1.7206e+003,6.8009e+002,5.2005e+002,5.6006e+002,3.2002e+002,3.2002e+002,2.0408e+003,8.4014e+002,2.9217e+003,1.2803e+003,6.0007e+002,6.0007e+002,2.2807e+003,4.4004e+002,2.0001e+002,1.6001e+002,1.6805e+003,1.6001e+002
2021-01-08 11:00:00 PST,2.8817e+003,8.0013e+002,1.3203e+003,6.0007e+002,5.2005e+002,6.0007e+002,3.2002e+002,5.6006e+002,5.2005e+002,2.0408e+003,5.2005e+002,2.8016e+003,6.8009e+002,4.8005e+002,4.4004e+002,1.9204e+003,4.8005e+002,4.8005e+002,1.6001e+002,1.3202e+003,1.6001e+002
2021-01-08 11:15:00 PST,5.1253e+003,5.6006e+002,2.0008e+003,1.7606e+003,5.2005e+002,5.6006e+002,3.6003e+002,3.6003e+002,4.0003e+002,2.0008e+003,1.0002e+003,1.6806e+003,1.0002e+003,4.8005e+002,4.4004e+002,4.0003e+002,7.6006e+002,2.8002e+002,2.0001e+002,3.4420e+003,3.2002e+002
2021-01-08 11:30:00 PST,4.2436e+003,8.0013e+002,4.8005e+002,6.0007e+002,5.6006e+002,5.6006e+002,6.0007e+002,3.2002e+002,2.8002e+002,7.2010e+002,1.8407e+003,1.1603e+003,1.5605e+003,5.6006e+002,4.8005e+002,4.0003e+002,4.4030e+003,1.6001e+002,3.2002e+002,3.6421e+003,4.4004e+002
2021-01-08 11:45:00 PST,-1.5595e+003,2.5613e+003,7.2010e+002,2.5213e+003,5.2005e+002,6.0007e+002,3.2002e+002,6.4008e+002,4.8005e+002,6.0007e+002,2.2410e+003,1.2003e+003,1.3604e+003,4.4004e+002,4.8005e+002,3.5219e+003,4.2827e+003,1.6001e+002,4.0003e+002,3.2419e+003,2.8002e+002
2021-01-08 12:00:00 PST,-1.2000e+002,7.2010e+002,3.6003e+002,1.4804e+003,5.6006e+002,7.2010e+002,6.8009e+002,2.8002e+002,4.4004e+002,4.8005e+002,1.9207e+003,7.6012e+002,1.0802e+003,5.6006e+002,4.8005e+002,4.2425e+003,3.0414e+003,2.4001e+002,3.2002e+002,3.2419e+003,1.6001e+002
2021-01-08 12:15:00 PST,3.0018e+003,4.8005e+002,8.0013e+002,1.0402e+003,6.0007e+002,5.6006e+002,5.2005e+002,3.6003e+002,3.2002e+002,8.0013e+002,2.0809e+003,8.4014e+002,7.2010e+002,5.6006e+002,4.8005e+002,2.2808e+003,3.4420e+003,2.8002e+002,1.6001e+002,2.3610e+003,2.0001e+002
2021-01-08 12:30:00 PST,1.2403e+003,7.6012e+002,3.2002e+002,1.5205e+003,2.2010e+003,6.0007e+002,4.4004e+002,5.6006e+002,4.8005e+002,9.2017e+002,9.2017e+002,6.4008e+002,6.0007e+002,4.0003e+002,4.0003e+002,5.6006e+002,6.8006e+002,4.4004e+002,1.2000e+002,2.0406e+003,2.4001e+002
