# file...... 1Meter_652_A_power.csv
# date...... Tue May 11 22:32:20 2021
# user...... Christine
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,house_meter_652_A_24:measured_power,house_meter_652_A_25:measured_power,house_meter_652_A_26:measured_power,house_meter_652_A_27:measured_power,house_meter_652_A_28:measured_power,house_meter_652_A_29:measured_power,house_meter_652_A_30:measured_power,house_meter_652_A_31:measured_power,house_meter_652_A_32:measured_power,house_meter_652_A_33:measured_power,house_meter_652_A_34:measured_power,house_meter_652_A_35:measured_power,house_meter_652_A_36:measured_power,house_meter_652_A_37:measured_power,house_meter_652_A_38:measured_power,house_meter_652_A_39:measured_power,house_meter_652_A_40:measured_power
2021-01-09 15:15:00 PST,+720.105+0.00336151d,+2361.14+0.0110523d,+2441.22+0.0114275d,+2921.74+0.0136796d,+6528.71+0.0306124d,+6247.97+0.0292927d,+8775.74+0.0411865d,+5165.45+0.0242068d,+5566.33+0.0260897d,+4123.46+0.019266d,+8534.85+0.0399492d,+4724.54+0.0220799d,+3402.36+0.0158921d,+2561.33+0.0119597d,+440.039+0.00205292d,+120.003+0.000559778d,+2361.13+0.011024d
2021-01-09 15:30:00 PST,+3843.03+0.0180934d,+3402.38+0.0160795d,+3562.61+0.0168378d,+7331.08+0.0347025d,+5646.57+0.0267101d,+7852.72+0.0371797d,+8695.6+0.0411848d,+4203.64+0.0198727d,+10904.6+0.0516943d,+6087.6+0.0286774d,+4724.58+0.022244d,+4604.35+0.0216769d,+8013.19+0.0377784d,+2561.34+0.0120485d,+240.012+0.00112793d,+200.008+0.000939922d,+2321.1+0.0109173d
2021-01-09 15:45:00 PST,+7090.28+0.0332833d,+3482.48+0.0163491d,+4203.61+0.0197405d,+3081.94+0.0144664d,+5686.62+0.026721d,+6849.61+0.0322012d,+8775.78+0.0412891d,+3202.1+0.0150311d,+2881.7+0.0135253d,+4924.95+0.0230891d,+4684.48+0.0219595d,+8695.47+0.0408289d,+4203.61+0.0197015d,+2321.1+0.0108702d,+200.008+0.000935865d,+280.016+0.00131028d,+2281.06+0.0106825d
2021-01-09 16:00:00 PST,+6448.49+0.0302162d,+2241.03+0.0105021d,+2241.03+0.0105021d,+2961.79+0.0138839d,+7852.62+0.0368843d,+6849.6+0.0321598d,+8856.05+0.0416147d,+2641.42+0.0123805d,+2921.74+0.013696d,+3802.95+0.0178196d,+4684.48+0.0219581d,+3602.65+0.0168796d,+3282.2+0.0153762d,+560.064+0.00262083d,+14080.6+0.0662567d,+240.012+0.00112299d,+2200.99+0.0103065d
2021-01-09 16:15:00 PST,+6849.57+0.0320624d,+3602.65+0.0168991d,+3642.71+0.0170872d,+5285.71+0.0248109d,+4724.56+0.0221718d,+6689.15+0.0314167d,+8173.68+0.0384123d,+11949.3+0.0562431d,+2881.7+0.0135133d,+3282.2+0.0153953d,+4644.41+0.021797d,+4203.61+0.0197247d,+3682.77+0.017277d,+1840.69+0.00862876d,+15932.1+0.0751198d,+12190.5+0.0573894d,+1600.52+0.00750217d
2021-01-09 16:30:00 PST,+1240.31+0.00579293d,+3081.94+0.0144617d,+2040.85+0.00957241d,+5646.52+0.0265236d,+7130.41+0.0335143d,+4564.26+0.0214303d,+9137.11+0.0429816d,+10181.3+0.0479138d,+5606.43+0.0263348d,+13115.5+0.0621472d,+16737.9+0.0794312d,+4604.36+0.021741d,+5927.23+0.0280026d,+1000.21+0.00471579d,+16013+0.0759681d,+18027.2+0.0855956d,+1320.36+0.00622608d
2021-01-09 16:45:00 PST,+1360.38+0.00635706d,+3121.99+0.014658d,+3642.71+0.0171064d,+3202.1+0.0150345d,+5967.29+0.0280495d,+2601.38+0.0122111d,+9217.42+0.0433848d,+5365.89+0.0252164d,+13879.6+0.0654543d,+6969.97+0.0328327d,+6328.22+0.0298018d,+9072.64+0.0427746d,+9699.33+0.045741d,+1120.26+0.00526443d,+9097+0.0428898d,+10904.4+0.0514497d,+2921.75+0.0137403d
2021-01-09 17:00:00 PST,+1040.22+0.00484106d,+3522.53+0.0164768d,+4564.25+0.0213585d,+4965.03+0.0232378d,+7892.72+0.0369844d,+3682.76+0.0172274d,+10060.7+0.0471852d,+5365.87+0.025118d,+3202.09+0.0149759d,+6207.84+0.0290007d,+6167.74+0.0288129d,+6207.84+0.0290007d,+3282.19+0.0153149d,+1920.75+0.00895738d,+360.026+0.00167791d,+4644.39+0.021683d,+1840.69+0.00858373d
2021-01-09 17:15:00 PST,+2601.37+0.0121248d,+3442.42+0.0161155d,+5526.23+0.0258929d,+5365.88+0.0251399d,+6007.37+0.0281528d,+4323.81+0.0202491d,+10582.9+0.0496885d,+5205.53+0.0243871d,+2881.69+0.0134875d,+3722.82+0.0173957d,+6528.69+0.0305416d,+4965.02+0.0232119d,+3923.13+0.0183332d,+2321.1+0.0108396d,+1440.42+0.00672443d,+920.172+0.0042948d,+8896.14+0.041657d
2021-01-09 17:30:00 PST,+1600.52+0.00750965d,+2601.39+0.0122894d,+2521.31+0.0119107d,+11467.2+0.0543715d,+7090.36+0.0335581d,+5967.34+0.0282298d,+11025.1+0.0522659d,+11145.7+0.05284d,+2761.57+0.013047d,+3202.1+0.0150775d,+10703.6+0.0505548d,+4844.82+0.0228278d,+3125.74+0.0147174d,+920.173+0.00432868d,+1120.26+0.00527035d,+1040.22+0.00489365d,+10904.5+0.051508d
2021-01-09 17:45:00 PST,+880.159+0.00414902d,+3682.8+0.0174578d,+3562.62+0.0168873d,+3883.11+0.0184089d,+6207.97+0.0294588d,+6649.14+0.0315581d,+9498.68+0.0451359d,+11185.9+0.0531906d,+2961.81+0.0140359d,+9980.65+0.0475067d,+14926.3+0.0711939d,+5566.41+0.0264469d,+7652.13+0.0363879d,+5446.14+0.0258742d,+480.048+0.00227598d,+1120.26+0.00531274d,+10221.7+0.0486587d
2021-01-09 18:00:00 PST,+1880.73+0.00885452d,+3722.86+0.0176444d,+2281.07+0.0108047d,+3001.86+0.014223d,+7371.23+0.0349886d,+7331.11+0.0347976d,+8294.23+0.0393848d,+5486.22+0.0260208d,+15570.3+0.0741591d,+2801.62+0.0132465d,+5566.39+0.0263488d,+9338.01+0.0442709d,+5967.34+0.0282514d,+9699.43+0.0459913d,+1440.43+0.00680673d,+880.159+0.00415823d,+6809.57+0.03225d
2021-01-09 18:15:00 PST,+1320.36+0.00624614d,+3642.75+0.0173523d,+3642.75+0.0173523d,+4684.56+0.0223247d,+4764.71+0.0227074d,+11628.2+0.0555756d,+9137.36+0.0436257d,+6167.9+0.0294118d,+16013.5+0.0766755d,+2921.76+0.013834d,+5365.94+0.0254324d,+5566.4+0.0263847d,+4644.45+0.0220063d,+5125.42+0.02429d,+360.027+0.00170286d,+480.047+0.00227064d,+5125.42+0.02429d
2021-01-09 18:30:00 PST,+1440.43+0.00678927d,+5005.17+0.0237235d,+3722.86+0.0176362d,+3081.96+0.0145963d,+8173.81+0.038793d,+8093.54+0.0384108d,+8133.68+0.0386019d,+4925.01+0.0233428d,+9418.35+0.0447227d,+2921.75+0.013773d,+5325.83+0.0251305d,+5165.48+0.0243723d,+3402.38+0.0160418d,+5446.1+0.0256993d,+280.016+0.00131855d,+440.04+0.00207221d,+3202.11+0.0150963d
2021-01-09 18:45:00 PST,+1200.3+0.00567767d,+3843.06+0.0182628d,+3762.93+0.0178814d,+6207.99+0.0295302d,+5726.79+0.0272359d,+8093.58+0.0385299d,+9177.47+0.0437095d,+9739.69+0.046398d,+5005.19+0.0237969d,+4925.01+0.0233434d,+10261.8+0.0487463d,+7210.75+0.0342097d,+3370.34+0.0159644d,+5325.86+0.0252476d,+360.027+0.00170323d,+2281.07+0.0108d,+1760.64+0.00833414d
2021-01-09 19:00:00 PST,+1040.22+0.0049158d,+3402.39+0.0161394d,+2681.49+0.012716d,+3762.93+0.0178523d,+6689.26+0.0317741d,+7852.77+0.0373188d,+8535.08+0.0405729d,+12794+0.0609259d,+3682.8+0.0174716d,+5365.97+0.0255227d,+11989.9+0.057186d,+12351.7+0.0589207d,+10221.7+0.0487167d,+2321.11+0.0110262d,+4884.94+0.0232301d,+10382.4+0.0494859d,+1720.61+0.00817157d
2021-01-09 19:15:00 PST,+1720.61+0.00810197d,+3642.73+0.017205d,+3642.73+0.017205d,+5205.58+0.0246024d,+8254.04+0.039059d,+9578.92+0.0453534d,+8535.02+0.0403933d,+5325.84+0.025172d,+3522.55+0.0166366d,+3402.38+0.0160505d,+5526.28+0.0260927d,+6889.77+0.0325488d,+3482.49+0.016429d,+1480.45+0.00697842d,+10141.2+0.0479736d,+9860.03+0.0466381d,+1080.24+0.00509111d
2021-01-09 19:30:00 PST,+920.174+0.00433182d,+3762.91+0.0177598d,+2401.18+0.0113265d,+3722.85+0.0175705d,+4924.99+0.0232556d,+8775.87+0.0415052d,+9819.88+0.0464629d,+5125.4+0.024204d,+10623.3+0.0502809d,+3041.9+0.0143195d,+5446.09+0.0256623d,+6408.43+0.0302089d,+3402.37+0.0160187d,+2040.85+0.00960319d,+10261.7+0.0484496d,+5125.39+0.024148d,+1200.3+0.00564602d
2021-01-09 19:45:00 PST,+3843.04+0.0181392d,+3722.87+0.017671d,+4564.31+0.0216725d,+6889.83+0.0327463d,+7130.53+0.0338937d,+8173.84+0.0388697d,+10261.8+0.0488412d,+5125.43+0.0243426d,+16174.4+0.077172d,+3081.95+0.0145389d,+5566.37+0.0262858d,+5085.32+0.0240094d,+3522.55+0.0166204d,+1120.26+0.00528047d,+6929.88+0.032743d,+5245.66+0.024768d,+480.047+0.00226216d
2021-01-09 20:00:00 PST,+1160.28+0.00547146d,+3482.51+0.016534d,+3682.81+0.0174864d,+3682.81+0.0174864d,+7050.3+0.0335225d,+10061+0.0478975d,+9739.67+0.0463616d,+7892.91+0.037542d,+15167.8+0.0723635d,+7290.97+0.0345277d,+9297.85+0.0440683d,+5806.95+0.0274831d,+5621.98+0.0266056d,+760.119+0.00359d,+4884.92+0.0231105d,+4363.92+0.0206412d,+1200.3+0.00566997d
2021-01-09 20:15:00 PST,+6207.95+0.0293961d,+3602.69+0.0171103d,+2361.15+0.0112081d,+3562.63+0.0169197d,+7531.76+0.035829d,+8936.56+0.0425366d,+10061+0.0479111d,+15489.9+0.073931d,+3522.57+0.0167292d,+2721.53+0.0128752d,+8775.91+0.0416217d,+8494.91+0.0402843d,+7852.73+0.0372291d,+960.19+0.00453922d,+4484.15+0.0212293d,+2361.15+0.0111686d,+920.174+0.00434998d
2021-01-09 20:30:00 PST,+4043.34+0.0189833d,+3802.96+0.0178763d,+3682.78+0.0173105d,+3081.94+0.0144828d,+7290.9+0.0343208d,+9418.21+0.0443736d,+5844.77+0.0187471d,+5205.55+0.0244834d,+3482.48+0.0163677d,+3121.99+0.0146321d,+5446.06+0.0255488d,+6488.61+0.0304526d,+3442.42+0.016136d,+2601.38+0.0121895d,+2561.34+0.0120017d,+1560.5+0.00730905d,+2361.14+0.0110627d
2021-01-09 20:45:00 PST,+1320.36+0.00621364d,+3762.91+0.0177772d,+2481.27+0.0117161d,+8173.77+0.0386858d,+7250.84+0.0343045d,+10382.2+0.0491832d,+9328.98+0.0221072d,+5165.49+0.0244175d,+3602.67+0.017019d,+3963.22+0.0186379d,+6649.07+0.0313032d,+5566.35+0.0261942d,+3482.48+0.0163739d,+1960.79+0.00921347d,+1640.55+0.00770771d,+760.118+0.00356993d,+1400.4+0.00657878d
2021-01-09 21:00:00 PST,+1400.4+0.00657573d,+3482.49+0.0164152d,+4403.98+0.0207667d,+3001.85+0.0141468d,+6328.23+0.029864d,+8294.15+0.0391732d,+8166.91+0.0194355d,+5245.65+0.0247441d,+4403.98+0.0207667d,+6689.17+0.0314659d,+5806.91+0.0273059d,+5125.38+0.0240944d,+3562.6+0.016737d,+320.021+0.00150146d,+200.008+0.000938341d,+1040.22+0.0048819d,+2681.47+0.012593d
2021-01-09 21:15:00 PST,+720.106+0.00338598d,+3642.74+0.0172808d,+3642.74+0.0172808d,+5125.43+0.0243294d,+9338.06+0.0444034d,+9297.91+0.0442118d,+9091.07+0.0279661d,+5486.22+0.0260459d,+16254.9+0.0775167d,+5125.41+0.0242244d,+10864.4+0.0514705d,+11226+0.0531918d,+9378.14+0.0444021d,+120.003+0.000566005d,+320.021+0.00150954d,+520.056+0.0024533d,+1640.55+0.00774268d
2021-01-09 21:30:00 PST,+3122+0.0147048d,+3802.99+0.0180525d,+2401.19+0.0113917d,+3081.96+0.0146255d,+7291.01+0.03466d,+7090.41+0.0337036d,+16412.6+0.0735129d,+15650.9+0.0746607d,+10864.5+0.0517243d,+3001.85+0.014119d,+4083.42+0.0192146d,+5606.45+0.0263977d,+3402.37+0.0160054d,+200.008+0.00093964d,+1760.63+0.00827681d,+240.012+0.0011276d,+1560.5+0.00733536d
2021-01-09 21:45:00 PST,+3482.48+0.0163462d,+3602.66+0.016933d,+3762.9+0.0176873d,+5085.3+0.0239161d,+5325.81+0.0250497d,+5045.21+0.0237272d,+6248+0.0293983d,+5245.64+0.0246718d,+3562.6+0.0167444d,+3001.84+0.0140548d,+5325.79+0.0249593d,+5486.14+0.0257125d,+3602.65+0.0168719d,+160.005+0.000748284d,+240.012+0.00112248d,+200.008+0.000935379d,+520.055+0.00243246d
2021-01-09 22:00:00 PST,+5646.52+0.0265039d,+3522.54+0.0165448d,+2361.14+0.0110847d,+7692.13+0.0361906d,+5365.9+0.0252219d,+5125.38+0.024089d,+4524.19+0.0212582d,+5325.81+0.025033d,+3602.66+0.0169217d,+3762.89+0.017622d,+5365.88+0.0251455d,+5606.42+0.0262753d,+4203.61+0.0196895d,+280.016+0.00130949d,+160.005+0.000748223d,+240.012+0.00112239d,+1680.58+0.00786364d
2021-01-09 22:15:00 PST,+5566.36+0.0262419d,+3682.79+0.0173667d,+4283.77+0.0202057d,+5165.48+0.0243735d,+6929.88+0.0327226d,+2481.26+0.011695d,+4644.43+0.0219102d,+5927.22+0.0279765d,+3522.55+0.01661d,+8053.32+0.0379835d,+6248.01+0.0294469d,+7491.53+0.0353256d,+4965.06+0.0233879d,+160.005+0.00075222d,+120.003+0.000564151d,+240.012+0.00112839d,+720.106+0.00338616d
2021-01-09 22:30:00 PST,+1680.58+0.00792118d,+3722.86+0.0176444d,+5205.6+0.0246869d,+2961.81+0.014033d,+8896.38+0.0422545d,+9860.12+0.0468507d,+3843.05+0.0182149d,+5085.34+0.0241154d,+8615.36+0.040915d,+3802.98+0.0179737d,+10101.1+0.0478643d,+8575.17+0.0406081d,+8816.03+0.0417529d,+280.016+0.0013215d,+160.005+0.000755086d,+200.008+0.000943881d,+1280.34+0.00604488d
2021-01-09 22:45:00 PST,+880.159+0.00414429d,+3642.75+0.0173319d,+2281.08+0.0108471d,+4965.11+0.0236366d,+5365.97+0.0255491d,+8816.14+0.0420368d,+14322.7+0.0684502d,+15691.3+0.0750338d,+15691.3+0.0750338d,+3162.05+0.014896d,+4363.91+0.0205679d,+5506.23+0.0259641d,+3602.66+0.0169747d,+1200.3+0.00564988d,+600.074+0.00282389d,+160.005+0.000752833d,+1040.22+0.00489608d
2021-01-09 23:00:00 PST,+320.021+0.00149632d,+3682.78+0.0173384d,+3642.72+0.0171495d,+6608.97+0.0311523d,+5245.65+0.0247122d,+6929.86+0.0326692d,+8775.83+0.041403d,+4083.42+0.0192278d,+6608.97+0.0311523d,+3762.89+0.0176317d,+5005.12+0.0234642d,+5405.97+0.0253476d,+3482.47+0.0163159d,+200.008+0.00093581d,+960.188+0.00449398d,+1120.26+0.00524349d,+120.003+0.000561458d
2021-01-09 23:15:00 PST,+1000.2+0.00467577d,+3602.66+0.0169306d,+3642.72+0.0171192d,+5325.81+0.0250463d,+5847+0.0275032d,+8655.37+0.0407602d,+4884.89+0.0229685d,+4283.76+0.0201371d,+3121.99+0.0146689d,+7651.96+0.0358866d,+3121.99+0.0146146d,+4363.89+0.0204385d,+3442.42+0.0161167d,+240.012+0.00112224d,+280.016+0.0013093d,+200.008+0.000935176d,+200.008+0.000935176d
2021-01-09 23:30:00 PST,+440.039+0.00205748d,+5486.18+0.0258447d,+4123.49+0.0194144d,+5085.31+0.0239523d,+10301.8+0.048627d,+10422.3+0.0491983d,+3081.95+0.0145044d,+2921.75+0.0137495d,+2761.56+0.0129948d,+4163.54+0.0195431d,+7973.02+0.0374828d,+6729.27+0.0316195d,+8013.15+0.037672d,+240.012+0.00112478d,+120.003+0.000562347d,+320.021+0.00149978d,+240.012+0.00112478d
2021-01-09 23:45:00 PST,+800.13+0.00371596d,+3522.52+0.0164229d,+3242.13+0.015114d,+5085.26+0.0237239d,+5686.57+0.0265356d,+6849.54+0.0319776d,+2561.33+0.0119369d,+2521.29+0.0117501d,+1000.2+0.00465843d,+2801.59+0.0130147d,+4484.07+0.0208449d,+2881.68+0.0133872d,+1600.52+0.00743157d,+120.003+0.000556867d,+120.003+0.000556867d,+320.021+0.00148516d,+200.008+0.000928157d
2021-01-10 00:00:00 PST,+2120.92+0.0099277d,+3602.67+0.0170151d,+2441.23+0.0115242d,+6488.67+0.0306819d,+7130.48+0.0337257d,+7892.84+0.0373432d,+10141.2+0.0480256d,+13960.3+0.0662161d,+10864.4+0.0514655d,+2321.1+0.0108482d,+1880.72+0.0087884d,+2881.69+0.0134713d,+840.144+0.00392424d,+160.005+0.000747163d,+200.008+0.000933977d,+120.003+0.000560359d,+1200.29+0.00560729d
2021-01-10 00:15:00 PST,+400.033+0.00186541d,+3362.31+0.015795d,+3682.78+0.0173027d,+5125.38+0.0240946d,+8253.97+0.0388522d,+8334.24+0.0392313d,+8856.09+0.0416967d,+4764.65+0.0223955d,+5927.2+0.0278732d,+2120.91+0.00988525d,+2120.91+0.00988525d,+2881.69+0.0134352d,+800.13+0.00372728d,+240.012+0.0011178d,+200.008+0.00093148d,+160.005+0.000745166d,+280.016+0.00130414d
2021-01-10 00:30:00 PST,+1080.24+0.00504386d,+3402.36+0.015951d,+2561.34+0.012004d,+5245.62+0.0246112d,+10301.7+0.0484335d,+6809.48+0.0319689d,+2881.7+0.0135071d,+2921.74+0.0136951d,+680.094+0.00318489d,+7290.84+0.0341331d,+4444.02+0.0207812d,+5405.96+0.0252893d,+800.13+0.00373603d,+320.021+0.00149397d,+240.012+0.00112043d,+80.0013+0.000373441d,+160.005+0.000746916d
2021-01-10 00:45:00 PST,+360.026+0.00167955d,+3482.47+0.0163142d,+4163.54+0.0195101d,+4083.4+0.019134d,+7531.59+0.0353414d,+7330.98+0.0343972d,+2841.65+0.0133086d,+2921.74+0.0136842d,+840.144+0.00393154d,+2801.6+0.0130934d,+6689.12+0.0313117d,+4283.74+0.0200324d,+7210.6+0.0337599d,+280.016+0.00130734d,+240.012+0.00112055d,+160.005+0.000746998d,+280.016+0.00130734d
2021-01-10 01:00:00 PST,+800.13+0.0037246d,+3562.58+0.0166445d,+2321.1+0.0108388d,+5365.86+0.0250879d,+6127.65+0.0286586d,+8414.44+0.0393905d,+2761.55+0.0128979d,+2521.29+0.0117746d,+720.105+0.00336049d,+2681.46+0.0124698d,+2641.41+0.0122834d,+1720.6+0.00799834d,+720.105+0.00334612d,+120.003+0.000557495d,+200.008+0.000929194d,+320.021+0.00148681d,+200.008+0.000929194d
2021-01-10 01:15:00 PST,+440.039+0.00205825d,+3202.11+0.0150964d,+3562.61+0.0167985d,+6087.62+0.0287344d,+6729.31+0.0317716d,+7331.06+0.0346213d,+7732.3+0.0365222d,+12391.7+0.0586427d,+8254.02+0.0389949d,+2401.17+0.0112186d,+2000.81+0.00934656d,+2321.1+0.0108441d,+640.083+0.00298841d,+200.008+0.000933629d,+160.005+0.000746885d,+280.016+0.00130714d,+800.13+0.00373588d
2021-01-10 01:30:00 PST,+800.13+0.00374384d,+3322.27+0.0156736d,+3482.49+0.0164305d,+6087.62+0.0287525d,+6889.77+0.0325519d,+7130.47+0.0336924d,+8896.3+0.0420669d,+6368.34+0.0300818d,+13035.1+0.0617429d,+8615.17+0.0404316d,+1960.78+0.00917709d,+2721.51+0.0127415d,+840.144+0.00393034d,+120.003+0.00056123d,+1160.27+0.00542868d,+200.008+0.00093543d,+160.005+0.000748326d
2021-01-10 01:45:00 PST,+1240.31+0.00580637d,+3482.49+0.016387d,+2241.03+0.0105399d,+5927.21+0.0279188d,+10181.3+0.0480408d,+9940.31+0.046899d,+2961.8+0.0139339d,+2961.8+0.0139339d,+3362.32+0.0158208d,+4764.64+0.0223793d,+8735.64+0.0410979d,+7010.06+0.0329563d,+6969.95+0.0327672d,+280.016+0.00131282d,+280.016+0.00131282d,+120.003+0.000562583d,+360.026+0.00168799d
2021-01-10 02:00:00 PST,+840.143+0.00391712d,+3362.31+0.015745d,+4924.95+0.0230773d,+5405.97+0.0253362d,+7090.27+0.033253d,+7571.71+0.0355179d,+3001.84+0.0140549d,+2841.65+0.013304d,+680.094+0.00318126d,+2721.5+0.0126897d,+2641.42+0.0123158d,+2801.59+0.0130635d,+1998.41+0.00931534d,+1680.57+0.00783277d,+200.008+0.000931632d,+120.003+0.000558952d,+1000.2+0.00466043d
2021-01-10 02:15:00 PST,+1080.24+0.00504123d,+5045.2+0.0236803d,+4564.26+0.0214187d,+9297.71+0.0437161d,+6929.83+0.0325511d,+6809.49+0.0319843d,+2801.6+0.0131376d,+2641.43+0.0123857d,+720.106+0.00337392d,+2601.38+0.0121365d,+4003.79+0.01869d,+1760.63+0.00821124d,+720.105+0.00335701d,+400.032+0.00186464d,+120.003+0.00055929d,+1160.27+0.00540997d,+1000.2+0.00466331d
2021-01-10 02:30:00 PST,+3121.99+0.0146199d,+2961.8+0.0139384d,+3482.49+0.0163922d,+4684.5+0.0220611d,+6729.3+0.0317174d,+8575.11+0.0404481d,+9297.77+0.0438699d,+10583+0.0499606d,+680.095+0.00319756d,+2721.51+0.0127164d,+2120.92+0.00990766d,+2080.88+0.00972049d,+800.13+0.00373573d,+240.012+0.00112034d,+160.005+0.000746854d,+280.016+0.00130709d,+880.158+0.0041095d
2021-01-10 02:45:00 PST,+1040.22+0.0048924d,+3482.51+0.0165349d,+3442.45+0.0163445d,+4804.78+0.0228255d,+11226.2+0.0534733d,+8133.71+0.0386934d,+10743.9+0.0511662d,+9699.51+0.0461722d,+11989.8+0.0571292d,+11025+0.0521249d,+2761.57+0.0130119d,+8093.47+0.0382186d,+760.118+0.00357858d,+800.131+0.00376702d,+280.016+0.00131804d,+120.003+0.000564816d,+920.174+0.0043324d
2021-01-10 03:00:00 PST,+1640.55+0.00769986d,+5085.32+0.0240109d,+4564.28+0.0215461d,+5365.92+0.0253387d,+6528.77+0.0308447d,+6809.54+0.0321749d,+2921.75+0.0137831d,+2801.61+0.0132157d,+14241.9+0.0674996d,+2601.38+0.0122108d,+7932.9+0.0373181d,+2721.51+0.0127753d,+7371.13+0.0346674d,+560.064+0.00262672d,+240.012+0.00112552d,+240.012+0.00112552d,+840.144+0.00394075d
2021-01-10 03:15:00 PST,+1040.22+0.00485909d,+3362.31+0.015778d,+3602.65+0.0169075d,+9177.26+0.0431681d,+7250.76+0.0340793d,+8374.37+0.0393785d,+2881.7+0.01352d,+2761.56+0.0129557d,+3602.65+0.0169075d,+2721.51+0.0126987d,+2761.55+0.0128857d,+2681.46+0.0125116d,+720.105+0.00335731d,+1400.4+0.00653082d,+240.012+0.00111878d,+200.008+0.000932291d,+1200.29+0.00559716d
2021-01-10 03:30:00 PST,+880.157+0.0041068d,+5365.87+0.0251348d,+3402.36+0.0159246d,+4644.4+0.0217489d,+6528.7+0.0305963d,+8414.47+0.0394643d,+2961.79+0.01386d,+2841.65+0.0132971d,+720.106+0.00336673d,+2801.59+0.0130488d,+2641.42+0.0123019d,+1920.75+0.00894293d,+786.125+0.00365849d,+360.026+0.00167521d,+160.005+0.000744446d,+200.008+0.000930581d,+960.187+0.00446885d
2021-01-10 03:45:00 PST,+1800.66+0.0084043d,+3402.36+0.0159529d,+3442.42+0.016141d,+4804.72+0.0225412d,+8735.62+0.041049d,+6649.04+0.0312174d,+6127.68+0.0287634d,+8253.94+0.038778d,+800.131+0.00374764d,+4243.66+0.0197985d,+2200.98+0.01026d,+3041.88+0.0141848d,+720.105+0.00335479d,+1400.4+0.00652592d,+120.003+0.000558919d,+240.012+0.00111793d,+1600.52+0.00745911d
2021-01-10 04:00:00 PST,+1000.2+0.00469933d,+5085.33+0.024079d,+4644.45+0.0219874d,+5325.85+0.0252203d,+8294.21+0.0393251d,+7892.86+0.037416d,+12432+0.0590446d,+9297.86+0.044102d,+680.095+0.00321439d,+11266.1+0.0532648d,+8013.21+0.0378345d,+5766.83+0.027203d,+4444.06+0.0209519d,+520.055+0.0024479d,+720.106+0.00338981d,+320.021+0.00150621d,+1200.3+0.00565136d
2021-01-10 04:15:00 PST,+1160.28+0.00544805d,+5125.41+0.0242311d,+3482.5+0.0164529d,+5486.2+0.0259407d,+6809.56+0.0322156d,+9819.9+0.0465152d,+2921.76+0.0138005d,+2721.52+0.0128537d,+11065.3+0.0524414d,+2361.14+0.0110924d,+5325.81+0.0250506d,+2721.52+0.0127873d,+3963.22+0.018631d,+1960.79+0.00921007d,+400.033+0.00187781d,+320.021+0.00150217d,+2881.7+0.0135408d
2021-01-10 04:30:00 PST,+1240.31+0.00582883d,+4684.53+0.0221784d,+3402.39+0.0160997d,+8615.33+0.0408548d,+6689.24+0.0316958d,+5566.39+0.0263631d,+3001.86+0.0142021d,+2921.76+0.0138227d,+12994.9+0.0617354d,+2801.61+0.0131739d,+2601.39+0.0122314d,+2681.47+0.0126084d,+800.131+0.00375936d,+2721.52+0.0127969d,+520.055+0.00244316d,+320.021+0.0015033d,+3402.37+0.0160028d
2021-01-10 04:45:00 PST,+2000.81+0.00935115d,+3722.83+0.0174551d,+3402.36+0.0159505d,+5365.88+0.0251758d,+7010.05+0.0329121d,+3282.2+0.0153864d,+2921.74+0.0136946d,+2721.51+0.012755d,+6127.68+0.0287589d,+2601.38+0.0121485d,+2561.33+0.0119613d,+2120.91+0.00990276d,+642.084+0.00299615d,+2200.99+0.010277d,+440.039+0.00205318d,+320.021+0.00149311d,+4684.47+0.0218951d
2021-01-10 05:00:00 PST,+600.073+0.00280536d,+5085.3+0.0239057d,+4604.34+0.0216405d,+5526.25+0.0259834d,+8013.16+0.0377148d,+4003.28+0.0188109d,+3883.09+0.0182452d,+7010.07+0.0329801d,+680.095+0.00319133d,+4965.04+0.0232995d,+2321.1+0.0108805d,+7892.75+0.0370828d,+0+0d,+2281.06+0.0106926d,+9378.01+0.044088d,+480.047+0.00224859d,+2361.14+0.0110683d
2021-01-10 05:15:00 PST,+480.047+0.00224956d,+4884.91+0.0230551d,+3402.38+0.0160483d,+6809.54+0.0321642d,+5967.32+0.0281763d,+720.106+0.00339284d,+14402.8+0.0682442d,+11627.9+0.0550325d,+680.095+0.00320427d,+6328.24+0.0298882d,+12632.9+0.0598207d,+2681.48+0.0126456d,+2601.39+0.0122675d,+2241.03+0.0105666d,+16174+0.0767016d,+4243.7+0.0200257d,+2160.96+0.0101887d
2021-01-10 05:30:00 PST,+440.039+0.00205842d,+3322.26+0.0156041d,+3402.37+0.0159809d,+6608.95+0.0310831d,+6568.84+0.0308939d,+10141.1+0.0477647d,+4564.26+0.0214486d,+2921.75+0.0137207d,+720.106+0.00337863d,+2881.7+0.0135577d,+5526.27+0.026028d,+2721.52+0.0128033d,+680.095+0.0031968d,+2321.1+0.0109177d,+15972.6+0.0755537d,+15731+0.0744035d,+2200.99+0.0103523d
