# file...... Meter_684_C_Power.csv
# date...... Wed May 12 15:03:45 2021
# user...... Christine
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,meter_684_C:measured_power,xfmr_meter_684_C_1:measured_power,xfmr_meter_684_C_2:measured_power,xfmr_meter_684_C_3:measured_power,xfmr_meter_684_C_4:measured_power,xfmr_meter_684_C_5:measured_power,house_meter_684_C_1:measured_power,house_meter_684_C_2:measured_power,house_meter_684_C_3:measured_power,house_meter_684_C_4:measured_power,house_meter_684_C_5:measured_power,house_meter_684_C_6:measured_power,house_meter_684_C_7:measured_power,house_meter_684_C_8:measured_power,house_meter_684_C_9:measured_power,house_meter_684_C_10:measured_power,house_meter_684_C_11:measured_power,house_meter_684_C_12:measured_power,house_meter_684_C_13:measured_power,house_meter_684_C_14:measured_power,house_meter_684_C_15:measured_power,house_meter_684_C_16:measured_power,house_meter_684_C_17:measured_power,house_meter_684_C_18:measured_power,house_meter_684_C_19:measured_power,house_meter_684_C_20:measured_power,house_meter_684_C_21:measured_power,house_meter_684_C_22:measured_power,house_meter_684_C_23:measured_power
2021-01-07 10:00:00 PST,+84737.2+341.834j,+22125.8+100.236j,+25314+131.885j,+17941.9+68.0907j,+12226.9+30.872j,+7127.84+9.97596j,+4804.94+0.0235825d,+3282.3+0.016099d,+4324+0.0212177d,+5727.01+0.0281191d,+440.041+0.00215569d,+360.028+0.00176365d,+800.137+0.00392033d,+2321.15+0.01138d,+680.054+0.00181115d,+3522.59+0.0169018d,+800.137+0.00392276d,+5967.62+0.0293217d,+880.165+0.00431525d,+7492.02+0.0368359d,+3562.71+0.0174872d,+2321.15+0.0113871d,+1960.82+0.00960418d,+720.111+0.00352527d,+440.041+0.00215394d,+240.012+0.00117473d,+1880.75+0.0092117d,+3883.22+0.0190358d,+6769.8+0.033227d
2021-01-07 10:15:00 PST,+90338.7+425.358j,+18984.4+74.0746j,+33938.9+241.975j,+17294.9+62.0384j,+13593.1+38.0161j,+6526.48+8.30281j,+2841.72+0.0138665d,+6127.99+0.0299442d,+3402.46+0.0166067d,+2841.72+0.0138665d,+320.022+0.00155991d,+560.067+0.00273027d,+600.076+0.00292536d,+2241.07+0.0109328d,+800.079+0.002269d,+2841.72+0.0139067d,+640.087+0.0031295d,+8736.31+0.0428614d,+520.058+0.00254253d,+6890.14+0.0337771d,+10825.1+0.0531567d,+2521.35+0.0123373d,+1240.33+0.00604625d,+680.098+0.0033145d,+400.034+0.00194936d,+1960.82+0.00956136d,+1240.33+0.00604625d,+5245.85+0.0256157d,+5005.33+0.0244387d
2021-01-07 10:30:00 PST,+77312.9+281.267j,+21028.6+90.3743j,+23013.5+108.176j,+14074.9+40.4144j,+12909.1+33.8986j,+6286.21+7.7639j,+4644.58+0.0226187d,+2681.52+0.0130479d,+3402.45+0.0165609d,+2792.05+0.0135864d,+440.041+0.00213914d,+360.027+0.00175012d,+560.066+0.00272275d,+6087.87+0.0296656d,+760.069+0.00209932d,+2481.31+0.0120773d,+1440.44+0.00700796d,+3522.63+0.0171533d,+720.11+0.00350237d,+7853.11+0.0383108d,+3242.23+0.015786d,+2921.81+0.014224d,+1320.37+0.00641246d,+360.027+0.00174779d,+400.034+0.00194203d,+1400.41+0.00680144d,+1280.35+0.00621798d,+3883.19+0.0188795d,+3883.19+0.0188795d
2021-01-07 10:45:00 PST,+79829.1+304.996j,+21926.2+98.6316j,+23184.2+113.408j,+14315.9+41.7j,+14917.5+44.6905j,+5484.67+5.88164j,+2281.1+0.0110827d,+2801.66+0.0136149d,+3602.75+0.0175137d,+3602.75+0.0175137d,+560.066+0.0027191d,+400.034+0.00194202d,+1160.28+0.00563456d,+7451.78+0.0362839d,+760.069+0.00209621d,+2521.35+0.0122542d,+760.122+0.00369157d,+4203.74+0.0204455d,+560.066+0.00271976d,+3242.23+0.0157626d,+9338.52+0.0455183d,+1720.63+0.0083597d,+1440.44+0.00698568d,+480.049+0.00232715d,+240.012+0.0011634d,+1280.35+0.00620886d,+1760.65+0.00853978d,+4524.33+0.0219702d,+3041.96+0.0147625d
2021-01-07 11:00:00 PST,+81546.4+310.427j,+25515+132.895j,+19545.8+77.3079j,+14113.2+39.8442j,+15764.2+50.8351j,+6607.53+8.83724j,+2521.35+0.0122626d,+5125.57+0.0249558d,+3362.4+0.0163588d,+4764.81+0.0231957d,+400.034+0.00194381d,+520.057+0.00252715d,+1120.27+0.00544517d,+7612.3+0.0371025d,+760.065+0.00197257d,+2721.57+0.0132223d,+800.135+0.00388416d,+3843.13+0.0186801d,+520.057+0.00252426d,+2521.35+0.0122485d,+5847.25+0.0284455d,+2481.3+0.0120538d,+1360.39+0.00659855d,+440.041+0.00213358d,+680.098+0.00329785d,+1240.32+0.00601587d,+2000.85+0.0097077d,+3803.06+0.0184657d,+3001.91+0.0145708d
2021-01-07 11:15:00 PST,+103889+509.079j,+25558.2+134.903j,+31951.7+213.636j,+18416.7+68.1777j,+18867.5+74.742j,+9093.46+16.4759j,+2841.72+0.0138934d,+3963.35+0.0193864d,+3122.08+0.0152659d,+5726.99+0.0280342d,+440.041+0.00214919d,+400.034+0.00195376d,+960.196+0.00469071d,+8013.71+0.0392663d,+640.046+0.00166291d,+3242.24+0.015874d,+600.077+0.00293465d,+9137.85+0.0448518d,+400.034+0.00195618d,+8214.42+0.0403033d,+7411.74+0.0363525d,+2161+0.0105753d,+2481.31+0.0121127d,+360.028+0.00175591d,+1120.27+0.00546551d,+1120.27+0.00546551d,+4644.59+0.0226939d,+3883.21+0.0189676d,+3041.97+0.0148532d
2021-01-07 11:30:00 PST,+105903+489.26j,+28577.8+164.085j,+26857+151.014j,+17971.1+63.5269j,+17855.4+64.6988j,+14640.6+44.8243j,+4804.9+0.023395d,+5606.67+0.0273082d,+5887.35+0.0286787d,+4083.54+0.0198766d,+520.057+0.00252757d,+440.041+0.00213861d,+1160.29+0.00564071d,+5967.56+0.0290704d,+2841.45+0.0116816d,+3001.91+0.0146003d,+520.057+0.00252674d,+3803.07+0.0185031d,+360.027+0.00174911d,+4043.47+0.0196748d,+10583.8+0.0516424d,+1600.54+0.0077799d,+2841.71+0.0137966d,+1080.25+0.00524074d,+1240.33+0.00601776d,+1320.37+0.00640632d,+3442.51+0.0167178d,+3763+0.0182766d,+2921.81+0.014186d
2021-01-07 11:45:00 PST,+89106.7+321.181j,+20547.7+83.2499j,+19585+77.0197j,+16845.6+55.9966j,+17411.5+60.9079j,+14716.1+43.262j,+4203.73+0.0203711d,+3682.86+0.0178431d,+2881.75+0.0139571d,+3522.62+0.0170656d,+320.022+0.00154828d,+600.076+0.00290354d,+2521.34+0.0122097d,+2761.61+0.0133745d,+600.039+0.00150948d,+3803.05+0.018423d,+400.034+0.00193509d,+3682.86+0.0178398d,+600.076+0.002903d,+2841.7+0.0137604d,+4965.2+0.0240645d,+2641.47+0.0127897d,+2761.61+0.0133651d,+760.122+0.00367558d,+1280.35+0.00619249d,+1440.44+0.00696725d,+2401.22+0.0116191d,+4283.87+0.0207455d,+2761.61+0.0133651d
2021-01-07 12:00:00 PST,+103258+452.627j,+18653.1+67.7233j,+28989+171.922j,+21837.5+94.732j,+19703.8+77.4206j,+14073.3+39.7832j,+2401.22+0.0116781d,+2841.71+0.013823d,+2721.57+0.0132379d,+3722.94+0.0181164d,+1880.75+0.00914485d,+1000.14+0.00330576d,+2040.88+0.00992415d,+2000.85+0.00972931d,+600.038+0.00146741d,+3122.07+0.0152189d,+640.087+0.00311689d,+8334.78+0.0407191d,+1600.54+0.00779698d,+7411.69+0.0361951d,+4123.61+0.0201095d,+3041.96+0.0148279d,+3883.2+0.0189091d,+5566.58+0.0271256d,+1200.31+0.00583819d,+1320.37+0.0064225d,+2120.95+0.0103202d,+3682.88+0.0179321d,+2761.62+0.0134412d
2021-01-07 12:15:00 PST,+104325+448.079j,+27275.5+145.431j,+20309.3+82.7588j,+20069.1+81.3861j,+22035.3+94.9037j,+14634.9+42.5516j,+2401.22+0.0116773d,+2881.76+0.014017d,+2481.3+0.0120672d,+3162.12+0.0153826d,+2841.71+0.013822d,+2120.73+0.00794845d,+5045.4+0.0245637d,+6248.28+0.0304355d,+720.061+0.00194144d,+3282.28+0.0159466d,+640.087+0.00310631d,+4684.65+0.0227733d,+480.049+0.0023295d,+2561.39+0.0124404d,+3482.57+0.0169211d,+4404.11+0.021407d,+3082.01+0.0149716d,+6729.6+0.0327413d,+1280.35+0.00621486d,+1200.3+0.00582613d,+2120.95+0.0102989d,+2281.1+0.0110773d,+2120.95+0.0102989d
2021-01-07 12:30:00 PST,+128236+764.561j,+36344.4+283.027j,+36242+273.041j,+20028.2+81.0841j,+19298.1+73.1988j,+16321.9+52.4949j,+2201.03+0.0107829d,+2801.68+0.013729d,+2881.77+0.014122d,+2841.72+0.0139255d,+15974.8+0.0787252d,+800.079+0.00227204d,+3282.3+0.0160875d,+5366.15+0.0263246d,+840.084+0.00228508d,+4965.27+0.0243532d,+480.049+0.00234998d,+9700.14+0.0476731d,+520.058+0.00254588d,+9338.67+0.0458894d,+7853.19+0.0385653d,+2361.19+0.0115681d,+3282.29+0.0160366d,+6408.75+0.0313537d,+1080.25+0.00527291d,+1320.37+0.00644566d,+2120.96+0.0103574d,+2040.89+0.00996607d,+2281.11+0.0111403d
2021-01-07 12:45:00 PST,+99457.1+409.639j,+24538.9+119.85j,+15721.3+49.4962j,+24823.8+123.716j,+17206.9+58.2276j,+17165.3+57.3954j,+2201.03+0.010693d,+2841.71+0.0138093d,+4524.34+0.0220017d,+4885.06+0.0237595d,+1240.33+0.00602328d,+760.069+0.00209565d,+2000.85+0.00971965d,+6007.65+0.0292334d,+640.046+0.00164805d,+2000.69+0.00795652d,+520.057+0.00252048d,+2841.71+0.0137859d,+480.049+0.00232654d,+2321.14+0.011258d,+4163.67+0.0202104d,+2721.57+0.0132024d,+3843.13+0.0186846d,+6328.49+0.0308005d,+1280.35+0.00621808d,+1360.39+0.00660704d,+2040.88+0.00991485d,+2080.92+0.0101095d,+6208.17+0.0302134d
2021-01-07 13:00:00 PST,+110326+502.617j,+28728.6+161.679j,+17130.8+59.5261j,+26235.2+138.039j,+20463.1+81.187j,+17767.1+61.0045j,+2281.1+0.0111117d,+5686.87+0.027742d,+4484.27+0.0218642d,+4203.75+0.020494d,+2681.53+0.0130644d,+800.079+0.00225906d,+4123.61+0.0201026d,+4364.04+0.0212769d,+640.046+0.00165148d,+2240.86+0.008808d,+760.122+0.00369206d,+2961.86+0.0143998d,+320.022+0.00155411d,+3282.28+0.0159598d,+5125.57+0.0249421d,+1760.66+0.0085555d,+5205.75+0.0253776d,+5165.67+0.0251817d,+1280.35+0.00623117d,+1240.33+0.00603629d,+2160.99+0.010521d,+960.195+0.00467242d,+6529.06+0.0318465d
2021-01-07 13:15:00 PST,+109669+509.009j,+31284.3+196.452j,+19749.2+79.7951j,+20714+86.9148j,+20274+84.5016j,+17646.5+60.1752j,+7772.85+0.0379656d,+3122.07+0.0152192d,+2401.22+0.0117017d,+3282.29+0.0160013d,+7491.94+0.0365891d,+1200.2+0.00375448d,+4885.07+0.0238312d,+1000.21+0.00487136d,+760.065+0.00197449d,+6327.98+0.0289339d,+600.076+0.00291559d,+2120.95+0.0103117d,+440.041+0.00213788d,+2721.57+0.0132352d,+4604.05+0.0201933d,+2120.95+0.0103117d,+3082.01+0.0149931d,+1680.6+0.00817078d,+1320.37+0.00641843d,+1320.37+0.00641843d,+2281.1+0.0110932d,+520.057+0.00252718d,+6448.83+0.0314166d
2021-01-07 13:30:00 PST,+100263+410.15j,+21147.2+86.748j,+20714.7+87.3629j,+22327.6+101.797j,+20113.6+83.6016j,+15959+49.6935j,+3162.12+0.0154239d,+2080.92+0.0101454d,+3202.18+0.0156196d,+2801.67+0.0136636d,+2521.35+0.0122951d,+2481.08+0.00998416d,+3482.58+0.0169893d,+1360.39+0.00663051d,+560.034+0.00139206d,+5886.7+0.02614d,+400.034+0.0019488d,+2681.53+0.013076d,+640.087+0.00311855d,+2801.67+0.0136625d,+5044.92+0.0223937d,+2641.48+0.0128805d,+2881.76+0.0140579d,+1880.75+0.00917085d,+1400.42+0.00682727d,+1240.33+0.00604639d,+2201.03+0.010734d,+1360.39+0.00663203d,+7772.87+0.037997d
2021-01-07 13:45:00 PST,+104322+442.608j,+23402.3+106.294j,+21511.8+90.7162j,+22850.3+106.077j,+21240.7+92.7073j,+15315.9+45.7804j,+3442.52+0.0168073d,+2201.03+0.0107403d,+3322.35+0.0162197d,+2801.67+0.0136747d,+3803.08+0.0185705d,+3001.59+0.0121731d,+3362.4+0.0164156d,+1400.42+0.00683126d,+1200.21+0.00397954d,+3882.83+0.0167553d,+1960.82+0.00956371d,+2241.07+0.0109319d,+2080.92+0.01015d,+4404.13+0.0215031d,+3962.96+0.0171441d,+1720.63+0.00839135d,+2281.11+0.0111303d,+2881.77+0.0140647d,+1200.31+0.00585401d,+680.098+0.00331617d,+2321.15+0.0113258d,+1840.72+0.00897981d,+7331.45+0.0358497d
2021-01-07 14:00:00 PST,+101279+438.449j,+25783.3+130.147j,+23884.7+110.12j,+20954.8+88.6093j,+20639.3+88.6588j,+10016.2+19.8907j,+5927.46+0.0289082d,+2401.22+0.0116932d,+3282.29+0.0159897d,+2681.53+0.0130598d,+4243.82+0.0206823d,+2320.9+0.00890362d,+3402.46+0.016576d,+1440.44+0.00701165d,+2681.28+0.010926d,+4163.28+0.018078d,+2201.03+0.0107135d,+2761.62+0.0134454d,+2641.48+0.0128598d,+2881.76+0.014031d,+4163.34+0.0184269d,+2321.14+0.0112987d,+2080.92+0.0101227d,+2801.66+0.0136329d,+1280.35+0.00622616d,+480.049+0.00233363d,+2361.18+0.0114874d,+1440.44+0.00700514d,+6288.39+0.0306447d
2021-01-07 14:15:00 PST,+96900+416.168j,+25982.6+131.095j,+23122+104.098j,+23088.4+106.448j,+17256.8+62.4543j,+7449.25+11.1011j,+3963.33+0.0192779d,+3041.96+0.0147905d,+3722.94+0.0181068d,+5326.01+0.0259211d,+2961.86+0.0144006d,+2841.41+0.0113598d,+2641.35+0.0117268d,+1400.42+0.00680432d,+2881.45+0.0115446d,+4924.74+0.0220844d,+2681.52+0.0130289d,+2160.99+0.0104974d,+2361.18+0.0114708d,+2160.99+0.0104974d,+4563.97+0.0199815d,+1320.37+0.00641166d,+2120.95+0.0103027d,+2881.76+0.0140029d,+3282.28+0.0159518d,+520.057+0.00252451d,+2481.3+0.012055d,+1200.3+0.0058283d,+6488.93+0.0315789d
2021-01-07 14:30:00 PST,+113492+602.236j,+34231.5+233.478j,+25258.9+124.989j,+28331.6+160.097j,+19142.2+73.9549j,+6526.52+8.3104j,+2160.99+0.0105609d,+5726.99+0.0280308d,+9459.11+0.0463716d,+4524.36+0.0221331d,+4644.15+0.0204932d,+2521.09+0.00988928d,+3802.66+0.0160597d,+1240.33+0.00605917d,+2401+0.00960673d,+3722.59+0.0159807d,+6328.53+0.0309291d,+2841.72+0.0138676d,+2521.35+0.0123025d,+2801.67+0.0136719d,+2320.93+0.00922382d,+2241.07+0.0109336d,+5846.71+0.0263349d,+2801.67+0.01368d,+6689.53+0.0327179d,+720.11+0.00351304d,+2281.11+0.0111357d,+2160.99+0.0105488d,+5406.22+0.0264269d
2021-01-07 14:45:00 PST,+109696+565.36j,+29293.5+167.974j,+27640.4+150.176j,+31278.3+193.966j,+14595.5+42.6562j,+6887.31+9.25881j,+5767.07+0.0281245d,+3522.63+0.0171626d,+2521.35+0.012279d,+3562.69+0.017358d,+3562.3+0.014842d,+2801.37+0.0111893d,+6327.89+0.0286141d,+1120.27+0.00545247d,+3402.13+0.0143964d,+4924.75+0.0221302d,+7090.68+0.0345879d,+2080.92+0.010129d,+2160.99+0.0105191d,+2601.44+0.0126654d,+2681.31+0.0112524d,+2601.44+0.0126654d,+8048.3+0.0236848d,+2881.76+0.0140418d,+6408.73+0.0312743d,+1200.31+0.00584447d,+2401.22+0.0116979d,+1920.78+0.00935545d,+6208.19+0.030293d
2021-01-07 15:00:00 PST,+97018.1+418.21j,+23039.3+102.594j,+23119.9+103.335j,+26882.4+145.473j,+16407+54.7346j,+7568.6+11.091j,+2120.95+0.0103164d,+2921.81+0.0142166d,+2641.48+0.0128511d,+4123.61+0.0200744d,+3241.92+0.0136133d,+2320.93+0.00919644d,+3882.77+0.0163705d,+1720.63+0.00836775d,+3161.78+0.0129021d,+4083.21+0.0180257d,+3202.17+0.0155828d,+2641.48+0.0128513d,+2761.62+0.0134364d,+3442.51+0.0167541d,+2361.18+0.0114862d,+1400.42+0.00680968d,+5646.77+0.0275276d,+2080.92+0.010129d,+6448.83+0.0314483d,+1280.35+0.00623004d,+2160.99+0.0105191d,+1320.37+0.00642489d,+6248.29+0.0304678d
2021-01-07 15:15:00 PST,+90182.5+378.724j,+20381.3+79.9358j,+27800.6+151.352j,+23126+105.766j,+13068.6+34.2209j,+5805.15+6.55562j,+2120.95+0.010302d,+2841.71+0.0138071d,+2441.26+0.0118595d,+3041.96+0.0147814d,+3241.87+0.0132677d,+3001.58+0.0121175d,+2200.83+0.00861295d,+1440.44+0.00699458d,+3522.3+0.0149662d,+2281.03+0.0103451d,+4885.06+0.0237898d,+6689.5+0.0326022d,+2080.92+0.0101218d,+2721.57+0.0132416d,+2841.71+0.0138269d,+2681.52+0.0130466d,+4684.65+0.0227914d,+1920.78+0.00933387d,+5085.48+0.0247456d,+1160.28+0.00563649d,+2241.06+0.0108917d,+2401.22+0.0116709d,+4323.96+0.0210333d
2021-01-07 15:30:00 PST,+88298.7+364.171j,+19780.1+76.3351j,+27408.8+151.951j,+22036.5+95.5085j,+12425.7+30.9139j,+6646.77+8.61337j,+2160.99+0.0105138d,+3082.01+0.0150007d,+2681.52+0.0130492d,+3082.01+0.0150007d,+4123.21+0.0178759d,+2441.01+0.0094651d,+1200.25+0.00478663d,+960.195+0.00466922d,+3362.08+0.0142168d,+1720.63+0.00838204d,+9298.41+0.0454436d,+2601.44+0.0126776d,+2721.57+0.0132638d,+3763.01+0.0183474d,+2241.07+0.0109198d,+1600.54+0.00779665d,+6604.95+0.0171999d,+2120.95+0.0103233d,+2721.57+0.01325d,+1200.31+0.00583994d,+2641.48+0.0128597d,+1640.57+0.0079835d,+3722.94+0.0181329d
2021-01-07 15:45:00 PST,+94411.8+408.841j,+27800.3+151.442j,+26393.3+138.446j,+16280.4+51.5938j,+16448.4+55.5196j,+7488.46+10.8807j,+2160.99+0.0105311d,+4484.27+0.0218748d,+4243.83+0.0206997d,+6448.84+0.0314845d,+3121.92+0.0140951d,+2841.53+0.0123795d,+2401.22+0.0117031d,+2000.85+0.00975007d,+3482.46+0.0162139d,+1600.54+0.00779596d,+7692.59+0.0375664d,+2080.92+0.0101378d,+2601.44+0.0126765d,+3242.23+0.0158033d,+3402.46+0.0165854d,+2201.03+0.0107235d,+3441.61+0.0107685d,+2201.03+0.0107027d,+1200.31+0.00583412d,+1320.37+0.00641803d,+2120.95+0.010313d,+1560.52+0.0075861d,+3162.12+0.0153824d
2021-01-07 16:00:00 PST,+97630.7+438.709j,+31273.7+192.548j,+24732.7+119.042j,+18776.6+69.893j,+14516.1+42.6594j,+8330.58+13.53j,+2120.96+0.0103673d,+6128.01+0.0300051d,+4604.52+0.0225308d,+5526.51+0.027053d,+5726.99+0.0280368d,+2321.15+0.0113468d,+2521.35+0.0123265d,+2201.03+0.0107591d,+3001.77+0.0135344d,+1920.78+0.00937617d,+5005.33+0.0244653d,+2921.82+0.0142687d,+2961.87+0.0144645d,+3682.89+0.0179912d,+2521.35+0.0123109d,+2641.48+0.0128982d,+4083.54+0.019929d,+1240.33+0.00604588d,+1200.31+0.0058507d,+1160.29+0.00565553d,+2281.11+0.011124d,+4043.48+0.0197331d,+3041.97+0.0148392d
2021-01-07 16:15:00 PST,+106105+557.476j,+28848.2+163.864j,+34737.2+250.155j,+22044.8+99.6809j,+11982.1+28.2783j,+8491.14+14.2084j,+3522.67+0.0173878d,+4083.59+0.0201614d,+2481.32+0.0122423d,+2601.45+0.0128356d,+2120.97+0.0104627d,+4564.48+0.0225403d,+3763.04+0.0185762d,+5606.77+0.0276997d,+3682.56+0.0159817d,+5406.3+0.026738d,+12594.3+0.0624817d,+2161+0.0106728d,+2481.32+0.0122564d,+3682.92+0.0182011d,+1840.73+0.00908973d,+2721.59+0.0134446d,+4925.21+0.0242932d,+960.198+0.00472803d,+1120.27+0.00551661d,+1520.5+0.00748875d,+3001.93+0.0147946d,+6649.51+0.0328225d,+1960.82+0.00965929d
2021-01-07 16:30:00 PST,+113369+678.07j,+36831.4+276.53j,+37768.6+292.884j,+17372.2+61.788j,+11299.8+25.232j,+10095.6+20.0731j,+4003.46+0.0198418d,+3042+0.0150704d,+2721.6+0.0134812d,+2841.74+0.0140771d,+1840.73+0.00911445d,+7251.37+0.0359896d,+3883.26+0.0192451d,+11066.5+0.0550158d,+3562.4+0.015437d,+12393.3+0.0616587d,+6930.38+0.0343981d,+2241.08+0.0111008d,+3122.1+0.0154706d,+3722.99+0.018453d,+2321.16+0.0114978d,+3282.33+0.0162657d,+1920.79+0.00947507d,+1080.25+0.00532683d,+1320.37+0.00651158d,+1880.76+0.00927743d,+2201.04+0.0108588d,+5847.36+0.0288933d,+1720.64+0.00848698d
2021-01-07 16:45:00 PST,+99882+505.771j,+27191.8+144.44j,+37057.6+272.293j,+14798+44.7292j,+11661+26.7367j,+9172.57+16.3753j,+3282.31+0.0161483d,+4644.63+0.0228641d,+2681.54+0.0131893d,+3001.93+0.0147672d,+4364.08+0.0214804d,+3001.93+0.0147672d,+2441.28+0.0120063d,+3682.91+0.0181223d,+4363.67+0.0192827d,+6769.86+0.0334208d,+7211.18+0.0356062d,+2641.5+0.0130171d,+2561.41+0.012622d,+6368.72+0.031435d,+1600.55+0.0078839d,+5366.19+0.0264753d,+1280.35+0.00627859d,+560.067+0.00274563d,+1240.33+0.00608223d,+1400.42+0.00686774d,+2281.11+0.0111909d,+4965.27+0.0243871d,+1520.49+0.00745697d
2021-01-07 17:00:00 PST,+111979+620.263j,+35235.1+245.474j,+36331.8+262.732j,+15521.1+48.9279j,+11460.3+25.8485j,+13428.8+35.8204j,+7893.4+0.0389569d,+4965.29+0.0244747d,+3522.66+0.017353d,+2841.73+0.0139946d,+3202.2+0.0157722d,+4123.65+0.0203188d,+2321.16+0.0114284d,+6208.28+0.030618d,+4483.88+0.0198625d,+5767.15+0.0284431d,+6970.44+0.0343955d,+2080.93+0.0102467d,+3843.17+0.0189385d,+2841.73+0.0139976d,+1920.79+0.00945754d,+8254.65+0.040755d,+1400.42+0.00686598d,+640.087+0.0031372d,+1320.37+0.00647331d,+1520.49+0.00745507d,+2201.03+0.0107949d,+5045.45+0.0247755d,+1560.52+0.00765145d
2021-01-07 17:15:00 PST,+120876+703.656j,+37137.8+273.149j,+38709+293.689j,+13468.1+35.7135j,+14553.9+42.1471j,+17005.7+57.2878j,+5205.82+0.0256779d,+8455.38+0.0417649d,+6448.94+0.0318267d,+3122.09+0.015386d,+2561.41+0.0126199d,+3642.85+0.0179564d,+2641.5+0.0130149d,+4885.13+0.0240927d,+4363.6+0.0189374d,+4885.13+0.0241001d,+4925.21+0.0242983d,+5486.47+0.0270738d,+4163.72+0.0205348d,+3322.37+0.0163795d,+3322.26+0.0156091d,+8053.96+0.0397875d,+1480.47+0.00725732d,+1000.21+0.00490208d,+1360.4+0.00666838d,+1440.44+0.007061d,+3082.03+0.0151186d,+1960.82+0.00961401d,+1600.55+0.00784636d
2021-01-07 17:30:00 PST,+108787+526.874j,+27842.4+152.888j,+32200.1+203.045j,+12705.3+31.7541j,+21765.7+97.8036j,+14272.1+40.1468j,+2160.99+0.0105624d,+4283.91+0.0209577d,+4644.6+0.0227257d,+6729.66+0.0329571d,+2361.19+0.0115419d,+2761.62+0.0135016d,+2241.07+0.0109542d,+2561.4+0.0125216d,+4443.78+0.0195361d,+5165.69+0.0253024d,+7251.23+0.0355493d,+4003.42+0.0195996d,+2681.53+0.0131206d,+2681.53+0.0131206d,+2921.5+0.0118184d,+2921.82+0.0142978d,+1600.54+0.00779843d,+520.057+0.00253276d,+1280.35+0.00623748d,+1440.44+0.00701788d,+3041.97+0.0148306d,+1560.52+0.00760328d,+1560.52+0.00760328d
2021-01-07 17:45:00 PST,+119181+675.817j,+24978.3+123.078j,+43531.7+371.065j,+13467.8+35.4459j,+21965.4+98.9345j,+15236.4+45.7001j,+2040.89+0.00998104d,+3883.21+0.019006d,+3162.13+0.0154719d,+5967.6+0.0292338d,+1440.44+0.00704273d,+2120.96+0.010373d,+3642.83+0.0178276d,+2641.49+0.0129216d,+6769.15+0.0310146d,+7933.49+0.0390376d,+4203.78+0.0206521d,+3963.36+0.019469d,+3202.19+0.0157248d,+6529.13+0.032108d,+7812.3+0.03615d,+2881.78+0.0141494d,+2241.07+0.0109367d,+680.098+0.00331675d,+1360.39+0.00663638d,+1400.42+0.00683175d,+2401.23+0.0117191d,+2080.92+0.0101544d,+1680.6+0.00819956d
2021-01-07 18:00:00 PST,+117282+653.841j,+19780+76.4553j,+44184.2+383.468j,+18252.1+65.5266j,+20673.4+86.6556j,+14391.1+40.1907j,+2080.92+0.0101558d,+3001.92+0.0146564d,+2921.82+0.0142648d,+3562.7+0.0173985d,+920.18+0.00448865d,+1640.57+0.00800519d,+2881.77+0.0140691d,+2721.57+0.0132861d,+5245.29+0.0231524d,+9137.89+0.044944d,+4564.45+0.0224059d,+2201.03+0.0107935d,+6809.93+0.0334606d,+6729.69+0.0330653d,+6889.37+0.0312121d,+2361.19+0.0115796d,+5002.7+0.0123954d,+1320.37+0.00643999d,+3722.95+0.0181769d,+1400.42+0.00683065d,+2201.03+0.0107394d,+1240.33+0.00604938d,+1600.54+0.00780745d
2021-01-07 18:15:00 PST,+114410+563.182j,+21754+92.8631j,+35752.7+248.007j,+20183.2+79.7731j,+22006.4+99.3313j,+14712.3+41.8778j,+2000.85+0.00974221d,+4885.07+0.0238147d,+2601.44+0.0126697d,+3682.88+0.0179449d,+800.136+0.00389391d,+2601.44+0.0126697d,+2401.22+0.0116936d,+2721.57+0.0132555d,+5125.02+0.0224664d,+5285.95+0.0258432d,+5045.42+0.0246647d,+3082.02+0.015054d,+6569.2+0.0321347d,+3843.14+0.0187777d,+4243.42+0.0185239d,+2401.23+0.0117253d,+4882.56+0.0120545d,+1280.35+0.00623027d,+4203.75+0.0204812d,+1880.75+0.00915421d,+3162.12+0.0153994d,+1480.46+0.00720467d,+1560.52+0.0075945d
2021-01-07 18:30:00 PST,+110956+545.122j,+27081.1+146.935j,+34582.7+233.678j,+17124.7+57.2501j,+18899.4+71.7199j,+13266.5+34.252j,+5606.71+0.0274855d,+7130.87+0.0349801d,+3041.97+0.0148962d,+3001.92+0.0146998d,+720.11+0.00352279d,+2080.92+0.0101858d,+3202.19+0.0156818d,+2201.03+0.0107743d,+5525.99+0.0248741d,+5807.21+0.0285123d,+3763.03+0.0184596d,+2241.07+0.0109865d,+4885.1+0.0239755d,+5566.63+0.0273283d,+4684.16+0.0204033d,+1960.82+0.00961143d,+1800.66+0.00841388d,+1720.63+0.00840477d,+3442.52+0.0168281d,+2040.89+0.00997049d,+2881.77+0.0140836d,+1920.79+0.00938327d,+1640.57+0.00801344d
