# file...... Meter_652A_Power.csv
# date...... Wed May 12 15:03:45 2021
# user...... Christine
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,meter_652_A:measured_power,xfmr_meter_652_A_1:measured_power,xfmr_meter_652_A_2:measured_power,xfmr_meter_652_A_3:measured_power,xfmr_meter_652_A_4:measured_power,xfmr_meter_652_A_5:measured_power,house_meter_652_A_1:measured_power,house_meter_652_A_2:measured_power,house_meter_652_A_3:measured_power,house_meter_652_A_4:measured_power,house_meter_652_A_5:measured_power,house_meter_652_A_6:measured_power,house_meter_652_A_7:measured_power,house_meter_652_A_8:measured_power,house_meter_652_A_9:measured_power,house_meter_652_A_10:measured_power,house_meter_652_A_11:measured_power,house_meter_652_A_12:measured_power,house_meter_652_A_13:measured_power,house_meter_652_A_14:measured_power,house_meter_652_A_15:measured_power,house_meter_652_A_16:measured_power,house_meter_652_A_17:measured_power,house_meter_652_A_18:measured_power,house_meter_652_A_19:measured_power,house_meter_652_A_20:measured_power,house_meter_652_A_21:measured_power,house_meter_652_A_22:measured_power,house_meter_652_A_23:measured_power
2021-01-11 17:30:00 PST,+193585+1662.98j,+41057+319.751j,+24090.8+111.007j,+27313.9+141.562j,+66657.5+850.906j,+34461.9+235.105j,+9177.3+0.0432754d,+3883.09+0.0182708d,+1240.3+0.00546568d,+3883.09+0.0182708d,+3402.37+0.0160058d,+7331.03+0.0345431d,+5967.3+0.0281016d,+5967.3+0.0281016d,+3282.2+0.0153911d,+5566.33+0.0261264d,+3923.14+0.0184014d,+4924.96+0.0231099d,+2241.03+0.0105043d,+1280.33+0.00599891d,+720.106+0.00337324d,+2080.88+0.00975301d,+3682.77+0.0172826d,+3802.96+0.0178475d,+1680.58+0.0078802d,+2040.85+0.00957093d,+1920.75+0.00900727d,+6047.48+0.0284073d,+2481.26+0.0116384d
2021-01-11 17:45:00 PST,+197191+1974.37j,+53110.5+536.603j,+26570.1+143.265j,+21796+91.78j,+76321.3+1121.19j,+19388.6+76.0227j,+10301.9+0.0489002d,+3642.74+0.0172434d,+5165.51+0.024467d,+3722.86+0.0176232d,+4283.78+0.0202832d,+5205.59+0.0246572d,+8896.36+0.0422037d,+11547.6+0.0548412d,+3722.84+0.0175358d,+10663.4+0.0503717d,+4323.84+0.0203717d,+1200.3+0.00564791d,+2120.92+0.00998364d,+1560.5+0.00734391d,+800.131+0.00376434d,+2080.89+0.00979502d,+2160.96+0.0101632d,+2561.34+0.0120483d,+1680.58+0.00790238d,+2200.99+0.0103517d,+1880.72+0.00884423d,+1960.79+0.00922103d,+2401.18+0.0112941d
2021-01-11 18:00:00 PST,+208779+2188.31j,+47750.6+433.936j,+25349.3+126.484j,+22155.6+93.446j,+83665.7+1328.14j,+29853.4+200.206j,+9980.51+0.0471803d,+3682.79+0.0173643d,+5967.32+0.0281623d,+4764.66+0.0224753d,+3362.32+0.0158512d,+5285.74+0.0249387d,+3202.11+0.0150949d,+11226+0.0530952d,+4724.57+0.0221929d,+8374.37+0.0393962d,+4283.75+0.0201186d,+1280.33+0.0060057d,+2200.99+0.0103281d,+1600.52+0.0075086d,+1160.28+0.00544227d,+1640.55+0.0076965d,+2200.99+0.010322d,+2681.47+0.0125778d,+1720.6+0.00806755d,+1440.42+0.00675307d,+1920.75+0.00900674d,+5165.46+0.0242539d,+2120.92+0.00994616d
2021-01-11 18:15:00 PST,+166562+1252.31j,+42276.7+339.826j,+22520.3+97.1404j,+20622.4+79.4863j,+56133.6+601.465j,+25006.8+130.909j,+11306.2+0.0531695d,+3682.77+0.0172649d,+4564.18+0.0210328d,+3682.77+0.0172649d,+3682.77+0.0172649d,+4804.72+0.0225349d,+2481.26+0.0116265d,+7852.61+0.0368761d,+5606.4+0.0262074d,+4764.62+0.0222648d,+3923.13+0.0183263d,+1160.27+0.00541395d,+2080.88+0.00971322d,+1400.4+0.00653503d,+1080.24+0.00504033d,+2441.21+0.0113969d,+2721.51+0.0127024d,+2641.42+0.0123282d,+1760.63+0.00821439d,+2241.02+0.0104577d,+1960.78+0.00914896d,+2561.33+0.011954d,+2040.85+0.00952286d
2021-01-11 18:30:00 PST,+162842+1166.33j,+44698.5+375.177j,+22760.9+98.6599j,+15877.7+47.3482j,+43935.9+381.512j,+35566.2+260.445j,+9578.76+0.0449659d,+5365.88+0.0251458d,+5967.27+0.0279709d,+4564.25+0.0213822d,+4564.25+0.0213822d,+3923.14+0.0183739d,+2120.92+0.00992596d,+8374.33+0.0392925d,+5365.85+0.0250437d,+3682.76+0.0171765d,+4924.93+0.0229817d,+1240.31+0.00577913d,+2200.98+0.0102593d,+1640.55+0.00764523d,+1040.22+0.00484642d,+2601.37+0.0121276d,+2601.37+0.0121122d,+2441.21+0.0113658d,+1720.6+0.00800842d,+1360.38+0.00633085d,+1920.75+0.00894072d,+3282.19+0.0152864d,+2120.91+0.00987324d
2021-01-11 18:45:00 PST,+154231+977.167j,+42834.3+344.438j,+28979.6+163.291j,+18127.6+61.0779j,+38547.5+281.074j,+25739.5+124.531j,+7050.14+0.0330235d,+3923.14+0.0183529d,+1960.78+0.00916543d,+8655.3+0.0405688d,+4003.27+0.0187283d,+3843.01+0.0179774d,+5165.44+0.0241768d,+8013.11+0.0375489d,+8615.12+0.0402763d,+3642.7+0.0169954d,+6608.89+0.0308717d,+1360.38+0.00634109d,+2321.09+0.0108235d,+1560.49+0.00727449d,+920.172+0.00428841d,+3843+0.0179314d,+2681.46+0.0124808d,+2401.17+0.0111749d,+3322.24+0.0154673d,+1920.75+0.0089373d,+1880.72+0.00875089d,+2721.5+0.0126673d,+2080.88+0.00968302d
2021-01-11 19:00:00 PST,+173052+1293.49j,+38545.8+280.87j,+27200.4+143.036j,+20301.7+77.5451j,+56979+616.011j,+30022+172.391j,+6809.48+0.0319531d,+1720.6+0.00805706d,+1520.45+0.00675447d,+6127.67+0.0287458d,+6568.82+0.0308208d,+3162.04+0.0148156d,+5045.2+0.0236572d,+7411.23+0.0347854d,+8173.64+0.0382951d,+3883.07+0.0181611d,+4804.7+0.02248d,+1200.29+0.00560762d,+3562.59+0.01666d,+2521.29+0.0117855d,+880.158+0.00411145d,+2080.88+0.00972511d,+4083.39+0.0190752d,+2521.29+0.0117705d,+1880.72+0.00877774d,+2000.81+0.0093387d,+3242.14+0.0151402d,+3162.03+0.0147656d,+2921.74+0.0136422d
2021-01-11 19:15:00 PST,+173545+1401.23j,+32488.4+202.874j,+25307.5+125.24j,+17001.9+53.8753j,+62413.5+761.637j,+36330.6+253.735j,+3843.01+0.0180108d,+1680.58+0.0078693d,+1760.63+0.00824443d,+5285.71+0.0247868d,+9538.62+0.0448085d,+3602.59+0.0165116d,+2120.92+0.00993298d,+4524.18+0.0212091d,+8494.74+0.0398345d,+3562.59+0.0166725d,+4323.81+0.0202412d,+1600.52+0.00748425d,+2241.02+0.0104821d,+1560.5+0.00729696d,+880.158+0.00411452d,+2561.34+0.0119818d,+2561.33+0.0119635d,+2481.25+0.011589d,+1960.78+0.00915617d,+1920.75+0.00896909d,+1840.69+0.00859495d,+3001.83+0.0140235d,+2200.99+0.0102788d
2021-01-11 19:30:00 PST,+198452+1751.18j,+34012.8+218.907j,+31557.5+191.961j,+21393.6+88.6869j,+67507.5+877.448j,+43977.1+369.251j,+5085.33+0.0240561d,+1840.7+0.00869573d,+2761.57+0.013051d,+5927.24+0.0280485d,+5927.24+0.0280485d,+2481.27+0.011725d,+5365.93+0.0253864d,+4484.14+0.0212069d,+8414.6+0.0398416d,+4484.14+0.0211972d,+4724.6+0.022336d,+5486.2+0.0259448d,+2160.96+0.0102054d,+1880.73+0.00888092d,+1800.67+0.00850259d,+2481.27+0.0117196d,+2641.43+0.0124533d,+2361.14+0.0111306d,+1800.67+0.00848648d,+6568.88+0.0310198d,+1880.73+0.0088641d,+3041.9+0.0143437d,+2080.89+0.0098083d
2021-01-11 19:45:00 PST,+183282+1605.91j,+29004.4+158.457j,+26837.9+140.224j,+19333.7+69.7668j,+70377.8+951.167j,+37724.8+281.807j,+5325.83+0.0251174d,+1200.3+0.00565119d,+4123.42+0.0190636d,+4243.7+0.020005d,+4163.56+0.0196266d,+3322.27+0.0156554d,+2401.18+0.0113107d,+4123.49+0.0194374d,+8254.01+0.0389585d,+3602.66+0.0169719d,+3883.09+0.0182951d,+4203.63+0.0198078d,+2481.26+0.0116836d,+1440.43+0.00677971d,+920.174+0.0043301d,+1960.79+0.00923089d,+2681.47+0.0126098d,+2761.56+0.0129869d,+1640.55+0.00771152d,+2881.7+0.0135525d,+2160.96+0.0101599d,+2641.43+0.0124213d,+2200.99+0.0103483d
2021-01-11 20:00:00 PST,+158990+1151.1j,+24936.1+118.553j,+25913.2+131.801j,+25380.6+123.245j,+58786+663.731j,+23971.3+110.551j,+3442.42+0.0161654d,+1240.31+0.00581918d,+3762.9+0.0176726d,+5766.81+0.0271063d,+3522.54+0.0165421d,+1160.26+0.00508101d,+1560.5+0.00732234d,+4403.97+0.0206888d,+8334.24+0.0392227d,+3843.02+0.0180528d,+4965.05+0.0233343d,+1400.4+0.00657188d,+2961.79+0.0139082d,+1160.28+0.00544447d,+880.158+0.00412958d,+2281.06+0.0107086d,+2561.34+0.0120245d,+2601.38+0.0122127d,+1720.61+0.00807481d,+4484.11+0.0210678d,+2080.89+0.00976704d,+2521.3+0.0118363d,+2241.03+0.0105194d
2021-01-11 20:15:00 PST,+159397+994.927j,+29980.5+171.255j,+27200.9+143.077j,+29408.9+162.245j,+43883.1+359.722j,+28921.9+155.809j,+3402.35+0.0158859d,+1160.27+0.00541247d,+3802.94+0.0177591d,+7050.12+0.0329666d,+3682.76+0.0171971d,+1880.72+0.00877579d,+2040.85+0.0095236d,+6849.56+0.0320261d,+8775.69+0.0410432d,+3682.76+0.0171882d,+4283.73+0.019998d,+2361.13+0.011014d,+2961.78+0.0138192d,+1720.6+0.00802402d,+1040.22+0.00484972d,+2281.06+0.0106401d,+4924.94+0.0230067d,+2681.46+0.012515d,+1840.69+0.00858795d,+3762.88+0.0175699d,+6288.05+0.0293908d,+4804.7+0.0224439d,+2241.02+0.0104574d
2021-01-11 20:30:00 PST,+155173+968.173j,+26467+132.081j,+23121.7+100.842j,+27272+139.6j,+44098.3+367.2j,+34212+225.734j,+3242.13+0.0150641d,+1880.72+0.00873367d,+4003.18+0.0182379d,+7009.96+0.0326206d,+3482.45+0.0161823d,+1880.72+0.00873367d,+1560.49+0.00724568d,+3322.23+0.0154368d,+5646.46+0.0262449d,+4363.85+0.0202728d,+3242.13+0.0150548d,+1240.31+0.00575474d,+3041.87+0.0141238d,+1440.42+0.00668373d,+1680.57+0.00779882d,+2401.17+0.011146d,+2601.37+0.0120856d,+3963.18+0.0184225d,+1720.6+0.00799078d,+2200.98+0.0102238d,+6849.51+0.0318766d,+3883.05+0.0180494d,+2321.09+0.0107822d
2021-01-11 20:45:00 PST,+183112+1404.94j,+27801.5+148.126j,+25178.9+121.187j,+30299.9+174.193j,+49868.3+475.607j,+49960.2+481.892j,+3923.15+0.0184274d,+1320.36+0.00619521d,+3762.9+0.0176735d,+7050.18+0.0331578d,+5365.89+0.025219d,+1880.72+0.00882652d,+1280.34+0.00600733d,+3121.99+0.0146594d,+5887.09+0.027661d,+5486.16+0.0257729d,+2200.99+0.0103259d,+1320.36+0.0061922d,+3081.94+0.0144641d,+2000.82+0.00938604d,+1440.42+0.00675562d,+3682.77+0.0172882d,+2441.22+0.011465d,+2721.52+0.0127828d,+1880.72+0.00883062d,+4083.41+0.0191903d,+7772.39+0.0365822d,+3522.54+0.0165506d,+4524.19+0.0212656d
2021-01-11 21:00:00 PST,+166791+1265.24j,+27153.7+140.148j,+21109.8+85.1098j,+27314.4+141.535j,+61963.9+734.529j,+29246.4+160.36j,+3362.3+0.0157375d,+1280.33+0.00598761d,+4924.95+0.0230663d,+6769.36+0.0317286d,+3762.89+0.0176153d,+2641.42+0.0123597d,+1400.4+0.00654943d,+2921.74+0.013673d,+4884.86+0.0228526d,+3642.7+0.0170328d,+1800.66+0.00841335d,+1200.29+0.00560685d,+4243.67+0.0198478d,+1040.22+0.00485879d,+1120.26+0.0052328d,+3121.98+0.0145949d,+2401.18+0.0112348d,+2841.65+0.0132981d,+3282.2+0.0153625d,+2441.21+0.0114223d,+7651.96+0.0358795d,+2601.38+0.0121725d,+2561.34+0.011985d
2021-01-11 21:15:00 PST,+199599+2083.87j,+28287.4+154.375j,+27007.5+145.305j,+26590.7+135.664j,+88258.3+1478.39j,+29450.4+164.247j,+3282.21+0.0154705d,+1200.3+0.00565268d,+3802.91+0.0175554d,+6528.76+0.0308141d,+6649.09+0.0313836d,+1280.32+0.00566473d,+1680.58+0.0079161d,+3762.91+0.0177398d,+5165.48+0.0243603d,+4203.63+0.0198164d,+1880.73+0.00885748d,+1280.34+0.00602839d,+9418.25+0.0444942d,+1160.28+0.00546283d,+1120.26+0.00527432d,+2681.48+0.0126329d,+2601.39+0.0122542d,+4484.13+0.0211394d,+2040.85+0.0096115d,+2040.85+0.0096115d,+7451.42+0.035171d,+3282.21+0.0154656d,+2281.07+0.0107439d
2021-01-11 21:30:00 PST,+178332+1528.85j,+30062.3+173.208j,+24050.1+110.451j,+26989.7+137.613j,+71286.5+976.523j,+25940.5+126.772j,+3963.21+0.0186051d,+1240.31+0.00581611d,+3843.02+0.01804d,+6689.16+0.031437d,+7170.53+0.0337059d,+2521.3+0.0118291d,+1240.31+0.00581611d,+3282.2+0.0154038d,+5486.15+0.0257418d,+3562.59+0.016703d,+1880.72+0.0088116d,+1200.29+0.00562208d,+5165.45+0.0242338d,+2641.42+0.0123795d,+1000.2+0.0046845d,+3041.89+0.0142587d,+2801.6+0.0131382d,+2961.79+0.0138903d,+1920.75+0.0090042d,+4163.54+0.019536d,+6729.27+0.0316079d,+2801.6+0.0131382d,+2401.18+0.0112586d
2021-01-11 21:45:00 PST,+189542+1684.19j,+28288.3+154.559j,+22359.8+96.4212j,+31995.2+194.117j,+72256.8+1000.31j,+34638.2+234.069j,+3202.1+0.0150612d,+1080.24+0.00507654d,+4043.35+0.0190247d,+6568.85+0.0309397d,+7010.08+0.0330239d,+3041.9+0.0143068d,+1200.29+0.00564102d,+2040.85+0.00959469d,+4564.27+0.0214566d,+3682.78+0.0173065d,+1960.79+0.00920782d,+1160.28+0.00544685d,+5806.91+0.0273122d,+1560.5+0.00732687d,+920.173+0.00431928d,+2641.43+0.0124076d,+2681.47+0.0126184d,+2921.75+0.0137505d,+1760.64+0.00828205d,+4283.76+0.0201718d,+6769.41+0.031909d,+4444.05+0.0209279d,+6408.43+0.0302029d
2021-01-11 22:00:00 PST,+176257+1270.84j,+30140.9+173.128j,+25100.3+121.103j,+31513.7+189.136j,+49332+461.627j,+40167.2+322.306j,+3322.25+0.0155777d,+1240.31+0.00581075d,+3843.02+0.0180233d,+6649.04+0.0312191d,+6889.71+0.0323523d,+1720.58+0.00769616d,+2721.51+0.0127577d,+3642.71+0.0170825d,+4764.64+0.0223332d,+3843.01+0.0180065d,+1480.45+0.00692996d,+2921.74+0.0136847d,+6649.03+0.0311899d,+1120.26+0.00524314d,+960.188+0.00449368d,+3282.2+0.0153752d,+2521.3+0.0118212d,+4323.82+0.0202874d,+1760.63+0.00825225d,+7411.24+0.0348176d,+6929.83+0.0325495d,+3162.04+0.0148293d,+2561.34+0.0120092d
2021-01-11 22:15:00 PST,+153369+949.061j,+26830.6+136.314j,+26028.2+129.941j,+36321.2+249.233j,+42671.6+341.567j,+21515.3+89.3323j,+3162.03+0.0147437d,+1120.25+0.00521913d,+3202.03+0.0145621d,+6689.1+0.0312344d,+3762.88+0.0175496d,+4804.69+0.022418d,+1520.47+0.00708483d,+2481.25+0.0115662d,+4724.54+0.02204d,+3562.58+0.0166116d,+1480.44+0.0068972d,+2681.46+0.0124987d,+7531.54+0.035175d,+1720.6+0.00801684d,+1040.22+0.00484538d,+3202.08+0.0149285d,+4043.33+0.0188928d,+7651.94+0.0358071d,+1760.63+0.00821908d,+6929.79+0.0324183d,+7010.01+0.0327947d,+2921.74+0.0136459d,+2641.42+0.0123352d
2021-01-11 22:30:00 PST,+150006+931.887j,+24690.7+114.354j,+26956+139.471j,+31551.5+188.109j,+45731.4+400.461j,+21075+86.8855j,+3001.83+0.0140109d,+1280.33+0.0059717d,+3081.93+0.0143852d,+4684.46+0.0218795d,+4363.87+0.0203794d,+3482.47+0.0162574d,+1200.29+0.0055982d,+3522.52+0.0164447d,+5165.43+0.0241407d,+3802.94+0.0177633d,+2841.64+0.0132679d,+1800.66+0.00840389d,+7651.93+0.0357978d,+1600.52+0.00746921d,+1120.26+0.00522692d,+2881.69+0.0134551d,+5686.59+0.0266046d,+7210.6+0.0337557d,+1920.75+0.00897242d,+3482.47+0.016278d,+5325.78+0.0249129d,+3482.47+0.016278d,+2601.38+0.0121552d
2021-01-11 22:45:00 PST,+152621+1001.56j,+23722.8+105.451j,+23488.2+106.159j,+27360.6+144.454j,+51537+508.138j,+26510.6+134.552j,+3923.14+0.0183723d,+2160.95+0.0101126d,+3322.2+0.0151842d,+3923.14+0.0183723d,+3322.25+0.0155545d,+3963.14+0.018189d,+1240.31+0.0058021d,+1800.66+0.00842529d,+4965.03+0.0232604d,+3562.59+0.0166806d,+1880.72+0.00879981d,+1000.2+0.00467823d,+6047.47+0.028344d,+1640.55+0.0076753d,+1000.2+0.00467823d,+3322.25+0.0155538d,+7371.11+0.0345914d,+6568.82+0.0308162d,+1920.75+0.0089937d,+2321.1+0.0108701d,+2721.51+0.0127473d,+2681.47+0.0125596d,+2481.26+0.0116209d
2021-01-11 23:00:00 PST,+176068+1499.68j,+21792.9+90.6419j,+19501.1+73.6616j,+28690.1+158.564j,+68268.5+886.689j,+37812.1+285.918j,+3202.11+0.0150947d,+1080.24+0.0050878d,+3282.21+0.0154728d,+1440.43+0.00678524d,+4764.66+0.022475d,+4043.36+0.019067d,+1360.38+0.00640797d,+2561.35+0.012071d,+4924.98+0.0232229d,+4003.29+0.0188697d,+1520.47+0.0071595d,+1000.21+0.00470869d,+3442.43+0.0162223d,+1120.26+0.00527412d,+880.159+0.00414334d,+2561.35+0.0120658d,+7210.71+0.0340913d,+6488.67+0.0306684d,+1920.76+0.00906131d,+2521.31+0.0118974d,+2601.39+0.0122757d,+3562.61+0.0168182d,+2441.22+0.0115191d
2021-01-11 23:15:00 PST,+149446+1104.72j,+19737.7+73.1135j,+22241.2+96.0537j,+25020.8+120.743j,+60160.5+705.318j,+22283.2+106.465j,+2961.79+0.013853d,+2200.99+0.0102913d,+3202.09+0.0149784d,+1560.5+0.00729464d,+4243.67+0.019859d,+1880.72+0.0087927d,+1560.5+0.00729464d,+2080.88+0.00972928d,+6368.28+0.0298412d,+5285.7+0.0247574d,+2441.21+0.011421d,+1080.24+0.00505099d,+1120.26+0.00523819d,+1400.4+0.00654886d,+2080.88+0.00973379d,+2401.17+0.0112335d,+6528.71+0.0306107d,+6087.57+0.0285372d,+1840.69+0.00861382d,+1640.55+0.00767659d,+2361.14+0.0110517d,+2961.79+0.0138665d,+2521.3+0.0118021d
2021-01-11 23:30:00 PST,+135734+964.639j,+23284.1+103.066j,+22168.9+98.5005j,+21873.6+90.7111j,+57904.7+647.306j,+10500.7+22.3916j,+2961.78+0.0138151d,+1040.22+0.00484827d,+4043.26+0.0184983d,+2361.13+0.0110107d,+4844.77+0.0226156d,+5245.51+0.0241196d,+1440.42+0.00671463d,+1280.33+0.00596798d,+8253.87+0.0385751d,+5205.51+0.0242981d,+1440.42+0.00671326d,+1000.2+0.00466074d,+1160.27+0.00540698d,+1720.6+0.00801999d,+960.187+0.0044742d,+2361.13+0.0110085d,+6207.84+0.028987d,+2521.29+0.0117553d,+1920.75+0.00895314d,+1840.69+0.00857967d,+2441.21+0.0113816d,+2881.69+0.0134376d,+2361.13+0.0110079d
2021-01-11 23:45:00 PST,+116440+670.151j,+20100.9+75.9387j,+21363+91.4762j,+18167.5+61.1186j,+46830.1+420.072j,+9977.44+19.6859j,+3041.87+0.0141393d,+1320.35+0.00613303d,+3282.18+0.0152578d,+880.157+0.00408759d,+3322.23+0.0154443d,+4403.93+0.0204818d,+1760.63+0.00817956d,+2040.84+0.00948247d,+8334.1+0.0388313d,+4444+0.0206733d,+1400.4+0.00650656d,+1080.24+0.00501837d,+1120.25+0.00520437d,+1680.57+0.00780921d,+800.13+0.00371668d,+2441.21+0.0113472d,+1800.66+0.0083627d,+2361.13+0.0109682d,+1840.69+0.00854874d,+3001.82+0.013948d,+2441.21+0.0113405d,+2921.73+0.0135754d,+2521.29+0.0117129d
2021-01-12 00:00:00 PST,+132471+903.476j,+15034.1+42.6174j,+20759.6+87.1233j,+20097.8+74.944j,+56907.3+618.353j,+19670.7+77.9247j,+3242.14+0.0151273d,+1720.6+0.00802309d,+2000.81+0.00933077d,+720.105+0.00335646d,+2281.06+0.0106389d,+1120.24+0.00486271d,+2761.55+0.0128824d,+1160.27+0.00540907d,+8133.49+0.0380655d,+4524.17+0.0211424d,+960.187+0.00448065d,+1000.2+0.00466746d,+1160.27+0.00541478d,+1560.5+0.00728373d,+840.143+0.00392028d,+2521.29+0.0117729d,+2281.06+0.0106488d,+2481.25+0.0115843d,+1880.72+0.00877845d,+2761.55+0.0128944d,+2401.17+0.0112101d,+2521.29+0.0117715d,+3602.64+0.0168275d
2021-01-12 00:15:00 PST,+115512+613.405j,+13707.7+35.1522j,+21121.3+89.6755j,+18088.5+61.3195j,+42680+345.425j,+19913.3+80.1296j,+2281.06+0.0106259d,+960.187+0.00447048d,+2481.21+0.0111926d,+800.13+0.00372504d,+2321.09+0.0108126d,+2000.81+0.0093194d,+1520.47+0.00708068d,+1320.35+0.00614826d,+7932.82+0.0370895d,+4323.8+0.020186d,+920.172+0.00428995d,+960.187+0.00447658d,+1160.27+0.00540986d,+1200.29+0.00559655d,+920.172+0.00428995d,+3642.7+0.0170015d,+2000.81+0.00932691d,+1960.78+0.00914014d,+2361.13+0.0110082d,+1440.42+0.00671308d,+3722.82+0.0173663d,+3162.03+0.014747d,+2481.25+0.0115688d
2021-01-12 00:30:00 PST,+126893+817.341j,+14913.9+42.1468j,+17811.9+61.538j,+18570.7+64.6192j,+52791+530.622j,+22803.3+116.162j,+2200.99+0.0102853d,+1160.27+0.00541974d,+920.172+0.00429778d,+1000.2+0.00467173d,+3362.3+0.0157197d,+2601.38+0.0121584d,+2481.25+0.0115964d,+1160.27+0.00541974d,+4484.1+0.0209852d,+4604.32+0.0215489d,+840.144+0.00392597d,+2241.02+0.0104782d,+1120.26+0.00523552d,+880.158+0.00411302d,+1080.24+0.00504841d,+2521.29+0.01179d,+1840.69+0.00860619d,+1960.78+0.00916814d,+2921.74+0.0136667d,+2000.82+0.00935548d,+2801.6+0.0131041d,+3602.65+0.0168564d,+2481.25+0.0116042d
2021-01-12 00:45:00 PST,+103784+607.755j,+10496.5+20.6827j,+16886.9+55.239j,+16439.6+50.3925j,+48736.4+454.281j,+11223.4+25.4669j,+760.117+0.0035285d,+1880.72+0.00873435d,+1000.2+0.00464345d,+640.083+0.00297116d,+2401.17+0.0111538d,+1040.2+0.0044721d,+1360.37+0.00631647d,+1400.4+0.0065024d,+4684.45+0.0218056d,+4323.79+0.0201238d,+1320.35+0.00613772d,+960.187+0.00446282d,+1120.25+0.00520713d,+1000.2+0.00464888d,+1120.25+0.00520713d,+2321.09+0.0107941d,+1800.66+0.00837137d,+1800.66+0.00837137d,+2000.81+0.00930265d,+1360.37+0.00632334d,+2521.29+0.011725d,+3362.29+0.0156414d,+2521.29+0.011725d
2021-01-12 01:00:00 PST,+92454.6+420.307j,+10054.9+18.852j,+16844.5+53.9634j,+17122.1+54.21j,+38174.1+271.45j,+10258.1+20.6373j,+760.116+0.00351844d,+1280.33+0.00592766d,+1120.24+0.00482898d,+720.105+0.00333318d,+2281.05+0.0105651d,+1640.54+0.00759648d,+1080.24+0.00500086d,+1160.27+0.00537156d,+3202.07+0.0148548d,+4163.5+0.0193226d,+800.129+0.0037083d,+1040.22+0.0048215d,+3081.92+0.0142967d,+1160.27+0.00537821d,+1000.2+0.00463594d,+2361.13+0.0109499d,+1920.75+0.00890642d,+1880.71+0.00872066d,+1920.75+0.00890642d,+2241.01+0.0103928d,+2721.5+0.0126236d,+2841.63+0.0131814d,+2481.24+0.011508d
2021-01-12 01:15:00 PST,+123407+830.758j,+11981.5+27.0096j,+11460.9+25.1962j,+17886.9+59.7657j,+54499.1+564.342j,+27576.6+152.127j,+640.083+0.00297931d,+1400.4+0.00652026d,+920.172+0.00428349d,+1200.29+0.00558811d,+2281.06+0.0106244d,+2601.37+0.0121179d,+1680.57+0.00782565d,+1240.31+0.00577452d,+2801.59+0.0130504d,+680.094+0.00316529d,+880.157+0.00409676d,+1040.22+0.0048421d,+1240.31+0.00577397d,+960.187+0.00446941d,+880.157+0.00409676d,+2961.78+0.0137975d,+1960.78+0.00914138d,+3202.08+0.014936d,+1920.75+0.00895461d,+1760.63+0.00820759d,+2160.95+0.0100754d,+3322.24+0.0154972d,+2561.33+0.0119441d
2021-01-12 01:30:00 PST,+97452+559.649j,+9333.29+16.4279j,+11501.2+25.3656j,+16882+53.1524j,+48071.2+435.264j,+11663.1+27.8652j,+560.063+0.00259317d,+1040.22+0.0048173d,+720.105+0.0033344d,+600.073+0.00277847d,+2361.13+0.0109403d,+1120.24+0.00483076d,+1200.29+0.00555896d,+1720.6+0.00797035d,+3001.82+0.0139181d,+760.117+0.00352113d,+1560.49+0.00723108d,+1760.63+0.00815913d,+600.073+0.00277957d,+440.039+0.00203815d,+760.117+0.00352113d,+2601.37+0.0120594d,+2160.94+0.0100258d,+1760.63+0.00816715d,+3362.29+0.015607d,+1160.27+0.00538093d,+1880.71+0.00872464d,+2961.77+0.0137457d,+2561.33+0.0118853d
2021-01-12 01:45:00 PST,+96698.2+468.231j,+8330.36+13.0042j,+12064.2+28.2657j,+17162.8+54.7193j,+36328.2+251.816j,+22811.7+119.171j,+680.093+0.00315183d,+960.186+0.0044504d,+760.105+0.00317149d,+720.105+0.00333731d,+1080.24+0.00500706d,+2120.91+0.00983487d,+1080.24+0.00500706d,+920.171+0.00426486d,+3722.8+0.017286d,+1120.25+0.00519617d,+1200.29+0.0055676d,+1040.22+0.00482478d,+280.016+0.00129838d,+1000.2+0.0046391d,+880.156+0.00408211d,+2801.59+0.0130037d,+3202.08+0.0148788d,+1880.72+0.00873431d,+1960.78+0.00910642d,+1840.69+0.00854826d,+1840.69+0.00854826d,+2881.68+0.0133884d,+2481.25+0.0115261d
2021-01-12 02:00:00 PST,+96173+566.105j,+6806.8+8.63141j,+11380.4+24.6846j,+17767.1+59.1285j,+48519.3+444.102j,+11698.3+27.9669j,+600.073+0.00277795d,+680.093+0.0031485d,+800.129+0.00370439d,+640.083+0.00296322d,+640.083+0.00296322d,+1560.49+0.0072269d,+1000.2+0.00463105d,+880.156+0.00407503d,+2721.5+0.0126202d,+1360.37+0.00630486d,+960.186+0.00444941d,+920.171+0.00426391d,+200.008+0.000926524d,+1520.47+0.0070473d,+1000.2+0.00463491d,+2681.45+0.0124343d,+1960.78+0.00910035d,+1960.78+0.00910035d,+2040.84+0.00947225d,+1880.72+0.00872848d,+1880.72+0.00872848d,+4403.92+0.0204597d,+2601.37+0.0120766d
