# file...... 1Meter_645_C_power.csv
# date...... Wed May 12 15:03:45 2021
# user...... Christine
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,house_meter_645_C_24:measured_power,house_meter_645_C_25:measured_power,house_meter_645_C_26:measured_power,house_meter_645_C_27:measured_power,house_meter_645_C_28:measured_power,house_meter_645_C_29:measured_power,house_meter_645_C_30:measured_power,house_meter_645_C_31:measured_power,house_meter_645_C_32:measured_power,house_meter_645_C_33:measured_power,house_meter_645_C_34:measured_power,house_meter_645_C_35:measured_power,house_meter_645_C_36:measured_power,house_meter_645_C_37:measured_power,house_meter_645_C_38:measured_power,house_meter_645_C_39:measured_power,house_meter_645_C_40:measured_power
2021-01-09 19:30:00 PST,+1560.5+0.00739474d,+1880.73+0.00891485d,+1200.3+0.00568793d,+1000.21+0.00473935d,+1840.7+0.00872496d,+3362.34+0.0159476d,+1440.43+0.00682653d,+2561.35+0.0121445d,+2241.04+0.0106243d,+1680.58+0.00796655d,+2120.93+0.0100558d,+1600.53+0.00758681d,+2521.31+0.011956d,+2160.96+0.0102458d,+2321.11+0.0110058d,+1840.7+0.00872613d,+2000.83+0.00948587d
2021-01-09 19:45:00 PST,+984.2+0.00465388d,+4139.54+0.0196125d,+1144.27+0.00541468d,+1528.48+0.00723391d,+1272.33+0.006021d,+2000.83+0.00947124d,+1520.48+0.00719601d,+1920.76+0.00909194d,+1760.64+0.00833345d,+2481.27+0.011754d,+2321.11+0.0109946d,+2481.27+0.011754d,+2201+0.0104251d,+3562.62+0.016884d,+1880.73+0.00890698d,+1880.73+0.00890698d,+1280.34+0.00606207d
2021-01-09 20:00:00 PST,+1360.38+0.00645401d,+3001.87+0.0142653d,+4644.47+0.0220862d,+3482.51+0.0165527d,+1320.36+0.00627016d,+2481.27+0.0117888d,+1880.73+0.00893334d,+2000.83+0.00950427d,+1520.48+0.00722109d,+1960.79+0.00930637d,+1640.56+0.00778541d,+1440.43+0.00683512d,+1720.61+0.00816559d,+2201+0.0104475d,+2321.11+0.0110182d,+1960.79+0.00930637d,+2761.58+0.0131114d
2021-01-09 20:15:00 PST,+1280.34+0.00608402d,+1280.34+0.00607882d,+3122.02+0.0148341d,+5005.19+0.0238004d,+1360.38+0.00645906d,+1640.56+0.00779023d,+1800.67+0.0085511d,+2321.11+0.011025d,+2120.93+0.0100733d,+1200.3+0.00569981d,+2361.15+0.0112177d,+2000.83+0.0095044d,+2601.4+0.0123603d,+2721.53+0.0129318d,+1440.43+0.00684079d,+2761.58+0.0131223d,+4684.55+0.0222774d
2021-01-09 20:30:00 PST,+1280.34+0.00606341d,+1280.34+0.00605863d,+880.16+0.00416428d,+1720.61+0.0081435d,+4283.79+0.0202963d,+2761.57+0.0130759d,+1480.45+0.00700616d,+1080.24+0.00511134d,+1400.4+0.00662712d,+6645.38+0.018591d,+1320.36+0.00625742d,+1960.79+0.00929502d,+1720.61+0.00815564d,+1720.61+0.00815564d,+2681.49+0.0127152d,+2160.96+0.0102448d,+4604.38+0.0218507d
2021-01-09 20:45:00 PST,+960.19+0.00453403d,+1056.23+0.00499057d,+1040.22+0.00491491d,+960.19+0.00453662d,+3682.79+0.0174197d,+1760.64+0.00832124d,+1560.5+0.00737473d,+2801.62+0.0132469d,+2201+0.0104044d,+6926.45+0.0213909d,+2361.15+0.0111813d,+1880.73+0.00890448d,+2561.35+0.0121304d,+2401.19+0.0113711d,+1480.45+0.00700817d,+1840.7+0.00871481d,+4724.61+0.0223954d
2021-01-09 21:00:00 PST,+1120.26+0.00528089d,+1120.26+0.00528132d,+1160.28+0.00547008d,+1240.32+0.00584761d,+1000.21+0.00471512d,+2401.18+0.0113261d,+2441.22+0.0115151d,+1760.64+0.0083025d,+1320.36+0.00622518d,+7126.46+0.0208245d,+2000.82+0.00945829d,+3122.01+0.0147652d,+3402.38+0.016093d,+2080.89+0.00983711d,+2641.44+0.0124899d,+1600.53+0.00756476d,+3041.91+0.0143859d
2021-01-09 21:15:00 PST,+2521.31+0.0119381d,+960.19+0.00454303d,+1200.3+0.00567963d,+1160.28+0.00549017d,+880.16+0.00416424d,+1840.7+0.00871221d,+2321.11+0.0109882d,+4043.37+0.0191551d,+2721.53+0.012886d,+5122.78+0.0124538d,+3001.86+0.0142347d,+2080.89+0.00986376d,+2681.48+0.0127138d,+1480.45+0.00701583d,+1360.38+0.0064465d,+2321.11+0.0110035d,+4484.16+0.0212767d
2021-01-09 21:30:00 PST,+4684.52+0.0221676d,+640.084+0.00302287d,+1280.34+0.00604813d,+1080.24+0.00510248d,+720.107+0.0034009d,+2401.19+0.0113481d,+1480.45+0.00699401d,+3242.16+0.0153279d,+1640.55+0.00775089d,+3561.47+0.00945567d,+1960.79+0.00927849d,+2120.93+0.0100369d,+3001.86+0.0142109d,+2441.23+0.0115542d,+2721.53+0.0128823d,+1560.5+0.00738309d,+2841.66+0.0134517d
2021-01-09 21:45:00 PST,+1480.45+0.00696358d,+440.04+0.00206993d,+840.145+0.00395265d,+984.199+0.00463066d,+496.05+0.00233345d,+2000.82+0.00941779d,+1400.4+0.00659002d,+2481.26+0.0116815d,+2200.99+0.0103608d,+1240.26+0.00481765d,+1760.64+0.00828932d,+1960.79+0.00923243d,+2200.99+0.0103645d,+1440.43+0.00678084d,+1160.28+0.0054614d,+1560.5+0.00734645d,+1400.4+0.00659232d
2021-01-09 22:00:00 PST,+680.095+0.00321046d,+1480.45+0.00699107d,+1000.21+0.0047223d,+1200.3+0.00566746d,+520.056+0.00245487d,+1640.55+0.00774763d,+2401.19+0.0113433d,+1960.79+0.0092612d,+1880.73+0.00888275d,+2241.03+0.0105908d,+1680.58+0.00794035d,+1440.43+0.00680501d,+1880.73+0.00888673d,+2961.81+0.0140012d,+2241.03+0.0105908d,+960.19+0.00453533d,+1080.24+0.00510262d
2021-01-09 22:15:00 PST,+640.084+0.00301698d,+4484.14+0.0211911d,+920.174+0.00434218d,+1400.4+0.00660963d,+600.074+0.0028313d,+1320.36+0.00623163d,+1480.45+0.00698767d,+1640.55+0.00774385d,+2281.07+0.0107701d,+1320.36+0.0062299d,+1800.67+0.00849783d,+2361.15+0.0111455d,+2120.92+0.0100105d,+1960.79+0.00925411d,+600.074+0.00283052d,+1120.26+0.00528532d,+1360.38+0.00641884d
2021-01-09 22:30:00 PST,+560.064+0.00263784d,+2160.96+0.0101964d,+760.119+0.00358453d,+4524.21+0.0213681d,+560.064+0.00264091d,+920.174+0.0043396d,+1280.34+0.00603904d,+2561.35+0.0120876d,+600.074+0.00282961d,+1160.28+0.00546921d,+800.131+0.00377103d,+1480.45+0.00697933d,+880.159+0.00414834d,+2481.26+0.0117023d,+1720.61+0.00811231d,+1120.26+0.00528048d,+520.056+0.00245075d
2021-01-09 22:45:00 PST,+424.037+0.00199548d,+344.024+0.00162042d,+3586.64+0.0169162d,+2016.84+0.00950617d,+560.064+0.00263824d,+1680.58+0.00792017d,+520.055+0.00244973d,+800.131+0.00376947d,+1360.38+0.0064103d,+1680.58+0.00792137d,+1640.55+0.00773257d,+1880.73+0.00886548d,+1240.32+0.00584514d,+1760.64+0.00829898d,+720.106+0.00339286d,+1160.28+0.00546776d,+1600.53+0.00754379d
2021-01-09 23:00:00 PST,+680.095+0.00319605d,+600.074+0.00281857d,+3081.95+0.0144907d,+680.095+0.00319453d,+600.074+0.00281857d,+880.159+0.00413461d,+1240.31+0.00582733d,+1920.76+0.00902673d,+560.064+0.0026306d,+840.144+0.00394602d,+680.095+0.00319408d,+1880.72+0.00883721d,+720.106+0.00338205d,+1440.42+0.00676709d,+1520.47+0.00714339d,+1240.31+0.0058265d,+480.047+0.00225437d
2021-01-09 23:15:00 PST,+680.095+0.00320029d,+640.084+0.00300925d,+640.084+0.00300925d,+520.055+0.00244483d,+3602.66+0.0169579d,+2481.26+0.0116741d,+520.055+0.00244483d,+480.047+0.00225672d,+1240.32+0.00583257d,+440.04+0.002068d,+1360.38+0.00639563d,+1120.26+0.00526621d,+560.064+0.0026322d,+1200.29+0.00564265d,+1160.28+0.00545442d,+960.189+0.00451345d,+1760.63+0.00827873d
2021-01-09 23:30:00 PST,+600.074+0.00281822d,+560.064+0.00262832d,+600.074+0.00281613d,+560.064+0.00262832d,+3762.9+0.0176821d,+640.084+0.00300395d,+640.084+0.00300395d,+1760.63+0.00826653d,+680.095+0.00319177d,+1520.47+0.00713785d,+720.106+0.00337943d,+1480.45+0.00694984d,+1360.38+0.00638587d,+640.084+0.00300379d,+1440.42+0.00676184d,+1320.36+0.0061979d,+440.04+0.00206485d
2021-01-09 23:45:00 PST,+344.024+0.00161179d,+520.055+0.00243561d,+400.033+0.00187341d,+464.044+0.00217324d,+400.033+0.00187341d,+1920.75+0.00900073d,+1440.42+0.00674856d,+760.118+0.00356026d,+560.064+0.00262303d,+640.084+0.00299901d,+1280.33+0.00600037d,+560.064+0.002624d,+440.04+0.00206156d,+1560.5+0.0073142d,+1680.58+0.00787741d,+960.188+0.00449939d,+1360.38+0.0063757d
2021-01-10 00:00:00 PST,+3282.2+0.0154086d,+720.106+0.00337456d,+480.047+0.00224938d,+760.118+0.00356213d,+720.106+0.00337456d,+600.073+0.00281193d,+480.047+0.00224938d,+1600.52+0.00750308d,+1520.47+0.00712757d,+1040.22+0.00487669d,+880.158+0.00412603d,+1200.29+0.00562751d,+1360.38+0.00637847d,+440.04+0.00206246d,+1000.2+0.00468901d,+1600.52+0.00750518d,+880.158+0.00412603d
2021-01-10 00:15:00 PST,+4083.41+0.0191542d,+600.073+0.0028087d,+560.064+0.00262139d,+600.073+0.0028087d,+680.094+0.00318335d,+1680.58+0.00786957d,+520.055+0.00243409d,+1280.33+0.00599439d,+520.055+0.00243409d,+800.131+0.00374694d,+1160.27+0.00543426d,+960.188+0.00449677d,+560.064+0.00262247d,+1840.69+0.00862346d,+1560.5+0.00730994d,+640.084+0.00299726d,+1160.27+0.00543426d
2021-01-10 00:30:00 PST,+520.055+0.00243297d,+2641.42+0.0123698d,+560.064+0.00262056d,+640.083+0.00299507d,+720.106+0.00336961d,+800.13+0.0037442d,+480.047+0.00224608d,+1160.27+0.00543028d,+520.055+0.00243331d,+560.064+0.00262025d,+1080.24+0.00505493d,+480.047+0.00224582d,+720.106+0.00336922d,+560.064+0.00262025d,+880.158+0.00411833d,+1720.6+0.0080536d,+880.158+0.00411833d
2021-01-10 00:45:00 PST,+360.026+0.00168425d,+3618.67+0.016961d,+560.064+0.00262178d,+480.047+0.00224713d,+464.044+0.0021722d,+1720.6+0.00805833d,+1440.42+0.00674535d,+1440.42+0.00674535d,+1440.42+0.00674535d,+1440.42+0.00674555d,+1440.42+0.00674555d,+1520.47+0.00712065d,+1360.38+0.00637048d,+1760.63+0.00824618d,+1800.66+0.0084338d,+480.047+0.00224719d,+1520.47+0.00712065d
2021-01-10 01:00:00 PST,+600.073+0.00280613d,+1200.29+0.00561275d,+640.083+0.00299244d,+2641.42+0.0123589d,+560.064+0.00261826d,+1160.27+0.00542552d,+600.073+0.00280534d,+720.106+0.00336666d,+640.083+0.00299244d,+680.094+0.00317919d,+1320.36+0.00617379d,+1120.26+0.00523773d,+440.039+0.00205682d,+520.055+0.00243091d,+520.055+0.00243091d,+1880.72+0.00879599d,+1080.24+0.00505054d
2021-01-10 01:15:00 PST,+600.073+0.00281201d,+600.074+0.00281591d,+4043.35+0.0190006d,+4363.9+0.0205097d,+600.074+0.00281591d,+1560.5+0.00732569d,+1160.28+0.00544597d,+1840.69+0.00864204d,+1440.42+0.00676167d,+520.055+0.00243746d,+560.064+0.00262502d,+1360.38+0.00637817d,+1360.38+0.00637817d,+1240.31+0.00581497d,+1880.72+0.0088197d,+1120.26+0.00525184d,+1200.29+0.00562725d
2021-01-10 01:30:00 PST,+560.064+0.00262272d,+720.106+0.00337158d,+3442.42+0.0161355d,+760.118+0.00355897d,+600.073+0.00280944d,+1200.29+0.00562094d,+1320.36+0.00618349d,+560.064+0.00262208d,+720.106+0.00337158d,+1400.4+0.00655794d,+1560.5+0.00730813d,+760.118+0.00355863d,+1000.2+0.00468309d,+760.118+0.00355863d,+480.047+0.00224717d,+1800.66+0.0084337d,+1040.22+0.00487054d
2021-01-10 01:45:00 PST,+480.047+0.00224988d,+512.053+0.00239592d,+464.044+0.00217123d,+456.042+0.00213379d,+536.059+0.00250826d,+1000.2+0.00468092d,+480.047+0.00224613d,+1880.72+0.00880487d,+1240.31+0.00580519d,+480.047+0.00224679d,+640.084+0.00299601d,+560.064+0.00262138d,+680.094+0.00318334d,+1600.52+0.00749442d,+2601.38+0.0121859d,+560.064+0.00262138d,+1040.22+0.00486971d
2021-01-10 02:00:00 PST,+560.064+0.00262931d,+640.084+0.00299913d,+400.033+0.00187418d,+640.084+0.00299913d,+3722.83+0.0174655d,+1600.52+0.00750225d,+520.055+0.00243662d,+760.118+0.00356173d,+1400.4+0.00656366d,+1000.2+0.00468749d,+1680.58+0.00787826d,+1440.42+0.0067518d,+1400.4+0.00656409d,+1200.29+0.00562568d,+800.131+0.00374953d,+1680.58+0.00787826d,+840.144+0.0039371d
2021-01-10 02:15:00 PST,+600.073+0.00280703d,+560.064+0.00262051d,+560.064+0.00262051d,+720.106+0.00336956d,+3843.01+0.0180054d,+1000.2+0.00468074d,+1120.26+0.00524282d,+2000.82+0.00936722d,+520.055+0.00243327d,+1120.26+0.00524026d,+520.055+0.00243209d,+600.073+0.00280639d,+600.073+0.00280639d,+760.118+0.00355511d,+1560.5+0.0073009d,+1040.22+0.00486572d,+1480.45+0.00692615d
2021-01-10 02:30:00 PST,+2801.6+0.0131271d,+480.047+0.00224639d,+560.064+0.00262092d,+720.106+0.00337008d,+560.064+0.00262092d,+1920.75+0.00899349d,+960.188+0.0044941d,+1240.31+0.00580588d,+1440.42+0.00674313d,+1200.29+0.00562069d,+2080.88+0.00974779d,+1480.45+0.00693338d,+920.173+0.00430846d,+1360.38+0.00637074d,+1000.2+0.00468334d,+1280.33+0.0059957d,+720.106+0.00337142d
2021-01-10 02:45:00 PST,+3618.67+0.0169696d,+1104.25+0.00516864d,+552.062+0.00258345d,+456.042+0.00213403d,+424.037+0.00198423d,+720.106+0.00337006d,+480.047+0.00224638d,+1120.26+0.0052436d,+1040.22+0.00486882d,+1400.4+0.00655846d,+760.118+0.00355891d,+680.094+0.00318414d,+840.144+0.00393373d,+440.039+0.00206002d,+1320.36+0.00618339d,+1280.33+0.00599587d,+1520.47+0.00712114d
2021-01-10 03:00:00 PST,+800.131+0.00374909d,+4403.96+0.020669d,+720.106+0.00337457d,+560.064+0.00262441d,+600.073+0.00281193d,+1920.75+0.00900547d,+440.04+0.00206188d,+1600.52+0.00750308d,+1280.33+0.00600129d,+480.047+0.00224778d,+1480.45+0.00693491d,+560.064+0.00262254d,+480.047+0.00224778d,+1600.52+0.00749775d,+1520.47+0.00712251d,+1000.2+0.00468437d,+560.064+0.00262254d
2021-01-10 03:15:00 PST,+720.106+0.00336876d,+2921.74+0.0136781d,+480.047+0.00224509d,+440.039+0.00205795d,+640.083+0.00299375d,+1000.2+0.00467877d,+1440.42+0.00673924d,+880.158+0.00411701d,+1360.38+0.00636453d,+520.055+0.00243244d,+760.118+0.00355563d,+1400.4+0.00655241d,+1480.45+0.00692717d,+640.083+0.00299399d,+1600.52+0.00748939d,+1640.55+0.00767681d,+1560.5+0.00730197d
2021-01-10 03:30:00 PST,+600.073+0.00280706d,+760.118+0.00355633d,+560.064+0.00262013d,+1000.2+0.00468006d,+640.083+0.00299458d,+1880.72+0.00880326d,+560.064+0.00262013d,+1880.72+0.00880326d,+520.055+0.00243292d,+1520.47+0.00711833d,+1600.52+0.00749334d,+440.039+0.00205921d,+720.106+0.00337019d,+1560.5+0.00730583d,+2441.22+0.0114332d,+720.106+0.00337019d,+600.073+0.00280828d
2021-01-10 03:45:00 PST,+384.03+0.00179552d,+440.039+0.00205901d,+1800.66+0.00843023d,+3490.49+0.0163528d,+576.068+0.00269565d,+920.173+0.00430646d,+560.064+0.00262075d,+480.047+0.00224625d,+1400.4+0.00655524d,+560.064+0.00262029d,+680.094+0.00318201d,+1600.52+0.00749131d,+720.106+0.00336927d,+480.047+0.00224585d,+600.073+0.00280752d,+1840.69+0.00861627d,+2241.02+0.0104919d
2021-01-10 04:00:00 PST,+520.055+0.00243573d,+560.064+0.00262584d,+4283.75+0.0201148d,+2721.51+0.012771d,+680.094+0.00318876d,+1640.55+0.00769506d,+1360.38+0.00638017d,+1760.63+0.00825872d,+680.094+0.00318876d,+1280.33+0.00599994d,+2120.92+0.00994253d,+560.064+0.00262382d,+1200.29+0.00562467d,+1520.47+0.00712598d,+1960.78+0.00919124d,+400.033+0.00187397d,+480.047+0.00224888d
2021-01-10 04:15:00 PST,+520.055+0.00243062d,+560.064+0.00261449d,+1520.47+0.00710063d,+760.117+0.00354867d,+520.055+0.00242768d,+280.016+0.00130702d,+480.047+0.00224088d,+1000.2+0.00466998d,+1800.66+0.00841008d,+600.073+0.00280223d,+680.094+0.00317602d,+1040.22+0.00485851d,+1080.24+0.0050455d,+1000.2+0.00467153d,+600.073+0.00280223d,+2120.92+0.00991042d,+1600.52+0.00747719d
2021-01-10 04:30:00 PST,+560.064+0.00262671d,+560.064+0.00262416d,+680.094+0.00318672d,+600.073+0.00281167d,+2281.06+0.0106954d,+480.047+0.00224917d,+520.055+0.00243666d,+2040.85+0.00956813d,+920.173+0.00431208d,+600.074+0.00281328d,+1920.75+0.00900977d,+1320.36+0.00619194d,+1600.52+0.00750667d,+1920.75+0.00900977d,+1920.75+0.00900977d,+1400.4+0.00656753d,+480.047+0.00225045d
2021-01-10 04:45:00 PST,+2473.25+0.0116176d,+2409.19+0.0113087d,+1056.23+0.00495519d,+896.164+0.00420399d,+3955.2+0.0185775d,+1560.5+0.00732243d,+1400.4+0.00657077d,+1520.47+0.0071345d,+960.188+0.00450445d,+2120.92+0.00994845d,+880.158+0.00412641d,+1560.5+0.00731804d,+560.064+0.00262538d,+680.094+0.00318819d,+1000.2+0.00468944d,+1480.45+0.00694242d,+2241.03+0.0105123d
2021-01-10 05:00:00 PST,+4924.98+0.0232033d,+4924.97+0.0231724d,+920.173+0.00432239d,+840.144+0.00394634d,+2801.61+0.0131703d,+880.158+0.00413436d,+1200.29+0.00563887d,+1040.22+0.00488654d,+1000.2+0.00469848d,+680.095+0.00319178d,+1680.58+0.00789041d,+1440.42+0.00676221d,+640.084+0.00300395d,+1040.22+0.00488262d,+2040.85+0.00958333d,+1200.29+0.00563434d,+560.064+0.00262833d
2021-01-10 05:15:00 PST,+2681.47+0.0126017d,+1440.42+0.00676302d,+1040.22+0.0048832d,+1040.22+0.0048832d,+1120.26+0.00525909d,+1800.66+0.00845564d,+1200.29+0.00563502d,+1800.66+0.00845564d,+880.158+0.00413153d,+960.188+0.00450718d,+1080.24+0.00507095d,+680.095+0.00319204d,+2000.82+0.00939596d,+920.173+0.00431928d,+1160.28+0.00544685d,+1680.58+0.00789106d,+1640.55+0.00770298d
2021-01-10 05:30:00 PST,+1120.26+0.00525862d,+1200.29+0.00563272d,+1000.2+0.00469335d,+1120.26+0.00525694d,+1040.22+0.00488121d,+600.074+0.00281532d,+1360.38+0.00638437d,+520.055+0.00243983d,+2361.14+0.0110856d,+1000.2+0.00469464d,+1880.72+0.00883069d,+1360.38+0.00638612d,+600.074+0.00281609d,+1600.52+0.00751419d,+1400.4+0.00657411d,+1640.55+0.00770224d,+1200.29+0.00563426d
2021-01-10 05:45:00 PST,+1168.28+0.00548443d,+1040.22+0.00488425d,+1984.81+0.00932305d,+992.201+0.00465869d,+744.113+0.00349348d,+1960.79+0.00921014d,+520.055+0.00244135d,+1800.66+0.00845746d,+1040.22+0.00488425d,+440.04+0.00206513d,+560.064+0.00262854d,+600.074+0.00281637d,+2160.96+0.0101486d,+1200.29+0.00563481d,+1480.45+0.00695079d,+800.131+0.00375562d,+1480.45+0.00695079d
2021-01-10 06:00:00 PST,+1520.47+0.00714283d,+1320.36+0.00620403d,+4844.81+0.0227975d,+2681.47+0.0126066d,+960.189+0.00451102d,+960.189+0.00451102d,+440.04+0.00206689d,+880.159+0.0041349d,+1120.26+0.00526338d,+1520.47+0.00714077d,+1560.5+0.00732886d,+480.047+0.00225354d,+2080.89+0.00977494d,+680.095+0.00319291d,+880.158+0.0041325d,+1880.72+0.00883395d,+1000.2+0.00469637d
2021-01-10 06:15:00 PST,+1360.38+0.00641556d,+1200.3+0.00566328d,+2801.61+0.0132274d,+4924.99+0.0232729d,+960.189+0.00452995d,+1600.53+0.0075529d,+1320.36+0.00623007d,+2561.35+0.0120918d,+720.107+0.00339696d,+1200.3+0.00565769d,+1480.45+0.00697903d,+1400.4+0.00660146d,+1440.43+0.00679024d,+1480.45+0.00697903d,+1840.7+0.00867856d,+760.119+0.00358223d,+1200.3+0.00565769d
2021-01-10 06:30:00 PST,+1520.47+0.00714803d,+2361.14+0.011085d,+1600.52+0.00751178d,+2080.89+0.00976819d,+1440.42+0.00675994d,+1160.28+0.00544457d,+800.131+0.00375405d,+1680.58+0.00788776d,+1200.29+0.00563245d,+1320.36+0.00619744d,+2801.61+0.013158d,+1320.36+0.00619744d,+1720.61+0.00807744d,+1200.29+0.00563362d,+1040.22+0.00488199d,+2281.06+0.010711d,+1760.63+0.00826549d
2021-01-10 06:45:00 PST,+1400.4+0.0065731d,+1408.4+0.00659646d,+1288.34+0.00603382d,+1176.28+0.00550876d,+1360.38+0.00637139d,+1920.75+0.008998d,+480.047+0.00224751d,+1040.22+0.00487129d,+1120.26+0.00524626d,+1320.36+0.00618583d,+1360.38+0.00637343d,+2561.34+0.0120059d,+760.118+0.00356031d,+1800.66+0.0084377d,+2481.26+0.0116301d,+800.131+0.00374779d,+440.039+0.00206083d
2021-01-10 07:00:00 PST,+2521.3+0.0118698d,+1640.55+0.00771265d,+1560.5+0.00733606d,+1880.72+0.00884263d,+1600.52+0.00752435d,+3963.22+0.0186499d,+1680.58+0.00790096d,+2841.65+0.0133659d,+2160.96+0.0101614d,+4322.43+0.0129083d,+2361.14+0.0111038d,+1640.55+0.00771276d,+1600.52+0.00752446d,+1840.69+0.00865441d,+1960.79+0.00921951d,+1800.66+0.00846606d,+1880.72+0.00884276d
2021-01-10 07:15:00 PST,+2441.22+0.0115116d,+1080.24+0.00508749d,+1840.7+0.00867164d,+1360.38+0.00640758d,+1640.55+0.00772812d,+3041.9+0.0143377d,+1120.26+0.00527605d,+1840.7+0.00867164d,+1880.73+0.00886037d,+2640.88+0.00768869d,+1560.5+0.00735318d,+1920.76+0.00905208d,+1160.28+0.0054664d,+2481.26+0.0116963d,+2321.11+0.0109406d,+2481.26+0.0116963d,+1000.21+0.00471195d
2021-01-10 07:30:00 PST,+1760.64+0.00830431d,+880.159+0.00415152d,+1440.43+0.00679574d,+880.159+0.00415152d,+2201+0.0103873d,+4884.91+0.0230791d,+1000.21+0.00471798d,+2601.39+0.0122789d,+2681.48+0.0126573d,+1040.22+0.00490184d,+1680.58+0.00792148d,+1200.3+0.00565653d,+960.189+0.00452455d,+840.145+0.00395869d,+1240.32+0.00584522d,+2000.82+0.0094322d,+2160.96+0.0101878d
2021-01-10 07:45:00 PST,+3835.03+0.0181522d,+456.043+0.00215527d,+464.044+0.00219309d,+576.068+0.00272264d,+1040.22+0.0049173d,+2681.48+0.0126844d,+2000.82+0.00946195d,+1720.61+0.00813587d,+3522.56+0.0166687d,+1280.34+0.00605397d,+1440.43+0.00681139d,+760.119+0.00359339d,+3442.44+0.0162918d,+1720.61+0.00813724d,+1280.34+0.00605397d,+2441.23+0.0115487d,+1000.21+0.00472885d
2021-01-10 08:00:00 PST,+3963.24+0.0187403d,+3522.56+0.0166681d,+560.065+0.00264689d,+480.047+0.00226865d,+4484.15+0.0212266d,+2681.48+0.0126839d,+2440.72+0.00674184d,+2241.03+0.0105986d,+1960.79+0.00927215d,+1240.32+0.00585642d,+1160.28+0.00547832d,+2120.93+0.010018d,+2601.39+0.0122899d,+440.04+0.00207706d,+2080.89+0.00982877d,+1240.32+0.00585642d,+1080.24+0.00510025d
2021-01-10 08:15:00 PST,+520.055+0.00244459d,+3682.78+0.0173498d,+560.064+0.00263511d,+640.084+0.00301171d,+2721.52+0.0128162d,+1360.38+0.00640271d,+3681.87+0.0116621d,+1520.47+0.00715668d,+1720.61+0.00809934d,+1720.61+0.00809825d,+2601.39+0.0122482d,+1360.38+0.00640185d,+2521.3+0.0118707d,+2000.82+0.00941819d,+1840.69+0.00866388d,+2000.82+0.00941819d,+1120.26+0.00527133d
2021-01-10 08:30:00 PST,+480.047+0.00225555d,+680.095+0.00319777d,+4083.42+0.0192269d,+600.074+0.00282143d,+600.074+0.00282143d,+1960.79+0.00922437d,+1280.34+0.00602156d,+1320.36+0.00620988d,+1160.28+0.00545663d,+2200.99+0.0103676d,+1240.32+0.00584011d,+2481.26+0.0116891d,+1800.67+0.0084805d,+4922.69+0.0125476d,+2281.07+0.0107451d,+520.055+0.00244799d,+2561.35+0.0120668d
2021-01-10 08:45:00 PST,+560.064+0.00262779d,+536.059+0.0025161d,+2601.38+0.0122205d,+416.035+0.00195265d,+496.05+0.00232828d,+2281.06+0.0107143d,+960.189+0.00450763d,+1960.79+0.00920874d,+1640.55+0.00770376d,+1200.29+0.00564027d,+1960.79+0.00921675d,+1200.29+0.00564027d,+1440.42+0.00676932d,+5803.45+0.0136618d,+280.016+0.00131532d,+1720.61+0.00808697d,+1960.79+0.00921675d
2021-01-10 09:00:00 PST,+760.118+0.00356233d,+640.084+0.00299807d,+640.084+0.00299807d,+3562.59+0.0167067d,+680.094+0.00318553d,+1560.5+0.00731193d,+1240.31+0.0058109d,+1000.2+0.00468552d,+1440.42+0.00674897d,+2921.75+0.013715d,+880.158+0.00412813d,+1440.42+0.00675744d,+2561.34+0.0120215d,+4321.94+0.0103204d,+1560.5+0.0073211d,+2000.82+0.00938856d,+1840.69+0.00863663d
2021-01-10 09:15:00 PST,+680.094+0.00317997d,+600.073+0.0028074d,+560.064+0.00262017d,+3722.83+0.0174392d,+680.094+0.00318187d,+2120.92+0.0099287d,+1640.55+0.00767844d,+2481.26+0.0116173d,+2881.69+0.0134943d,+440.039+0.00205793d,+1560.5+0.0073013d,+2160.95+0.0101132d,+1960.78+0.00917568d,+2921.74+0.0136779d,+440.039+0.00205793d,+1720.6+0.00805094d,+1840.69+0.00861327d
2021-01-10 09:30:00 PST,+600.073+0.00280043d,+560.064+0.00261255d,+520.055+0.00242588d,+680.094+0.00317262d,+640.083+0.00298592d,+1040.22+0.00485331d,+2281.06+0.010648d,+1680.57+0.00784302d,+760.117+0.00354604d,+400.033+0.00186682d,+2921.74+0.0136488d,+1080.24+0.00504251d,+1360.38+0.00635091d,+920.172+0.00429505d,+2361.13+0.0110274d,+1040.22+0.00485563d,+680.094+0.00317414d
2021-01-10 09:45:00 PST,+360.026+0.00168462d,+480.047+0.00224472d,+648.086+0.00303068d,+472.045+0.0022073d,+440.039+0.00205761d,+2801.6+0.0131128d,+1000.2+0.00467799d,+2681.47+0.0125499d,+1240.31+0.00580156d,+1200.29+0.00561626d,+1680.58+0.00786508d,+1720.6+0.00805254d,+2000.82+0.00936502d,+1920.75+0.00898998d,+440.039+0.00205834d,+1120.26+0.00524159d,+1600.52+0.00749018d
2021-01-10 10:00:00 PST,+440.039+0.00205589d,+600.073+0.00280065d,+520.055+0.00242711d,+520.055+0.00242711d,+520.055+0.00242711d,+960.187+0.00448202d,+1120.26+0.00522953d,+880.157+0.00410832d,+480.047+0.00224035d,+1000.2+0.00467198d,+1560.5+0.00729078d,+960.188+0.00448499d,+1240.31+0.0057941d,+880.158+0.00411104d,+1520.47+0.00710366d,+1400.4+0.00654237d,+640.083+0.00298941d
