# file...... 1Meter_645_C_power.real.csv
# date...... Wed May 12 15:03:45 2021
# user...... Christine
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,house_meter_645_C_20:measured_power.real,house_meter_645_C_21:measured_power.real,house_meter_645_C_22:measured_power.real,house_meter_645_C_23:measured_power.real,house_meter_645_C_24:measured_power.real,house_meter_645_C_25:measured_power.real,house_meter_645_C_26:measured_power.real,house_meter_645_C_27:measured_power.real,house_meter_645_C_28:measured_power.real,house_meter_645_C_29:measured_power.real,house_meter_645_C_30:measured_power.real,house_meter_645_C_31:measured_power.real,house_meter_645_C_32:measured_power.real,house_meter_645_C_33:measured_power.real,house_meter_645_C_34:measured_power.real,house_meter_645_C_35:measured_power.real,house_meter_645_C_36:measured_power.real,house_meter_645_C_37:measured_power.real,house_meter_645_C_38:measured_power.real,house_meter_645_C_39:measured_power.real,house_meter_645_C_40:measured_power.real
2021-01-07 18:00:00 PST,8.4015e+002,1.3204e+003,1.6005e+003,1.6406e+003,1.2803e+003,1.3204e+003,9.2017e+002,1.0802e+003,1.4004e+003,1.5605e+003,1.2803e+003,3.8831e+003,2.3211e+003,1.9208e+003,9.2017e+002,1.9608e+003,3.0419e+003,2.1610e+003,2.3611e+003,5.6433e+003,2.0809e+003
2021-01-07 18:15:00 PST,8.8016e+002,1.3604e+003,1.4004e+003,1.6806e+003,1.2003e+003,1.2403e+003,1.0802e+003,1.1203e+003,1.4805e+003,2.5613e+003,1.8807e+003,2.9218e+003,1.4404e+003,2.1209e+003,1.7606e+003,9.2017e+002,1.5205e+003,1.5205e+003,1.4404e+003,2.3606e+003,2.3211e+003
2021-01-07 18:30:00 PST,9.6019e+002,1.2803e+003,1.4404e+003,1.3604e+003,1.2003e+003,1.1603e+003,9.6019e+002,1.0802e+003,5.9648e+003,1.6806e+003,1.5205e+003,3.5626e+003,3.0019e+003,2.4012e+003,7.6012e+002,1.0802e+003,1.5605e+003,2.4412e+003,2.6815e+003,2.8016e+003,4.1636e+003
2021-01-07 18:45:00 PST,8.4015e+002,1.1683e+003,1.3044e+003,1.2003e+003,1.0002e+003,9.4418e+002,7.9213e+002,7.5212e+002,6.5822e+003,2.4813e+003,2.1605e+003,3.6427e+003,1.7206e+003,1.4404e+003,1.0402e+003,1.8807e+003,2.5213e+003,1.7606e+003,1.2803e+003,1.3204e+003,2.7616e+003
2021-01-07 19:00:00 PST,7.6012e+002,1.4805e+003,2.0409e+003,1.2403e+003,1.4004e+003,1.1203e+003,1.1603e+003,1.0402e+003,6.2050e+003,1.8007e+003,7.7671e+003,3.0419e+003,3.1621e+003,2.5614e+003,2.6014e+003,1.3604e+003,1.5605e+003,2.3612e+003,2.7215e+003,5.5632e+003,3.5626e+003
2021-01-07 19:15:00 PST,9.6019e+002,1.5205e+003,2.2010e+003,1.3604e+003,1.9608e+003,1.4404e+003,1.0402e+003,1.6406e+003,6.8851e+003,2.0409e+003,5.2032e+003,3.8431e+003,1.3604e+003,2.0409e+003,1.6806e+003,1.3204e+003,1.6005e+003,2.2811e+003,1.6406e+003,4.4423e+003,1.7206e+003
2021-01-07 19:30:00 PST,1.3604e+003,2.2811e+003,2.1209e+003,1.2803e+003,2.4412e+003,4.6445e+003,1.0002e+003,1.4404e+003,5.6455e+003,2.0008e+003,6.3642e+003,3.0820e+003,2.4813e+003,2.0409e+003,1.5605e+003,2.4813e+003,1.6806e+003,2.0008e+003,2.3612e+003,6.4043e+003,2.4813e+003
2021-01-07 19:45:00 PST,1.0402e+003,2.8657e+003,1.6886e+003,1.2083e+003,1.8247e+003,3.3303e+003,7.2811e+002,3.1861e+003,1.2323e+003,2.3211e+003,3.7216e+003,4.5242e+003,1.4805e+003,2.5614e+003,4.3625e+003,1.0402e+003,2.2410e+003,3.1220e+003,2.1209e+003,4.8425e+003,2.7215e+003
2021-01-07 20:00:00 PST,1.3604e+003,6.1278e+003,2.0008e+003,1.3604e+003,3.0419e+003,1.0802e+003,3.4024e+003,5.0052e+003,1.2803e+003,2.4412e+003,2.1609e+003,3.6027e+003,2.5213e+003,1.4404e+003,6.0058e+003,2.2010e+003,1.6005e+003,2.1610e+003,2.6014e+003,3.6015e+003,2.4012e+003
2021-01-07 20:15:00 PST,2.3211e+003,2.7215e+003,1.8007e+003,1.1203e+003,5.7669e+003,8.0013e+002,4.0033e+003,1.2003e+003,1.2003e+003,1.6005e+003,1.2403e+003,3.4024e+003,1.5205e+003,1.9608e+003,4.6423e+003,1.3204e+003,1.8407e+003,2.5614e+003,1.7206e+003,2.2010e+003,2.6815e+003
2021-01-07 20:30:00 PST,2.5213e+003,2.1209e+003,1.4805e+003,1.2003e+003,3.2021e+003,6.8010e+002,5.6006e+002,1.1203e+003,1.2803e+003,2.8417e+003,1.4805e+003,4.1636e+003,2.9218e+003,2.0409e+003,3.3612e+003,1.0802e+003,2.4813e+003,1.5605e+003,2.4012e+003,2.4412e+003,2.0008e+003
2021-01-07 20:45:00 PST,1.5125e+003,1.8327e+003,1.6165e+003,3.5546e+003,1.6726e+003,5.8407e+002,4.8005e+002,8.4015e+002,1.0962e+003,1.4805e+003,1.8807e+003,3.0019e+003,2.0008e+003,1.6406e+003,2.0407e+003,2.1209e+003,1.5205e+003,2.1610e+003,1.4404e+003,2.5213e+003,3.3623e+003
2021-01-07 21:00:00 PST,2.2010e+003,2.2410e+003,5.1254e+003,3.7229e+003,2.0409e+003,8.0013e+002,6.0007e+002,1.0402e+003,1.1603e+003,2.5213e+003,1.1603e+003,4.3639e+003,2.6414e+003,2.4813e+003,2.1207e+003,2.0008e+003,1.5205e+003,1.8007e+003,2.6014e+003,2.0809e+003,2.6014e+003
2021-01-07 21:15:00 PST,1.4004e+003,2.0409e+003,2.4813e+003,1.1203e+003,2.0409e+003,8.4014e+002,5.2006e+002,6.4008e+002,2.4012e+003,1.4004e+003,2.2010e+003,3.7228e+003,1.3604e+003,1.5205e+003,1.0002e+003,1.9208e+003,2.2811e+003,1.6406e+003,1.5605e+003,2.2410e+003,1.9608e+003
2021-01-07 21:30:00 PST,1.0402e+003,2.1610e+003,1.4004e+003,1.2003e+003,1.9608e+003,8.0013e+002,5.2006e+002,7.6012e+002,4.5242e+003,2.9618e+003,1.4404e+003,3.6427e+003,2.4012e+003,1.4805e+003,1.8407e+003,2.4813e+003,1.6005e+003,2.6014e+003,2.8016e+003,1.3604e+003,1.6005e+003
2021-01-07 21:45:00 PST,7.6012e+002,1.7286e+003,9.2017e+002,1.0002e+003,1.4324e+003,2.3531e+003,4.8005e+002,8.3214e+002,1.4404e+003,2.0809e+003,3.1220e+003,4.0834e+003,1.6005e+003,2.2811e+003,1.2803e+003,1.2003e+003,1.6406e+003,1.4804e+003,2.0008e+003,2.3211e+003,1.2403e+003
2021-01-07 22:00:00 PST,1.2803e+003,2.0809e+003,1.1603e+003,1.0402e+003,1.9608e+003,4.5242e+003,5.2006e+002,8.4015e+002,6.4008e+002,3.9632e+003,1.1203e+003,3.1621e+003,3.1621e+003,1.4004e+003,1.4805e+003,2.0008e+003,2.8016e+003,2.4012e+003,3.6828e+003,1.2803e+003,1.2803e+003
2021-01-07 22:15:00 PST,1.2803e+003,1.6005e+003,1.1203e+003,1.0802e+003,1.9208e+003,6.8009e+002,4.0003e+002,8.0013e+002,6.8009e+002,1.8807e+003,1.0402e+003,4.2838e+003,1.2803e+003,1.9608e+003,1.9208e+003,1.4404e+003,7.2011e+002,1.2803e+003,1.4804e+003,1.7606e+003,1.4404e+003
2021-01-07 22:30:00 PST,1.1203e+003,1.6806e+003,1.1603e+003,1.1603e+003,2.0409e+003,5.6006e+002,5.6006e+002,4.3639e+003,8.0013e+002,2.0008e+003,9.6019e+002,1.8807e+003,1.9208e+003,7.2011e+002,1.7606e+003,1.1203e+003,4.4004e+002,2.3611e+003,1.8807e+003,4.8005e+002,1.2003e+003
2021-01-07 22:45:00 PST,8.8816e+002,1.0162e+003,9.6019e+002,9.4418e+002,1.5925e+003,5.1205e+002,1.6966e+003,2.2570e+003,5.3606e+002,4.4004e+002,5.2006e+002,2.1209e+003,5.6006e+002,1.0802e+003,2.1209e+003,2.0008e+003,1.4404e+003,1.4004e+003,4.8005e+002,1.6005e+003,5.2006e+002
2021-01-07 23:00:00 PST,1.0002e+003,1.0802e+003,1.0802e+003,1.1203e+003,3.2422e+003,8.0013e+002,4.4440e+003,5.2006e+002,5.2006e+002,1.7206e+003,1.6005e+003,1.5605e+003,1.7206e+003,1.4004e+003,1.0802e+003,8.0013e+002,4.8005e+002,6.4008e+002,1.7606e+003,6.0007e+002,4.4004e+002
2021-01-07 23:15:00 PST,4.8005e+002,1.1203e+003,1.0802e+003,1.2403e+003,5.6866e+003,7.2011e+002,1.7206e+003,6.0007e+002,1.6806e+003,6.0007e+002,8.0013e+002,1.0402e+003,6.4008e+002,6.0007e+002,1.0002e+003,8.0013e+002,6.0007e+002,1.5205e+003,5.2006e+002,1.7606e+003,1.2403e+003
2021-01-07 23:30:00 PST,4.8005e+002,1.0002e+003,1.1203e+003,1.6806e+003,2.3611e+003,5.2006e+002,5.2006e+002,7.2011e+002,4.4440e+003,1.6406e+003,1.9608e+003,2.6414e+003,1.7606e+003,8.0013e+002,1.6005e+003,1.6405e+003,1.4404e+003,5.6006e+002,1.7606e+003,4.4004e+002,6.0007e+002
2021-01-07 23:45:00 PST,5.4406e+002,9.4418e+002,9.0417e+002,4.0193e+003,1.0482e+003,4.8805e+002,4.0003e+002,5.5206e+002,1.7846e+003,1.1203e+003,4.8005e+002,8.0013e+002,5.6006e+002,1.2403e+003,6.4008e+002,1.2803e+003,4.8005e+002,1.9608e+003,1.1203e+003,1.8407e+003,5.2006e+002
2021-01-08 00:00:00 PST,5.2006e+002,1.2003e+003,1.1603e+003,2.8817e+003,1.0002e+003,5.6006e+002,5.2006e+002,6.8009e+002,7.2011e+002,1.6005e+003,1.3204e+003,1.8407e+003,1.6405e+003,4.8005e+002,1.6405e+003,1.4804e+003,9.6019e+002,7.6012e+002,1.7206e+003,8.4014e+002,4.4004e+002
2021-01-08 00:15:00 PST,5.6006e+002,1.2403e+003,1.2003e+003,1.0802e+003,1.0402e+003,2.6414e+003,5.6006e+002,6.0007e+002,7.2011e+002,6.0007e+002,6.8009e+002,1.4404e+003,5.6006e+002,1.3204e+003,6.4008e+002,4.4004e+002,8.8016e+002,9.6019e+002,6.8009e+002,1.6405e+003,1.2403e+003
2021-01-08 00:30:00 PST,3.6003e+002,1.1203e+003,2.9217e+003,1.0802e+003,1.3604e+003,4.6043e+003,8.4014e+002,5.2006e+002,6.8009e+002,1.7206e+003,8.4014e+002,1.3204e+003,1.6405e+003,5.6006e+002,1.1203e+003,4.8005e+002,6.0007e+002,1.2803e+003,1.6005e+003,6.0007e+002,5.2006e+002
2021-01-08 00:45:00 PST,3.9203e+002,9.4418e+002,3.9712e+003,9.3618e+002,8.2414e+002,8.3214e+002,5.7607e+002,5.4406e+002,4.8005e+002,6.4008e+002,1.3204e+003,1.9208e+003,6.4008e+002,6.0007e+002,1.4804e+003,1.4404e+003,1.4004e+003,5.6006e+002,1.0402e+003,1.7206e+003,5.6006e+002
2021-01-08 01:00:00 PST,5.2006e+002,1.4404e+003,1.2003e+003,2.4012e+003,8.4014e+002,6.8009e+002,5.2006e+002,4.0834e+003,5.2006e+002,1.4004e+003,5.6006e+002,7.2011e+002,1.7206e+003,1.5205e+003,7.6012e+002,6.0007e+002,9.6019e+002,1.4404e+003,1.2803e+003,5.6006e+002,1.3604e+003
2021-01-08 01:15:00 PST,6.4008e+002,4.9250e+003,1.0802e+003,2.4012e+003,8.4014e+002,6.4008e+002,5.6006e+002,3.4424e+003,1.0802e+003,7.2011e+002,1.4804e+003,1.8807e+003,6.0007e+002,1.0402e+003,1.6806e+003,1.4804e+003,1.0402e+003,5.6006e+002,1.1203e+003,1.5605e+003,4.4004e+002
2021-01-08 01:30:00 PST,7.6012e+002,2.6014e+003,1.1203e+003,2.9618e+003,8.4014e+002,6.0007e+002,9.6019e+002,7.6012e+002,3.3623e+003,1.5205e+003,4.4004e+002,1.2803e+003,1.6806e+003,1.6405e+003,6.4008e+002,5.2006e+002,1.3604e+003,1.5605e+003,1.1203e+003,4.4004e+002,4.4004e+002
2021-01-08 01:45:00 PST,5.3606e+002,9.7619e+002,9.3618e+002,2.0729e+003,2.3131e+003,4.4004e+002,3.5145e+003,4.6404e+002,3.2502e+003,8.4014e+002,1.5205e+003,1.7206e+003,4.8005e+002,5.6006e+002,9.2017e+002,5.6006e+002,8.8016e+002,7.6012e+002,1.4404e+003,1.6405e+003,1.3604e+003
2021-01-08 02:00:00 PST,6.8009e+002,1.1203e+003,1.2403e+003,1.9208e+003,4.9650e+003,4.8005e+002,2.5213e+003,6.4008e+002,7.2011e+002,1.3604e+003,6.0007e+002,2.2811e+003,2.2010e+003,4.8005e+002,2.1209e+003,1.3604e+003,1.2003e+003,8.0013e+002,8.4014e+002,5.6006e+002,5.6006e+002
2021-01-08 02:15:00 PST,5.6006e+002,1.0802e+003,1.0802e+003,2.0809e+003,1.4004e+003,6.0007e+002,6.0007e+002,6.0007e+002,6.4008e+002,8.0013e+002,1.5205e+003,8.4014e+002,5.6006e+002,1.4804e+003,1.0002e+003,5.6006e+002,1.1603e+003,1.1603e+003,1.7206e+003,1.7606e+003,4.8005e+002
2021-01-08 02:30:00 PST,5.6006e+002,1.3604e+003,1.0002e+003,3.6427e+003,1.0002e+003,6.4008e+002,6.8009e+002,5.6006e+002,4.8005e+002,1.6005e+003,5.6006e+002,1.8407e+003,1.7606e+003,1.1603e+003,1.6405e+003,1.6005e+003,4.8005e+002,6.0007e+002,9.6019e+002,4.4004e+002,1.9208e+003
2021-01-08 02:45:00 PST,4.8805e+002,1.6245e+003,7.6812e+002,4.2357e+003,7.1210e+002,4.0803e+002,4.9605e+002,5.2006e+002,3.6803e+002,8.4014e+002,8.8016e+002,1.3604e+003,1.2003e+003,1.1603e+003,8.4014e+002,6.0007e+002,1.3604e+003,1.5205e+003,2.1610e+003,1.7206e+003,4.8005e+002
2021-01-08 03:00:00 PST,7.2011e+002,1.1603e+003,1.0002e+003,1.3204e+003,9.6019e+002,5.2006e+002,5.2006e+002,6.4008e+002,4.8005e+002,1.6405e+003,1.2003e+003,2.1209e+003,1.6405e+003,8.0013e+002,1.0402e+003,6.8009e+002,7.2011e+002,7.6012e+002,5.6006e+002,4.4004e+002,6.0007e+002
2021-01-08 03:15:00 PST,7.6012e+002,1.3204e+003,9.6019e+002,1.1603e+003,9.6019e+002,3.8831e+003,5.6006e+002,1.1203e+003,6.0007e+002,6.8009e+002,1.8407e+003,2.3211e+003,4.8005e+002,9.6019e+002,1.5605e+003,1.9608e+003,1.1203e+003,1.4004e+003,1.8007e+003,1.6406e+003,1.2803e+003
2021-01-08 03:30:00 PST,6.8009e+002,1.0802e+003,1.1203e+003,1.1603e+003,9.2017e+002,3.3623e+003,5.6006e+002,4.5242e+003,8.0013e+002,1.3604e+003,1.6005e+003,6.4008e+002,1.6005e+003,1.8007e+003,1.5205e+003,5.2006e+002,1.5605e+003,5.6006e+002,5.2006e+002,9.2017e+002,4.4004e+002
2021-01-08 03:45:00 PST,6.0007e+002,7.6812e+002,1.0162e+003,9.0417e+002,8.0013e+002,5.6006e+002,3.8403e+002,2.0328e+003,3.7308e+003,1.4004e+003,5.6006e+002,2.0409e+003,4.8005e+002,6.0007e+002,1.7206e+003,1.6005e+003,6.0007e+002,1.9208e+003,2.2811e+003,2.1209e+003,7.2011e+002
2021-01-08 04:00:00 PST,6.0007e+002,1.0002e+003,4.2822e+003,1.0802e+003,1.1603e+003,7.2011e+002,6.0007e+002,6.4008e+002,3.0819e+003,1.5605e+003,1.4804e+003,1.4004e+003,1.6806e+003,6.4008e+002,7.2011e+002,6.4008e+002,1.1603e+003,7.6012e+002,8.8016e+002,5.6006e+002,1.1203e+003
2021-01-08 04:15:00 PST,6.0007e+002,1.0002e+003,5.4833e+003,1.1203e+003,1.3604e+003,6.8009e+002,8.4014e+002,6.4008e+002,5.6006e+002,7.2011e+002,4.4004e+002,2.0008e+003,1.0802e+003,1.3204e+003,1.1203e+003,1.6806e+003,6.8009e+002,7.6012e+002,1.5605e+003,2.2410e+003,5.2006e+002
2021-01-08 04:30:00 PST,6.0007e+002,1.0402e+003,7.7269e+003,1.2003e+003,4.8448e+003,5.6006e+002,4.5643e+003,5.2006e+002,5.6006e+002,1.4004e+003,1.4404e+003,1.7606e+003,1.9208e+003,5.6006e+002,1.2803e+003,1.2403e+003,3.6003e+002,1.4404e+003,1.0402e+003,6.8009e+002,1.4004e+003
2021-01-08 04:45:00 PST,1.1923e+003,1.0162e+003,4.3540e+003,2.9378e+003,4.2757e+003,9.2017e+002,4.0113e+003,1.0322e+003,8.9616e+002,6.4008e+002,6.0007e+002,8.0013e+002,4.8005e+002,1.2003e+003,6.8009e+002,6.4008e+002,1.4804e+003,5.6006e+002,1.6806e+003,1.4004e+003,4.0003e+002
2021-01-08 05:00:00 PST,9.6019e+002,1.5205e+003,1.7206e+003,5.3258e+003,1.4404e+003,9.2017e+002,8.0013e+002,9.6019e+002,8.4014e+002,1.5205e+003,1.1203e+003,1.9608e+003,1.5605e+003,6.0007e+002,1.8407e+003,1.3204e+003,1.0002e+003,1.4404e+003,1.4404e+003,9.2017e+002,4.8005e+002
2021-01-08 05:15:00 PST,1.0402e+003,1.7206e+003,2.1209e+003,2.1610e+003,1.4004e+003,1.1603e+003,1.1203e+003,3.2021e+003,1.1603e+003,9.2017e+002,1.4404e+003,1.5605e+003,4.8005e+002,6.8009e+002,1.2803e+003,7.2011e+002,1.9608e+003,5.6006e+002,1.1203e+003,1.3604e+003,1.3604e+003
2021-01-08 05:30:00 PST,1.0802e+003,1.6005e+003,2.4813e+003,1.6806e+003,1.5605e+003,1.2403e+003,1.0802e+003,4.9250e+003,5.0853e+003,1.2803e+003,1.0002e+003,1.8407e+003,1.6406e+003,1.5605e+003,2.5213e+003,1.6405e+003,8.4014e+002,1.5205e+003,1.4804e+003,1.4804e+003,5.2006e+002
2021-01-08 05:45:00 PST,7.2811e+002,2.6014e+003,1.9208e+003,1.3124e+003,1.2483e+003,1.2003e+003,8.2414e+002,1.1443e+003,3.2021e+003,8.4014e+002,1.3204e+003,1.8407e+003,1.3204e+003,1.2403e+003,8.8016e+002,5.6006e+002,1.2403e+003,9.6019e+002,1.5205e+003,1.5205e+003,1.9608e+003
2021-01-08 06:00:00 PST,9.6019e+002,5.6064e+003,1.9608e+003,1.8007e+003,1.6005e+003,3.0819e+003,1.1603e+003,1.2003e+003,1.4804e+003,1.2403e+003,4.4004e+002,8.4014e+002,3.0819e+003,1.3204e+003,7.6012e+002,1.4404e+003,1.6005e+003,1.6806e+003,3.0419e+003,1.2803e+003,6.4008e+002
2021-01-08 06:15:00 PST,9.6019e+002,2.6014e+003,1.6806e+003,1.6406e+003,1.5205e+003,5.4862e+003,1.2003e+003,1.4404e+003,1.2003e+003,1.2003e+003,2.2010e+003,2.2410e+003,2.1209e+003,1.1603e+003,1.6806e+003,9.2017e+002,8.0013e+002,1.7206e+003,1.8407e+003,8.0013e+002,2.9618e+003
2021-01-08 06:30:00 PST,1.1203e+003,2.2410e+003,1.5205e+003,1.6005e+003,1.4804e+003,1.9608e+003,6.1252e+003,5.2833e+003,2.4412e+003,2.3611e+003,1.4805e+003,1.7206e+003,2.5213e+003,4.8005e+002,9.6019e+002,1.9608e+003,1.5605e+003,1.1603e+003,2.9218e+003,1.6005e+003,2.7215e+003
2021-01-08 06:45:00 PST,1.0402e+003,1.7206e+003,1.2163e+003,1.1443e+003,1.1363e+003,1.1042e+003,4.3707e+003,2.5607e+003,1.3444e+003,1.9608e+003,2.3611e+003,2.2010e+003,1.6406e+003,1.5605e+003,5.5632e+003,3.2422e+003,8.0013e+002,2.5213e+003,1.2403e+003,8.0013e+002,2.6815e+003
2021-01-08 07:00:00 PST,1.0802e+003,1.9608e+003,1.5605e+003,1.5205e+003,1.3604e+003,1.3204e+003,4.2821e+003,4.6026e+003,1.4805e+003,2.0008e+003,1.2403e+003,2.7616e+003,1.9208e+003,1.0002e+003,3.9217e+003,1.6005e+003,9.2017e+002,1.3204e+003,2.4012e+003,2.9618e+003,1.4004e+003
2021-01-08 07:15:00 PST,1.2403e+003,1.3204e+003,1.9608e+003,1.4004e+003,1.4805e+003,1.5205e+003,1.3604e+003,5.0029e+003,8.8016e+002,1.6806e+003,2.8016e+003,1.6806e+003,1.5605e+003,1.2003e+003,1.9206e+003,1.7606e+003,2.0008e+003,2.5213e+003,1.2803e+003,1.8807e+003,1.6806e+003
2021-01-08 07:30:00 PST,8.8016e+002,1.1203e+003,2.1610e+003,4.8429e+003,1.4404e+003,9.6019e+002,1.5205e+003,2.7208e+003,8.8016e+002,1.9608e+003,9.2017e+002,3.1621e+003,1.7206e+003,1.7606e+003,2.0008e+003,7.2011e+002,1.0002e+003,1.8407e+003,2.0008e+003,2.4012e+003,6.0007e+002
2021-01-08 07:45:00 PST,3.0402e+002,8.0813e+002,1.6806e+003,3.4012e+003,4.5242e+003,5.4406e+002,4.0978e+003,6.8005e+002,4.8005e+002,2.9618e+003,1.6005e+003,2.0809e+003,1.7606e+003,7.2011e+002,1.5205e+003,2.4813e+003,1.6005e+003,1.6806e+003,1.2003e+003,6.4008e+002,8.4014e+002
2021-01-08 08:00:00 PST,4.4004e+002,1.2403e+003,2.2410e+003,5.3655e+003,4.0434e+003,6.0007e+002,5.7247e+003,3.9228e+003,1.0802e+003,1.2803e+003,2.2010e+003,2.3211e+003,1.8807e+003,8.4015e+002,2.1209e+003,1.4404e+003,9.2017e+002,1.4004e+003,2.4412e+003,1.8007e+003,1.0002e+003
2021-01-08 08:15:00 PST,1.0402e+003,1.7206e+003,5.7268e+003,3.2020e+003,2.0409e+003,2.9210e+003,1.0402e+003,4.0032e+003,4.2838e+003,1.4404e+003,1.6005e+003,2.2410e+003,1.7206e+003,2.0008e+003,1.1203e+003,2.0809e+003,7.6012e+002,1.4805e+003,1.7206e+003,9.2017e+002,4.4004e+002
2021-01-08 08:30:00 PST,1.7206e+003,2.7215e+003,3.6427e+003,1.0802e+003,1.8807e+003,2.5608e+003,6.8009e+002,6.4008e+002,2.3211e+003,1.4805e+003,2.5613e+003,1.2403e+003,1.4004e+003,1.2403e+003,1.5205e+003,1.6406e+003,2.0809e+003,2.4412e+003,1.5205e+003,2.8417e+003,1.5205e+003
2021-01-08 08:45:00 PST,2.0088e+003,1.9368e+003,1.6245e+003,9.2017e+002,1.3764e+003,1.4804e+003,8.1614e+002,5.3606e+002,4.5604e+002,1.8407e+003,1.4404e+003,2.9217e+003,1.6806e+003,2.3211e+003,1.1603e+003,1.3604e+003,8.4014e+002,1.5205e+003,1.5205e+003,1.7606e+003,5.6006e+002
2021-01-08 09:00:00 PST,2.0409e+003,2.2010e+003,2.5213e+003,1.1203e+003,1.8007e+003,2.0409e+003,6.0007e+002,6.0007e+002,5.6006e+002,1.6005e+003,2.0809e+003,1.8407e+003,1.2003e+003,7.2011e+002,7.2011e+002,1.6005e+003,1.1203e+003,2.4012e+003,5.6006e+002,1.7206e+003,4.8005e+002
2021-01-08 09:15:00 PST,1.8807e+003,2.1209e+003,1.8807e+003,1.2403e+003,1.8807e+003,3.6828e+003,4.8005e+002,5.6006e+002,5.2006e+002,1.8407e+003,1.9208e+003,2.2410e+003,3.1220e+003,8.4014e+002,2.6014e+003,7.2011e+002,1.4804e+003,1.6005e+003,1.5605e+003,1.3204e+003,1.4004e+003
2021-01-08 09:30:00 PST,1.0802e+003,2.4012e+003,1.3204e+003,5.1227e+003,1.8807e+003,5.4060e+003,5.2006e+002,4.8005e+002,4.8005e+002,2.0409e+003,2.6014e+003,1.8407e+003,1.3204e+003,2.8016e+003,2.1610e+003,2.8016e+003,1.9608e+003,2.3611e+003,3.6003e+002,1.0002e+003,5.2006e+002
2021-01-08 09:45:00 PST,4.4004e+002,1.6325e+003,7.6812e+002,7.5509e+003,1.4965e+003,1.5845e+003,4.0803e+002,4.4004e+002,4.4804e+002,1.8407e+003,1.5205e+003,1.2803e+003,2.1209e+003,1.3604e+003,2.2811e+003,1.3204e+003,1.9608e+003,1.1603e+003,1.8407e+003,1.7606e+003,6.4008e+002
2021-01-08 10:00:00 PST,6.4008e+002,1.6806e+003,9.6019e+002,8.4478e+003,1.7606e+003,4.8005e+002,7.6012e+002,6.0007e+002,3.6003e+002,1.7206e+003,3.2822e+003,2.1610e+003,1.5605e+003,1.5205e+003,1.7206e+003,1.7206e+003,2.2410e+003,1.6806e+003,2.0008e+003,1.2803e+003,2.6414e+003
2021-01-08 10:15:00 PST,5.2006e+002,1.1203e+003,8.8016e+002,9.1687e+003,3.0419e+003,4.8005e+002,6.4008e+002,6.4008e+002,4.8005e+002,1.6406e+003,2.0809e+003,1.3204e+003,3.3623e+003,1.3604e+003,1.5205e+003,1.1203e+003,8.8016e+002,1.2403e+003,2.2811e+003,2.4412e+003,1.7206e+003
2021-01-08 10:30:00 PST,4.4004e+002,9.2017e+002,1.0002e+003,9.0497e+003,5.4862e+003,5.6006e+002,4.8005e+002,4.5643e+003,6.4008e+002,1.2403e+003,1.5205e+003,2.5614e+003,1.8007e+003,6.8010e+002,2.0809e+003,1.2803e+003,3.1210e+003,1.0002e+003,4.8005e+002,7.2011e+002,1.7206e+003
2021-01-08 10:45:00 PST,3.6003e+002,1.2723e+003,8.6415e+002,2.5291e+003,2.3291e+003,6.5609e+002,2.9378e+003,2.2811e+003,1.3364e+003,1.5205e+003,2.5613e+003,1.2803e+003,1.5205e+003,1.4004e+003,1.4004e+003,7.2011e+002,2.3207e+003,1.9208e+003,1.8807e+003,1.7206e+003,7.2011e+002
2021-01-08 11:00:00 PST,4.8005e+002,4.8048e+003,1.1603e+003,2.4012e+003,1.7206e+003,9.6019e+002,3.4024e+003,4.8005e+002,4.4841e+003,1.3604e+003,9.2017e+002,1.0802e+003,1.4004e+003,7.6012e+002,2.1610e+003,1.0002e+003,1.2403e+003,1.0802e+003,7.2011e+002,5.2006e+002,1.4404e+003
2021-01-08 11:15:00 PST,5.6006e+002,2.1610e+003,1.0802e+003,2.5614e+003,1.9208e+003,6.4008e+002,4.4004e+002,5.6006e+002,2.0809e+003,2.0409e+003,1.7206e+003,2.0809e+003,1.5605e+003,8.8016e+002,1.0402e+003,2.2410e+003,1.6406e+003,2.6014e+003,1.6005e+003,1.9208e+003,6.0007e+002
2021-01-08 11:30:00 PST,6.4008e+002,1.0402e+003,1.1203e+003,2.5213e+003,1.8007e+003,6.0007e+002,4.4004e+002,4.8005e+002,5.6006e+002,2.0409e+003,7.6012e+002,2.7616e+003,1.8807e+003,1.6005e+003,1.5605e+003,5.2006e+002,1.0402e+003,9.6019e+002,8.0013e+002,1.6005e+003,5.6006e+002
2021-01-08 11:45:00 PST,5.5206e+002,8.8016e+002,8.8816e+002,1.9288e+003,1.2803e+003,4.5604e+002,4.2404e+002,4.0003e+002,4.2404e+002,1.5205e+003,1.4004e+003,3.2021e+003,8.8016e+002,6.8009e+002,1.8007e+003,1.4004e+003,1.3603e+003,1.7206e+003,1.6005e+003,2.0809e+003,9.6019e+002
2021-01-08 12:00:00 PST,6.0007e+002,1.1203e+003,1.0402e+003,2.5213e+003,1.6406e+003,6.0007e+002,6.0007e+002,6.0007e+002,5.2006e+002,1.3204e+003,4.4004e+002,1.7606e+003,1.7206e+003,1.1603e+003,1.2403e+003,4.0003e+002,5.4032e+003,7.2011e+002,1.4004e+003,5.2006e+002,1.0802e+003
