# file...... Meter_684_A_Power.csv
# date...... Wed May 12 15:03:45 2021
# user...... Christine
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,meter_684_A:measured_power,xfmr_meter_684_A_1:measured_power,xfmr_meter_684_A_2:measured_power,xfmr_meter_684_A_3:measured_power,xfmr_meter_684_A_4:measured_power,xfmr_meter_684_A_5:measured_power,house_meter_684_A_1:measured_power,house_meter_684_A_2:measured_power,house_meter_684_A_3:measured_power,house_meter_684_A_4:measured_power,house_meter_684_A_5:measured_power,house_meter_684_A_6:measured_power,house_meter_684_A_7:measured_power,house_meter_684_A_8:measured_power,house_meter_684_A_9:measured_power,house_meter_684_A_10:measured_power,house_meter_684_A_11:measured_power,house_meter_684_A_12:measured_power,house_meter_684_A_13:measured_power,house_meter_684_A_14:measured_power,house_meter_684_A_15:measured_power,house_meter_684_A_16:measured_power,house_meter_684_A_17:measured_power,house_meter_684_A_18:measured_power,house_meter_684_A_19:measured_power,house_meter_684_A_20:measured_power,house_meter_684_A_21:measured_power,house_meter_684_A_22:measured_power,house_meter_684_A_23:measured_power
2021-01-09 18:30:00 PST,+94495.2+414.174j,+16201.4+50.0061j,+31834.9+191.155j,+26102.3+127.802j,+6566.2+7.97567j,+13789.6+36.0677j,+1280.33+0.00593416d,+2281.05+0.0105766d,+1200.29+0.00556301d,+1080.24+0.00500634d,+3602.62+0.0167133d,+4283.71+0.0198785d,+1160.27+0.00537744d,+1280.33+0.00593416d,+1120.24+0.00484816d,+2321.09+0.0107934d,+8607.64+0.0203814d,+920.171+0.00427649d,+7445.81+0.0179286d,+6328.12+0.0294745d,+2480.72+0.0066329d,+2481.25+0.0115389d,+4964.99+0.0230882d,+2841.63+0.0132028d,+6686.06+0.0208097d,+2561.33+0.0118991d,+2160.94+0.0100374d,+3802.93+0.0176761d,+2120.91+0.00985131d
2021-01-09 18:45:00 PST,+100436+492.461j,+20144+77.4548j,+38622.3+279.592j,+22396.2+94.6031j,+6285.74+7.34407j,+12986.3+32.0738j,+4403.93+0.0205057d,+3883.06+0.0180766d,+920.171+0.00427847d,+1240.31+0.00576777d,+3001.83+0.0139693d,+4323.79+0.0201319d,+1080.24+0.00502305d,+1240.31+0.00576777d,+1080.24+0.00504018d,+2441.21+0.0113965d,+8287.04+0.0194917d,+1040.22+0.00485339d,+7967.25+0.0208832d,+7330.95+0.0342921d,+7126.56+0.0211236d,+3162.03+0.014766d,+1480.44+0.00688796d,+2521.29+0.0117356d,+6364.16+0.0150042d,+3041.88+0.0141617d,+2961.78+0.0137884d,+4123.45+0.0192055d,+1320.35+0.00614272d
2021-01-09 19:00:00 PST,+88719.6+405.325j,+11298.8+23.8052j,+37324.5+259.41j,+21226+83.8377j,+6205.69+7.18661j,+12663.7+29.9286j,+2601.37+0.0120522d,+1080.24+0.00500168d,+960.186+0.00444562d,+1280.33+0.00592864d,+880.156+0.00407495d,+1640.54+0.00759772d,+1160.27+0.00537244d,+1680.57+0.00778322d,+1120.24+0.00485288d,+2241.02+0.0104308d,+7085.18+0.0168009d,+2160.95+0.0100578d,+8607.63+0.0203561d,+6929.75+0.0323161d,+5885.9+0.0230166d,+3121.98+0.0145365d,+2921.73+0.0135627d,+2040.84+0.00947028d,+3202.07+0.0148658d,+1680.57+0.00779735d,+4724.52+0.0219474d,+2481.24+0.011516d,+2080.88+0.0096562d
2021-01-09 19:15:00 PST,+87947.2+336.953j,+18252.4+63.273j,+28680.5+152.684j,+18730.8+64.8851j,+6085.33+6.8371j,+16197.5+48.3138j,+1080.23+0.00498965d,+1040.22+0.00480473d,+3562.56+0.016472d,+4323.77+0.0199977d,+4003.23+0.0185128d,+1760.62+0.00813462d,+1120.25+0.00517457d,+1320.35+0.00609934d,+1160.27+0.00536972d,+2841.63+0.0131599d,+2040.43+0.00481223d,+3923.11+0.0181763d,+6043.83+0.0145304d,+1600.52+0.00740848d,+7566.85+0.0207834d,+3402.34+0.0157602d,+2401.16+0.0110979d,+3041.86+0.0140628d,+2080.87+0.00961633d,+2841.63+0.013136d,+2521.16+0.0105966d,+3041.86+0.0140628d,+2200.98+0.0101719d
2021-01-09 19:30:00 PST,+91898.8+382.313j,+19421.5+72.5139j,+32545.7+192.867j,+19374.3+69.4203j,+5844.97+6.32684j,+14711.5+40.0897j,+1200.29+0.00554761d,+1080.23+0.00499249d,+1840.68+0.00850964d,+2521.28+0.0116593d,+3562.56+0.0164815d,+1520.47+0.00702834d,+6247.88+0.0289359d,+1400.39+0.006473d,+3521.35+0.00877253d,+3162.02+0.0146612d,+1760.63+0.00815881d,+2481.24+0.0115015d,+5403.09+0.0131167d,+6364.21+0.0152d,+6804.68+0.015801d,+2921.72+0.0135457d,+1880.71+0.00869476d,+2521.28+0.0116592d,+2921.72+0.0135131d,+2761.54+0.0127714d,+3241.87+0.0132596d,+3322.22+0.015368d,+1840.68+0.00850956d
2021-01-09 19:45:00 PST,+83032+294.494j,+15719.4+47.2355j,+24646.3+111.869j,+21830.3+88.8167j,+6486.41+7.92124j,+14349+37.8101j,+2080.87+0.00963721d,+2321.09+0.0107508d,+560.063+0.00259224d,+1160.27+0.0053716d,+4724.51+0.0219041d,+1360.37+0.0062985d,+2401.16+0.011122d,+1080.24+0.0050009d,+4002.02+0.0116135d,+2361.13+0.0109542d,+1360.37+0.00630878d,+1040.22+0.00482343d,+2521.24+0.0113326d,+4082.09+0.0117543d,+5723.33+0.0133473d,+3482.45+0.0161639d,+3121.97+0.0144811d,+1880.71+0.00871923d,+1600.52+0.00741936d,+1640.54+0.00760503d,+3923.11+0.0182031d,+3001.82+0.0139231d,+4524.14+0.0209969d
2021-01-09 20:00:00 PST,+76998.7+245.714j,+17204.4+55.3779j,+18253+63.5225j,+20665.1+80.2826j,+6526.3+7.93048j,+14349.4+37.9072j,+3883.04+0.017955d,+3722.79+0.0172129d,+1520.47+0.00702389d,+1120.25+0.00517425d,+2880.88+0.00698681d,+1520.47+0.00702389d,+1240.31+0.00572904d,+1280.33+0.005914d,+2440.6+0.00567835d,+1840.68+0.00850587d,+1120.25+0.00517524d,+1000.2+0.00462041d,+2040.84+0.00943156d,+2120.84+0.00909003d,+6606.32+0.0219725d,+1040.22+0.00480535d,+5165.38+0.023912d,+2961.77+0.0136987d,+3442.39+0.0159247d,+2561.32+0.0118446d,+1760.62+0.00813924d,+2681.45+0.0124007d,+1160.27+0.00536255d
2021-01-09 20:15:00 PST,+94840.4+392.668j,+19941.4+75.3115j,+23007.2+102.456j,+28767+156.413j,+6846.69+8.65745j,+16277.3+48.7271j,+2120.91+0.00985158d,+1320.35+0.00613102d,+3963.18+0.0184226d,+2160.94+0.0100377d,+6124.72+0.0176745d,+1560.49+0.0072468d,+1280.33+0.00594508d,+1360.37+0.00631696d,+1080.22+0.00466041d,+1640.54+0.0076231d,+1040.22+0.00483239d,+1040.22+0.00483239d,+5405.92+0.025158d,+1760.63+0.00818148d,+8007.35+0.0210727d,+2961.78+0.0137698d,+5085.25+0.0236877d,+3442.4+0.0160244d,+7531.52+0.0351176d,+3762.87+0.0175185d,+1800.66+0.00837649d,+2561.33+0.0119187d,+2641.41+0.0122918d
2021-01-09 20:30:00 PST,+83927.5+305.896j,+18292.6+63.5154j,+28442+151.539j,+15154.9+43.1285j,+8972.54+15.2393j,+13064.8+31.6108j,+920.17+0.00424883d,+1200.29+0.00554289d,+2000.81+0.00924261d,+3963.16+0.0183221d,+5964.11+0.0158187d,+1480.44+0.00683738d,+1320.35+0.00609762d,+1400.39+0.00646748d,+1160.27+0.00536793d,+1400.4+0.00647948d,+3282.17+0.0151978d,+3281.19+0.00836081d,+2281.05+0.0105579d,+5766.71+0.026729d,+8287.58+0.0210099d,+2881.67+0.0133412d,+3722.79+0.0171993d,+1600.52+0.00738808d,+2281.05+0.0105323d,+1280.33+0.00590932d,+2921.72+0.013494d,+1240.31+0.00572452d,+1080.23+0.00498539d
2021-01-09 20:45:00 PST,+75831.1+236.708j,+13306.2+32.9676j,+23968.4+108.405j,+14351.7+38.86j,+10296.1+19.9002j,+13908.3+35.9076j,+1080.23+0.00498929d,+1160.27+0.00535912d,+960.185+0.0044346d,+1720.6+0.00794897d,+4201.8+0.00982236d,+1480.42+0.00647914d,+1320.35+0.0060989d,+1360.37+0.00628387d,+1120.25+0.00518427d,+1320.35+0.00611077d,+2921.72+0.0135309d,+7325.48+0.0171763d,+1280.33+0.00592546d,+2801.58+0.0129739d,+5884.36+0.0170092d,+1240.31+0.00574015d,+1680.57+0.00776541d,+1880.71+0.00869091d,+2040.84+0.00943147d,+3762.85+0.0174016d,+2321.08+0.0107278d,+1200.29+0.00554511d,+1000.2+0.00462037d
2021-01-09 21:00:00 PST,+72935+213.142j,+16481.2+51.0122j,+18938+68.7894j,+16440.6+50.6034j,+10055.4+19.0015j,+11019.3+23.1387j,+2200.98+0.0101731d,+3802.91+0.0175888d,+960.186+0.00443586d,+1320.35+0.00610063d,+2000.74+0.00853698d,+1440.42+0.00665572d,+3522.5+0.01629d,+1200.29+0.00554563d,+1240.31+0.00573319d,+1080.23+0.00499294d,+960.186+0.00443784d,+4882.53+0.0118969d,+1600.52+0.00739927d,+2281.05+0.0105483d,+6126.08+0.0227726d,+720.104+0.0033279d,+1840.68+0.00850652d,+3562.56+0.0164754d,+1760.62+0.00813628d,+2120.91+0.00980266d,+920.17+0.00425089d,+1920.74+0.0088768d,+3402.33+0.0157334d
2021-01-09 21:15:00 PST,+76438.8+242.712j,+19859.2+73.8361j,+21875.1+90.911j,+13187.6+33.1647j,+9974.7+18.5342j,+11541.6+25.5859j,+4043.3+0.0187264d,+2641.41+0.0122267d,+1160.27+0.00536752d,+2801.58+0.012969d,+4003.23+0.0185406d,+1520.47+0.00703484d,+2641.41+0.0122267d,+1000.2+0.00462672d,+920.171+0.00425795d,+1080.24+0.00499895d,+1680.57+0.00777897d,+3721.64+0.0101373d,+1360.37+0.00629604d,+3961.64+0.00951549d,+7807.17+0.0210905d,+1280.33+0.0059254d,+1600.52+0.00739645d,+1760.62+0.00813688d,+1480.44+0.00684122d,+3762.85+0.0174044d,+1120.25+0.00517601d,+560.063+0.00258713d,+2441.2+0.0112853d
2021-01-09 21:30:00 PST,+73866.9+228.841j,+16923.5+53.8196j,+23122.9+101.104j,+12985.1+31.4728j,+9373.42+16.5349j,+11461.4+25.2667j,+2120.91+0.00980432d,+920.17+0.00425162d,+3482.44+0.0161071d,+3883.04+0.0179629d,+2481.24+0.0114717d,+1640.54+0.00758227d,+1160.27+0.00536151d,+1200.29+0.00554653d,+1040.22+0.00481196d,+1160.27+0.00536758d,+3762.86+0.0174258d,+3081.13+0.00844311d,+1240.31+0.00573804d,+6043.69+0.0140225d,+5965.96+0.0229485d,+760.116+0.00351584d,+1440.42+0.00665203d,+2241.01+0.0103526d,+1720.6+0.00794682d,+2641.4+0.0122042d,+720.104+0.00332456d,+2321.08+0.0107229d,+1040.22+0.00480308d
2021-01-09 21:45:00 PST,+62292.5+162.162j,+13386.5+33.3232j,+19821.6+74.4793j,+8530.85+13.5678j,+9252.76+15.9621j,+11300.4+24.3745j,+1000.2+0.0046084d,+880.155+0.0040551d,+2721.49+0.0125479d,+1560.49+0.00719153d,+2281.04+0.0105153d,+2481.24+0.011439d,+1200.29+0.00553074d,+1240.31+0.00571524d,+1160.27+0.00535252d,+1360.37+0.00627612d,+7366.01+0.0187275d,+1000.19+0.00425945d,+1760.62+0.008124d,+2640.96+0.0083348d,+3361.39+0.0095208d,+1120.25+0.00516782d,+560.063+0.00257775d,+800.128+0.00368303d,+640.082+0.00294614d,+1960.77+0.00902974d,+1040.22+0.00478863d,+840.142+0.00386728d,+1040.22+0.00478863d
2021-01-09 22:00:00 PST,+60164.9+147.697j,+13228.2+33.3911j,+13272.3+35.2068j,+16400.5+50.1855j,+9533.49+16.8863j,+7730.16+11.6197j,+960.184+0.00441d,+960.184+0.00441d,+720.104+0.00330702d,+1360.37+0.006249d,+5403.04+0.0129275d,+1440.42+0.0066169d,+1200.29+0.00551329d,+1160.27+0.00532939d,+920.169+0.00422618d,+1440.42+0.00661696d,+6205.99+0.0221478d,+920.169+0.00422618d,+720.104+0.00330705d,+1160.27+0.00532943d,+1200.15+0.00280536d,+680.093+0.00312325d,+1080.23+0.00496445d,+1920.74+0.00883015d,+1440.42+0.0066207d,+3722.78+0.017127d,+3202.05+0.0147283d,+2641.4+0.0121467d,+1440.42+0.0066207d
2021-01-09 22:15:00 PST,+60363.6+146.827j,+9412.59+16.2877j,+15681.2+47.71j,+13989.9+36.8119j,+12627.1+31.0971j,+8652.51+14.5141j,+1040.22+0.00479684d,+840.142+0.0038739d,+720.104+0.00332024d,+1360.37+0.006274d,+2320.56+0.00558251d,+920.17+0.00424305d,+1080.23+0.00498145d,+1120.25+0.00516607d,+1040.22+0.0048023d,+1360.37+0.00628115d,+5725.02+0.020113d,+640.082+0.00295455d,+480.046+0.0022157d,+1240.31+0.00572652d,+3561.84+0.0118485d,+1600.52+0.00739066d,+1520.46+0.00701862d,+960.185+0.00443132d,+2200.97+0.0101627d,+3522.5+0.0162733d,+1240.31+0.00572475d,+2160.94+0.00997769d,+1920.74+0.00886777d
2021-01-09 22:30:00 PST,+58708.4+135.372j,+8570.64+13.6192j,+14993.7+42.1426j,+14230.3+37.9303j,+10777.1+21.656j,+10136.4+19.6404j,+1080.24+0.00499959d,+800.129+0.00370277d,+760.116+0.00351755d,+960.186+0.00444375d,+1080.24+0.00499959d,+1840.68+0.00852174d,+960.186+0.00444375d,+1080.24+0.00499959d,+880.156+0.00407802d,+1480.44+0.00686098d,+3881.91+0.0113029d,+720.105+0.00333623d,+2241.01+0.010389d,+800.129+0.00370711d,+3641.4+0.00881366d,+1320.35+0.00611866d,+840.142+0.00389201d,+1760.63+0.00815925d,+1200.29+0.00556123d,+2761.54+0.012803d,+2040.84+0.00945892d,+2561.32+0.0118738d,+640.083+0.00296498d
2021-01-09 22:45:00 PST,+47429.9+87.2456j,+8129.84+12.3534j,+10536.4+20.6802j,+12142.4+27.7462j,+7488.18+10.4139j,+9132.96+15.8049j,+1120.25+0.00517871d,+760.116+0.00351336d,+640.082+0.0029584d,+680.093+0.00314338d,+1160.27+0.00536379d,+1960.77+0.00906735d,+640.082+0.0029584d,+1160.27+0.00536379d,+840.142+0.00388507d,+1680.57+0.0077741d,+1920.37+0.00444984d,+720.104+0.00332982d,+400.032+0.00184954d,+840.142+0.00388507d,+2920.96+0.00755255d,+1200.29+0.00555131d,+1880.71+0.00870319d,+800.129+0.00370106d,+560.063+0.00259036d,+3601.32+0.00840445d,+1600.52+0.00740571d,+1160.27+0.00536771d,+2080.87+0.00963023d
2021-01-09 23:00:00 PST,+52910.8+125.932j,+6966.93+8.94529j,+15036.5+43.3591j,+14153.7+38.9711j,+11869.9+29.8982j,+4883.46+4.41793j,+1160.27+0.00535478d,+720.104+0.00332277d,+640.082+0.00295343d,+640.082+0.00295343d,+1040.22+0.00480049d,+1120.25+0.00517001d,+720.104+0.00332277d,+920.17+0.00424628d,+800.129+0.00369757d,+1000.2+0.00462252d,+5484.09+0.0171367d,+640.082+0.00295777d,+1880.71+0.00869496d,+920.17+0.00425251d,+2280.77+0.00774229d,+2000.81+0.00925063d,+680.093+0.0031422d,+2200.98+0.0101753d,+960.186+0.0044368d,+5724.03+0.0161615d,+1520.47+0.00702731d,+1760.62+0.00813807d,+360.026+0.0016632d
2021-01-09 23:15:00 PST,+57615.5+158.963j,+6446.01+7.68728j,+16043.9+50.3213j,+19216.3+69.4764j,+11586.3+27.5979j,+4322.67+3.44378j,+720.104+0.00332336d,+600.072+0.00276927d,+600.072+0.00276927d,+640.082+0.00295396d,+1360.37+0.00627989d,+760.116+0.00350808d,+800.129+0.0036928d,+960.185+0.00443179d,+840.142+0.00388431d,+1240.31+0.00573537d,+6366.08+0.0219423d,+600.073+0.00277411d,+1720.6+0.00795782d,+800.129+0.00369925d,+3321.29+0.00890109d,+1120.25+0.00517996d,+1720.6+0.00796243d,+880.156+0.00407173d,+680.093+0.00314596d,+6203.94+0.0145974d,+2401.16+0.0111149d,+2841.63+0.0131562d,+2521.28+0.0116715d
2021-01-09 23:30:00 PST,+47245.2+101.486j,+6205.49+7.09347j,+13269.9+34.3504j,+14834.7+41.8539j,+8732.35+14.6358j,+4202.56+3.27149j,+600.072+0.00276841d,+640.082+0.00295305d,+640.082+0.00295305d,+600.072+0.00276841d,+1000.2+0.00461514d,+760.116+0.003507d,+920.17+0.00424572d,+1040.22+0.00479986d,+800.129+0.00369641d,+1840.68+0.00850708d,+5244.11+0.0179939d,+640.082+0.00295684d,+1240.31+0.00573095d,+920.17+0.00425118d,+640.082+0.00295684d,+1920.74+0.00887738d,+1920.74+0.00887991d,+1640.54+0.00758364d,+880.156+0.0040674d,+5202.73+0.0120682d,+920.17+0.00425239d,+2721.49+0.012586d,+640.082+0.00295768d
2021-01-09 23:45:00 PST,+45362.1+103.674j,+6165.43+6.98256j,+10697.8+21.6006j,+18972+66.3202j,+5324.1+5.22645j,+4202.54+3.24902j,+600.072+0.00275416d,+640.082+0.00293784d,+600.072+0.00275416d,+600.072+0.00275416d,+800.128+0.00367266d,+800.128+0.00367266d,+880.155+0.00404012d,+1240.31+0.00569412d,+880.155+0.00404343d,+1200.29+0.00551482d,+3481.66+0.0109781d,+600.072+0.00275642d,+1960.77+0.00901166d,+680.093+0.00312409d,+840.141+0.00385954d,+1040.22+0.00477905d,+2361.12+0.0108697d,+1280.33+0.00589158d,+1640.54+0.00755023d,+3721.51+0.00929378d,+3682.72+0.0169628d,+1000.2+0.00460202d,+2200.97+0.0101318d
2021-01-10 00:00:00 PST,+38128.9+61.4427j,+6886.93+8.80004j,+10737.2+21.5204j,+10897.9+22.2559j,+5484.34+5.56097j,+4122.43+3.13075j,+640.082+0.00295248d,+640.082+0.00295248d,+720.104+0.0033217d,+640.082+0.00295248d,+1520.46+0.00701586d,+680.093+0.00313708d,+1120.25+0.00516833d,+920.17+0.0042449d,+680.093+0.00313928d,+760.116+0.00350877d,+2040.48+0.00536617d,+600.072+0.00276982d,+1400.39+0.00646603d,+1040.22+0.00480229d,+1680.57+0.00776054d,+2521.28+0.0116467d,+680.093+0.00313937d,+1200.29+0.0055418d,+600.072+0.0027699d,+2720.81+0.00682885d,+880.156+0.0040632d,+2321.08+0.0107214d,+640.082+0.00295463d
2021-01-10 00:15:00 PST,+41584.2+80.2743j,+7047.32+9.2346j,+6606.26+8.04596j,+16159.7+49.0552j,+7447.96+10.2296j,+4322.77+3.48127j,+600.072+0.00276563d,+640.082+0.00295007d,+720.104+0.00331899d,+640.082+0.00295007d,+1640.54+0.00756412d,+680.093+0.00313453d,+1000.2+0.00461049d,+1120.25+0.00516412d,+800.129+0.00368765d,+680.093+0.00313428d,+640.082+0.00294984d,+600.072+0.00276541d,+1280.33+0.00590195d,+840.142+0.00387213d,+720.104+0.00331873d,+1040.22+0.00479464d,+1800.65+0.00831665d,+1800.65+0.00831665d,+920.17+0.00424847d,+3642.67+0.0168368d,+2481.24+0.0114632d,+3202.06+0.0147977d,+1760.62+0.00813163d
2021-01-10 00:30:00 PST,+37890.6+63.4455j,+6325.76+7.38578j,+10175.8+19.4757j,+12382.7+28.5602j,+5404.33+5.44341j,+3601.88+2.40025j,+600.072+0.00276589d,+640.082+0.00295035d,+600.072+0.00276589d,+640.082+0.00295035d,+1120.25+0.00516461d,+680.093+0.00313483d,+880.156+0.00405732d,+1160.27+0.00534919d,+880.156+0.00406015d,+760.116+0.00350624d,+680.093+0.00313702d,+600.072+0.00276782d,+2200.97+0.0101585d,+1040.22+0.00479883d,+1840.68+0.00849433d,+2160.94+0.00997353d,+600.072+0.00276893d,+520.054+0.00239962d,+2281.05+0.0105326d,+1400.39+0.00646395d,+1920.74+0.00886763d,+1720.6+0.00794296d,+1800.65+0.0083128d
2021-01-10 00:45:00 PST,+35445.8+56.4339j,+6045.22+6.72906j,+8171.22+12.9697j,+12543.5+29.4053j,+5003.68+4.65329j,+3681.99+2.51753j,+640.082+0.00294967d,+720.104+0.00331854d,+640.082+0.00294967d,+600.072+0.00276525d,+720.104+0.00331854d,+640.082+0.00294967d,+920.17+0.00424086d,+1160.27+0.00534794d,+720.104+0.00331982d,+680.093+0.00313531d,+600.072+0.00276632d,+600.072+0.00276632d,+2961.76+0.0136665d,+600.072+0.00276632d,+720.104+0.00331982d,+1280.33+0.00590387d,+1640.54+0.00757198d,+2401.16+0.011086d,+760.116+0.00350712d,+2160.94+0.00997598d,+1400.39+0.00646295d,+2521.28+0.0116412d,+960.185+0.00443057d
2021-01-10 01:00:00 PST,+35525.9+56.9861j,+6125.31+6.87792j,+6927.26+8.98585j,+13146.5+32.5042j,+5684.7+5.97612j,+3642+2.48097j,+720.104+0.00331179d,+680.093+0.00312773d,+640.082+0.00294367d,+640.082+0.00294367d,+880.155+0.00404813d,+680.093+0.00312773d,+800.128+0.00367994d,+1080.23+0.00496876d,+720.104+0.00331227d,+720.104+0.00331227d,+600.072+0.00276003d,+600.072+0.00276003d,+1320.35+0.00607469d,+760.116+0.00349637d,+440.039+0.00202382d,+1760.62+0.00810173d,+720.104+0.003316d,+520.054+0.0023946d,+1880.71+0.00866451d,+3202.06+0.0147598d,+2200.97+0.0101413d,+1960.77+0.00903364d,+1880.71+0.00866451d
2021-01-10 01:15:00 PST,+43073.4+92.9513j,+6005.13+6.63809j,+8932.33+15.0809j,+18168+61.1971j,+6205.62+7.1446j,+3762.06+2.62545j,+680.093+0.00313838d,+680.093+0.00313838d,+600.072+0.00276903d,+640.082+0.0029537d,+880.156+0.00406192d,+640.082+0.0029537d,+800.129+0.00369248d,+1080.23+0.00498569d,+760.116+0.00350964d,+800.129+0.00369444d,+600.072+0.0027705d,+640.082+0.00295527d,+1400.39+0.00646762d,+600.072+0.0027705d,+2080.87+0.00961298d,+2040.84+0.00942789d,+1960.77+0.00907298d,+2801.58+0.012968d,+800.129+0.00370066d,+1880.71+0.00870223d,+3282.17+0.0151955d,+3041.87+0.0140816d,+2361.12+0.0109273d
2021-01-10 01:30:00 PST,+32675.5+44.6554j,+5844.87+6.29507j,+6566.44+8.06154j,+10737.5+21.6742j,+5284.01+5.15861j,+4242.62+3.33912j,+600.072+0.00277023d,+640.082+0.00295498d,+600.072+0.00277023d,+640.082+0.00295498d,+840.142+0.00387888d,+640.082+0.00295498d,+800.129+0.00369408d,+1080.23+0.00498786d,+720.104+0.00332495d,+680.093+0.00314015d,+640.082+0.00295537d,+600.072+0.00277059d,+1600.52+0.00739271d,+680.093+0.00314015d,+480.046+0.00221631d,+1160.27+0.00535829d,+1400.39+0.00647274d,+480.046+0.00221799d,+1840.68+0.0085093d,+2200.98+0.0101764d,+960.186+0.00443727d,+2241.01+0.0103617d,+960.186+0.00443727d
2021-01-10 01:45:00 PST,+37493.4+67.5245j,+5844.85+6.29427j,+8691.81+14.3502j,+14711.5+40.1845j,+4843.42+4.35874j,+3401.67+2.14431j,+600.072+0.00277377d,+600.072+0.00277377d,+600.072+0.00277377d,+720.104+0.00332876d,+800.129+0.0036988d,+680.093+0.00314375d,+840.142+0.00388384d,+1000.2+0.00462406d,+720.104+0.00333048d,+600.073+0.0027752d,+760.116+0.0035156d,+600.073+0.0027752d,+1400.4+0.00647861d,+520.054+0.00240506d,+1920.74+0.00888774d,+2160.94+0.0100002d,+1280.33+0.00592937d,+2281.05+0.0105681d,+720.105+0.00333414d,+2641.41+0.0122394d,+2160.94+0.0100111d,+1440.42+0.00667118d,+2200.98+0.0101968d
2021-01-10 02:00:00 PST,+35849.6+61.0316j,+5965.01+6.52126j,+7448.24+10.3358j,+14031+37.395j,+4603.07+3.91614j,+3802.14+2.69158j,+760.116+0.00350023d,+640.082+0.00294735d,+600.072+0.00276308d,+720.104+0.00331593d,+760.116+0.00350023d,+680.093+0.00313164d,+840.142+0.00386887d,+960.185+0.00442188d,+720.104+0.00331682d,+600.072+0.00276382d,+800.128+0.00368553d,+640.082+0.00294814d,+1480.44+0.00682103d,+1680.57+0.00774373d,+680.093+0.00313248d,+840.142+0.0038699d,+2160.94+0.00997101d,+520.054+0.00239805d,+720.104+0.00332078d,+2681.45+0.0123753d,+1840.68+0.00849218d,+3722.79+0.0171885d,+1680.57+0.00775298d
2021-01-10 02:15:00 PST,+34965.8+56.5282j,+5764.67+6.09074j,+9293.56+16.3976j,+12182.9+28.0141j,+4843.38+4.33131j,+2881.2+1.5352j,+680.093+0.00313401d,+640.082+0.00294958d,+640.082+0.00294958d,+640.082+0.00294958d,+680.093+0.00313401d,+800.129+0.00368733d,+840.142+0.00387179d,+840.142+0.00387179d,+720.104+0.00332056d,+640.082+0.00295147d,+720.104+0.00332056d,+680.093+0.00313601d,+1440.42+0.00664401d,+760.116+0.00350512d,+1640.54+0.0075677d,+2681.45+0.0123745d,+360.026+0.00166079d,+1400.39+0.00646269d,+2281.05+0.0105305d,+2721.49+0.0125661d,+1200.29+0.00553878d,+2481.24+0.0114557d,+920.17+0.00424568d
2021-01-10 02:30:00 PST,+37579.7+74.8025j,+5444.17+5.44017j,+7007.19+9.12656j,+16883.1+53.5348j,+4843.39+4.33967j,+3401.69+2.14906j,+720.104+0.00332465d,+600.072+0.00277034d,+600.072+0.00277034d,+600.072+0.00277034d,+680.093+0.00313987d,+760.116+0.00350943d,+760.116+0.00350943d,+720.104+0.00332465d,+720.104+0.00332559d,+600.072+0.00277112d,+640.082+0.00295594d,+680.093+0.00314076d,+1520.47+0.00702408d,+1120.25+0.00517439d,+640.082+0.00295594d,+1080.23+0.00498947d,+2080.87+0.00963246d,+1440.42+0.00666604d,+480.046+0.00222072d,+2241.01+0.0103744d,+2160.94+0.0100034d,+2120.91+0.00981794d,+4283.7+0.0198471d
2021-01-10 02:45:00 PST,+38858.6+72.1211j,+5283.94+5.14508j,+9573.82+17.2454j,+14714.2+41.3664j,+5123.81+4.87809j,+4162.67+3.28317j,+600.073+0.00278225d,+640.083+0.00296781d,+600.073+0.00278225d,+640.083+0.00296781d,+640.083+0.00296781d,+680.093+0.00315337d,+720.105+0.00333895d,+760.117+0.00352453d,+720.105+0.00334156d,+600.073+0.00278443d,+760.117+0.00352729d,+680.093+0.00315584d,+1440.42+0.00668604d,+1560.49+0.00724374d,+1760.63+0.00817341d,+2040.84+0.00947534d,+880.157+0.00408836d,+720.105+0.0033447d,+1520.47+0.00706447d,+3883.05+0.0180589d,+2961.78+0.0137692d,+1800.66+0.00836724d,+2241.02+0.0104154d
2021-01-10 03:00:00 PST,+41996.1+95.83j,+6606.88+8.32131j,+8852.05+14.8207j,+18972.9+67.1108j,+4042.31+3.01015j,+3521.78+2.29452j,+600.073+0.00277867d,+600.073+0.00277867d,+600.073+0.00277867d,+600.073+0.00277867d,+680.093+0.00314931d,+2080.87+0.00964136d,+680.093+0.00314931d,+760.117+0.00351999d,+720.105+0.00333601d,+640.083+0.0029652d,+840.142+0.00389229d,+600.073+0.0027798d,+1440.42+0.00667492d,+2000.81+0.00927388d,+640.083+0.0029652d,+1960.78+0.00908818d,+2080.88+0.00966316d,+2521.29+0.0117104d,+1400.4+0.00650136d,+3202.07+0.0148765d,+3121.97+0.0145039d,+3602.63+0.0167402d,+1080.24+0.00501436d
