# file...... Meter_652A_Power.real.csv
# date...... Tue May 11 22:32:20 2021
# user...... Christine
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,meter_652_A:measured_power.real,xfmr_meter_652_A_1:measured_power.real,xfmr_meter_652_A_2:measured_power.real,xfmr_meter_652_A_3:measured_power.real,xfmr_meter_652_A_4:measured_power.real,xfmr_meter_652_A_5:measured_power.real,house_meter_652_A_1:measured_power.real,house_meter_652_A_2:measured_power.real,house_meter_652_A_3:measured_power.real,house_meter_652_A_4:measured_power.real,house_meter_652_A_5:measured_power.real,house_meter_652_A_6:measured_power.real,house_meter_652_A_7:measured_power.real,house_meter_652_A_8:measured_power.real,house_meter_652_A_9:measured_power.real,house_meter_652_A_10:measured_power.real,house_meter_652_A_11:measured_power.real,house_meter_652_A_12:measured_power.real,house_meter_652_A_13:measured_power.real,house_meter_652_A_14:measured_power.real,house_meter_652_A_15:measured_power.real,house_meter_652_A_16:measured_power.real,house_meter_652_A_17:measured_power.real,house_meter_652_A_18:measured_power.real,house_meter_652_A_19:measured_power.real
2021-01-09 10:00:00 PST,1.5294e+005,3.0174e+004,2.4414e+004,1.5193e+004,6.0774e+004,2.2388e+004,2.5613e+003,2.8416e+003,3.1620e+003,6.8895e+003,3.7228e+003,2.8416e+003,2.4412e+003,5.6063e+003,4.8447e+003,7.0901e+003,2.6014e+003,2.7215e+003,2.2010e+003,1.9608e+003,1.3203e+003,1.6005e+003,2.0008e+003,1.7606e+003,1.8006e+003
2021-01-09 10:15:00 PST,1.4331e+005,2.7750e+004,1.9096e+004,1.5114e+004,5.2257e+004,2.9092e+004,3.5625e+003,2.7615e+003,2.4812e+003,4.4440e+003,4.8848e+003,2.6814e+003,2.5613e+003,4.2837e+003,4.8848e+003,3.5625e+003,2.7215e+003,2.5613e+003,2.1609e+003,7.2010e+002,1.1603e+003,1.2803e+003,1.9207e+003,3.0018e+003,1.6806e+003
2021-01-09 10:30:00 PST,1.4664e+005,3.2313e+004,2.4249e+004,1.6642e+004,5.3648e+004,1.9791e+004,3.5626e+003,2.8416e+003,3.2822e+003,4.6043e+003,7.2506e+003,2.6414e+003,2.5213e+003,5.4861e+003,6.2880e+003,2.7615e+003,2.6414e+003,3.6427e+003,3.7228e+003,1.3204e+003,1.4004e+003,2.4012e+003,1.8807e+003,1.7206e+003,1.7206e+003
2021-01-09 10:45:00 PST,1.4552e+005,3.1669e+004,2.0381e+004,1.6964e+004,5.9650e+004,1.6852e+004,2.4012e+003,3.0419e+003,2.8817e+003,4.6443e+003,7.3308e+003,2.7215e+003,2.8016e+003,5.7266e+003,4.4440e+003,2.9217e+003,2.5613e+003,3.0819e+003,2.0809e+003,2.0408e+003,2.0408e+003,1.1603e+003,2.1209e+003,1.8006e+003,1.7206e+003
2021-01-09 11:00:00 PST,1.4691e+005,3.4009e+004,1.9781e+004,1.5435e+004,4.9491e+004,2.8192e+004,2.6414e+003,5.4059e+003,3.2421e+003,4.5241e+003,6.8094e+003,2.7615e+003,2.7215e+003,5.7667e+003,4.7245e+003,2.4412e+003,3.8430e+003,3.5225e+003,2.1209e+003,3.6003e+002,1.2003e+003,1.5205e+003,2.0008e+003,2.0809e+003,1.9207e+003
2021-01-09 11:15:00 PST,1.5095e+005,3.9475e+004,2.3765e+004,1.4632e+004,5.1411e+004,2.1662e+004,2.5213e+003,7.8525e+003,2.7215e+003,5.6064e+003,7.6117e+003,2.8016e+003,2.7615e+003,7.4111e+003,4.9249e+003,2.7215e+003,4.2837e+003,4.0834e+003,2.0809e+003,3.2421e+003,1.1603e+003,1.2003e+003,2.5213e+003,2.0408e+003,1.8407e+003
2021-01-09 11:30:00 PST,1.3785e+005,3.0940e+004,2.1712e+004,1.8853e+004,4.0209e+004,2.6139e+004,2.4412e+003,5.8068e+003,2.6014e+003,4.5241e+003,4.0433e+003,2.7615e+003,2.7215e+003,5.9271e+003,4.3238e+003,3.2822e+003,4.0032e+003,4.2036e+003,2.0809e+003,1.2803e+003,1.2003e+003,1.2803e+003,2.6014e+003,3.0018e+003,1.9608e+003
2021-01-09 11:45:00 PST,1.3426e+005,3.1827e+004,2.5387e+004,1.8495e+004,3.9402e+004,1.9148e+004,2.4812e+003,4.0433e+003,4.2436e+003,5.6064e+003,4.0834e+003,2.8016e+003,2.6014e+003,5.8469e+003,5.0452e+003,2.4812e+003,5.4059e+003,7.2105e+003,1.9608e+003,8.8016e+002,1.2003e+003,1.1203e+003,2.2010e+003,1.8807e+003,1.8407e+003
2021-01-09 12:00:00 PST,1.4731e+005,3.2475e+004,2.4494e+004,1.6682e+004,5.3747e+004,1.9914e+004,2.6414e+003,6.4886e+003,3.1620e+003,4.7245e+003,2.8817e+003,4.0834e+003,2.4812e+003,5.8870e+003,4.9249e+003,2.8416e+003,5.7267e+003,4.8047e+003,2.0809e+003,1.5605e+003,1.0802e+003,1.4004e+003,3.7629e+003,1.8007e+003,1.8007e+003
2021-01-09 12:15:00 PST,1.4907e+005,3.2878e+004,2.3448e+004,1.7205e+004,4.7823e+004,2.7711e+004,2.4412e+003,5.6866e+003,4.2036e+003,4.9650e+003,2.6014e+003,4.1635e+003,2.6014e+003,6.0875e+003,4.3639e+003,2.8416e+003,6.5286e+003,4.0032e+003,2.0008e+003,1.1603e+003,1.1203e+003,1.3604e+003,1.9207e+003,1.8407e+003,1.8407e+003
2021-01-09 12:30:00 PST,1.5743e+005,3.5105e+004,2.4090e+004,1.9939e+004,5.5059e+004,2.3235e+004,2.4012e+003,3.1620e+003,4.2837e+003,7.9730e+003,3.4024e+003,4.7246e+003,2.4813e+003,6.5287e+003,4.3639e+003,3.6026e+003,5.7668e+003,4.1235e+003,2.2410e+003,1.4804e+003,1.2003e+003,1.2403e+003,1.9608e+003,2.0008e+003,2.4412e+003
2021-01-09 12:45:00 PST,1.4682e+005,3.5993e+004,2.2601e+004,2.3489e+004,3.7442e+004,2.7295e+004,2.5613e+003,5.2857e+003,3.0819e+003,7.7723e+003,4.0033e+003,4.6043e+003,2.4012e+003,6.1277e+003,4.3639e+003,2.5213e+003,5.5262e+003,4.3639e+003,2.2811e+003,1.1203e+003,1.2803e+003,1.0802e+003,3.1220e+003,1.8407e+003,6.8897e+003
2021-01-09 13:00:00 PST,1.3752e+005,3.3043e+004,2.0181e+004,1.9256e+004,4.8268e+004,1.6773e+004,2.4813e+003,3.2021e+003,2.5213e+003,7.2908e+003,4.0433e+003,4.7245e+003,2.5213e+003,6.1276e+003,4.3639e+003,2.6014e+003,3.8831e+003,2.8817e+003,2.1609e+003,1.9608e+003,1.2003e+003,1.0802e+003,2.0809e+003,1.8007e+003,4.6845e+003
2021-01-09 13:15:00 PST,1.4223e+005,3.2962e+004,1.8937e+004,1.7926e+004,4.7401e+004,2.5004e+004,2.3611e+003,2.8016e+003,3.3222e+003,7.2106e+003,4.0033e+003,4.5242e+003,2.4012e+003,6.2078e+003,4.2837e+003,3.8029e+003,3.0018e+003,3.4023e+003,2.0809e+003,3.6003e+002,1.0002e+003,9.6019e+002,1.9207e+003,1.8807e+003,2.5613e+003
2021-01-09 13:30:00 PST,1.4983e+005,3.5300e+004,2.0343e+004,2.0381e+004,4.9563e+004,2.4243e+004,2.3611e+003,2.8416e+003,4.1635e+003,7.2507e+003,3.8030e+003,4.5643e+003,5.6032e+003,4.5643e+003,4.9249e+003,3.6026e+003,2.9217e+003,2.7616e+003,2.1209e+003,1.7606e+003,1.0402e+003,1.1603e+003,1.9608e+003,2.1209e+003,2.5213e+003
2021-01-09 13:45:00 PST,1.4319e+005,3.1668e+004,2.1550e+004,1.7807e+004,5.5146e+004,1.7016e+004,3.2021e+003,2.7215e+003,2.6014e+003,7.4513e+003,2.8016e+003,4.6043e+003,3.5215e+003,4.6444e+003,4.2437e+003,3.6828e+003,3.4825e+003,2.6815e+003,3.4424e+003,1.5205e+003,1.1603e+003,1.2803e+003,2.0809e+003,3.2421e+003,2.6414e+003
2021-01-09 14:00:00 PST,1.3784e+005,2.9487e+004,1.8410e+004,1.8368e+004,4.2301e+004,2.9273e+004,3.9231e+003,2.5613e+003,2.6014e+003,6.1276e+003,3.2021e+003,3.8831e+003,2.4412e+003,4.6444e+003,2.9618e+003,3.3623e+003,2.6815e+003,2.5613e+003,2.3211e+003,2.2010e+003,1.2003e+003,1.0802e+003,2.0008e+003,1.9608e+003,2.4412e+003
2021-01-09 14:15:00 PST,1.4283e+005,2.4808e+004,1.6600e+004,2.1269e+004,5.1164e+004,2.8990e+004,3.1620e+003,2.4812e+003,2.5213e+003,3.5626e+003,2.6414e+003,3.1220e+003,2.5613e+003,4.6845e+003,2.8817e+003,2.6414e+003,2.7215e+003,2.4812e+003,2.0408e+003,1.5605e+003,1.0802e+003,1.1603e+003,1.8407e+003,1.8407e+003,2.6414e+003
2021-01-09 14:30:00 PST,1.4504e+005,2.9888e+004,2.2795e+004,2.3242e+004,4.2265e+004,2.6848e+004,2.4012e+003,3.7629e+003,3.3623e+003,4.6444e+003,2.6414e+003,4.0834e+003,4.0033e+003,4.8849e+003,3.4825e+003,2.6414e+003,3.2021e+003,3.7228e+003,2.2010e+003,1.2003e+003,2.5613e+003,3.7228e+003,1.9207e+003,2.0408e+003,2.4812e+003
2021-01-09 14:45:00 PST,1.4080e+005,2.9485e+004,2.4451e+004,2.6184e+004,3.8793e+004,2.1882e+004,3.4424e+003,2.5213e+003,4.2837e+003,4.0033e+003,3.0018e+003,3.1620e+003,3.3222e+003,5.6465e+003,3.6026e+003,2.4012e+003,3.8029e+003,3.3623e+003,2.0809e+003,1.5205e+003,1.4404e+003,6.1677e+003,1.8807e+003,2.0809e+003,4.0033e+003
2021-01-09 15:00:00 PST,1.6313e+005,3.2358e+004,3.0093e+004,2.9091e+004,5.1201e+004,2.0385e+004,3.6828e+003,2.5213e+003,4.0433e+003,4.9249e+003,3.1220e+003,3.2021e+003,2.4813e+003,8.2539e+003,3.2021e+003,3.4024e+003,4.1235e+003,3.4825e+003,1.9608e+003,2.9217e+003,4.2437e+003,6.6489e+003,3.9231e+003,1.9208e+003,2.4412e+003
2021-01-09 15:15:00 PST,1.6110e+005,3.0540e+004,3.5020e+004,2.8974e+004,4.0203e+004,2.6358e+004,2.6815e+003,2.6014e+003,4.4440e+003,4.1635e+003,3.2421e+003,3.2822e+003,2.4813e+003,7.5316e+003,3.1220e+003,3.2021e+003,5.8871e+003,3.6427e+003,2.1610e+003,6.2881e+003,6.0074e+003,4.5642e+003,1.9608e+003,1.9608e+003,3.2021e+003
2021-01-09 15:30:00 PST,1.7722e+005,3.3411e+004,3.2237e+004,3.0781e+004,5.1924e+004,2.8860e+004,2.6815e+003,2.4412e+003,4.6444e+003,4.2437e+003,5.0452e+003,3.0819e+003,2.6014e+003,8.5350e+003,4.0834e+003,2.5213e+003,4.5643e+003,6.5689e+003,2.0809e+003,4.3238e+003,6.2480e+003,1.7206e+003,1.9208e+003,3.0819e+003,3.1620e+003
2021-01-09 15:45:00 PST,1.6586e+005,3.5226e+004,3.4745e+004,2.9855e+004,3.8341e+004,2.7691e+004,3.7228e+003,2.5613e+003,4.2036e+003,4.4040e+003,3.3623e+003,3.7228e+003,4.3238e+003,8.7758e+003,3.7228e+003,2.8416e+003,4.7646e+003,7.5717e+003,2.1610e+003,4.4040e+003,7.3711e+003,1.7606e+003,2.0008e+003,2.2010e+003,2.7616e+003
2021-01-09 16:00:00 PST,1.7027e+005,4.0445e+004,3.3613e+004,2.6869e+004,3.6733e+004,3.2604e+004,3.3223e+003,2.4813e+003,4.9239e+003,5.8069e+003,3.5626e+003,3.4825e+003,8.2138e+003,8.4546e+003,3.2822e+003,3.3223e+003,4.4440e+003,7.7322e+003,3.0018e+003,2.8817e+003,7.2106e+003,1.6005e+003,2.1209e+003,2.2010e+003,2.4012e+003
2021-01-09 16:15:00 PST,1.9942e+005,4.4931e+004,3.0740e+004,2.8847e+004,4.7221e+004,4.7680e+004,2.7616e+003,2.6414e+003,9.4092e+003,7.0100e+003,5.4461e+003,4.6444e+003,6.3683e+003,6.4084e+003,3.4024e+003,3.0018e+003,5.1254e+003,4.6043e+003,2.9618e+003,3.2421e+003,6.5688e+003,1.7206e+003,2.0809e+003,2.1209e+003,2.6014e+003
2021-01-09 16:30:00 PST,2.1967e+005,3.7605e+004,3.0334e+004,2.6549e+004,4.7664e+004,7.7517e+004,2.8817e+003,3.6026e+003,8.3271e+003,7.4112e+003,4.2437e+003,3.4024e+003,4.6444e+003,2.9217e+003,3.7228e+003,3.0819e+003,3.7629e+003,5.6866e+003,2.9618e+003,2.0008e+003,5.4460e+003,3.5625e+003,2.0008e+003,2.2010e+003,3.5626e+003
2021-01-09 16:45:00 PST,1.9700e+005,4.3748e+004,2.3644e+004,2.5821e+004,4.7280e+004,5.6501e+004,4.3238e+003,5.2857e+003,8.1268e+003,6.3683e+003,4.7646e+003,5.2055e+003,4.8047e+003,4.6444e+003,4.6845e+003,3.0018e+003,4.5242e+003,3.8430e+003,2.6414e+003,1.0402e+003,1.8807e+003,1.9608e+003,4.2036e+003,2.0008e+003,2.4012e+003
2021-01-09 17:00:00 PST,1.6829e+005,4.8743e+004,2.3802e+004,2.1508e+004,4.3483e+004,3.0748e+004,4.2036e+003,9.7796e+003,7.7263e+003,4.7246e+003,4.3238e+003,3.5626e+003,7.6520e+003,6.4886e+003,4.2437e+003,3.2021e+003,3.8430e+003,3.9231e+003,2.4812e+003,2.3611e+003,1.8807e+003,1.8007e+003,3.0018e+003,4.6043e+003,2.0408e+003
2021-01-09 17:15:00 PST,1.6189e+005,4.2617e+004,2.1227e+004,2.1627e+004,4.3563e+004,3.2853e+004,4.5642e+003,6.4485e+003,6.4049e+003,3.5225e+003,6.3282e+003,3.6828e+003,6.5688e+003,4.8849e+003,3.6026e+003,3.1220e+003,3.6828e+003,3.9231e+003,2.4412e+003,1.0002e+003,1.3604e+003,2.0408e+003,1.8807e+003,2.4412e+003,1.9608e+003
2021-01-09 17:30:00 PST,1.8405e+005,4.0807e+004,3.1670e+004,2.0582e+004,5.4955e+004,3.6037e+004,3.6828e+003,8.7357e+003,3.9632e+003,3.3623e+003,5.4060e+003,3.5225e+003,7.0502e+003,4.8849e+003,3.6427e+003,3.0819e+003,5.2456e+003,7.0903e+003,2.4012e+003,2.6414e+003,3.0018e+003,4.4440e+003,2.4813e+003,2.0409e+003,2.0008e+003
2021-01-09 17:45:00 PST,2.1082e+005,4.8434e+004,3.4429e+004,2.4249e+004,4.7914e+004,5.5792e+004,6.6090e+003,1.0784e+004,3.3223e+003,3.2822e+003,6.5288e+003,3.6027e+003,7.8929e+003,6.1278e+003,3.8030e+003,7.4515e+003,8.1336e+003,5.7268e+003,4.1636e+003,1.6406e+003,1.4805e+003,1.8807e+003,4.8849e+003,2.0809e+003,1.8807e+003
2021-01-09 18:00:00 PST,1.9825e+005,4.6395e+004,3.3747e+004,2.1951e+004,5.3419e+004,4.2733e+004,6.8898e+003,6.4887e+003,7.7323e+003,3.2822e+003,4.4441e+003,3.6027e+003,6.7293e+003,6.9700e+003,4.4040e+003,8.7357e+003,8.4146e+003,3.9632e+003,2.9618e+003,2.0809e+003,1.4805e+003,1.5605e+003,2.6014e+003,1.9208e+003,1.9208e+003
2021-01-09 18:15:00 PST,2.1041e+005,5.2926e+004,3.9119e+004,2.8524e+004,6.0135e+004,2.9700e+004,6.7695e+003,7.8528e+003,8.3746e+003,4.3239e+003,7.3713e+003,5.5664e+003,5.4061e+003,6.9300e+003,7.0904e+003,7.3712e+003,6.4887e+003,3.8831e+003,7.6922e+003,3.4424e+003,1.5605e+003,1.4004e+003,3.2822e+003,1.9208e+003,2.0809e+003
2021-01-09 18:30:00 PST,1.9577e+005,4.9926e+004,3.9812e+004,2.8889e+004,5.0865e+004,2.6271e+004,7.3311e+003,6.2080e+003,5.9273e+003,3.6828e+003,9.4183e+003,6.1679e+003,3.5226e+003,7.3712e+003,6.9299e+003,8.1336e+003,5.4060e+003,6.6491e+003,8.0534e+003,1.3204e+003,1.3604e+003,1.7606e+003,3.3623e+003,2.1209e+003,2.2410e+003
2021-01-09 18:45:00 PST,2.0735e+005,5.1060e+004,3.5641e+004,3.3102e+004,5.1880e+004,3.5660e+004,8.6154e+003,4.3639e+003,7.2910e+003,4.8849e+003,7.3311e+003,5.9273e+003,4.6044e+003,7.7324e+003,6.6892e+003,7.3712e+003,3.7629e+003,4.3239e+003,7.7725e+003,2.4412e+003,1.0802e+003,2.0408e+003,2.6014e+003,1.9608e+003,1.8807e+003
2021-01-09 19:00:00 PST,2.1417e+005,3.8779e+004,3.1151e+004,3.4845e+004,4.9708e+004,5.9683e+004,5.4461e+003,4.2838e+003,3.3623e+003,4.7246e+003,6.8096e+003,3.5626e+003,4.6044e+003,5.8070e+003,3.5626e+003,7.2910e+003,4.1636e+003,4.6444e+003,5.4862e+003,1.0402e+003,1.4404e+003,3.4024e+003,2.4813e+003,1.8807e+003,1.9208e+003
2021-01-09 19:15:00 PST,1.8296e+005,3.1623e+004,2.5295e+004,3.5967e+004,4.7985e+004,4.2087e+004,4.7246e+003,4.1235e+003,3.3623e+003,4.4040e+003,3.6027e+003,3.5225e+003,3.8831e+003,3.8831e+003,3.4825e+003,4.8047e+003,4.0834e+003,4.1235e+003,2.8016e+003,2.2811e+003,1.7606e+003,1.8807e+003,4.8849e+003,1.9608e+003,2.2010e+003
2021-01-09 19:30:00 PST,1.9047e+005,3.3521e+004,2.8403e+004,4.1990e+004,4.9456e+004,3.7099e+004,3.7228e+003,4.4040e+003,3.2021e+003,5.5664e+003,4.9651e+003,3.8030e+003,3.6828e+003,4.0434e+003,5.0051e+003,5.1254e+003,3.8030e+003,5.0452e+003,4.6845e+003,8.0013e+002,1.8007e+003,2.0408e+003,7.2508e+003,6.0475e+003,3.5225e+003
2021-01-09 19:45:00 PST,1.9253e+005,3.6433e+004,2.9976e+004,3.2438e+004,6.2524e+004,3.1153e+004,3.4024e+003,3.6828e+003,6.2079e+003,4.0434e+003,5.8871e+003,3.5626e+003,5.3258e+003,4.1636e+003,5.5263e+003,4.2036e+003,5.0452e+003,4.3639e+003,2.6014e+003,5.1655e+003,1.1203e+003,1.8407e+003,7.8527e+003,4.8849e+003,2.6815e+003
2021-01-09 20:00:00 PST,2.0037e+005,3.9146e+004,3.0309e+004,3.0267e+004,6.1223e+004,3.9421e+004,4.0434e+003,4.5643e+003,6.5689e+003,4.2437e+003,3.9232e+003,3.4024e+003,3.9632e+003,8.2541e+003,9.1774e+003,4.5643e+003,4.3639e+003,3.2822e+003,2.5213e+003,3.4424e+003,1.0802e+003,1.7606e+003,8.7759e+003,5.6466e+003,2.6014e+003
2021-01-09 20:15:00 PST,1.9684e+005,3.7894e+004,3.2731e+004,3.4012e+004,5.5458e+004,3.6745e+004,3.2422e+003,4.5643e+003,3.3623e+003,4.7647e+003,3.4024e+003,7.2107e+003,3.5226e+003,7.6521e+003,8.4146e+003,3.6027e+003,7.4113e+003,2.0409e+003,2.4813e+003,4.3639e+003,2.4412e+003,1.8407e+003,4.5242e+003,6.0475e+003,2.6014e+003
2021-01-09 20:30:00 PST,1.6601e+005,3.4656e+004,2.6632e+004,3.5021e+004,4.2022e+004,2.7677e+004,5.9673e+003,3.5225e+003,3.2421e+003,3.5626e+003,3.3223e+003,7.0903e+003,3.4825e+003,4.3238e+003,7.3310e+003,3.8030e+003,4.0433e+003,1.2403e+003,4.3238e+003,2.4012e+003,1.6005e+003,1.8007e+003,4.6845e+003,3.4024e+003,2.9618e+003
2021-01-09 20:45:00 PST,1.7100e+005,3.6640e+004,2.3291e+004,3.5109e+004,5.0458e+004,2.5505e+004,5.2457e+003,3.1220e+003,3.1220e+003,3.7228e+003,3.4424e+003,7.2107e+003,3.4825e+003,7.1304e+003,7.5718e+003,3.6027e+003,4.0834e+003,1.0802e+003,2.3611e+003,1.6005e+003,1.2803e+003,1.6406e+003,4.1235e+003,2.7215e+003,3.6427e+003
2021-01-09 21:00:00 PST,1.6212e+005,3.7935e+004,2.7558e+004,2.7561e+004,4.3554e+004,2.5511e+004,3.2422e+003,3.6027e+003,3.1621e+003,4.5643e+003,6.1678e+003,8.6955e+003,3.8030e+003,4.5242e+003,7.1705e+003,3.6828e+003,4.2838e+003,1.9608e+003,2.2410e+003,4.2036e+003,1.1203e+003,2.8016e+003,2.1610e+003,2.8417e+003,2.4012e+003
2021-01-09 21:15:00 PST,1.8491e+005,3.7203e+004,2.4378e+004,2.1551e+004,6.2360e+004,3.9411e+004,3.2021e+003,3.4825e+003,4.7647e+003,3.7629e+003,4.0834e+003,7.7724e+003,4.8047e+003,5.1655e+003,7.2508e+003,3.6427e+003,4.9250e+003,1.6005e+003,2.2811e+003,7.6012e+002,2.3611e+003,1.4804e+003,2.0809e+003,2.6414e+003,2.4012e+003
2021-01-09 21:30:00 PST,1.7124e+005,3.3045e+004,2.3891e+004,2.7231e+004,6.7167e+004,1.9907e+004,3.4024e+003,3.0419e+003,3.2021e+003,4.1636e+003,3.2822e+003,8.4949e+003,3.6828e+003,3.6427e+003,7.1304e+003,3.0419e+003,3.9232e+003,1.5605e+003,2.5613e+003,2.0409e+003,1.3604e+003,2.2010e+003,2.8016e+003,2.6014e+003,2.3611e+003
2021-01-09 21:45:00 PST,1.4729e+005,3.1308e+004,2.8246e+004,3.1104e+004,3.8048e+004,1.8584e+004,3.3223e+003,3.4424e+003,3.0419e+003,3.0419e+003,3.1220e+003,8.2138e+003,3.3623e+003,3.6427e+003,6.9298e+003,3.6427e+003,3.2021e+003,1.6405e+003,6.4886e+003,9.2017e+002,2.6014e+003,2.7215e+003,3.9632e+003,2.4412e+003,2.0809e+003
2021-01-09 22:00:00 PST,1.4551e+005,3.1268e+004,2.5623e+004,2.9571e+004,3.7689e+004,2.1360e+004,3.2421e+003,3.0018e+003,3.2421e+003,3.2021e+003,3.1620e+003,8.3342e+003,3.6427e+003,3.3223e+003,6.6490e+003,3.0419e+003,3.0018e+003,3.2021e+003,4.8448e+003,1.1203e+003,9.2017e+002,2.7616e+003,2.0409e+003,2.2811e+003,4.6423e+003
2021-01-09 22:15:00 PST,1.5190e+005,3.1386e+004,2.4415e+004,3.1190e+004,3.6798e+004,2.8108e+004,3.8430e+003,3.5225e+003,3.2422e+003,3.1220e+003,3.2822e+003,7.4915e+003,3.4825e+003,3.2822e+003,6.6491e+003,3.1620e+003,3.3623e+003,3.8831e+003,3.0018e+003,6.0007e+002,1.0402e+003,2.6414e+003,1.9208e+003,3.2822e+003,6.8858e+003
2021-01-09 22:30:00 PST,1.6202e+005,3.3001e+004,2.3687e+004,2.3483e+004,4.8476e+004,3.3373e+004,4.7246e+003,4.3238e+003,3.5626e+003,3.0019e+003,3.2021e+003,7.3712e+003,3.3223e+003,3.3623e+003,4.9250e+003,4.1636e+003,3.1621e+003,2.4012e+003,4.4841e+003,6.4008e+002,1.0002e+003,2.8417e+003,1.9608e+003,2.2811e+003,7.4458e+003
2021-01-09 22:45:00 PST,1.6278e+005,2.9858e+004,1.9699e+004,2.2112e+004,7.1420e+004,1.9686e+004,3.2422e+003,3.1621e+003,1.1203e+003,2.9618e+003,4.1636e+003,7.9330e+003,3.9632e+003,3.2021e+003,3.3223e+003,4.2036e+003,2.9618e+003,2.1610e+003,2.2811e+003,1.0402e+003,8.8016e+002,2.8016e+003,3.1220e+003,2.1610e+003,5.2428e+003
2021-01-09 23:00:00 PST,1.2102e+005,2.2401e+004,1.6481e+004,1.6198e+004,4.5828e+004,2.0111e+004,1.7606e+003,2.8817e+003,1.1603e+003,2.2811e+003,3.1620e+003,6.8095e+003,3.2822e+003,1.0002e+003,2.6414e+003,1.7606e+003,2.8016e+003,2.9217e+003,2.0408e+003,3.6003e+002,1.0002e+003,2.9217e+003,1.9608e+003,1.9608e+003,2.9610e+003
2021-01-09 23:15:00 PST,1.2116e+005,2.6996e+004,1.8172e+004,1.6881e+004,3.9551e+004,1.9555e+004,2.2010e+003,5.1254e+003,1.1203e+003,1.5205e+003,2.7616e+003,7.1705e+003,4.9650e+003,2.0409e+003,3.1220e+003,1.5605e+003,1.2003e+003,4.2837e+003,2.1610e+003,1.0002e+003,1.0402e+003,3.7629e+003,1.9608e+003,1.9608e+003,2.2808e+003
2021-01-09 23:30:00 PST,1.1676e+005,1.6685e+004,1.2583e+004,1.5154e+004,4.4428e+004,2.7909e+004,1.1203e+003,2.4412e+003,2.2811e+003,9.6019e+002,1.0402e+003,4.8448e+003,2.8416e+003,1.1203e+003,1.0002e+003,1.8807e+003,1.0002e+003,1.3604e+003,2.2010e+003,1.4804e+003,1.0802e+003,2.5613e+003,1.8807e+003,2.0408e+003,2.1609e+003
2021-01-09 23:45:00 PST,8.2974e+004,1.2706e+004,1.1660e+004,1.5475e+004,3.0582e+004,1.2550e+004,9.2017e+002,3.5626e+003,8.8016e+002,7.2010e+002,9.2017e+002,2.9217e+003,1.7206e+003,1.0402e+003,1.5605e+003,6.0007e+002,1.1603e+003,1.4004e+003,2.0809e+003,1.0002e+003,1.2403e+003,2.6013e+003,1.9608e+003,1.9608e+003,2.0408e+003
2021-01-10 00:00:00 PST,1.1447e+005,1.2544e+004,1.0979e+004,1.8328e+004,6.3005e+004,9.6163e+003,9.2017e+002,2.2010e+003,9.6019e+002,1.3604e+003,9.6019e+002,3.1220e+003,9.6019e+002,2.0408e+003,8.4014e+002,7.2011e+002,1.4804e+003,1.3204e+003,2.3211e+003,2.8002e+002,1.1603e+003,2.8416e+003,1.8807e+003,2.0408e+003,1.9608e+003
2021-01-10 00:15:00 PST,9.6883e+004,1.1581e+004,1.2584e+004,1.5315e+004,4.8588e+004,8.8144e+003,1.2003e+003,1.2403e+003,1.1203e+003,8.0013e+002,8.4014e+002,3.4825e+003,1.7606e+003,1.1203e+003,8.4014e+002,8.0013e+002,1.4404e+003,1.4004e+003,2.0809e+003,8.4014e+002,2.2010e+003,2.9618e+003,1.8407e+003,1.9608e+003,1.8807e+003
2021-01-10 00:30:00 PST,9.7011e+004,1.1862e+004,1.3267e+004,1.8128e+004,3.4959e+004,1.8794e+004,9.6019e+002,2.6414e+003,9.6019e+002,1.0002e+003,7.6012e+002,2.6815e+003,1.6806e+003,1.1603e+003,2.0008e+003,7.2011e+002,1.7606e+003,1.0402e+003,3.3623e+003,7.6012e+002,1.0002e+003,2.6013e+003,1.8007e+003,2.0008e+003,2.4012e+003
2021-01-10 00:45:00 PST,9.0819e+004,9.9354e+003,8.0099e+003,1.7526e+004,3.3332e+004,2.2014e+004,6.8009e+002,1.3204e+003,7.6012e+002,7.2011e+002,1.5605e+003,2.8016e+003,1.0402e+003,1.0402e+003,6.4008e+002,6.4008e+002,9.2017e+002,8.0013e+002,2.0008e+003,4.8005e+002,8.8016e+002,1.6405e+003,1.8007e+003,1.9208e+003,3.8831e+003
2021-01-10 01:00:00 PST,7.6089e+004,8.6920e+003,8.6913e+003,1.8169e+004,3.1921e+004,8.6139e+003,7.2010e+002,1.0402e+003,6.8009e+002,6.4008e+002,6.4008e+002,2.6815e+003,1.2403e+003,1.0402e+003,6.4008e+002,5.6006e+002,1.4004e+003,1.0002e+003,2.0008e+003,8.0013e+002,1.0402e+003,1.2403e+003,1.9207e+003,2.0809e+003,4.3238e+003
2021-01-10 01:15:00 PST,1.0381e+005,1.0699e+004,9.3335e+003,1.9296e+004,5.5663e+004,8.8137e+003,8.4014e+002,1.0002e+003,7.6012e+002,1.1603e+003,6.4008e+002,3.7629e+003,1.3604e+003,1.1603e+003,7.6012e+002,7.2011e+002,1.0002e+003,2.0008e+003,2.2010e+003,2.8002e+002,1.2403e+003,1.1202e+003,2.0008e+003,3.7228e+003,3.2421e+003
