# file...... 1Meter_684_A_power.csv
# date...... Wed May 12 15:03:45 2021
# user...... Christine
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,house_meter_684_A_24:measured_power,house_meter_684_A_25:measured_power,house_meter_684_A_26:measured_power,house_meter_684_A_27:measured_power,house_meter_684_A_28:measured_power,house_meter_684_A_29:measured_power,house_meter_684_A_30:measured_power,house_meter_684_A_31:measured_power,house_meter_684_A_32:measured_power,house_meter_684_A_33:measured_power,house_meter_684_A_34:measured_power,house_meter_684_A_35:measured_power,house_meter_684_A_36:measured_power,house_meter_684_A_37:measured_power,house_meter_684_A_38:measured_power,house_meter_684_A_39:measured_power,house_meter_684_A_40:measured_power
2021-01-09 11:45:00 PST,+320.02+0.0014687d,+2000.8+0.009179d,+640.082+0.00293488d,+440.039+0.00201749d,+440.039+0.00201749d,+1240.31+0.00568838d,+2160.93+0.00991427d,+480.046+0.00220095d,+1080.23+0.00495392d,+600.072+0.0027499d,+2761.09+0.00902599d,+560.063+0.00256651d,+800.128+0.00366697d,+120.003+0.000549821d,+120.003+0.000549821d,+360.026+0.0016497d,+160.005+0.000733112d
2021-01-09 12:00:00 PST,+760.116+0.00350057d,+2441.19+0.0112226d,+360.026+0.00165373d,+440.039+0.00202132d,+400.032+0.00183752d,+2521.27+0.0115912d,+2040.83+0.00938061d,+760.116+0.00349205d,+800.128+0.00367593d,+400.032+0.00183522d,+560.034+0.0013896d,+600.072+0.00275317d,+440.039+0.0020188d,+160.005+0.000733983d,+160.005+0.000733983d,+200.008+0.000917501d,+320.02+0.00146811d
2021-01-09 12:15:00 PST,+720.104+0.00330296d,+560.063+0.0025631d,+480.046+0.00219684d,+360.026+0.00164751d,+440.039+0.00201372d,+2040.83+0.00934527d,+2160.93+0.0098957d,+560.063+0.0025631d,+800.128+0.00366209d,+480.046+0.00219557d,+1680.33+0.0045508d,+400.032+0.00182955d,+400.032+0.00182955d,+360.026+0.00164656d,+240.011+0.00109763d,+240.011+0.00109763d,+400.032+0.00182955d
2021-01-09 12:30:00 PST,+800.128+0.00368443d,+760.116+0.00349272d,+600.072+0.00275714d,+400.032+0.00183787d,+360.026+0.00165404d,+1840.68+0.00846155d,+2281.04+0.0104877d,+640.082+0.00294102d,+1320.35+0.00606834d,+800.128+0.00367453d,+1520.28+0.00427559d,+560.063+0.0025718d,+480.046+0.00220429d,+520.054+0.00238804d,+440.039+0.00202055d,+440.039+0.00202055d,+280.016+0.00128568d
2021-01-09 12:45:00 PST,+2641.4+0.0121482d,+1120.25+0.00514157d,+440.039+0.00201908d,+640.082+0.00293719d,+360.026+0.00165189d,+1800.65+0.00826662d,+1880.71+0.00863444d,+840.141+0.00385553d,+680.092+0.00312084d,+560.063+0.00256793d,+960.123+0.00295068d,+720.104+0.00330195d,+440.039+0.00201752d,+160.005+0.000733515d,+320.02+0.00146718d,+160.005+0.000733515d,+160.005+0.000733515d
2021-01-09 13:00:00 PST,+920.169+0.00421797d,+1280.33+0.00586218d,+320.02+0.0014647d,+600.072+0.00274678d,+520.054+0.00238043d,+2321.07+0.0106318d,+520.054+0.00238043d,+440.039+0.00201411d,+920.169+0.00421254d,+440.039+0.00201245d,+480.046+0.00219545d,+320.02+0.00146349d,+400.032+0.00182945d,+160.005+0.000731677d,+200.008+0.000914617d,+160.005+0.000731677d,+160.005+0.000731677d
2021-01-09 13:15:00 PST,+320.02+0.00146483d,+520.054+0.00237707d,+480.046+0.00219417d,+280.016+0.00127978d,+320.02+0.00146264d,+2000.8+0.00915068d,+800.127+0.00365764d,+720.103+0.00329172d,+840.141+0.00384062d,+640.082+0.00292451d,+1080.12+0.00263387d,+560.062+0.00255882d,+400.032+0.00182756d,+120.003+0.000548176d,+160.005+0.000730919d,+280.016+0.0012792d,+200.008+0.00091367d
2021-01-09 13:30:00 PST,+680.092+0.00311697d,+560.063+0.00256257d,+1640.54+0.00750951d,+480.046+0.00219638d,+400.032+0.00183023d,+2521.27+0.0115451d,+680.092+0.00311191d,+840.141+0.0038445d,+680.092+0.00311191d,+440.039+0.00201198d,+1280.2+0.00365978d,+360.026+0.00164609d,+880.154+0.00402502d,+160.005+0.00073151d,+160.005+0.00073151d,+320.02+0.00146316d,+560.062+0.00256089d
2021-01-09 13:45:00 PST,+520.054+0.00238267d,+800.128+0.00366148d,+1720.59+0.00787652d,+480.046+0.00219647d,+560.063+0.00256267d,+3001.8+0.0137487d,+560.063+0.00256267d,+400.032+0.0018303d,+1040.22+0.00476061d,+720.103+0.00329266d,+920.155+0.0038578d,+720.103+0.00329266d,+360.026+0.00164597d,+520.054+0.00237775d,+400.032+0.0018289d,+440.039+0.00201184d,+240.011+0.00109724d
2021-01-09 14:00:00 PST,+720.103+0.00329481d,+800.127+0.0036543d,+1840.67+0.00841012d,+280.016+0.00127861d,+280.016+0.00127861d,+2601.35+0.0118893d,+720.103+0.00328871d,+600.072+0.0027404d,+720.103+0.00328871d,+640.081+0.00292104d,+1400.39+0.00639267d,+520.054+0.00237318d,+280.016+0.00127768d,+360.026+0.00164281d,+280.016+0.00127768d,+160.005+0.000730052d,+160.005+0.000730052d
2021-01-09 14:15:00 PST,+800.127+0.00365781d,+520.054+0.00237326d,+1880.7+0.00858722d,+440.038+0.00200805d,+320.02+0.00146029d,+2761.52+0.0126134d,+2321.07+0.0105998d,+960.183+0.00438255d,+960.183+0.00438255d,+520.054+0.00237094d,+2441.18+0.0111379d,+360.026+0.00164127d,+680.092+0.00310076d,+200.008+0.000911728d,+240.011+0.0010941d,+120.003+0.000547011d,+160.005+0.000729365d
2021-01-09 14:30:00 PST,+560.063+0.00256225d,+760.115+0.00347361d,+1680.56+0.00768273d,+520.054+0.00237634d,+560.062+0.0025592d,+2441.19+0.0111633d,+2441.19+0.0111633d,+480.046+0.00219349d,+1080.23+0.00493713d,+360.026+0.00164409d,+2721.47+0.0124395d,+2240.58+0.00591019d,+360.026+0.00164409d,+600.044+0.00166863d,+240.011+0.00109598d,+200.008+0.000913295d,+160.005+0.000730618d
2021-01-09 14:45:00 PST,+2761.53+0.0127102d,+680.092+0.00311699d,+1840.68+0.00844008d,+520.054+0.00238335d,+320.02+0.0014665d,+2160.93+0.00990983d,+2200.97+0.0100936d,+640.082+0.00293357d,+560.063+0.00256675d,+560.063+0.00256774d,+1920.74+0.00881085d,+3762.16+0.0131559d,+360.026+0.00165049d,+3402.16+0.014553d,+160.005+0.000733462d,+360.026+0.00165049d,+520.054+0.00238427d
2021-01-09 15:00:00 PST,+3562.55+0.016416d,+520.054+0.00238592d,+1920.74+0.00881698d,+560.063+0.00256952d,+360.026+0.00165163d,+1920.74+0.00881698d,+2200.97+0.0101045d,+560.063+0.00256952d,+360.026+0.00165163d,+960.184+0.00441068d,+5202.78+0.0122536d,+2961.28+0.00991549d,+840.141+0.00385907d,+3161.81+0.01314d,+360.026+0.00165341d,+520.054+0.00238849d,+320.02+0.00146966d
2021-01-09 15:15:00 PST,+3883.03+0.0179029d,+600.072+0.00275533d,+1760.62+0.00808793d,+480.046+0.0022041d,+520.054+0.00238784d,+1920.74+0.00882404d,+2120.9+0.00974438d,+840.141+0.00385801d,+920.169+0.00422565d,+360.026+0.00165348d,+5483.04+0.0127305d,+1960.46+0.0053324d,+440.039+0.00202101d,+1960.46+0.0053324d,+320.02+0.00146972d,+160.005+0.00073479d,+200.008+0.000918509d
2021-01-09 15:30:00 PST,+1640.54+0.00761371d,+760.116+0.00351573d,+1800.65+0.00833198d,+280.016+0.00129488d,+360.026+0.00166494d,+1240.31+0.00573786d,+2481.24+0.0114844d,+1160.27+0.00536742d,+1240.31+0.00573786d,+1080.24+0.00499767d,+3761.44+0.00877364d,+2880.89+0.00708605d,+360.026+0.00166515d,+1480.31+0.00474849d,+160.005+0.000739972d,+160.005+0.000739972d,+160.005+0.000739972d
2021-01-09 15:45:00 PST,+2000.81+0.00924368d,+440.039+0.00202416d,+1920.74+0.00884054d,+400.032+0.0018401d,+280.016+0.00128798d,+560.063+0.00257639d,+2561.32+0.0117919d,+880.155+0.00404938d,+1000.2+0.0046019d,+720.104+0.00331226d,+2760.9+0.0074779d,+1880.71+0.00865471d,+560.063+0.00257596d,+600.04+0.00153328d,+240.012+0.00110378d,+160.005+0.000735818d,+200.008+0.000919793d
2021-01-09 16:00:00 PST,+2120.91+0.00984245d,+640.082+0.00295542d,+1720.6+0.00794786d,+600.072+0.00277064d,+840.142+0.00387945d,+640.082+0.00295542d,+2601.36+0.0120206d,+1560.49+0.00720783d,+1000.2+0.00461884d,+1040.22+0.00480407d,+5122.81+0.0125902d,+2160.94+0.00998444d,+480.046+0.00221651d,+200.008+0.00092339d,+280.016+0.00129281d,+360.026+0.00166226d,+360.026+0.00166226d
2021-01-09 16:15:00 PST,+1880.71+0.00865178d,+960.184+0.00439455d,+1760.62+0.00806054d,+280.016+0.00128122d,+440.039+0.00201354d,+680.092+0.00311229d,+2561.31+0.0117301d,+1200.29+0.00549398d,+2801.57+0.0128316d,+2080.86+0.00953048d,+4321.91+0.0101238d,+1960.77+0.00898d,+440.039+0.00201408d,+2280.9+0.00908454d,+280.016+0.00128157d,+440.039+0.00201408d,+360.026+0.00164781d
2021-01-09 16:30:00 PST,+4484.03+0.0206512d,+800.128+0.00366479d,+1840.68+0.00843428d,+320.02+0.0014655d,+2040.83+0.00935217d,+640.082+0.00293155d,+3202.05+0.0146803d,+1840.68+0.00843428d,+2160.93+0.00990301d,+2120.9+0.00972073d,+3121.06+0.00783306d,+1840.68+0.00843544d,+960.184+0.00439878d,+3762.07+0.0126278d,+840.141+0.00384866d,+240.011+0.00109922d,+720.103+0.00329861d
2021-01-09 16:45:00 PST,+1960.77+0.00903796d,+680.092+0.00312038d,+1840.68+0.00844926d,+560.063+0.00256954d,+2321.08+0.0106565d,+800.128+0.0036713d,+3121.95+0.014338d,+2521.27+0.0115765d,+3081.9+0.0141539d,+1520.46+0.00697706d,+3921.54+0.00900994d,+2200.97+0.0101025d,+600.072+0.00275258d,+3641.46+0.0092118d,+920.169+0.00422144d,+160.005+0.000733829d,+840.141+0.00385417d
2021-01-09 17:00:00 PST,+2200.97+0.0101077d,+920.169+0.00420735d,+1920.74+0.0087858d,+680.092+0.00310934d,+1920.74+0.0087858d,+800.127+0.0036583d,+2881.66+0.0131863d,+2281.04+0.0104354d,+3242.1+0.0148378d,+1800.65+0.00823145d,+3000.97+0.0074009d,+1920.73+0.00878084d,+440.039+0.0020105d,+2520.65+0.00593888d,+800.127+0.00365624d,+200.008+0.00091374d,+840.14+0.00383914d
2021-01-09 17:15:00 PST,+6969.82+0.0323359d,+960.185+0.0044193d,+1840.68+0.00847481d,+480.046+0.00220901d,+1960.77+0.00902817d,+1040.22+0.0047878d,+2681.44+0.01235d,+2000.8+0.00921264d,+2921.71+0.0134579d,+3242.11+0.0149313d,+1960.77+0.00902554d,+2000.8+0.00920996d,+560.063+0.00257655d,+1960.39+0.00451376d,+840.141+0.00386548d,+760.116+0.00349717d,+960.185+0.00441801d
2021-01-09 17:30:00 PST,+2681.45+0.0124361d,+560.063+0.00258412d,+1080.23+0.00498524d,+560.063+0.00258412d,+2120.9+0.009792d,+800.129+0.00369215d,+1320.35+0.00609396d,+2000.8+0.00923707d,+2961.76+0.0136788d,+2561.32+0.011826d,+2160.94+0.00997576d,+2080.87+0.00960583d,+600.072+0.00276843d,+920.143+0.00357155d,+960.185+0.00443046d,+440.039+0.00202998d,+1000.2+0.00461517d
2021-01-09 17:45:00 PST,+1800.66+0.00838306d,+1000.2+0.00463032d,+520.055+0.00240706d,+600.073+0.00277751d,+1120.25+0.00518633d,+840.142+0.00388909d,+880.156+0.00407438d,+1320.35+0.00611321d,+1680.57+0.00778215d,+2321.09+0.0107616d,+2040.84+0.00946116d,+3080.98+0.00729047d,+560.063+0.00259484d,+2800.9+0.00739075d,+1200.29+0.00556255d,+440.039+0.00203865d,+920.171+0.00426389d
2021-01-09 18:00:00 PST,+1720.6+0.0079745d,+1360.37+0.00628356d,+520.054+0.00240133d,+920.17+0.00424952d,+480.046+0.00221655d,+640.082+0.00295569d,+720.104+0.00332531d,+1600.52+0.0073935d,+1240.31+0.00572872d,+2080.87+0.00962297d,+1880.71+0.00869663d,+1480.27+0.00414446d,+440.039+0.00203362d,+4202.3+0.0125927d,+1040.22+0.00480846d,+400.032+0.0018487d,+880.156+0.00406831d
2021-01-09 18:15:00 PST,+3362.3+0.0156963d,+880.157+0.00408386d,+480.047+0.00222701d,+720.105+0.00334101d,+480.047+0.00222701d,+720.105+0.00334101d,+800.129+0.00371242d,+2120.91+0.00984582d,+880.157+0.00408386d,+2401.17+0.0111618d,+1800.66+0.00836828d,+2280.7+0.00707785d,+680.094+0.00315919d,+4402.31+0.0120324d,+1080.24+0.00501876d,+280.016+0.00130051d,+840.143+0.00390291d
2021-01-09 18:30:00 PST,+880.157+0.00408615d,+960.186+0.00444195d,+640.083+0.00296073d,+880.156+0.00407159d,+520.054+0.00240542d,+1040.22+0.00481235d,+640.083+0.00296073d,+1160.27+0.00536801d,+720.104+0.00333098d,+3041.87+0.0141025d,+720.105+0.00333537d,+1480.22+0.00343159d,+480.046+0.00222326d,+4202.11+0.0115365d,+1200.29+0.00556056d,+1560.49+0.0072303d,+1080.24+0.00500414d
2021-01-09 18:45:00 PST,+520.055+0.00241867d,+920.171+0.00426764d,+440.039+0.00204045d,+960.186+0.0044533d,+440.039+0.00204045d,+1120.25+0.00519603d,+680.093+0.00315388d,+840.143+0.00389635d,+880.156+0.00408199d,+2601.37+0.0120879d,+1040.22+0.00483055d,+480.047+0.00222872d,+440.039+0.00204294d,+3921.84+0.0107923d,+1720.6+0.0079923d,+1360.37+0.00631811d,+1400.4+0.00650409d
2021-01-09 19:00:00 PST,+2040.84+0.00947028d,+720.104+0.00333064d,+360.026+0.00166496d,+760.116+0.00351576d,+440.039+0.00203505d,+1400.4+0.00647891d,+760.116+0.00351576d,+840.142+0.00388603d,+920.171+0.00425633d,+2641.41+0.0122409d,+960.186+0.00444672d,+280.016+0.00129643d,+1560.49+0.00722855d,+2800.86+0.00702045d,+1480.44+0.00685752d,+1400.4+0.00648653d,+1520.47+0.00704303d
2021-01-09 19:15:00 PST,+560.063+0.00258664d,+600.072+0.00276511d,+520.054+0.00239631d,+800.129+0.00368726d,+560.063+0.00258071d,+1240.31+0.00571676d,+680.093+0.00313394d,+880.155+0.00405618d,+800.129+0.00368726d,+2521.28+0.0116483d,+1280.33+0.00591215d,+1040.22+0.00480293d,+1760.62+0.00813157d,+3361.28+0.00875846d,+2040.84+0.00942682d,+1480.44+0.00683675d,+2681.45+0.012389d
2021-01-09 19:30:00 PST,+840.142+0.00388245d,+720.104+0.0033194d,+360.026+0.00165934d,+480.046+0.00221261d,+640.082+0.00295044d,+1200.29+0.00553394d,+840.142+0.00387292d,+840.142+0.00387292d,+760.116+0.0035039d,+2241.01+0.0103532d,+920.17+0.0042488d,+1240.31+0.00572775d,+1800.65+0.0083173d,+1880.36+0.00436057d,+1360.37+0.00628251d,+1920.74+0.00887243d,+3322.22+0.0153549d
2021-01-09 19:45:00 PST,+2080.87+0.00964797d,+880.156+0.00406747d,+320.021+0.00147858d,+360.026+0.00166344d,+560.063+0.00258789d,+1640.54+0.00758378d,+920.17+0.00425246d,+800.129+0.00369752d,+1000.2+0.00462246d,+1880.71+0.00870731d,+1240.31+0.00574089d,+1120.25+0.00518495d,+1680.57+0.00778006d,+2960.89+0.00687718d,+1440.42+0.00666765d,+2120.91+0.00982031d,+1880.71+0.00870731d
2021-01-09 20:00:00 PST,+880.156+0.00406746d,+1000.2+0.00461058d,+520.054+0.00239681d,+400.032+0.00184357d,+600.072+0.00276568d,+1520.46+0.00701027d,+800.129+0.00368802d,+800.129+0.00368802d,+880.156+0.00405702d,+2120.9+0.00979493d,+1360.37+0.00628066d,+1080.23+0.00498674d,+1880.71+0.00868481d,+3601.31+0.00833733d,+1200.29+0.00554122d,+1720.6+0.00794491d,+1360.37+0.00628066d
2021-01-09 20:15:00 PST,+1840.69+0.00856284d,+880.156+0.00407649d,+880.156+0.00407649d,+600.073+0.00277895d,+720.105+0.00333498d,+1160.27+0.00537447d,+680.093+0.00314963d,+1000.2+0.00463271d,+920.171+0.00426189d,+2401.17+0.0111471d,+2961.77+0.0137528d,+2800.81+0.00663504d,+1880.72+0.00872916d,+2200.49+0.00512255d,+1120.25+0.00519795d,+1400.4+0.00649854d,+1480.44+0.00687022d
2021-01-09 20:30:00 PST,+1000.2+0.00461588d,+1040.22+0.00479524d,+2561.32+0.0118145d,+280.016+0.00129044d,+1480.44+0.00682581d,+920.17+0.00424164d,+720.104+0.00331915d,+880.156+0.00405712d,+1080.23+0.0049798d,+2200.97+0.0101584d,+2961.76+0.013674d,+1360.22+0.00367009d,+1600.51+0.00738527d,+1280.29+0.00521482d,+1080.23+0.00498349d,+1160.27+0.0053529d,+1400.39+0.00646133d
2021-01-09 20:45:00 PST,+440.039+0.00203227d,+680.093+0.00313893d,+1880.71+0.0086845d,+680.093+0.00313893d,+2401.16+0.0110901d,+1800.65+0.00831455d,+800.129+0.00369312d,+1160.27+0.00535619d,+880.156+0.00406263d,+2601.36+0.0120236d,+3041.86+0.0140621d,+1240.31+0.00572962d,+1760.62+0.00813492d,+1800.33+0.00417774d,+1160.27+0.00535971d,+1000.2+0.00461999d,+1280.33+0.00591459d
2021-01-09 21:00:00 PST,+880.156+0.00406597d,+640.082+0.00295321d,+2361.12+0.0109013d,+720.104+0.00332253d,+2080.87+0.0096063d,+1320.35+0.00609351d,+800.129+0.00369187d,+1360.37+0.00627831d,+760.116+0.00350719d,+2120.9+0.00979299d,+3081.91+0.0142358d,+760.116+0.00350781d,+1880.71+0.00868309d,+960.098+0.00235402d,+560.063+0.00258439d,+440.039+0.00203044d,+1200.29+0.00554012d
2021-01-09 21:15:00 PST,+440.039+0.0020326d,+840.142+0.00387908d,+1920.74+0.00887227d,+360.026+0.00166198d,+1920.74+0.00887227d,+1120.25+0.00517299d,+1280.33+0.00591256d,+1160.27+0.00535787d,+1360.37+0.0062824d,+920.17+0.00424994d,+2561.32+0.0118377d,+1240.31+0.00572929d,+1680.57+0.00776432d,+3601.97+0.0125394d,+440.039+0.00203199d,+520.054+0.00240156d,+560.063+0.00258635d
2021-01-09 21:30:00 PST,+840.142+0.00387894d,+920.17+0.00424578d,+2200.97+0.0101608d,+280.016+0.00129169d,+2000.8+0.00923599d,+960.185+0.00443049d,+920.17+0.00424578d,+1160.27+0.00535416d,+920.17+0.00424578d,+840.142+0.00387787d,+2321.08+0.0107199d,+1760.62+0.00812958d,+1800.65+0.00831454d,+3441.98+0.0132215d,+320.021+0.00147682d,+640.082+0.00295421d,+320.021+0.00147682d
2021-01-09 21:45:00 PST,+1640.54+0.00755404d,+1120.25+0.00515791d,+2000.8+0.00921545d,+600.072+0.0027623d,+1920.74+0.00884641d,+840.142+0.00386778d,+800.128+0.00368351d,+1200.29+0.0055266d,+760.116+0.00349925d,+1320.35+0.00608196d,+2281.04+0.0105113d,+1960.77+0.00903428d,+1280.33+0.00589752d,+3241.69+0.0119931d,+320.021+0.00147352d,+360.026+0.00165775d,+520.054+0.00239476d
2021-01-09 22:00:00 PST,+920.169+0.00422857d,+1120.25+0.00514205d,+2000.8+0.00918709d,+440.039+0.00201927d,+1800.65+0.00826739d,+760.115+0.0034885d,+840.141+0.00385589d,+1000.2+0.00459079d,+1560.49+0.00716404d,+880.155+0.00403829d,+2521.27+0.0115756d,+1920.74+0.00881632d,+280.016+0.00128445d,+880.093+0.00243621d,+360.026+0.00165151d,+360.026+0.00165151d,+520.054+0.00238575d
2021-01-09 22:15:00 PST,+440.039+0.00203038d,+1000.2+0.00461492d,+1880.71+0.00868067d,+320.021+0.00147617d,+5483.3+0.013809d,+1080.23+0.00498436d,+880.156+0.00406084d,+840.142+0.00387616d,+1120.25+0.00516909d,+2000.8+0.00922876d,+2361.12+0.0108923d,+1880.71+0.00867441d,+400.032+0.00184397d,+240.012+0.00110627d,+640.082+0.00295078d,+440.039+0.00202842d,+680.093+0.00313528d
2021-01-09 22:30:00 PST,+2401.16+0.0111306d,+1160.27+0.00537235d,+2040.84+0.00945296d,+840.142+0.00388956d,+3000.92+0.00705285d,+880.156+0.00407488d,+960.186+0.00444554d,+1000.2+0.00463088d,+880.156+0.00407488d,+2200.98+0.0101942d,+2281.05+0.0105654d,+1960.78+0.00908075d,+520.055+0.00240708d,+1840.45+0.00562333d,+480.046+0.00222186d,+480.046+0.00222186d,+360.026+0.00166628d
2021-01-09 22:45:00 PST,+440.039+0.00203514d,+760.116+0.00351295d,+720.104+0.00332797d,+2000.48+0.00552071d,+480.046+0.00221832d,+600.072+0.00277311d,+1000.2+0.00462297d,+800.129+0.00369793d,+1120.25+0.0051781d,+2000.81+0.00925431d,+1520.47+0.00703123d,+1960.77+0.00906901d,+520.054+0.00240396d,+1760.36+0.00475216d,+440.039+0.00203402d,+520.054+0.00240396d,+400.032+0.00184907d
2021-01-09 23:00:00 PST,+920.17+0.00425183d,+800.129+0.00369544d,+480.046+0.00221684d,+6367.03+0.0253635d,+440.039+0.00203205d,+560.063+0.00258643d,+920.17+0.00425007d,+760.116+0.00351058d,+1520.47+0.0070244d,+760.116+0.00350613d,+920.17+0.00424468d,+840.142+0.00387539d,+440.039+0.00202947d,+480.033+0.001599d,+320.021+0.00147587d,+680.093+0.00313691d,+440.039+0.00202947d
2021-01-09 23:15:00 PST,+1920.74+0.00888937d,+1000.2+0.00462088d,+680.093+0.00314159d,+5805.46+0.0216005d,+720.104+0.00332647d,+800.129+0.00369625d,+680.093+0.00314159d,+840.142+0.00388116d,+1040.22+0.00480583d,+680.093+0.00313745d,+760.116+0.00350673d,+560.063+0.00258359d,+520.054+0.00239899d,+520.054+0.00239899d,+400.032+0.00184525d,+360.026+0.00166068d,+520.054+0.00239899d
2021-01-09 23:30:00 PST,+880.156+0.0040674d,+520.054+0.00240028d,+680.093+0.00313913d,+3361.42+0.0097086d,+440.039+0.0020309d,+720.104+0.00332386d,+1040.22+0.00480206d,+920.17+0.00424767d,+1040.22+0.00480206d,+600.072+0.00276741d,+640.082+0.00295198d,+720.104+0.00332113d,+400.032+0.00184472d,+360.026+0.0016602d,+280.016+0.00129121d,+440.039+0.00202924d,+760.116+0.00350572d
2021-01-09 23:45:00 PST,+3041.86+0.0140074d,+1000.2+0.00459068d,+440.039+0.00201922d,+440.023+0.00121818d,+400.032+0.00183561d,+560.063+0.0025701d,+680.092+0.00312106d,+840.141+0.0038558d,+960.184+0.00440694d,+720.104+0.00330406d,+640.082+0.0029368d,+520.054+0.00238598d,+320.02+0.00146812d,+440.039+0.00201881d,+760.115+0.00348771d,+400.032+0.00183524d,+400.032+0.00183524d
2021-01-10 00:00:00 PST,+1840.68+0.00850071d,+520.054+0.00239811d,+560.063+0.00258264d,+480.046+0.00221358d,+600.072+0.00276718d,+600.072+0.00276718d,+680.093+0.00313629d,+1000.2+0.00461308d,+1040.22+0.00479771d,+760.116+0.00350457d,+440.039+0.00202857d,+520.054+0.00239751d,+480.046+0.00221304d,+640.082+0.002951d,+440.039+0.00202857d,+480.046+0.00221304d,+360.026+0.00165966d
2021-01-10 00:15:00 PST,+520.054+0.00240073d,+960.185+0.00442629d,+600.072+0.00276583d,+840.142+0.00387272d,+800.129+0.00368822d,+720.104+0.00331923d,+880.156+0.00405723d,+1280.33+0.00590285d,+1360.37+0.00627208d,+560.063+0.00257992d,+600.072+0.00276426d,+1000.2+0.00460822d,+680.093+0.00313298d,+360.026+0.00165832d,+320.021+0.00147403d,+280.016+0.00128974d,+520.054+0.00239558d
2021-01-10 00:30:00 PST,+2120.9+0.00979252d,+560.063+0.002581d,+360.026+0.00165902d,+440.039+0.00202779d,+440.039+0.00202779d,+600.072+0.00276543d,+800.129+0.00368768d,+1120.25+0.00516375d,+1080.23+0.00497921d,+520.054+0.00239581d,+600.072+0.00276453d,+560.063+0.00258016d,+400.032+0.0018428d,+280.016+0.00128987d,+240.012+0.00110557d,+640.082+0.0029489d,+360.026+0.00165848d
2021-01-10 00:45:00 PST,+680.093+0.0031378d,+480.046+0.00221163d,+400.032+0.00184294d,+280.016+0.00128997d,+640.082+0.00294911d,+600.072+0.00276473d,+640.082+0.00294911d,+960.185+0.00442452d,+1000.2+0.00460898d,+840.142+0.00387025d,+520.054+0.00239541d,+400.032+0.0018425d,+360.026+0.00165821d,+400.032+0.0018425d,+320.021+0.00147393d,+280.016+0.00128966d,+560.063+0.00257974d
2021-01-10 01:00:00 PST,+760.116+0.00350031d,+560.063+0.00257538d,+680.093+0.00312748d,+520.054+0.00239137d,+440.039+0.00202337d,+640.082+0.00294344d,+680.093+0.00312748d,+920.17+0.0042319d,+1240.31+0.00570497d,+480.046+0.00220655d,+560.063+0.00257443d,+960.185+0.00441438d,+360.026+0.00165479d,+400.032+0.00183871d,+360.026+0.00165479d,+240.012+0.00110312d,+280.016+0.001287d
2021-01-10 01:15:00 PST,+2000.81+0.00925836d,+800.129+0.00369262d,+480.046+0.00221514d,+440.039+0.0020305d,+560.063+0.00258446d,+760.116+0.0035079d,+1040.22+0.00480109d,+880.156+0.00406207d,+1240.31+0.00572507d,+480.046+0.00221416d,+600.072+0.0027679d,+600.072+0.0027679d,+480.046+0.00221416d,+360.026+0.0016605d,+720.104+0.00332172d,+280.016+0.00129144d,+240.012+0.00110692d
2021-01-10 01:30:00 PST,+640.082+0.00295761d,+680.093+0.00313942d,+560.063+0.00258522d,+280.016+0.00129239d,+720.104+0.00332418d,+720.104+0.00332418d,+600.072+0.00276995d,+880.156+0.00406327d,+840.142+0.00387849d,+760.116+0.00350828d,+800.129+0.00369301d,+400.032+0.00184606d,+640.082+0.00295412d,+560.063+0.00258473d,+360.026+0.00166141d,+360.026+0.00166141d,+360.026+0.00166141d
2021-01-10 01:45:00 PST,+1960.78+0.00908308d,+360.026+0.00166372d,+600.072+0.00277326d,+760.116+0.00351314d,+400.032+0.00184862d,+520.054+0.00240338d,+600.072+0.00277326d,+560.063+0.00258832d,+1040.22+0.00480827d,+480.046+0.00221787d,+600.072+0.00277254d,+600.072+0.00277254d,+360.026+0.00166328d,+280.016+0.0012936d,+320.021+0.00147844d,+480.046+0.00221787d,+280.016+0.0012936d
2021-01-10 02:00:00 PST,+680.093+0.00313622d,+520.054+0.00239396d,+560.063+0.00257817d,+480.046+0.00220976d,+400.032+0.00184138d,+400.032+0.00184138d,+640.082+0.00294663d,+600.072+0.0027624d,+1000.2+0.0046051d,+800.128+0.0036831d,+400.032+0.00184111d,+760.116+0.00349886d,+480.046+0.00220944d,+240.012+0.00110456d,+280.016+0.00128868d,+360.026+0.00165696d,+480.046+0.00220944d
2021-01-10 02:15:00 PST,+800.129+0.00369163d,+600.072+0.0027647d,+520.054+0.00239596d,+280.016+0.00128995d,+840.142+0.00387115d,+520.054+0.00239596d,+840.142+0.00387115d,+560.063+0.00258033d,+680.093+0.00313348d,+600.072+0.00276372d,+440.039+0.00202654d,+360.026+0.00165799d,+320.021+0.00147374d,+360.026+0.00165799d,+280.016+0.00128949d,+200.008+0.000921019d,+320.021+0.00147374d
2021-01-10 02:30:00 PST,+2040.84+0.00944699d,+720.104+0.00332428d,+600.072+0.00277004d,+440.039+0.00203116d,+440.039+0.00203116d,+640.082+0.00295478d,+640.082+0.00295478d,+400.032+0.00184647d,+960.185+0.00443302d,+560.063+0.00258463d,+600.072+0.00276931d,+440.039+0.00203063d,+280.016+0.0012921d,+440.039+0.00203063d,+600.072+0.00276931d,+240.012+0.00110748d,+240.012+0.00110748d
