# file...... Meter_611_C_Power.csv
# date...... Tue May 11 22:32:20 2021
# user...... Christine
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,meter_611_C:measured_power,xfmr_meter_611_C_1:measured_power,xfmr_meter_611_C_2:measured_power,xfmr_meter_611_C_3:measured_power,xfmr_meter_611_C_4:measured_power,xfmr_meter_611_C_5:measured_power,house_meter_611_C_1:measured_power,house_meter_611_C_2:measured_power,house_meter_611_C_3:measured_power,house_meter_611_C_4:measured_power,house_meter_611_C_5:measured_power,house_meter_611_C_6:measured_power,house_meter_611_C_7:measured_power,house_meter_611_C_8:measured_power,house_meter_611_C_9:measured_power,house_meter_611_C_10:measured_power,house_meter_611_C_11:measured_power,house_meter_611_C_12:measured_power,house_meter_611_C_13:measured_power,house_meter_611_C_14:measured_power,house_meter_611_C_15:measured_power,house_meter_611_C_16:measured_power,house_meter_611_C_17:measured_power,house_meter_611_C_18:measured_power,house_meter_611_C_19:measured_power,house_meter_611_C_20:measured_power,house_meter_611_C_21:measured_power,house_meter_611_C_22:measured_power,house_meter_611_C_23:measured_power
2021-01-10 02:30:00 PST,+53240.6+144.936j,+16607.9+54.7922j,+4282.65+3.43087j,+7047.84+9.55254j,+6205.59+7.21068j,+19096.3+69.6137j,+160.005+0.00075124d,+640.084+0.00300584d,+2721.52+0.0127912d,+5365.9+0.0252472d,+2401.18+0.0112841d,+2641.43+0.0124144d,+2441.22+0.0114725d,+200.008+0.000939073d,+680.094+0.00318652d,+680.094+0.00318652d,+520.055+0.00243652d,+560.064+0.002624d,+560.064+0.002624d,+360.026+0.00168665d,+360.026+0.00168665d,+560.064+0.002624d,+280.016+0.00131245d,+440.04+0.00206262d,+1840.69+0.00863289d,+400.033+0.00187506d,+800.131+0.00375104d,+1200.29+0.00562794d,+960.188+0.00450169d
2021-01-10 02:45:00 PST,+54283.5+152.561j,+12185.8+29.5691j,+3962.33+2.96383j,+7209.2+10.4113j,+8371.59+13.7116j,+22554.2+95.5468j,+200.008+0.00094061d,+720.106+0.00338727d,+2401.18+0.0113026d,+2601.39+0.012246d,+3202.1+0.0150775d,+2521.3+0.0118686d,+200.008+0.00094061d,+320.021+0.00150508d,+560.064+0.00263028d,+640.084+0.00300618d,+560.064+0.00263028d,+640.084+0.00300618d,+360.027+0.00169069d,+400.033+0.00187859d,+160.005+0.000751327d,+640.084+0.00300618d,+520.055+0.00244381d,+400.033+0.00187971d,+200.008+0.000939744d,+320.021+0.0015037d,+680.095+0.00319606d,+2561.34+0.0120461d,+1080.24+0.00507734d
2021-01-10 03:00:00 PST,+62010.3+205.049j,+14235.1+40.2785j,+3521.79+2.32366j,+6486.37+7.99613j,+12388+31.0657j,+25378.7+122.91j,+1360.38+0.00640486d,+120.003+0.000564703d,+600.074+0.00282435d,+4363.91+0.0205713d,+2481.26+0.0116875d,+2521.3+0.0118763d,+2521.3+0.0118763d,+240.012+0.00112949d,+400.033+0.00187894d,+400.033+0.00187894d,+320.021+0.00150308d,+400.033+0.00187894d,+520.055+0.0024428d,+480.047+0.00225484d,+600.074+0.00281876d,+400.033+0.00187894d,+640.084+0.0030084d,+760.118+0.00357274d,+280.016+0.00131588d,+480.047+0.00225608d,+760.118+0.00357274d,+1080.24+0.00507804d,+1160.28+0.00545446d
2021-01-10 03:15:00 PST,+61826.8+212.487j,+20530.2+90.5973j,+4243.04+3.54326j,+6406.11+7.74987j,+7809.28+11.5983j,+22837.7+98.52j,+480.047+0.00225806d,+160.005+0.000752538d,+2521.3+0.0118697d,+2561.35+0.0120584d,+2521.3+0.0118697d,+2000.82+0.00941738d,+10101+0.0477017d,+120.003+0.000564389d,+520.055+0.00243892d,+200.008+0.000937863d,+1400.4+0.00656988d,+200.008+0.000937863d,+680.094+0.00318967d,+440.04+0.0020636d,+640.084+0.00300197d,+160.005+0.000750272d,+600.074+0.0028154d,+400.033+0.0018767d,+680.095+0.00319095d,+600.074+0.0028154d,+680.095+0.00319095d,+1160.28+0.00544498d,+1080.24+0.00506922d
2021-01-10 03:30:00 PST,+75727.9+341.271j,+27350.2+173.099j,+4042.36+3.06286j,+8294.2+14.5975j,+9815.93+18.8607j,+26224.5+130.922j,+360.027+0.0016995d,+280.016+0.00132177d,+2601.39+0.0122912d,+2481.27+0.011723d,+2801.62+0.0132383d,+2201+0.0103976d,+16375.5+0.0778141d,+120.003+0.000566415d,+680.095+0.0031969d,+480.047+0.00225636d,+600.074+0.00282065d,+400.033+0.0018802d,+560.064+0.00263254d,+400.033+0.0018802d,+480.047+0.00225636d,+440.04+0.00206827d,+320.021+0.00150527d,+440.04+0.0020699d,+560.064+0.00263462d,+360.027+0.00169347d,+520.055+0.00244637d,+4003.29+0.0188586d,+920.174+0.00432926d
2021-01-10 03:45:00 PST,+70180+317.593j,+31621.1+217.973j,+5284.41+5.37945j,+6045.92+7.10108j,+7007.2+9.23584j,+20220.7+77.2179j,+440.04+0.00207685d,+320.021+0.00151033d,+2641.44+0.012478d,+4884.91+0.0230975d,+2761.57+0.0130462d,+3522.55+0.0166464d,+16174.1+0.076835d,+720.107+0.00339907d,+480.047+0.00225463d,+640.084+0.00300647d,+640.084+0.00300647d,+680.095+0.00319445d,+1520.47+0.00714422d,+320.021+0.00150294d,+280.016+0.00131505d,+720.106+0.00338245d,+280.016+0.00131523d,+440.04+0.00206699d,+200.008+0.000939406d,+440.04+0.00206699d,+800.131+0.00375899d,+1320.36+0.0062043d,+1040.22+0.0048874d
2021-01-10 04:00:00 PST,+69246.1+276.807j,+24158.6+123.243j,+5645.44+6.31247j,+7168.25+9.97015j,+6566.26+8.10014j,+25706.9+128.562j,+440.04+0.00207948d,+400.033+0.00189039d,+2641.44+0.0124939d,+3642.73+0.0172371d,+2721.53+0.0128731d,+2761.57+0.0130628d,+11025.1+0.0523295d,+440.04+0.00207948d,+1480.45+0.00697502d,+360.027+0.00169546d,+280.016+0.00131863d,+560.064+0.00263771d,+320.021+0.00150704d,+560.064+0.00263771d,+400.033+0.00188389d,+1680.58+0.00791857d,+520.055+0.00244993d,+1920.76+0.00905369d,+280.016+0.001319d,+440.04+0.00207291d,+480.047+0.00226142d,+1160.28+0.00546738d,+1200.3+0.00565605d
2021-01-10 04:15:00 PST,+58669.8+179.106j,+21239.3+90.1618j,+4884.2+4.76841j,+7568.76+10.9244j,+6405.94+7.69281j,+18571.2+65.1448j,+640.084+0.00301639d,+280.016+0.00131938d,+2361.15+0.0111347d,+4243.7+0.0200281d,+2401.18+0.0113237d,+3762.91+0.0177555d,+6929.88+0.0327416d,+560.064+0.00263921d,+440.04+0.00206723d,+400.033+0.00187926d,+520.055+0.00244321d,+280.016+0.00131538d,+600.074+0.00281923d,+480.047+0.00225522d,+1880.72+0.00884055d,+280.016+0.00131538d,+1800.66+0.00846814d,+520.055+0.00244443d,+640.084+0.00300875d,+520.055+0.00244443d,+640.084+0.00300875d,+1280.34+0.00601986d,+1080.24+0.00507863d
2021-01-10 04:30:00 PST,+62453.2+210.219j,+17328.8+58.4818j,+5925.66+6.81736j,+7088.78+10.0317j,+6486.26+7.96063j,+25623.2+126.439j,+2241.03+0.010575d,+280.016+0.00132027d,+640.084+0.00301843d,+3923.17+0.0185254d,+2641.43+0.0124664d,+4283.78+0.0202312d,+1880.73+0.00887344d,+1400.4+0.00660592d,+640.084+0.00301206d,+440.04+0.00207053d,+1480.45+0.00696898d,+1480.45+0.00696898d,+640.084+0.00301206d,+280.016+0.00131748d,+440.04+0.00207053d,+520.055+0.00244711d,+400.033+0.00188266d,+400.033+0.00188266d,+520.055+0.00244764d,+400.033+0.00188266d,+640.084+0.0030127d,+1320.36+0.0062163d,+840.145+0.00395466d
2021-01-10 04:45:00 PST,+66037.7+225.182j,+17412+60.0606j,+4964.16+4.85237j,+13526.4+42.2578j,+6085.71+7.07783j,+24048.9+110.426j,+2321.11+0.0109308d,+280.016+0.00131757d,+2521.3+0.0118745d,+5205.57+0.0245436d,+3562.6+0.0167859d,+2681.48+0.0126297d,+440.04+0.00207067d,+360.027+0.0016941d,+680.095+0.00319324d,+480.047+0.00225377d,+1760.63+0.00827034d,+520.055+0.00244165d,+360.027+0.00169021d,+360.027+0.00169021d,+400.033+0.00187805d,+400.033+0.00187805d,+400.033+0.00188103d,+8173.73+0.0385574d,+240.012+0.00112851d,+440.04+0.00206919d,+520.055+0.00244552d,+1280.34+0.00602256d,+1040.22+0.00489261d
2021-01-10 05:00:00 PST,+80341.5+320.861j,+25474+129.91j,+5645.3+6.26116j,+18583+86.0805j,+10699.3+22.5782j,+19939.2+75.3364j,+4163.58+0.019721d,+2481.27+0.0117445d,+3322.28+0.0157307d,+2841.67+0.0134524d,+2721.53+0.012883d,+9016.81+0.0427945d,+480.047+0.00227032d,+360.027+0.00170261d,+280.016+0.00131931d,+1520.47+0.00716745d,+400.033+0.00188487d,+640.084+0.00301624d,+280.016+0.00131931d,+600.074+0.00282765d,+440.04+0.00207341d,+1480.45+0.00697866d,+440.04+0.00207841d,+12914.5+0.0613135d,+320.021+0.00151146d,+520.056+0.00245642d,+640.084+0.00302352d,+1280.34+0.00604942d,+1240.32+0.00586023d
2021-01-10 05:15:00 PST,+96084.3+473.166j,+32306.6+226.842j,+15234.3+60.0099j,+18661.9+86.226j,+9173.67+16.4466j,+20706.9+82.6721j,+2361.16+0.0112368d,+400.033+0.00190222d,+3442.46+0.0163901d,+4684.55+0.0223154d,+2040.86+0.00971122d,+16174.6+0.0774196d,+2721.54+0.0129538d,+320.021+0.0015217d,+200.008+0.000947949d,+640.085+0.00303426d,+1400.41+0.00664057d,+320.021+0.00151683d,+480.048+0.00227547d,+480.048+0.00227547d,+520.056+0.00246515d,+11145.8+0.053066d,+520.056+0.00246674d,+12753.8+0.0608018d,+600.074+0.00284637d,+480.048+0.00227693d,+920.175+0.00436531d,+1160.28+0.0055049d,+1040.22+0.00493506d
2021-01-10 05:30:00 PST,+95919.6+459.572j,+30650.6+206.719j,+18945+88.7927j,+18782.3+86.9253j,+10699.3+22.6471j,+16841.5+53.5595j,+3442.45+0.0163693d,+360.027+0.00170978d,+3602.69+0.0171323d,+3442.45+0.0163693d,+2040.86+0.00969889d,+15973.1+0.0763515d,+280.016+0.00132977d,+1360.38+0.0064632d,+600.074+0.00284381d,+520.056+0.00246451d,+1160.28+0.00549994d,+400.033+0.00189564d,+2681.49+0.0127187d,+280.016+0.00132685d,+440.04+0.00208525d,+12794+0.0609392d,+360.027+0.00170598d,+12713.5+0.0605522d,+400.033+0.00189558d,+360.027+0.00170598d,+1360.38+0.0064488d,+1240.32+0.00587935d,+840.146+0.0039818d
2021-01-10 05:45:00 PST,+114925+719.656j,+46275.2+438.089j,+10304.1+23.543j,+18261.6+84.2619j,+17161.6+71.1581j,+22920.9+101.058j,+2561.37+0.0122509d,+2561.37+0.0122509d,+2521.32+0.0120592d,+3682.83+0.0176231d,+2641.45+0.0126344d,+12713.8+0.0610686d,+3202.14+0.0153198d,+16094.3+0.0774161d,+680.096+0.00322833d,+480.048+0.00227854d,+1320.36+0.00626926d,+480.048+0.00227854d,+1040.22+0.00493856d,+360.027+0.00170878d,+400.033+0.00189869d,+5526.33+0.0262856d,+360.027+0.00171133d,+12834.3+0.0613233d,+360.027+0.00171133d,+480.048+0.00228195d,+520.056+0.00247217d,+1200.3+0.00570743d,+1040.22+0.00494595d
2021-01-10 06:00:00 PST,+116524+722.553j,+40483.7+344.176j,+7771.06+12.334j,+18542.3+86.0013j,+16518.1+66.9941j,+33207.7+211.49j,+3442.47+0.0164822d,+320.021+0.00153024d,+3482.53+0.0166743d,+2361.16+0.0112999d,+400.033+0.00191289d,+10422.7+0.050049d,+3762.95+0.0180191d,+16054+0.0772729d,+480.048+0.00228146d,+320.021+0.00152082d,+1480.45+0.00703887d,+440.04+0.00209129d,+360.027+0.00171097d,+1240.32+0.00589655d,+520.056+0.00247164d,+2921.77+0.0139d,+520.056+0.00247665d,+12794.1+0.0612417d,+440.04+0.00209553d,+480.048+0.00228609d,+680.096+0.00323902d,+1280.34+0.00609926d,+1200.3+0.00571777d
2021-01-10 06:15:00 PST,+107358+650.6j,+45167.2+413.981j,+6608.98+9.30991j,+16588.4+63.4059j,+16678.4+67.8047j,+22313.8+94.671j,+2281.08+0.0109197d,+4323.9+0.0207164d,+3883.15+0.0186013d,+2961.83+0.0141825d,+2761.59+0.0132225d,+10021+0.0481267d,+2401.2+0.0114953d,+16255.4+0.0782731d,+200.008+0.000949691d,+400.033+0.00189961d,+400.033+0.00189961d,+280.016+0.00132963d,+520.056+0.00246968d,+1200.3+0.00570167d,+520.056+0.00246968d,+3081.97+0.0146514d,+360.027+0.00171281d,+9659.41+0.0461322d,+440.04+0.00209354d,+400.033+0.00190317d,+2441.24+0.0116241d,+1040.22+0.00495021d,+1000.21+0.0047597d
2021-01-10 06:30:00 PST,+112480+596.625j,+33258.9+232.908j,+10749.5+26.974j,+18057.5+65.8189j,+27651.4+169.02j,+22761.4+100.611j,+2241.05+0.0107424d,+640.085+0.00306619d,+3081.98+0.0147786d,+4844.91+0.0232493d,+1160.28+0.00555928d,+3843.09+0.0184341d,+2601.41+0.0124717d,+14685.3+0.0707623d,+520.056+0.00248052d,+520.056+0.00248052d,+1640.56+0.00782863d,+400.033+0.00190795d,+480.048+0.00228965d,+400.033+0.00190795d,+360.027+0.00171711d,+6408.55+0.030642d,+1480.46+0.00707387d,+3843.08+0.018381d,+5967.43+0.0285668d,+400.033+0.00191057d,+560.065+0.00267506d,+1240.32+0.00592587d,+1840.71+0.00879653d
2021-01-10 06:45:00 PST,+147560+958.148j,+33990+228.309j,+23092.2+123.212j,+29765.5+199.054j,+39602.8+319.918j,+21107+85.5511j,+2321.13+0.0111687d,+3402.43+0.0163791d,+2401.21+0.0115544d,+5205.69+0.0250788d,+5325.95+0.0256595d,+1040.23+0.00500262d,+4203.71+0.0202432d,+9940.78+0.0479861d,+640.086+0.00307141d,+520.057+0.00249533d,+1840.71+0.00883695d,+680.097+0.00326345d,+360.027+0.00172736d,+400.033+0.00191934d,+6167.97+0.0296652d,+12392.3+0.0597576d,+480.048+0.00230625d,+10503.2+0.0506724d,+13196.6+0.0637394d,+440.041+0.00211401d,+560.066+0.00269076d,+1040.23+0.00499864d,+1440.43+0.00692293d
2021-01-10 07:00:00 PST,+190768+1784.02j,+61964.3+798.898j,+39552.8+332.562j,+19029.9+75.9788j,+48383.7+479.878j,+21833.9+92.7404j,+2681.52+0.0130477d,+16095.2+0.0787648d,+2561.39+0.0124625d,+15974.4+0.0781694d,+17505.4+0.0857174d,+360.027+0.00175008d,+3482.57+0.0169511d,+2761.62+0.0134378d,+600.076+0.00290461d,+11910.1+0.0579265d,+440.041+0.00212983d,+4965.21+0.0240781d,+400.034+0.00193616d,+520.057+0.0025172d,+12955.6+0.0630396d,+7532+0.0365651d,+1600.54+0.00772012d,+4404.08+0.0212679d,+1960.81+0.00945929d,+560.066+0.00270026d,+600.076+0.00289321d,+7491.82+0.0362263d,+1200.3+0.00578862d
2021-01-10 07:15:00 PST,+239546+2492.96j,+50243.7+546.934j,+54644.6+624.975j,+32067.7+228.528j,+57342.3+688.449j,+45241.9+398.559j,+1880.75+0.00920107d,+14887.5+0.0732403d,+2601.44+0.0127308d,+14726.5+0.0724431d,+14686.2+0.0722438d,+120.003+0.00058662d,+840.15+0.00410837d,+120.003+0.00058662d,+440.041+0.00215328d,+15088.8+0.074301d,+9459.15+0.0464664d,+12795.1+0.0629438d,+520.058+0.00254492d,+560.067+0.00274075d,+13116.9+0.0645358d,+2241.07+0.0109749d,+360.028+0.00175397d,+12553.6+0.0614778d,+2801.67+0.0136634d,+1840.72+0.00897329d,+640.087+0.00311874d,+11588.6+0.0567287d,+1000.21+0.00487416d
2021-01-10 07:30:00 PST,+248848+3068.31j,+5086.01+5.86624j,+71059.1+1019.81j,+43121.4+377.538j,+65586.8+858.722j,+63987.6+799.243j,+200.008+0.000971061d,+320.022+0.00155382d,+2561.39+0.0124484d,+1240.33+0.00602461d,+280.017+0.00135956d,+200.008+0.000971061d,+160.005+0.000776827d,+120.003+0.000582602d,+3722.97+0.0183362d,+14767+0.0730772d,+15008.6+0.0742804d,+14767+0.0730772d,+5927.55+0.0292218d,+440.041+0.00216421d,+12835.5+0.0634656d,+2921.83+0.0143855d,+5045.43+0.0247276d,+4083.56+0.0200053d,+8294.71+0.0407089d,+320.022+0.00156525d,+3522.65+0.0172532d,+11669.2+0.0573531d,+1040.23+0.00508944d
2021-01-10 07:45:00 PST,+276280+3733.37j,+4244.87+4.37952j,+63604.2+835.22j,+73083.4+1073.6j,+73477.2+1062.87j,+61861.5+748.567j,+120.003+0.000586609d,+360.028+0.0017601d,+2641.49+0.0129262d,+280.017+0.0013689d,+280.017+0.0013689d,+80.0014+0.000391063d,+240.012+0.00117331d,+240.012+0.00117331d,+8816.81+0.0437654d,+14888.1+0.0740975d,+14807.5+0.0736942d,+15129.6+0.0753078d,+4845.07+0.0240089d,+320.022+0.00158272d,+1520.5+0.00752376d,+2721.6+0.013474d,+14606.3+0.0728237d,+9941.42+0.0494649d,+9419.23+0.046856d,+400.035+0.00198221d,+13077.1+0.0651559d,+12473.8+0.0621333d,+920.183+0.00456063d
2021-01-10 08:00:00 PST,+272946+3698.54j,+5006.07+5.80375j,+74636.7+1116.81j,+60038.3+740.693j,+82135.3+1314.52j,+51120.5+512.027j,+200.009+0.000976466d,+240.012+0.00117179d,+2801.67+0.0136933d,+600.077+0.00293015d,+360.028+0.00175782d,+280.017+0.00136712d,+200.009+0.000976466d,+320.022+0.00156247d,+14646.5+0.0729408d,+9539.7+0.0474029d,+14445.3+0.0719321d,+14968.6+0.0745552d,+10785.2+0.0536208d,+2161.01+0.0107038d,+2201.05+0.0109023d,+5165.76+0.0256202d,+15733.6+0.0781641d,+7572.37+0.0374865d,+1400.42+0.00691426d,+840.152+0.00414705d,+10624.4+0.0526647d,+8455.42+0.041874d,+1160.29+0.00572807d
2021-01-10 08:15:00 PST,+230890+2774.29j,+4285.03+4.46946j,+65263.2+851.033j,+52364.7+560.691j,+77128.3+1151.05j,+31842.3+200.542j,+240.012+0.00116399d,+160.005+0.000775962d,+2721.57+0.0132125d,+320.022+0.00155206d,+200.008+0.000969972d,+320.022+0.00155206d,+120.003+0.000581961d,+200.008+0.000969972d,+14324.1+0.0707183d,+5205.81+0.0256004d,+6569.25+0.0323243d,+14485.1+0.0715182d,+5887.43+0.0289609d,+3001.93+0.0147485d,+2441.28+0.0119912d,+12795.2+0.0631282d,+14082.5+0.0693422d,+3282.3+0.0160873d,+2561.4+0.0125501d,+960.197+0.00470148d,+10865.3+0.0534265d,+7893.33+0.0387633d,+1040.23+0.00509353d
2021-01-10 08:30:00 PST,+254704+3466.14j,+4204.82+4.3026j,+77086.5+1168.04j,+64463.7+823.119j,+82430.5+1324.04j,+26510.3+138.427j,+400.034+0.00194627d,+160.005+0.000778387d,+2641.48+0.0128637d,+400.034+0.00194627d,+120.003+0.000583776d,+160.005+0.000778387d,+160.005+0.000778387d,+160.005+0.000778387d,+14002.4+0.0695058d,+12916.1+0.0640831d,+8455.42+0.0418706d,+13077+0.064886d,+4404.18+0.021771d,+4083.59+0.0201835d,+7532.23+0.0372842d,+11870.4+0.0588686d,+13640.1+0.0675275d,+3722.98+0.0183524d,+9097.82+0.0449517d,+520.058+0.00256011d,+8455.38+0.0417659d,+9378.94+0.0463463d,+9218.29+0.0455493d
2021-01-10 08:45:00 PST,+273380+3956.89j,+5526.64+6.76442j,+75405.4+1134.75j,+83132.7+1350.39j,+81507.5+1304.31j,+27798.6+151.301j,+840.15+0.00409758d,+160.005+0.000780153d,+2561.39+0.0125016d,+440.041+0.0021458d,+160.005+0.000780153d,+120.003+0.0005851d,+1120.27+0.00546441d,+120.003+0.0005851d,+13197.7+0.0656015d,+8455.45+0.0419428d,+15492+0.0770827d,+13077+0.0649982d,+4203.81+0.0208145d,+3442.56+0.0170396d,+2881.79+0.0142606d,+13922+0.0692234d,+14324.5+0.0713469d,+6408.88+0.0318114d,+14566+0.0725575d,+11347.9+0.0564479d,+8174.46+0.0406062d,+8054.04+0.0400059d,+11307.7+0.056247d
2021-01-10 09:00:00 PST,+262423+3619.45j,+5126.09+5.96811j,+58194.7+676.995j,+88067+1517.22j,+78293.6+1197.27j,+32733.6+213.407j,+200.008+0.00097469d,+240.012+0.00116966d,+2601.44+0.0126902d,+320.022+0.00155962d,+1160.29+0.0056566d,+120.003+0.00058479d,+320.022+0.00155962d,+160.005+0.000779735d,+13439+0.0665473d,+3602.79+0.0177648d,+7291.44+0.03601d,+12795.3+0.0633423d,+3602.79+0.0177648d,+4845.04+0.0239029d,+3001.93+0.0147982d,+9178.14+0.0453648d,+7652.68+0.0380248d,+14163.5+0.0705757d,+13881.8+0.0691634d,+16297.7+0.0812858d,+8736.53+0.0434307d,+7492.15+0.0372246d,+11468.5+0.0570796d
2021-01-10 09:15:00 PST,+230705+2735.7j,+7854.85+14.1857j,+56086.4+630.946j,+73683.7+1063.05j,+68135.2+898.48j,+24938.7+122.576j,+240.012+0.0011637d,+240.012+0.0011637d,+3843.12+0.0186616d,+2481.3+0.0120419d,+280.017+0.00135768d,+200.008+0.000969727d,+280.017+0.00135768d,+280.017+0.00135768d,+13157.1+0.0647457d,+3722.96+0.0182466d,+7451.87+0.0365806d,+15008.3+0.0739144d,+4364.07+0.0213946d,+4243.85+0.0208041d,+3883.22+0.0190333d,+3843.15+0.0188366d,+4644.62+0.0228515d,+7813.1+0.0384927d,+14203.4+0.0701689d,+14565.7+0.0719698d,+6689.6+0.0329416d,+5847.33+0.0287836d,+11629.1+0.057387d
2021-01-10 09:30:00 PST,+223120+2612.64j,+5368.51+7.24505j,+63693.5+801.896j,+68070.5+901.519j,+64666+807.476j,+21315.9+88.3135j,+240.012+0.00115957d,+240.012+0.00115957d,+3642.8+0.0176245d,+400.034+0.00193281d,+320.022+0.00154617d,+240.012+0.00115957d,+120.003+0.000579753d,+160.005+0.000773017d,+15572+0.0765831d,+5005.34+0.0245051d,+4604.52+0.0225389d,+9900.95+0.0485745d,+13116.8+0.0644406d,+5366.14+0.0262755d,+5165.69+0.0252918d,+4444.21+0.0217527d,+13639.9+0.0670827d,+6408.77+0.0314216d,+12902.8+0.0405775d,+9981.31+0.0490123d,+7050.62+0.034578d,+1760.66+0.00861524d,+7853.18+0.0385272d
2021-01-10 09:45:00 PST,+223398+2278.06j,+24453.3+149.042j,+53012.7+571.604j,+52783.4+540.591j,+67804.2+886.316j,+25339.2+125.212j,+200.008+0.000970031d,+15853.5+0.0774022d,+3883.19+0.0188628d,+2641.48+0.0128243d,+240.012+0.00116407d,+160.005+0.000776004d,+120.003+0.000581987d,+1240.33+0.00601819d,+15249.7+0.0748493d,+3682.89+0.0179873d,+4323.98+0.0211241d,+3282.29+0.016028d,+14565.4+0.0714692d,+3682.89+0.0179873d,+3122.07+0.0152446d,+4724.75+0.023086d,+8776.42+0.0429551d,+5326.04+0.0260293d,+7405.84+0.0181176d,+5045.42+0.0246549d,+7411.71+0.0362545d,+1320.37+0.00644187d,+7692.61+0.0376331d
2021-01-10 10:00:00 PST,+229109+2412.44j,+23701.4+147.418j,+47901.5+474.201j,+52945.8+559.649j,+73122.6+1033.12j,+31432.4+192.505j,+120.003+0.000581548d,+16981.3+0.0828855d,+3162.11+0.0153438d,+1480.46+0.00717865d,+200.008+0.000969298d,+1240.32+0.00601363d,+160.005+0.000775418d,+240.012+0.00116319d,+2801.67+0.0136562d,+3562.7+0.0173713d,+4925.15+0.0240285d,+720.11+0.00350694d,+14122.6+0.0691712d,+3642.82+0.0177626d,+3202.18+0.0156111d,+14605.5+0.0715516d,+1400.42+0.00682866d,+15330.2+0.0751989d,+10091.6+0.0264974d,+5326.04+0.0260141d,+5807.18+0.0283699d,+880.164+0.00429087d,+6368.63+0.0311203d
2021-01-10 10:15:00 PST,+213056+2272.41j,+15838.6+64.8562j,+47018.1+461.575j,+61061.7+744.732j,+68913.1+917.054j,+20219.2+78.9457j,+120.003+0.000580087d,+11025.7+0.0535435d,+2481.3+0.0120063d,+1520.49+0.00735422d,+160.005+0.000773467d,+200.008+0.000966857d,+120.003+0.000580087d,+160.005+0.000773467d,+1320.37+0.00642416d,+4844.98+0.0236082d,+3482.57+0.0169598d,+519.563+0.00252704d,+13559.2+0.066316d,+3722.94+0.0181322d,+3562.69+0.0173505d,+15692.5+0.07682d,+3282.29+0.0160267d,+14243.4+0.0698737d,+17847.3+0.0608731d,+5847.28+0.0285822d,+5366.13+0.0262249d,+1040.23+0.00507437d,+5326.04+0.0260285d
2021-01-10 10:30:00 PST,+185101+1609.95j,+15791.6+61.6678j,+40946.8+328.758j,+39279.1+299.949j,+64224+795.844j,+24855.4+119.949j,+120.003+0.000577441d,+10181.8+0.0492014d,+2641.46+0.0127238d,+1920.77+0.00924949d,+200.008+0.000962448d,+160.005+0.00076994d,+240.012+0.00115497d,+280.016+0.00134749d,+1120.26+0.00541877d,+6529+0.0316533d,+3642.8+0.0176391d,+7531.99+0.0365314d,+7853.03+0.0380937d,+3522.62+0.0170563d,+2401.22+0.0116211d,+8133.98+0.0394612d,+1840.71+0.00890346d,+5526.44+0.0267728d,+7610.03+0.0302642d,+4804.87+0.0232701d,+5325.99+0.0257995d,+1120.26+0.00541703d,+5406.17+0.0261888d
2021-01-10 10:45:00 PST,+172020+1374.41j,+15784.7+58.8007j,+28572.2+160.724j,+36484.4+257.612j,+61479.9+723.312j,+29695.6+170.722j,+600.075+0.00288116d,+9298.15+0.0448066d,+240.012+0.0011522d,+400.033+0.00192053d,+2401.21+0.0115377d,+2401.21+0.0115377d,+200.008+0.000960147d,+200.008+0.000960147d,+1160.28+0.00558573d,+7090.57+0.03422d,+3362.37+0.0162018d,+3362.37+0.0162018d,+600.075+0.00288815d,+3282.26+0.0158152d,+5686.79+0.027429d,+3923.23+0.0189088d,+4003.37+0.0193249d,+4604.46+0.022232d,+3722.91+0.0179689d,+4844.94+0.0233955d,+5245.79+0.0253354d,+840.148+0.00405013d,+5486.33+0.0264999d
2021-01-10 11:00:00 PST,+182821+1492.89j,+13322.7+40.5498j,+44625.6+385.573j,+37819.2+276.796j,+56062.4+600.548j,+30987.3+185.885j,+680.097+0.00326701d,+7050.43+0.0339591d,+240.012+0.00115274d,+2801.64+0.0134704d,+200.008+0.000960595d,+200.008+0.000960595d,+2000.84+0.00961684d,+120.003+0.000576328d,+5686.82+0.0275396d,+4203.73+0.0203447d,+3242.22+0.0156849d,+3602.74+0.0174317d,+8816.42+0.042752d,+4804.87+0.0232599d,+9258.11+0.0449022d,+4764.79+0.0230655d,+3162.1+0.0152769d,+6087.81+0.0294479d,+4804.86+0.0232295d,+4764.78+0.0230353d,+5245.8+0.0253659d,+840.148+0.00405499d,+5847.2+0.0282812d
2021-01-10 11:15:00 PST,+186218+1617.11j,+13029.8+34.3452j,+44927.5+397.672j,+48788.2+469.756j,+56549.6+610.312j,+22919.6+101.215j,+160.005+0.0007677d,+1680.59+0.00806853d,+2481.29+0.0119167d,+3562.66+0.0171178d,+2401.21+0.0115317d,+2401.21+0.0115317d,+200.008+0.000959649d,+120.003+0.000575761d,+6528.99+0.0316015d,+4283.87+0.020715d,+5807.11+0.0280989d,+3202.16+0.0154773d,+3682.86+0.0178043d,+3762.98+0.0181923d,+13438.2+0.0652339d,+3963.31+0.0191624d,+4444.16+0.0215076d,+15007.7+0.072956d,+3722.86+0.0176285d,+3362.38+0.0162649d,+5646.73+0.0273413d,+4764.79+0.0230624d,+5045.37+0.0244234d
