# file...... Meter_645_B_Power.real.csv
# date...... Wed May 12 15:03:45 2021
# user...... Christine
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,meter_645_B:measured_power.real,xfmr_meter_645_B_1:measured_power.real,xfmr_meter_645_B_2:measured_power.real,xfmr_meter_645_B_3:measured_power.real,xfmr_meter_645_B_4:measured_power.real,xfmr_meter_645_B_5:measured_power.real,house_meter_645_B_1:measured_power.real,house_meter_645_B_2:measured_power.real,house_meter_645_B_3:measured_power.real,house_meter_645_B_4:measured_power.real,house_meter_645_B_5:measured_power.real,house_meter_645_B_6:measured_power.real,house_meter_645_B_7:measured_power.real,house_meter_645_B_8:measured_power.real,house_meter_645_B_9:measured_power.real,house_meter_645_B_10:measured_power.real,house_meter_645_B_11:measured_power.real,house_meter_645_B_12:measured_power.real,house_meter_645_B_13:measured_power.real,house_meter_645_B_14:measured_power.real,house_meter_645_B_15:measured_power.real,house_meter_645_B_16:measured_power.real,house_meter_645_B_17:measured_power.real,house_meter_645_B_18:measured_power.real,house_meter_645_B_19:measured_power.real
2021-01-09 10:15:00 PST,2.0509e+005,3.4019e+003,9.5747e+003,5.5703e+004,1.2744e+005,8.9716e+003,3.2002e+002,3.2002e+002,8.8016e+002,9.6019e+002,2.8002e+002,2.8002e+002,2.0001e+002,1.6001e+002,6.8009e+002,2.3211e+003,2.4412e+003,7.2011e+002,8.4014e+002,5.2006e+002,8.8016e+002,1.1603e+003,6.8010e+002,6.4008e+002,1.0002e+003
2021-01-09 10:30:00 PST,1.9063e+005,3.6022e+003,6.6867e+003,5.5728e+004,1.1680e+005,7.8089e+003,1.2000e+002,2.8002e+002,1.1203e+003,7.2011e+002,1.6001e+002,2.8002e+002,4.4004e+002,4.8005e+002,5.2006e+002,1.5605e+003,7.2011e+002,7.2011e+002,9.2017e+002,7.2011e+002,6.8009e+002,8.4014e+002,1.2803e+003,1.0002e+003,1.4805e+003
2021-01-09 10:45:00 PST,1.5572e+005,2.8415e+003,7.0876e+003,4.7556e+004,8.9384e+004,8.8516e+003,3.2001e+002,1.6001e+002,1.0402e+003,6.8009e+002,1.6001e+002,1.6001e+002,1.6001e+002,1.6001e+002,8.4014e+002,1.2403e+003,4.8005e+002,8.4014e+002,6.0007e+002,8.8016e+002,5.6006e+002,1.6405e+003,1.2403e+003,9.2017e+002,3.3223e+003
2021-01-09 11:00:00 PST,1.5315e+005,4.4035e+003,8.6109e+003,4.0991e+004,9.0806e+004,8.3300e+003,1.5604e+003,1.6001e+002,8.4014e+002,1.0402e+003,3.6003e+002,1.2000e+002,1.6001e+002,1.6001e+002,4.8005e+002,1.3604e+003,9.6019e+002,7.6012e+002,1.4002e+003,1.8007e+003,6.0007e+002,1.2403e+003,1.7206e+003,8.0013e+002,2.4813e+003
2021-01-09 11:15:00 PST,1.5033e+005,2.6011e+003,1.7456e+004,4.3455e+004,7.8561e+004,8.2502e+003,2.8002e+002,1.6001e+002,3.2002e+002,8.0013e+002,3.2002e+002,2.4001e+002,1.6001e+002,3.2002e+002,6.4008e+002,1.5205e+003,8.4014e+002,3.2002e+002,5.9259e+003,1.2003e+003,5.8457e+003,1.1203e+003,1.0002e+003,7.2011e+002,1.8407e+003
2021-01-09 11:30:00 PST,1.5326e+005,4.4836e+003,2.1678e+004,3.3769e+004,8.5754e+004,7.5685e+003,2.8002e+002,4.0003e+002,2.8002e+002,9.6019e+002,1.7606e+003,3.6003e+002,1.2000e+002,3.2002e+002,2.7616e+003,9.6019e+002,1.2803e+003,6.8009e+002,6.1260e+003,8.8016e+002,6.0460e+003,2.8817e+003,1.5205e+003,1.3604e+003,1.0802e+003
2021-01-09 11:45:00 PST,1.4571e+005,8.7800e+003,2.0952e+004,2.6262e+004,8.1298e+004,8.4113e+003,2.8002e+002,3.6003e+002,5.6006e+002,6.4008e+002,5.6459e+003,3.6003e+002,4.8005e+002,4.4004e+002,1.9208e+003,1.1603e+003,1.2403e+003,8.8016e+002,5.7647e+003,6.0007e+002,5.9659e+003,3.3623e+003,1.8407e+003,7.6012e+002,1.0002e+003
2021-01-09 12:00:00 PST,1.1770e+005,9.8636e+003,1.5155e+004,2.4036e+004,6.0869e+004,7.7691e+003,2.3610e+003,1.6001e+002,4.0003e+002,6.4008e+002,5.6459e+003,1.6001e+002,3.2002e+002,1.6001e+002,2.0408e+003,5.6006e+002,8.0013e+002,5.2005e+002,3.0411e+003,3.9622e+003,2.6809e+003,1.5205e+003,1.9608e+003,6.4008e+002,1.0802e+003
2021-01-09 12:15:00 PST,9.9581e+004,8.1368e+003,1.7931e+004,1.5890e+004,5.1617e+004,6.0051e+003,1.6005e+003,1.6001e+002,4.8005e+002,5.6006e+002,4.9246e+003,1.2000e+002,1.2000e+002,1.6001e+002,1.5605e+003,1.1603e+003,8.0013e+002,7.6012e+002,3.0010e+003,6.3254e+003,2.8412e+003,1.4404e+003,2.9217e+003,8.0013e+002,7.6012e+002
2021-01-09 12:30:00 PST,9.0462e+004,5.7665e+003,1.5199e+004,8.4518e+003,5.5399e+004,5.6445e+003,1.1602e+003,1.6001e+002,5.2005e+002,6.8009e+002,2.7611e+003,1.6001e+002,1.6001e+002,1.6001e+002,1.4804e+003,1.4804e+003,5.6006e+002,7.2010e+002,6.8007e+002,5.3240e+003,3.8823e+003,1.0402e+003,2.6014e+003,9.6019e+002,7.6012e+002
2021-01-09 12:45:00 PST,9.2825e+004,3.8824e+003,1.8210e+004,9.4141e+003,5.5593e+004,5.7247e+003,5.6005e+002,2.8002e+002,4.0003e+002,6.4008e+002,1.3202e+003,2.0001e+002,1.6001e+002,3.2002e+002,1.3604e+003,1.4004e+003,1.0802e+003,8.8016e+002,5.1638e+003,3.6015e+003,3.1211e+003,1.5605e+003,1.5605e+003,9.6019e+002,8.8016e+002
2021-01-09 13:00:00 PST,8.3371e+004,3.3217e+003,1.4637e+004,6.2857e+003,5.3881e+004,5.2439e+003,1.2000e+002,3.2002e+002,6.0007e+002,8.8016e+002,1.6001e+002,4.4004e+002,2.4001e+002,5.6006e+002,1.5205e+003,6.4008e+002,1.1603e+003,7.2010e+002,5.8857e+003,2.9209e+003,8.4014e+002,9.2017e+002,1.0002e+003,8.8016e+002,9.6019e+002
2021-01-09 13:15:00 PST,8.4262e+004,4.4038e+003,1.6007e+004,1.0137e+004,4.8470e+004,5.2440e+003,1.6001e+002,2.4001e+002,4.4004e+002,7.2010e+002,2.0407e+003,2.8002e+002,3.6003e+002,1.6001e+002,4.8005e+002,1.2803e+003,8.8016e+002,6.4008e+002,5.1643e+003,5.9249e+003,7.6012e+002,8.4014e+002,1.0802e+003,1.8007e+003,1.0802e+003
2021-01-09 13:30:00 PST,8.1439e+004,4.7649e+003,1.5238e+004,1.1103e+004,4.4085e+004,6.2459e+003,2.8002e+002,2.4001e+002,3.6003e+002,6.0007e+002,2.6411e+003,1.6001e+002,2.8002e+002,2.0001e+002,7.2010e+002,8.4014e+002,5.6006e+002,9.6019e+002,3.6017e+003,5.3241e+003,2.4007e+003,8.0013e+002,9.2017e+002,1.2403e+003,9.2017e+002
2021-01-09 13:45:00 PST,8.1944e+004,5.0459e+003,1.6728e+004,1.7452e+004,3.6632e+004,6.0854e+003,1.2000e+002,1.2000e+002,4.8005e+002,7.2010e+002,3.0813e+003,1.6001e+002,2.0001e+002,1.6001e+002,8.0013e+002,8.0013e+002,7.6012e+002,1.8007e+003,1.4404e+003,3.8823e+003,6.3663e+003,8.4014e+002,1.0802e+003,1.3604e+003,6.0007e+002
2021-01-09 14:00:00 PST,8.5123e+004,5.1244e+003,1.1868e+004,1.6209e+004,4.6636e+004,5.2840e+003,1.7605e+003,3.2002e+002,4.4004e+002,6.8009e+002,1.3602e+003,1.6001e+002,1.6001e+002,2.4001e+002,4.0003e+002,4.0003e+002,6.4008e+002,1.3604e+003,7.6012e+002,1.6003e+003,6.0062e+003,6.8009e+002,1.0002e+003,7.6012e+002,7.2011e+002
2021-01-09 14:15:00 PST,8.3118e+004,3.4417e+003,1.8500e+004,1.4279e+004,4.1372e+004,5.5244e+003,7.6006e+002,2.8002e+002,6.0007e+002,4.8005e+002,2.0001e+002,4.4004e+002,1.6001e+002,5.2005e+002,5.6006e+002,6.8009e+002,2.3206e+003,1.6405e+003,6.0007e+002,6.1655e+003,5.7654e+003,7.2011e+002,8.0013e+002,8.4014e+002,8.8016e+002
2021-01-09 14:30:00 PST,8.7882e+004,3.5223e+003,1.7974e+004,1.2749e+004,4.5463e+004,8.1720e+003,1.2000e+002,1.2000e+002,1.4804e+003,5.6006e+002,3.2002e+002,1.6001e+002,4.8005e+002,2.8002e+002,6.0007e+002,1.6005e+003,6.2059e+003,1.3604e+003,1.0402e+003,4.6437e+003,1.4002e+003,1.0802e+003,8.4014e+002,1.1603e+003,7.6012e+002
2021-01-09 14:45:00 PST,9.4632e+004,2.0006e+003,1.7767e+004,1.5929e+004,5.2128e+004,6.8067e+003,1.2000e+002,1.6001e+002,3.2002e+002,6.4008e+002,2.8002e+002,1.6001e+002,1.6001e+002,1.6001e+002,3.6018e+003,9.6019e+002,3.6814e+003,1.4404e+003,1.8407e+003,4.2424e+003,8.0013e+002,1.1603e+003,6.4008e+002,1.3204e+003,6.8009e+002
2021-01-09 15:00:00 PST,7.2285e+004,2.4009e+003,1.5921e+004,1.0502e+004,3.8296e+004,5.1638e+003,2.4001e+002,2.8002e+002,3.2002e+002,7.2010e+002,2.8002e+002,2.4001e+002,1.2000e+002,2.0001e+002,5.8055e+003,1.1203e+003,1.3604e+003,1.4004e+003,3.0409e+003,1.1202e+003,6.0007e+002,1.4404e+003,1.0802e+003,1.0802e+003,9.6019e+002
2021-01-09 15:15:00 PST,8.0098e+004,3.3216e+003,1.7213e+004,1.0904e+004,4.3855e+004,4.8033e+003,5.2005e+002,3.2002e+002,4.4004e+002,6.8009e+002,4.4004e+002,3.6003e+002,2.4001e+002,3.2002e+002,4.8034e+003,9.2017e+002,6.8009e+002,1.8007e+003,6.9262e+003,4.4004e+002,4.8005e+002,1.1203e+003,7.2010e+002,1.1203e+003,1.0002e+003
2021-01-09 15:30:00 PST,7.5467e+004,3.5619e+003,1.5359e+004,6.5666e+003,4.5176e+004,4.8033e+003,3.6003e+002,3.2002e+002,6.8009e+002,4.4004e+002,4.0003e+002,8.0013e+002,2.4001e+002,3.2002e+002,3.4418e+003,1.2803e+003,6.4008e+002,1.1603e+003,5.7238e+003,5.6006e+002,8.0013e+002,1.7206e+003,9.6019e+002,8.8016e+002,1.7606e+003
2021-01-09 15:45:00 PST,9.2021e+004,2.6410e+003,1.5674e+004,2.8463e+004,3.9637e+004,5.6046e+003,4.4004e+002,1.6001e+002,5.2005e+002,4.4004e+002,1.6001e+002,2.8002e+002,4.0003e+002,2.4001e+002,2.8413e+003,1.9207e+003,2.0405e+003,1.5605e+003,2.4006e+003,6.4008e+002,3.0412e+003,1.2003e+003,9.2017e+002,7.2010e+002,3.7629e+003
2021-01-09 16:00:00 PST,1.4520e+005,2.4409e+003,1.3306e+004,3.8014e+004,8.5626e+004,5.8048e+003,3.2002e+002,1.6001e+002,4.4004e+002,4.8005e+002,1.2000e+002,2.0001e+002,2.0001e+002,5.2005e+002,3.0011e+003,1.2003e+003,3.0812e+003,1.4004e+003,9.2017e+002,6.0007e+002,2.2406e+003,8.4014e+002,1.3604e+003,7.6012e+002,2.4813e+003
2021-01-09 16:15:00 PST,9.9436e+004,2.8012e+003,9.9747e+003,3.8182e+004,4.3553e+004,4.9234e+003,3.6003e+002,1.6001e+002,4.0003e+002,7.6012e+002,1.6001e+002,3.2002e+002,1.6001e+002,4.8005e+002,2.8011e+003,1.2003e+003,1.2802e+003,1.3604e+003,8.4014e+002,4.0003e+002,1.2003e+003,8.8016e+002,1.1603e+003,8.0013e+002,1.4804e+003
2021-01-09 16:30:00 PST,1.1391e+005,5.6045e+003,1.1218e+004,3.6597e+004,5.5163e+004,5.3242e+003,1.0402e+003,6.4008e+002,4.4004e+002,8.0013e+002,7.2010e+002,8.4014e+002,5.2005e+002,6.0007e+002,2.5210e+003,1.3204e+003,1.8804e+003,1.1203e+003,1.3604e+003,6.8009e+002,1.0002e+003,1.3204e+003,8.0013e+002,8.8016e+002,8.4014e+002
2021-01-09 16:45:00 PST,9.8123e+004,9.0516e+003,1.3467e+004,4.0501e+004,2.9338e+004,5.7652e+003,1.0802e+003,1.3204e+003,1.2003e+003,1.0402e+003,1.2803e+003,1.1203e+003,9.6019e+002,1.0402e+003,2.6009e+003,1.9608e+003,6.8009e+002,1.2403e+003,1.2803e+003,3.1220e+003,1.3604e+003,1.2003e+003,6.8009e+002,6.0007e+002,9.2017e+002
2021-01-09 17:00:00 PST,1.1002e+005,9.0115e+003,1.2744e+004,4.2471e+004,3.9110e+004,6.6869e+003,1.3204e+003,1.0002e+003,1.3204e+003,1.0802e+003,1.1603e+003,1.0402e+003,1.0402e+003,1.0402e+003,1.8404e+003,2.8416e+003,9.6019e+002,9.6019e+002,9.2017e+002,2.2010e+003,1.7606e+003,1.2403e+003,2.2010e+003,6.8009e+002,1.0402e+003
2021-01-09 17:15:00 PST,1.2859e+005,9.1721e+003,1.3508e+004,4.5281e+004,5.5107e+004,5.5245e+003,1.3204e+003,1.8007e+003,1.0402e+003,1.1203e+003,8.4014e+002,8.8016e+002,1.1603e+003,1.0002e+003,1.0802e+003,1.7206e+003,3.4424e+003,8.8016e+002,1.2803e+003,1.7606e+003,2.2010e+003,1.1203e+003,3.5626e+003,8.0013e+002,1.0402e+003
2021-01-09 17:30:00 PST,1.1318e+005,9.6537e+003,1.4309e+004,4.5832e+004,3.7502e+004,5.8850e+003,1.4404e+003,2.2010e+003,1.1203e+003,1.3204e+003,8.8016e+002,8.4014e+002,8.8016e+002,9.6019e+002,2.7215e+003,1.6405e+003,2.0408e+003,1.3604e+003,1.5605e+003,2.0809e+003,1.4004e+003,1.4804e+003,2.2010e+003,7.2011e+002,8.0013e+002
2021-01-09 17:45:00 PST,1.2681e+005,1.0095e+004,1.8615e+004,3.0432e+004,6.1143e+004,6.5261e+003,1.1203e+003,2.6414e+003,1.0402e+003,1.1603e+003,1.0802e+003,8.8016e+002,8.8016e+002,1.2803e+003,7.2457e+003,2.0408e+003,1.6405e+003,1.4004e+003,1.2003e+003,2.2811e+003,1.4004e+003,1.3604e+003,1.1603e+003,6.8009e+002,8.4014e+002
2021-01-09 18:00:00 PST,1.2796e+005,9.2522e+003,1.7613e+004,4.4055e+004,4.9426e+004,7.6085e+003,1.0802e+003,1.5605e+003,1.2403e+003,1.1203e+003,1.2803e+003,1.0402e+003,1.0402e+003,8.8016e+002,7.8064e+003,1.7606e+003,1.8807e+003,9.6019e+002,9.2017e+002,1.6806e+003,1.2403e+003,1.3204e+003,1.2803e+003,8.4014e+002,9.6019e+002
2021-01-09 18:15:00 PST,1.3110e+005,1.0215e+004,1.9981e+004,3.9635e+004,5.3419e+004,7.8489e+003,1.2403e+003,1.2403e+003,1.4004e+003,1.3204e+003,1.2803e+003,1.3204e+003,1.3604e+003,1.0402e+003,7.0851e+003,1.8007e+003,2.2410e+003,2.2410e+003,1.6806e+003,1.9608e+003,1.3604e+003,1.5605e+003,1.1603e+003,7.6012e+002,8.0013e+002
2021-01-09 18:30:00 PST,1.4011e+005,1.1218e+004,2.1388e+004,4.3939e+004,5.6561e+004,7.0071e+003,1.4004e+003,1.4404e+003,1.2403e+003,1.5605e+003,1.3604e+003,1.3604e+003,1.6405e+003,1.2003e+003,6.0437e+003,2.0408e+003,1.9207e+003,2.3611e+003,2.1609e+003,3.8430e+003,1.5605e+003,1.4004e+003,1.2803e+003,6.8009e+002,7.6012e+002
2021-01-09 18:45:00 PST,1.2043e+005,1.1940e+004,1.5474e+004,4.0221e+004,4.5422e+004,7.3680e+003,2.1609e+003,1.1603e+003,1.2003e+003,1.8807e+003,1.2803e+003,1.2003e+003,1.4404e+003,1.6005e+003,2.4806e+003,2.3211e+003,1.7606e+003,1.4404e+003,2.6815e+003,2.2410e+003,1.4404e+003,1.0802e+003,1.4804e+003,6.0007e+002,7.2011e+002
2021-01-09 19:00:00 PST,1.2755e+005,1.2422e+004,1.4230e+004,4.3178e+004,4.9188e+004,8.5317e+003,2.4412e+003,1.2803e+003,1.0402e+003,1.4804e+003,1.1603e+003,1.6405e+003,1.6806e+003,1.6806e+003,1.2002e+003,1.6806e+003,2.3211e+003,1.1203e+003,2.4012e+003,3.1220e+003,1.1203e+003,1.2403e+003,1.3204e+003,8.0013e+002,7.6012e+002
2021-01-09 19:15:00 PST,1.3793e+005,1.4110e+004,1.0737e+004,4.2462e+004,6.2130e+004,8.4909e+003,2.7215e+003,1.8807e+003,1.7206e+003,1.1203e+003,1.0802e+003,3.2822e+003,1.0802e+003,1.2003e+003,1.1603e+003,1.0802e+003,1.5205e+003,1.0402e+003,1.3204e+003,2.2811e+003,1.2803e+003,1.0402e+003,3.0018e+003,7.2011e+002,6.8009e+002
2021-01-09 19:30:00 PST,1.1746e+005,1.3667e+004,1.1138e+004,3.6935e+004,4.8669e+004,7.0472e+003,2.1209e+003,1.2803e+003,1.3604e+003,1.1203e+003,2.1209e+003,2.6014e+003,1.3204e+003,1.7206e+003,1.1603e+003,9.6019e+002,1.1203e+003,1.1203e+003,1.6405e+003,2.2410e+003,1.5605e+003,1.3204e+003,2.6815e+003,4.4004e+002,6.8009e+002
2021-01-09 19:45:00 PST,1.0984e+005,1.3145e+004,9.2922e+003,3.5922e+004,4.3032e+004,8.4503e+003,1.6405e+003,1.7606e+003,1.6005e+003,1.6405e+003,1.4404e+003,1.6806e+003,2.2410e+003,1.1203e+003,9.2017e+002,1.3204e+003,1.1603e+003,1.1603e+003,1.3604e+003,1.4004e+003,9.2017e+002,1.0402e+003,1.3204e+003,6.0007e+002,1.0402e+003
2021-01-09 20:00:00 PST,1.0001e+005,1.4511e+004,9.3324e+003,3.5428e+004,3.3125e+004,7.6082e+003,1.5205e+003,1.4004e+003,2.5213e+003,1.2803e+003,1.3604e+003,1.9608e+003,3.1620e+003,1.2803e+003,1.0802e+003,1.2803e+003,1.0402e+003,8.4014e+002,1.3604e+003,1.4004e+003,1.4004e+003,9.2017e+002,1.0002e+003,1.8407e+003,8.8016e+002
2021-01-09 20:15:00 PST,1.0472e+005,1.1579e+004,8.2096e+003,4.1822e+004,3.5664e+004,7.4480e+003,1.9608e+003,1.2803e+003,1.6806e+003,1.0402e+003,1.3204e+003,1.3604e+003,1.4404e+003,1.4804e+003,1.0002e+003,8.4014e+002,1.3204e+003,6.4008e+002,1.3204e+003,1.1603e+003,1.0402e+003,8.8016e+002,8.8016e+002,1.2403e+003,8.0013e+002
2021-01-09 20:30:00 PST,1.1333e+005,1.0335e+004,8.4102e+003,4.3236e+004,4.4780e+004,6.5665e+003,1.3604e+003,1.4004e+003,1.5605e+003,1.1603e+003,1.1603e+003,1.5205e+003,9.2017e+002,1.2403e+003,9.2017e+002,9.2017e+002,1.7206e+003,7.6012e+002,1.2003e+003,9.6019e+002,9.2017e+002,1.0002e+003,9.6019e+002,1.8407e+003,1.2003e+003
2021-01-09 20:45:00 PST,1.1445e+005,7.0472e+003,9.7734e+003,3.3175e+004,5.8885e+004,5.5647e+003,9.6019e+002,8.0013e+002,1.2803e+003,7.6012e+002,1.1603e+003,6.0007e+002,9.2017e+002,5.6006e+002,2.1606e+003,1.1603e+003,1.0802e+003,1.1602e+003,1.2003e+003,8.0013e+002,1.0402e+003,1.1603e+003,9.6019e+002,5.2005e+002,6.8009e+002
2021-01-09 21:00:00 PST,1.2160e+005,4.1626e+003,1.5722e+004,2.3506e+004,7.2401e+004,5.8051e+003,1.0402e+003,4.0003e+002,4.4004e+002,4.8005e+002,4.4004e+002,4.0003e+002,6.0007e+002,3.6003e+002,3.3213e+003,9.2017e+002,1.2003e+003,6.0857e+003,9.2017e+002,1.0002e+003,1.1603e+003,1.0802e+003,7.6012e+002,8.0013e+002,5.2005e+002
2021-01-09 21:15:00 PST,1.0503e+005,3.6420e+003,1.6365e+004,1.5763e+004,6.3934e+004,5.3244e+003,7.2010e+002,4.4004e+002,2.4001e+002,8.0013e+002,2.4001e+002,4.4004e+002,4.4004e+002,3.2002e+002,4.0417e+003,9.6019e+002,1.2803e+003,5.8856e+003,8.0013e+002,1.2003e+003,1.0802e+003,1.0802e+003,1.0002e+003,7.6012e+002,7.6012e+002
2021-01-09 21:30:00 PST,9.5347e+004,3.4818e+003,1.5601e+004,1.9384e+004,5.3036e+004,3.8424e+003,3.2002e+002,5.2005e+002,2.4001e+002,7.2010e+002,2.8002e+002,4.0003e+002,3.6003e+002,6.4008e+002,3.2812e+003,1.0002e+003,1.5605e+003,5.8456e+003,1.0402e+003,9.6019e+002,8.8016e+002,1.0002e+003,1.0002e+003,1.2803e+003,6.4008e+002
2021-01-09 21:45:00 PST,9.7683e+004,3.4417e+003,1.4353e+004,1.6976e+004,6.0070e+004,2.8414e+003,3.6003e+002,5.2005e+002,4.4004e+002,3.6003e+002,4.8005e+002,6.0007e+002,2.8002e+002,4.0003e+002,3.2012e+003,1.0802e+003,1.2003e+003,5.0036e+003,1.0802e+003,8.0013e+002,8.8016e+002,1.0802e+003,8.8016e+002,6.0007e+002,6.4008e+002
2021-01-09 22:00:00 PST,6.1657e+004,3.5619e+003,1.0616e+004,1.2148e+004,3.3250e+004,2.0807e+003,4.8005e+002,3.6003e+002,6.4008e+002,4.0003e+002,7.2010e+002,3.2002e+002,4.0003e+002,2.4001e+002,2.3606e+003,9.2017e+002,8.0013e+002,2.5207e+003,8.4014e+002,1.0402e+003,1.0402e+003,1.0802e+003,9.2017e+002,6.4008e+002,6.0007e+002
2021-01-09 22:15:00 PST,5.2374e+004,3.2815e+003,8.3298e+003,1.3354e+004,2.4167e+004,3.2418e+003,4.4004e+002,3.6003e+002,4.4004e+002,5.6006e+002,4.8005e+002,3.2002e+002,3.6003e+002,3.2002e+002,1.0402e+003,1.3604e+003,7.6012e+002,1.2003e+003,9.2017e+002,1.0002e+003,1.0802e+003,9.6019e+002,1.0802e+003,6.8009e+002,8.4014e+002
2021-01-09 22:30:00 PST,4.1003e+004,3.3216e+003,7.5681e+003,1.0464e+004,1.7368e+004,2.2807e+003,6.0007e+002,4.0003e+002,2.4001e+002,7.2010e+002,3.6003e+002,2.8002e+002,3.6003e+002,3.6003e+002,9.6018e+002,1.0002e+003,1.2803e+003,8.0013e+002,9.6018e+002,8.4014e+002,8.8016e+002,8.4014e+002,1.1203e+003,5.6006e+002,8.0013e+002
2021-01-09 22:45:00 PST,3.6460e+004,3.7620e+003,8.0090e+003,5.4443e+003,1.7125e+004,2.1190e+003,4.8005e+002,4.4004e+002,3.2002e+002,5.2005e+002,4.8005e+002,5.2005e+002,3.6003e+002,6.4008e+002,9.2017e+002,7.6012e+002,1.1203e+003,1.0402e+003,9.2017e+002,8.8016e+002,1.3203e+003,1.0402e+003,8.0013e+002,6.4008e+002,6.8009e+002
2021-01-09 23:00:00 PST,3.5610e+004,3.6820e+003,7.2476e+003,7.5285e+003,1.3349e+004,3.8027e+003,3.2002e+002,5.6006e+002,2.8002e+002,4.8005e+002,3.6003e+002,6.8009e+002,4.0003e+002,6.0007e+002,7.6012e+002,6.8009e+002,7.6012e+002,1.5605e+003,7.6012e+002,9.6019e+002,8.8016e+002,8.8016e+002,9.2017e+002,9.2017e+002,7.6012e+002
2021-01-09 23:15:00 PST,3.0280e+004,3.4417e+003,5.0837e+003,6.0053e+003,1.3509e+004,2.2407e+003,4.0003e+002,3.6003e+002,6.8009e+002,4.0003e+002,4.8005e+002,2.8002e+002,4.4004e+002,4.0003e+002,8.0013e+002,4.8005e+002,5.6006e+002,6.8009e+002,8.0013e+002,6.8009e+002,6.0007e+002,4.8005e+002,1.0402e+003,6.8009e+002,9.2017e+002
2021-01-09 23:30:00 PST,3.1037e+004,3.5218e+003,5.5645e+003,6.6477e+003,1.0858e+004,4.4446e+003,4.8005e+002,3.2002e+002,4.8005e+002,3.6003e+002,8.0013e+002,2.8002e+002,4.8005e+002,3.2002e+002,6.8009e+002,4.0003e+002,4.8005e+002,7.2010e+002,9.6019e+002,8.8016e+002,1.0002e+003,4.4004e+002,6.8009e+002,3.6003e+002,5.2005e+002
2021-01-09 23:45:00 PST,2.5824e+004,3.0814e+003,5.5244e+003,5.9259e+003,8.4914e+003,2.8013e+003,4.4004e+002,4.4004e+002,4.0003e+002,6.0007e+002,2.8002e+002,2.8002e+002,3.2002e+002,3.2002e+002,5.6006e+002,4.8005e+002,4.0003e+002,6.0007e+002,7.6012e+002,9.6019e+002,1.0002e+003,7.6012e+002,8.0013e+002,6.0007e+002,3.2002e+002
2021-01-10 00:00:00 PST,2.4223e+004,3.2415e+003,5.2039e+003,4.9237e+003,8.7331e+003,2.1206e+003,6.4008e+002,4.4004e+002,3.2002e+002,4.4004e+002,2.8002e+002,2.4001e+002,3.2002e+002,5.6006e+002,8.0013e+002,4.8005e+002,4.4004e+002,6.0007e+002,1.0002e+003,5.6006e+002,7.2010e+002,6.0007e+002,6.8009e+002,6.0007e+002,3.2002e+002
2021-01-10 00:15:00 PST,2.2980e+004,3.3216e+003,4.6030e+003,4.3629e+003,8.8517e+003,1.8405e+003,3.2002e+002,6.0007e+002,3.2002e+002,4.8005e+002,3.2002e+002,5.2005e+002,4.8005e+002,2.8002e+002,6.8009e+002,4.8005e+002,5.2005e+002,5.6006e+002,6.4008e+002,6.4008e+002,6.4008e+002,4.4004e+002,5.2005e+002,4.0003e+002,5.2005e+002
2021-01-10 00:30:00 PST,1.9533e+004,3.1214e+003,3.8421e+003,5.2043e+003,5.7653e+003,1.6004e+003,3.2002e+002,3.2002e+002,6.0007e+002,3.6003e+002,2.8002e+002,3.6003e+002,5.2005e+002,3.6003e+002,4.4004e+002,3.2002e+002,4.4004e+002,5.6006e+002,5.6006e+002,6.0007e+002,4.8005e+002,4.4004e+002,5.6006e+002,3.6003e+002,4.4004e+002
2021-01-10 00:45:00 PST,2.1337e+004,2.4809e+003,5.0437e+003,5.3242e+003,6.8877e+003,1.6004e+003,2.8002e+002,2.8002e+002,2.8002e+002,2.8002e+002,4.4004e+002,2.4001e+002,4.4004e+002,2.4001e+002,4.4004e+002,6.0007e+002,5.2005e+002,7.2010e+002,3.2002e+002,8.8016e+002,7.6012e+002,8.0013e+002,8.8016e+002,8.4014e+002,4.8005e+002
2021-01-10 01:00:00 PST,2.4185e+004,2.4409e+003,4.4428e+003,6.0857e+003,9.6549e+003,1.5604e+003,4.0003e+002,2.0001e+002,2.8002e+002,4.4004e+002,3.2002e+002,2.0001e+002,2.8002e+002,3.2002e+002,5.2005e+002,8.0013e+002,4.8005e+002,6.0007e+002,4.0003e+002,6.0007e+002,4.4004e+002,6.0007e+002,6.0007e+002,5.2005e+002,5.6006e+002
2021-01-10 01:15:00 PST,2.0817e+004,2.8011e+003,4.4428e+003,5.8864e+003,6.2065e+003,1.4803e+003,4.4004e+002,3.2002e+002,4.4004e+002,3.2002e+002,3.6003e+002,2.4001e+002,2.0001e+002,4.8005e+002,4.4004e+002,8.4014e+002,6.4008e+002,5.6006e+002,5.2005e+002,6.0007e+002,4.0003e+002,4.4004e+002,5.2005e+002,4.0003e+002,6.0007e+002
2021-01-10 01:30:00 PST,1.8693e+004,2.5610e+003,4.0424e+003,4.4430e+003,6.0465e+003,1.6004e+003,4.0003e+002,5.6006e+002,3.2002e+002,2.0001e+002,1.6001e+002,4.8005e+002,2.4001e+002,2.0001e+002,3.2002e+002,4.4004e+002,4.8005e+002,3.6003e+002,4.0003e+002,8.0013e+002,6.4008e+002,6.0007e+002,6.0007e+002,4.8005e+002,4.0003e+002
